species,taxon,max_length,TL,CA_mg,EPA_g,DHA_g,FE_mg,ZN_mg,HG_mcg,lwA,lwB,Habitat,Subgroup,Abs_lat,max_size
Merluccius merluccius,"Cods, hakes, haddocks",130,4.42,NA,0.032889248,0.151879264,NA,NA,NA,0.00433,3.15899992,marine,Finfish,37.370157,20.6269386640585
Merluccius merluccius,"Cods, hakes, haddocks",130,4.42,NA,NA,NA,NA,NA,NA,0.00433,3.15899992,marine,Finfish,60.529651,20.6269386640585
Merluccius productus,"Cods, hakes, haddocks",75,4.35,NA,0.069467419,0.118810272,NA,NA,NA,0.020400001,2.694999933,marine,Finfish,53.726668,2.30632320109263
Merluccius productus,"Cods, hakes, haddocks",75,4.35,10.4,NA,NA,0.24,0.3052,13,0.020400001,2.694999933,marine,Finfish,46.187884,2.30632320109263
Merluccius productus,"Cods, hakes, haddocks",75,4.35,9.2,NA,NA,0.26,0.3969,15,0.020400001,2.694999933,marine,Finfish,46.187884,2.30632320109263
Merluccius productus,"Cods, hakes, haddocks",75,4.35,NA,NA,NA,NA,NA,NA,0.020400001,2.694999933,marine,Finfish,46.25,2.30632320109263
Metapenaeus affinis,"Shrimps, prawns",22.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,marine,Crustacean,3.144341,NA
Metapenaeus dobsoni,"Shrimps, prawns",11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,marine,Crustacean,11.753288,NA
Metapenaeus monoceros,"Shrimps, prawns",18,2.7,NA,NA,NA,NA,NA,NA,NA,NA,marine,Crustacean,36.783922,NA
Metapenaeus monoceros,"Shrimps, prawns",18,2.7,59.1,NA,NA,1.63,NA,NA,NA,NA,marine,Crustacean,36.56945,NA
Metapenaeus monoceros,"Shrimps, prawns",18,2.7,NA,NA,NA,NA,NA,NA,NA,NA,marine,Crustacean,36.783922,NA
Metapenaeus monoceros,"Shrimps, prawns",18,2.7,NA,NA,NA,NA,NA,NA,NA,NA,marine,Crustacean,36.783922,NA
Metapenaeus monoceros,"Shrimps, prawns",18,2.7,NA,NA,NA,NA,NA,NA,NA,NA,marine,Crustacean,36.783922,NA
Metapenaeus monoceros,"Shrimps, prawns",18,2.7,60.4,NA,NA,1.55,NA,NA,NA,NA,marine,Crustacean,36.56945,NA
Metapenaeus monoceros,"Shrimps, prawns",18,2.7,62.4,NA,NA,1.66,NA,NA,NA,NA,marine,Crustacean,36.56945,NA
Metapenaeus monoceros,"Shrimps, prawns",18,2.7,59.9,NA,NA,1.41,NA,NA,NA,NA,marine,Crustacean,36.56945,NA
Micorpogonias furnieri, Miscellaneous coastal fishes,60,3.3,NA,0.070633962,0.11560213,NA,NA,NA,0.00813,3.07,marine,Finfish,34.941407,2.33891739737028
Micromesistius poutassou,"Cods, hakes, haddocks",41,4.01,NA,NA,NA,NA,NA,NA,0.00745,3.02699995,marine,Finfish,60.529651,0.56761377488759
Micromesistius poutassou,"Cods, hakes, haddocks",41,4.01,NA,NA,NA,NA,NA,NA,0.00745,3.02699995,marine,Finfish,60.529651,0.56761377488759
Microstomus kitt,"Flounders, halibuts, soles",53,3.22,NA,NA,NA,NA,NA,NA,0.00832,3.08,marine,Finfish,62.1,1.70173920628232
Microstomus kitt,"Flounders, halibuts, soles",53,3.22,NA,NA,NA,NA,NA,NA,0.00832,3.08,marine,Finfish,62.1,1.70173920628232
Microstomus kitt,"Flounders, halibuts, soles",53,3.22,NA,NA,NA,NA,NA,NA,0.00832,3.08,marine,Finfish,59.042913,1.70173920628232
Microstomus kitt,"Flounders, halibuts, soles",53,3.22,NA,NA,NA,NA,NA,NA,0.00832,3.08,marine,Finfish,59.042913,1.70173920628232
Microstomus pacificus,"Flounders, halibuts, soles",62,3.27,11.9,NA,NA,0.18,0.3179,19,0.01222,2.938699961,marine,Finfish,56.167222,2.26137503797676
Microstomus pacificus,"Flounders, halibuts, soles",62,3.27,11.5,NA,NA,0.2,0.3428,18,0.01222,2.938699961,marine,Finfish,44.636784,2.26137503797676
Microstomus pacificus,"Flounders, halibuts, soles",62,3.27,20.2,NA,NA,0.26,0.5056,11,0.01222,2.938699961,marine,Finfish,36.974117,2.26137503797676
Microstomus pacificus,"Flounders, halibuts, soles",62,3.27,NA,0.08,0.09,NA,NA,NA,0.01222,2.938699961,marine,Finfish,45.9053,2.26137503797676
Microstomus pacificus,"Flounders, halibuts, soles",62,3.27,NA,NA,NA,NA,NA,NA,0.01222,2.938699961,marine,Finfish,46.25,2.26137503797676
Molva dypterygia,"Cods, hakes, haddocks",127,4.48,NA,NA,NA,NA,NA,NA,0.00191,3.148999929,marine,Finfish,NA,8.05213662457657
Molva dypterygia,"Cods, hakes, haddocks",127,4.48,NA,NA,NA,NA,NA,NA,0.00191,3.148999929,marine,Finfish,NA,8.05213662457657
Molva molva,"Cods, hakes, haddocks",164,3,NA,NA,NA,NA,NA,NA,0.001,3.436000109,marine,Finfish,62.1,40.7571401981865
Molva molva,"Cods, hakes, haddocks",164,3,NA,NA,NA,NA,NA,NA,0.001,3.436000109,marine,Finfish,60.657778,40.7571401981865
Monopterus albus, Miscellaneous freshwater fishes,100,2.9,NA,NA,NA,NA,NA,NA,0.00071,3.06,freshwater,Finfish,15.484682,0.935962284375049
Monopterus albus, Miscellaneous freshwater fishes,100,2.9,525,NA,0.0259462,1.1,1.4,NA,0.00071,3.06,freshwater,Finfish,14.903036,0.935962284375049
Mora moro,"Cods, hakes, haddocks",80,3.75,NA,0.040644489,0.102507995,NA,NA,NA,0.0024,3.369999886,marine,Finfish,57.596278,6.21762150353582
Mormyrus rume, Miscellaneous freshwater fishes,100,2.5,359,NA,NA,1,6,NA,0.01175,2.79,freshwater,Finfish,11.066667,4.46722540676659
Morone saxatilis, Miscellaneous diadromous fishes,164,4.34,NA,0.030294607,0.039406969,NA,NA,NA,0.00614,3.153000116,freshwater,Finfish,39.417895,59.0977955104642
Morone saxatilis, Miscellaneous diadromous fishes,164,4.34,NA,0.109320718,0.092059552,NA,NA,NA,0.00614,3.153000116,freshwater,Finfish,39.035249,59.0977955104642
Morone saxatilis, Miscellaneous diadromous fishes,164,4.34,NA,0.144192955,0.0885191,NA,NA,NA,0.00614,3.153000116,freshwater,Finfish,39.035249,59.0977955104642
Morone saxatilis, Miscellaneous diadromous fishes,164,4.34,NA,0.202316218,0.217035819,NA,NA,NA,0.00614,3.153000116,freshwater,Finfish,38.348222,59.0977955104642
Morone saxatilis, Miscellaneous diadromous fishes,164,4.34,NA,0.108376051,0.137723084,NA,NA,NA,0.00614,3.153000116,freshwater,Finfish,38.174196,59.0977955104642
Morone saxatilis, Miscellaneous diadromous fishes,164,4.34,NA,0.153419175,0.2022475,NA,NA,NA,0.00614,3.153000116,freshwater,Finfish,38.348222,59.0977955104642
Morone saxatilis, Miscellaneous diadromous fishes,164,4.34,NA,0.116950645,0.127684165,NA,NA,NA,0.00614,3.153000116,freshwater,Finfish,38.348222,59.0977955104642
Moroteuthis ingens,"Squids, cuttlefishes, octopuses",94,NA,NA,0.167286,0.385782,NA,NA,NA,NA,NA,marine,Molluscs,54.620811,NA
Moroteuthis ingens,"Squids, cuttlefishes, octopuses",94,NA,NA,0.154768,0.400576,NA,NA,NA,NA,NA,marine,Molluscs,53.08181,NA
Mugil cephalus, Miscellaneous coastal fishes,120,2.13,NA,NA,NA,NA,NA,NA,0.0085,3,marine,Finfish,39.019184,14.688
Mugil cephalus, Miscellaneous coastal fishes,120,2.13,NA,0.170965683,0.086497201,NA,NA,NA,0.0085,3,marine,Finfish,37.370157,14.688
Mugil cephalus, Miscellaneous coastal fishes,120,2.13,NA,0.18973185,0.138955993,NA,NA,NA,0.0085,3,marine,Finfish,38.963745,14.688
Mugil cephalus, Miscellaneous coastal fishes,120,2.13,NA,0.0878312,0.0988101,NA,NA,NA,0.0085,3,marine,Finfish,39.019184,14.688
Mugil cephalus, Miscellaneous coastal fishes,120,2.13,NA,NA,NA,NA,NA,NA,0.0085,3,marine,Finfish,39.019184,14.688
Mugil cephalus, Miscellaneous coastal fishes,120,2.13,NA,NA,NA,NA,NA,NA,0.0085,3,marine,Finfish,39.019184,14.688
Mugil liza, Miscellaneous coastal fishes,63,2,NA,0.24252,0.63468,NA,NA,NA,0.013,2.980000019,marine,Finfish,23.372169,2.99211460402688
Mullus barbatus, Miscellaneous coastal fishes,33.2,3.2,NA,0.414824644,0.228075088,NA,NA,NA,0.01288,3.109999895,marine,Finfish,36.5817,0.692875402079056
Mullus barbatus, Miscellaneous coastal fishes,33.2,3.2,NA,0.0469622,0.0939244,NA,NA,NA,0.01288,3.109999895,marine,Finfish,39.019184,0.692875402079056
Mullus barbatus, Miscellaneous coastal fishes,33.2,3.2,NA,NA,NA,NA,NA,NA,0.01288,3.109999895,marine,Finfish,39.019184,0.692875402079056
Mullus barbatus, Miscellaneous coastal fishes,33.2,3.2,NA,0.585529856,0.456998912,NA,NA,NA,0.01288,3.109999895,marine,Finfish,42.163403,0.692875402079056
Mullus barbatus, Miscellaneous coastal fishes,33.2,3.2,NA,NA,NA,NA,NA,NA,0.01288,3.109999895,marine,Finfish,39.019184,0.692875402079056
Mullus barbatus, Miscellaneous coastal fishes,33.2,3.2,NA,NA,NA,NA,NA,NA,0.01288,3.109999895,marine,Finfish,39.019184,0.692875402079056
Mullus barbatus, Miscellaneous coastal fishes,33.2,3.2,NA,NA,NA,NA,NA,NA,0.01288,3.109999895,marine,Finfish,34.208024,0.692875402079056
Mullus barbatus, Miscellaneous coastal fishes,33.2,3.2,NA,0.150044064,0.358328916,NA,NA,NA,0.01288,3.109999895,marine,Finfish,36.5817,0.692875402079056
Mullus barbatus, Miscellaneous coastal fishes,33.2,3.2,NA,0.221691951,0.398465925,NA,NA,NA,0.01288,3.109999895,marine,Finfish,36.5817,0.692875402079056
Mullus surmuletus, Miscellaneous coastal fishes,40,3.4,NA,NA,NA,NA,NA,NA,0.00871,3.12,marine,Finfish,34.208024,0.867851319177146
Mustelus lenticulatus,"Sharks, rays, chimaeras",125,3.5,NA,NA,NA,NA,NA,NA,0.00178,3.15,marine,Finfish,40.900557,7.17276402435901
Mycteroperca acutirostris, Miscellaneous coastal fishes,80,3.4,NA,0.44233,1.24747,NA,NA,NA,0.01,3.04,marine,Finfish,23.372169,6.10089513855224
Mycteroperca rubra, Miscellaneous coastal fishes,144,4.1,NA,0.041560536,0.117860604,NA,NA,NA,NA,NA,marine,Finfish,37.370157,NA
Mystus spp, Miscellaneous freshwater fishes,15.5,3.3,NA,NA,NA,NA,NA,NA,0.01175,3,freshwater,Finfish,24.4333,0.04375553125
Mystus vittatus, Miscellaneous freshwater fishes,21,3.1,NA,NA,NA,NA,NA,NA,0.00851,3.16,freshwater,Finfish,22.816667,0.128275150079418
Mytilus edulis,NA,11,NA,26,NA,NA,4,1.6,NA,2e-04,2.85,marine,Molluscs,52.372895,0.00018578008120109
Mytilus galloprovincialis,Mussels,7,2,NA,0.195078,0.1170468,NA,NA,NA,NA,NA,marine,Molluscs,39.019184,NA
Mytilus galloprovincialis,Mussels,7,2,NA,NA,NA,NA,NA,NA,NA,NA,marine,Molluscs,39.019184,NA
Mytilus galloprovincialis,Mussels,7,2,NA,0.323660524,0.225269224,NA,NA,NA,NA,NA,marine,Molluscs,39.019184,NA
Mytilus galloprovincialis,Mussels,7,2,NA,NA,NA,NA,NA,NA,NA,NA,marine,Molluscs,39.019184,NA
Mytilus galloprovincialis,Mussels,7,2,NA,NA,NA,NA,NA,NA,NA,NA,marine,Molluscs,39.019184,NA
Mytilus spp,Mussels,11,NA,67.76,NA,NA,38.48,1.265025,NA,NA,NA,marine,Molluscs,2.852432,NA
Mastacembelus armatus, Miscellaneous freshwater fishes,90,3.3,NA,NA,NA,NA,NA,NA,0.00339,2.88,freshwater,Finfish,24.4333,1.44018447637902
Mastacembelus pancalus, Miscellaneous freshwater fishes,90,3.3,NA,NA,NA,NA,NA,NA,0.00339,2.88,freshwater,Finfish,24.4333,1.44018447637902
Lepidocephalus guntea,"Carps, barbels and other cyprinids",15,2.6,NA,NA,NA,NA,NA,NA,0.00741,3.18,freshwater,Finfish,24.4333,0.0407181850518572
Velesunio ambiguus,Freshwater molluscs,10,NA,124,NA,NA,16.6,3.9,NA,NA,NA,freshwater,Molluscs,25.274398,NA
Nandus nandus, Miscellaneous freshwater fishes,20,3.9,NA,NA,NA,NA,NA,NA,0.01096,3.05,freshwater,Finfish,22.816667,0.10184789113657
Nemipterus japonicus, Miscellaneous coastal fishes,32,3.82,NA,NA,NA,NA,NA,NA,0.00474,2.930000067,marine,Finfish,3.144341,0.121861881449085
Nephrops norvegicus,"Lobsters, spiny-rock lobsters",8,2.88,NA,NA,NA,NA,NA,NA,0.02302,0.8935,marine,Crustacean,39.019184,0.000147576165796622
Nephrops norvegicus,"Lobsters, spiny-rock lobsters",8,2.88,NA,NA,NA,NA,NA,NA,0.02302,0.8935,marine,Crustacean,39.019184,0.000147576165796622
Nephrops norvegicus,"Lobsters, spiny-rock lobsters",8,2.88,NA,0.01654668,0.03309336,NA,NA,NA,0.02302,0.8935,marine,Crustacean,39.019184,0.000147576165796622
Nephrops norvegicus,"Lobsters, spiny-rock lobsters",8,2.88,NA,0.032009918,0.035551025,NA,NA,NA,0.02302,0.8935,marine,Crustacean,63.968654,0.000147576165796622
Nephrops norvegicus,"Lobsters, spiny-rock lobsters",8,2.88,72,NA,NA,2.66,1.05,61,0.02302,0.8935,marine,Crustacean,63.968654,0.000147576165796622
Nephrops norvegicus,"Lobsters, spiny-rock lobsters",8,2.88,NA,0.073998792,0.086094436,NA,NA,NA,0.02302,0.8935,marine,Crustacean,63.968654,0.000147576165796622
Nephrops norvegicus,"Lobsters, spiny-rock lobsters",8,2.88,90,NA,NA,2,1.67,NA,0.02302,0.8935,marine,Crustacean,37.017954,0.000147576165796622
Nephrops norvegicus,"Lobsters, spiny-rock lobsters",8,2.88,NA,0.065331,0.0787815,NA,NA,NA,0.02302,0.8935,marine,Crustacean,37.37083333,0.000147576165796622
Nephrops norvegicus,"Lobsters, spiny-rock lobsters",8,2.88,110,NA,NA,1.99,1.81,NA,0.02302,0.8935,marine,Crustacean,37.017954,0.000147576165796622
Nephrops norvegicus,"Lobsters, spiny-rock lobsters",8,2.88,NA,0.006342894,0.009054711,NA,NA,NA,0.02302,0.8935,marine,Crustacean,37.017954,0.000147576165796622
Nephrops norvegicus,"Lobsters, spiny-rock lobsters",8,2.88,NA,NA,NA,NA,NA,NA,0.02302,0.8935,marine,Crustacean,39.019184,0.000147576165796622
Nephrops norvegicus,"Lobsters, spiny-rock lobsters",8,2.88,NA,0.01424853,0.020131794,NA,NA,NA,0.02302,0.8935,marine,Crustacean,37.017954,0.000147576165796622
Nephrops norvegicus,"Lobsters, spiny-rock lobsters",8,2.88,NA,0.05204254,0.049944343,NA,NA,NA,0.02302,0.8935,marine,Crustacean,63.968654,0.000147576165796622
Notopterus notopterus, Miscellaneous freshwater fishes,60,3.5,NA,NA,NA,NA,NA,NA,0.00692,3.01,freshwater,Finfish,22.816667,1.55718911084939
Notopterus spp, Miscellaneous freshwater fishes,122,3.7,NA,NA,NA,NA,NA,NA,NA,NA,freshwater,Finfish,15.484682,NA
Notothenia gibberifrons, Miscellaneous coastal fishes,55,3.2,NA,NA,NA,NA,NA,NA,0.00457,3.2,marine,Finfish,82.862752,1.6946374763299
Notothenia neglecta, Miscellaneous coastal fishes,45,3.1,NA,NA,NA,NA,NA,NA,0.00617,3.19,marine,Finfish,82.862752,1.15886563096846
Notothenia neglecta, Miscellaneous coastal fishes,45,3.1,NA,0.51678,0.79431,NA,NA,NA,0.00617,3.19,marine,Finfish,62,1.15886563096846
Oblada melanura, Miscellaneous coastal fishes,34,3,NA,NA,NA,NA,NA,NA,0.01202,3.04,marine,Finfish,39.019184,0.54400184857069
Octopus vulgaris,"Squids, cuttlefishes, octopuses",130,NA,NA,NA,NA,NA,NA,NA,NA,NA,marine,Molluscs,39.019184,NA
Octopus vulgaris,"Squids, cuttlefishes, octopuses",130,NA,NA,NA,NA,NA,NA,NA,NA,NA,marine,Molluscs,39.019184,NA
Octopus vulgaris,"Squids, cuttlefishes, octopuses",130,NA,NA,0.0376029,0.04387005,NA,NA,NA,NA,NA,marine,Molluscs,39.019184,NA
Octopus vulgaris,"Squids, cuttlefishes, octopuses",130,NA,NA,NA,NA,NA,NA,NA,NA,NA,marine,Molluscs,39.019184,NA
Octopus vulgaris,"Squids, cuttlefishes, octopuses",32,3.55,NA,0.038287273,0.066715065,NA,NA,NA,NA,NA,marine,Molluscs,34.553128,NA
Octopus vulgaris,"Squids, cuttlefishes, octopuses",32,3.55,NA,0.073702872,0.176151672,NA,NA,NA,NA,NA,marine,Molluscs,34.553128,NA
Octopus vulgaris,"Squids, cuttlefishes, octopuses",32,3.55,NA,0.10157948,0.163680752,NA,NA,NA,NA,NA,marine,Molluscs,34.553128,NA
Odax pullus, Miscellaneous coastal fishes,40,2.1,NA,NA,NA,NA,NA,NA,0.00692,3.08,marine,Finfish,40.900557,0.594909450135626
Oncorhynchus gorbusha,"Salmons, trouts, smelts",62,4.19,NA,0.166696,0.328416,NA,NA,NA,0.00336,3.299999952,marine,Finfish,61.01371,2.76205146640009
Oncorhynchus gorbusha,"Salmons, trouts, smelts",76,4.2,NA,0.289409995,0.68509049,NA,NA,NA,0.01148,3.08,marine,Finfish,53.726668,7.12603173803049
Oncorhynchus kisutch,"Salmons, trouts, smelts",88,4.25,NA,NA,NA,NA,NA,NA,0.01148,3.08,marine,Finfish,48.368122,11.1930519201145
Oncorhynchus kisutch,NA,88,4.25,8,NA,NA,0.4,0.4,NA,0.01148,3.08,marine,Finfish,52.372895,11.1930519201145
Oncorhynchus kisutch,"Salmons, trouts, smelts",88,4.25,NA,NA,NA,NA,NA,NA,0.01148,3.08,marine,Finfish,48.368122,11.1930519201145
Oncorhynchus kisutch,NA,88,4.25,66,NA,NA,0.6,0.7,NA,0.01148,3.08,marine,Finfish,52.372895,11.1930519201145
Oncorhynchus kisutch,NA,76,NA,29,NA,NA,0.8,0.67,NA,0.01148,3.08,marine,Finfish,52.372895,7.12603173803049
Oncorhynchus mykiss,"Salmons, trouts, smelts",120,4.4,NA,NA,NA,NA,NA,NA,0.00955,3.03,freshwater,Finfish,46.207215,19.0512092482775
Oncorhynchus mykiss,"Salmons, trouts, smelts",120,4.4,NA,NA,NA,NA,NA,NA,0.00955,3.03,freshwater,Finfish,46.207215,19.0512092482775
Oncorhynchus mykiss,"Salmons, trouts, smelts",120,4.4,NA,NA,NA,NA,NA,NA,0.00955,3.03,freshwater,Finfish,42.740759,19.0512092482775
Oncorhynchus tshawytscha,"Salmons, trouts, smelts",121,4.4,NA,0.44,0.55,NA,NA,NA,0.01148,3.08,marine,Finfish,45.9053,29.8483843684906
Oncorhynchus tshawytscha,"Salmons, trouts, smelts",121,4.4,NA,NA,NA,NA,NA,NA,0.01148,3.08,marine,Finfish,45.867615,29.8483843684906
Oncorhynchus keta,NA,100,NA,44,NA,NA,0.7,0.58,NA,0.0138,3.1,marine,Finfish,52.372895,21.8715260559634
Oncorhynchus mykiss,NA,120,NA,43,NA,NA,1.5,0.66,NA,0.00955,3.03,freshwater,Finfish,52.372895,19.0512092482775
Oncorhynchus nerka,NA,84,NA,52,NA,NA,0.8,0.9,NA,0.01148,3.08,marine,Finfish,52.372895,9.69889123556942
Oncorhynchus tshawytscha,NA,150,NA,26,NA,NA,0.3,0.44,NA,0.01148,3.08,marine,Finfish,52.372895,57.8499470732865
Ophiodon elongatus, Miscellaneous coastal fishes,125,4.32,NA,NA,NA,NA,NA,NA,NA,NA,marine,Finfish,46.25,NA
Opisthonema oglinum,"Herrings, sardines, anchovies",31,3.23,NA,0.9044,2.527,NA,NA,NA,0.0174,2.980000019,marine,Finfish,23.372169,0.483957388160377
Orconectes limosus,Freshwater crustaceans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,freshwater,Crustacean,53.116156,NA
Orconectes limosus,Freshwater crustaceans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,freshwater,Crustacean,52.585556,NA
Tilapia spp,Tilapias and other cichlids,60,2,621.6,0.039166696,0.133166766,0.83,1.3209,NA,0.01995,2.96,freshwater,Finfish,4.565474,3.65822658200202
Tilapia spp,Tilapias and other cichlids,60,2,NA,NA,NA,NA,NA,NA,0.01995,2.96,freshwater,Finfish,4.565474,3.65822658200202
Oreochromis macrochir,Tilapias and other cichlids,43,2.2,NA,0.013985924,0.0574764,NA,NA,NA,0.01549,3,freshwater,Finfish,19.065134,1.23156343
Oreochromis macrochir,Tilapias and other cichlids,43,2.2,NA,0.018878146,0.12090498,NA,NA,NA,0.01549,3,freshwater,Finfish,19.065134,1.23156343
Oreochromis macrochir,Tilapias and other cichlids,43,2.2,NA,0.039845871,0.112158748,NA,NA,NA,0.01549,3,freshwater,Finfish,19.065134,1.23156343
Oreochromis niloticus,Tilapias and other cichlids,60,2,NA,NA,NA,NA,NA,NA,0.01995,2.96,freshwater,Finfish,7.031297,3.65822658200202
Oreochromis niloticus,Tilapias and other cichlids,60,2,NA,NA,NA,NA,NA,NA,0.01995,2.96,freshwater,Finfish,6.255568,3.65822658200202
Oreochromis niloticus,Tilapias and other cichlids,60,2,NA,0.012881055,0.076739861,NA,NA,NA,0.01995,2.96,freshwater,Finfish,19.065134,3.65822658200202
Oreochromis niloticus,Tilapias and other cichlids,60,2,NA,0.01037568,0.04279968,NA,NA,NA,0.01995,2.96,freshwater,Finfish,19.065134,3.65822658200202
Oreochromis niloticus,Tilapias and other cichlids,60,2,NA,NA,NA,NA,NA,NA,0.01995,2.96,freshwater,Finfish,7.031297,3.65822658200202
Oreochromis niloticus,Tilapias and other cichlids,60,2,NA,NA,NA,NA,NA,NA,0.01995,2.96,freshwater,Finfish,7.031297,3.65822658200202
Oreochromis niloticus,Tilapias and other cichlids,60,2,NA,NA,NA,NA,NA,NA,0.01995,2.96,freshwater,Finfish,7.031297,3.65822658200202
Oreochromis niloticus,Tilapias and other cichlids,60,2,NA,NA,NA,NA,NA,NA,0.01995,2.96,freshwater,Finfish,7.971943,3.65822658200202
Oreochromis niloticus,Tilapias and other cichlids,60,2,NA,NA,NA,NA,NA,NA,0.01995,2.96,freshwater,Finfish,7.971943,3.65822658200202
Oreochromis niloticus,Tilapias and other cichlids,60,2,NA,NA,NA,NA,NA,NA,0.01995,2.96,freshwater,Finfish,2.516667,3.65822658200202
Oreochromis niloticus,Tilapias and other cichlids,60,2,NA,NA,NA,NA,NA,NA,0.01995,2.96,freshwater,Finfish,2.516667,3.65822658200202
Oreochromis niloticus,Tilapias and other cichlids,60,2,NA,NA,NA,NA,NA,NA,0.01995,2.96,freshwater,Finfish,2.516667,3.65822658200202
Oreochromis niloticus,Tilapias and other cichlids,60,2,NA,NA,NA,NA,NA,NA,0.01995,2.96,freshwater,Finfish,6.255568,3.65822658200202
Oreochromis niloticus,Tilapias and other cichlids,60,2,NA,0.010859908,0.048743308,NA,NA,NA,0.01995,2.96,freshwater,Finfish,19.065134,3.65822658200202
Oreochromis niloticus,Tilapias and other cichlids,60,2,NA,NA,NA,NA,NA,NA,0.01995,2.96,freshwater,Finfish,6.255568,3.65822658200202
Oreochromis niloticus,Tilapias and other cichlids,60,2,NA,0.01365,0.06335,NA,NA,NA,0.01995,2.96,freshwater,Finfish,1.504705,3.65822658200202
Oreochromis niloticus,Tilapias and other cichlids,60,2,883,NA,NA,3,7,NA,0.01995,2.96,freshwater,Finfish,11.066667,3.65822658200202
Oreochromis niloticus,Tilapias and other cichlids,60,2,NA,NA,NA,NA,NA,NA,0.01995,2.96,freshwater,Finfish,7.971943,3.65822658200202
Oreochromis niloticus,Tilapias and other cichlids,60,2,NA,0.17525383,0.64891283,NA,NA,NA,0.01995,2.96,freshwater,Finfish,0.033333,3.65822658200202
Oreochromis niloticus,Tilapias and other cichlids,60,2,NA,NA,NA,NA,NA,NA,0.01995,2.96,freshwater,Finfish,15.484682,3.65822658200202
Oreochromis niloticus,Tilapias and other cichlids,60,2,NA,0.02035,0.0714,NA,NA,NA,0.01995,2.96,freshwater,Finfish,1.433393,3.65822658200202
Oreochromis niloticus,Tilapias and other cichlids,60,2,NA,0.00874,0.05846,NA,NA,NA,0.01995,2.96,freshwater,Finfish,0.755775,3.65822658200202
Osteochilus hasselti,"Carps, barbels and other cyprinids",32,2.6,1103.31,NA,NA,1.11,1.8122,NA,0.01122,3.09,freshwater,Finfish,12.265754,0.50223420803594
Ostrea edulis,Oysters,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,marine,Molluscs,39.019184,NA
Pagelius erythrinus, Miscellaneous coastal fishes,60,3.4,NA,0.074576297,0.30990909,NA,NA,NA,0.01047,3.03,marine,Finfish,38.963745,2.5570838559963
Pagellus bogaraveo, Miscellaneous coastal fishes,70,3.7,NA,NA,NA,NA,NA,NA,0.01202,3.04,marine,Finfish,39.019184,4.88655182735429
Pagellus bogaraveo, Miscellaneous coastal fishes,70,3.66,39,NA,0.229,0.15,0.263,NA,0.0124,3.137000084,marine,Finfish,42.575055,7.61192309174919
Pagellus bogaraveo, Miscellaneous coastal fishes,70,3.66,64,0.018,0.22,0.14,0.256,NA,0.0124,3.137000084,marine,Finfish,42.575055,7.61192309174919
Pagellus bogaraveo, Miscellaneous coastal fishes,70,3.66,69,0.018,0.203,0.19,0.356,NA,0.0124,3.137000084,marine,Finfish,42.575055,7.61192309174919
Pagellus erythrinus, Miscellaneous coastal fishes,60,3.52,NA,NA,NA,NA,NA,NA,0.0206,3,marine,Finfish,34.208024,4.4496
Pagrus auratus, Miscellaneous coastal fishes,130,3.3,NA,NA,NA,NA,NA,NA,0.0447,2.792999983,marine,Finfish,39.019184,35.855127417963
Pagrus caeruleocinctus, Miscellaneous coastal fishes,90,3.8,NA,0.030405616,0.153564534,NA,NA,NA,0.02239,2.91,marine,Finfish,37.370157,10.8867887551479
Pagrus caeruleocinctus, Miscellaneous coastal fishes,90,3.8,NA,NA,NA,NA,NA,NA,0.02239,2.91,marine,Finfish,34.208024,10.8867887551479
Pagrus pagrus, Miscellaneous coastal fishes,75,3.65,NA,0.0364,0.0988,1.42,0.61,NA,0.0152,3.005000114,marine,Finfish,14.764504,6.55243766664437
Pagrus pagrus, Miscellaneous coastal fishes,75,3.65,NA,0.02631,0.15824,NA,NA,NA,0.0152,3.005000114,marine,Finfish,39.919841,6.55243766664437
Palaemon serratus,"Shrimps, prawns",11,2.7,NA,NA,NA,NA,NA,NA,NA,NA,marine,Crustacean,5.516667,NA
Palaemonidae,Freshwater crustaceans,NA,NA,NA,0.004412448,NA,10,3.1,NA,NA,NA,freshwater,Crustacean,14.903036,NA
Palinurus elephas,"Lobsters, spiny-rock lobsters",15,2.6,NA,0.259965504,0.10560128,NA,NA,NA,NA,NA,marine,Crustacean,37.966667,NA
Palinurus elephas,"Lobsters, spiny-rock lobsters",15,2.6,NA,0.195983552,0.162750208,NA,NA,NA,NA,NA,marine,Crustacean,37.966667,NA
Palinurus elephas,"Lobsters, spiny-rock lobsters",15,2.6,NA,NA,NA,NA,NA,NA,NA,NA,marine,Crustacean,37.966667,NA
Palinurus elephas,"Lobsters, spiny-rock lobsters",50,NA,NA,0.06658437,0.06431919,NA,NA,NA,NA,NA,marine,Crustacean,37.37083333,NA
Pampus argenteus, Miscellaneous pelagic fishes,60,3.18,NA,NA,NA,NA,NA,NA,0.042300001,2.928999901,marine,Finfish,9.71212,6.83195841135666
Pampus argenteus, Miscellaneous pelagic fishes,60,3.18,NA,NA,NA,NA,NA,NA,0.042300001,2.928999901,marine,Finfish,3.144341,6.83195841135666
