"","species","taxon","max_size","max_length","TL","CA_mg","EPA_g","DHA_g","FE_mg","ZN_mg","HG_mcg","FAT","PROTCNT_g","lwA","lwB","Habitat","Subgroup","Abs_lat","autoctr","StockCode","EcologyRefNo","HabitatsRef","Neritic","SupraLittoralZone","Saltmarshes","LittoralZone","TidePools","Intertidal","SubLittoral","Caves","Oceanic","Epipelagic","Mesopelagic","Bathypelagic","Abyssopelagic","Hadopelagic","Estuaries","Mangroves","MarshesSwamps","CaveAnchialine","Stream","Lakes","Cave","Cave2","Herbivory2","HerbivoryRef","FeedingType","FeedingTypeRef","DietTroph","DietSeTroph","DietTLu","DietseTLu","DietRemark","DietRef","FoodTroph","FoodSeTroph","FoodRemark","FoodRef","AddRems","AssociationRef","Parasitism","Solitary","Symbiosis","Symphorism","Commensalism","Mutualism","Epiphytic","Schooling","SchoolingFrequency","SchoolingLifestage","Shoaling","ShoalingFrequency","ShoalingLifestage","SchoolShoalRef","AssociationsWith","AssociationsRemarks","OutsideHost","OHRemarks","InsideHost","IHRemarks","SubstrateRef","Benthic","Sessile","Mobile","Demersal","Endofauna","Pelagic","Megabenthos","Macrobenthos","Meiobenthos","SoftBottom","Sand","Coarse","Fine","Level","Sloping","Silt","Mud","Ooze","Detritus","Organic","HardBottom","Rocky","Rubble","SpecialHabitatRef","Macrophyte","BedsBivalve","BedsRock","SeaGrassBeds","BedsOthers","CoralReefs","ReefExclusive","DropOffs","ReefFlats","Lagoons","Burrows","Tunnels","Crevices","Vents","Seamounts","DeepWaterCorals","Vegetation","Leaves","Stems","Roots","Driftwood","OInverterbrates","OIRemarks","Verterbrates","VRemarks","Pilings","BoatHulls","Corals","SoftCorals","OnPolyp","BetweenPolyps","HardCorals","OnExoskeleton","InterstitialSpaces","Entered","Dateentered","Modified","Datemodified","Expert","Datechecked","TS","SpecCode"
"147","Cynoglossus arel","Flounders, halibuts, soles",0.348967522702774,40,3.3,NA,NA,NA,NA,NA,NA,NA,119,0.00437,3.06,"marine","Finfish",3.144341,4255,7828,5260,5260,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",5260,"variable",5260,3.46,0.098,3.28,0.36,"Troph of adults from 6 studies.",5260,3.25999999046326,0.4638,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"         ",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,1479,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,58534,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1994-01-22 00:00:00 +0000",2,"2015-03-30 00:00:00 +0000",NA,NA,NA,7523
"148","Cynoscion arenarius"," Miscellaneous coastal fishes",5.08922926374936,63.5,4.2,NA,NA,NA,NA,NA,NA,NA,111,0.01259,3.11,"marine","Finfish",19.173773,932,1186,30529,30529,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",30529,"hunting macrofauna (predator)",NA,4.17,0.334,4.74,1.03,"Troph of juv./adults from 4 studies.",30529,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,-1,0,0,-1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1999-06-20 00:00:00 +0000",2,"2015-03-20 00:00:00 +0000",NA,NA,NA,1170
"149","Cynoscion jamaicensis"," Miscellaneous coastal fishes",1.36760676245715,50,3.8,NA,0.1792,0.2324,NA,NA,NA,1.4,NA,0.00832,3.07,"marine","Finfish",23.372169,933,1187,35237,35237,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",35237,"hunting macrofauna (predator)",56479,NA,NA,NA,NA,NA,56479,3.84,0.66,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Found over sand or mud bottoms from the coastline to about 60 m depth (Ref. 3702); rarely in waters with a depth of less than 18 m (Ref. 9626).  Juveniles inhabit river estuaries (Ref. 3702).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,3702,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"2000-11-27 00:00:00 +0000",309,"2008-07-29 00:00:00 +0000",NA,NA,NA,1171
"150","Cynoscion nothus"," Miscellaneous coastal fishes",0.581266099671658,36,4,NA,NA,NA,NA,NA,NA,NA,125,0.01202,3.01,"marine","Finfish",19.173773,934,1191,1657,1657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",1657,"hunting macrofauna (predator)",1657,NA,NA,3.8,0.54,NA,1657,NA,NA,NA,NA,"Feeds mainly on fish and benthic organisms (Ref. 1657).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1994-01-22 00:00:00 +0000",34,"2000-12-03 00:00:00 +0000",NA,NA,NA,1175
"151","Cyprinus carpio","Carps, barbels and other cyprinids",18.2134053756912,110,3,NA,0.171254403,NA,NA,NA,NA,3.61,NA,0.02089,2.91,"marine","Finfish",35.707481,1184,1643,185,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,"plants/detritus+animals (troph. 2.2-2.79)",6258,"hunting macrofauna (predator)",6258,3.06,NA,2.95,0.4,"Troph of adults from 1 study.",26323,3.05,0.39,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Inhabit lakes, ponds or slow moving waters, preferably with a muddy bottom; riverine conditions do not appear to suit the carp.  Though they occur naturally in open river systems they are never known to dominate the environment.  Larger fish generally  frequent deeper waters.  Common carp are acclimated to a variety of habitats and extremes of environment, eg high salinities and low oxygen concentrations (Ref. 6390).  They have been observed to gulp air at the surface of oxygen-depleted waters (Ref. 30478).  During winter carp go into deeper water which will be comparatively warmer than water in shallow areas.
They are now established in the wild in Zimbabwe (Ref. 4967).
Common carps are active swimmers that can leap obstacles up to 1 meter high and negotiate torrential flows (Ref. 2906).
Feed on detritus, plants and benthic organisms (Ref. 6258, 10294).  They feed by 'roiling', ie straining material  from the mud (Ref. 6390).  They will also take aquatic plants and insects from the surface (Ref. 2906).  Also Ref. 9666.",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,2,"1990-10-19 00:00:00 +0000",1472,"2007-10-24 00:00:00 +0000",NA,NA,NA,1450
"152","Cyprinus carpio","Carps, barbels and other cyprinids",18.2134053756912,110,3,21.45,NA,NA,0.28,0.165168,NA,NA,153,0.02089,2.91,"marine","Finfish",35.707481,1184,1643,185,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,"plants/detritus+animals (troph. 2.2-2.79)",6258,"hunting macrofauna (predator)",6258,3.06,NA,2.95,0.4,"Troph of adults from 1 study.",26323,3.05,0.39,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Inhabit lakes, ponds or slow moving waters, preferably with a muddy bottom; riverine conditions do not appear to suit the carp.  Though they occur naturally in open river systems they are never known to dominate the environment.  Larger fish generally  frequent deeper waters.  Common carp are acclimated to a variety of habitats and extremes of environment, eg high salinities and low oxygen concentrations (Ref. 6390).  They have been observed to gulp air at the surface of oxygen-depleted waters (Ref. 30478).  During winter carp go into deeper water which will be comparatively warmer than water in shallow areas.
They are now established in the wild in Zimbabwe (Ref. 4967).
Common carps are active swimmers that can leap obstacles up to 1 meter high and negotiate torrential flows (Ref. 2906).
Feed on detritus, plants and benthic organisms (Ref. 6258, 10294).  They feed by 'roiling', ie straining material  from the mud (Ref. 6390).  They will also take aquatic plants and insects from the surface (Ref. 2906).  Also Ref. 9666.",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,2,"1990-10-19 00:00:00 +0000",1472,"2007-10-24 00:00:00 +0000",NA,NA,NA,1450
"153","Cyprinus carpio","Carps, barbels and other cyprinids",18.2134053756912,110,3,52,NA,NA,0.6,0.9,13,NA,138,0.02089,2.91,"freshwater","Finfish",41.53,1184,1643,185,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,"plants/detritus+animals (troph. 2.2-2.79)",6258,"hunting macrofauna (predator)",6258,3.06,NA,2.95,0.4,"Troph of adults from 1 study.",26323,3.05,0.39,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Inhabit lakes, ponds or slow moving waters, preferably with a muddy bottom; riverine conditions do not appear to suit the carp.  Though they occur naturally in open river systems they are never known to dominate the environment.  Larger fish generally  frequent deeper waters.  Common carp are acclimated to a variety of habitats and extremes of environment, eg high salinities and low oxygen concentrations (Ref. 6390).  They have been observed to gulp air at the surface of oxygen-depleted waters (Ref. 30478).  During winter carp go into deeper water which will be comparatively warmer than water in shallow areas.
They are now established in the wild in Zimbabwe (Ref. 4967).
Common carps are active swimmers that can leap obstacles up to 1 meter high and negotiate torrential flows (Ref. 2906).
Feed on detritus, plants and benthic organisms (Ref. 6258, 10294).  They feed by 'roiling', ie straining material  from the mud (Ref. 6390).  They will also take aquatic plants and insects from the surface (Ref. 2906).  Also Ref. 9666.",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,2,"1990-10-19 00:00:00 +0000",1472,"2007-10-24 00:00:00 +0000",NA,NA,NA,1450
"154","Cyprinus carpio","Carps, barbels and other cyprinids",18.2134053756912,110,3,NA,NA,NA,NA,1.25,NA,NA,111,0.02089,2.91,"freshwater","Finfish",36.967401,1184,1643,185,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,"plants/detritus+animals (troph. 2.2-2.79)",6258,"hunting macrofauna (predator)",6258,3.06,NA,2.95,0.4,"Troph of adults from 1 study.",26323,3.05,0.39,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Inhabit lakes, ponds or slow moving waters, preferably with a muddy bottom; riverine conditions do not appear to suit the carp.  Though they occur naturally in open river systems they are never known to dominate the environment.  Larger fish generally  frequent deeper waters.  Common carp are acclimated to a variety of habitats and extremes of environment, eg high salinities and low oxygen concentrations (Ref. 6390).  They have been observed to gulp air at the surface of oxygen-depleted waters (Ref. 30478).  During winter carp go into deeper water which will be comparatively warmer than water in shallow areas.
They are now established in the wild in Zimbabwe (Ref. 4967).
Common carps are active swimmers that can leap obstacles up to 1 meter high and negotiate torrential flows (Ref. 2906).
Feed on detritus, plants and benthic organisms (Ref. 6258, 10294).  They feed by 'roiling', ie straining material  from the mud (Ref. 6390).  They will also take aquatic plants and insects from the surface (Ref. 2906).  Also Ref. 9666.",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,2,"1990-10-19 00:00:00 +0000",1472,"2007-10-24 00:00:00 +0000",NA,NA,NA,1450
"155","Cyprinus carpio","Carps, barbels and other cyprinids",18.2134053756912,110,3,69,NA,NA,0.6,0.9,30,NA,138,0.02089,2.91,"freshwater","Finfish",41.53,1184,1643,185,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,"plants/detritus+animals (troph. 2.2-2.79)",6258,"hunting macrofauna (predator)",6258,3.06,NA,2.95,0.4,"Troph of adults from 1 study.",26323,3.05,0.39,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Inhabit lakes, ponds or slow moving waters, preferably with a muddy bottom; riverine conditions do not appear to suit the carp.  Though they occur naturally in open river systems they are never known to dominate the environment.  Larger fish generally  frequent deeper waters.  Common carp are acclimated to a variety of habitats and extremes of environment, eg high salinities and low oxygen concentrations (Ref. 6390).  They have been observed to gulp air at the surface of oxygen-depleted waters (Ref. 30478).  During winter carp go into deeper water which will be comparatively warmer than water in shallow areas.
They are now established in the wild in Zimbabwe (Ref. 4967).
Common carps are active swimmers that can leap obstacles up to 1 meter high and negotiate torrential flows (Ref. 2906).
Feed on detritus, plants and benthic organisms (Ref. 6258, 10294).  They feed by 'roiling', ie straining material  from the mud (Ref. 6390).  They will also take aquatic plants and insects from the surface (Ref. 2906).  Also Ref. 9666.",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,2,"1990-10-19 00:00:00 +0000",1472,"2007-10-24 00:00:00 +0000",NA,NA,NA,1450
"156","Cyprinus carpio","Carps, barbels and other cyprinids",18.2134053756912,110,3,NA,0.039733144,0.055667084,NA,NA,NA,0.88,NA,0.02089,2.91,"freshwater","Finfish",37,1184,1643,185,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,"plants/detritus+animals (troph. 2.2-2.79)",6258,"hunting macrofauna (predator)",6258,3.06,NA,2.95,0.4,"Troph of adults from 1 study.",26323,3.05,0.39,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Inhabit lakes, ponds or slow moving waters, preferably with a muddy bottom; riverine conditions do not appear to suit the carp.  Though they occur naturally in open river systems they are never known to dominate the environment.  Larger fish generally  frequent deeper waters.  Common carp are acclimated to a variety of habitats and extremes of environment, eg high salinities and low oxygen concentrations (Ref. 6390).  They have been observed to gulp air at the surface of oxygen-depleted waters (Ref. 30478).  During winter carp go into deeper water which will be comparatively warmer than water in shallow areas.
They are now established in the wild in Zimbabwe (Ref. 4967).
Common carps are active swimmers that can leap obstacles up to 1 meter high and negotiate torrential flows (Ref. 2906).
Feed on detritus, plants and benthic organisms (Ref. 6258, 10294).  They feed by 'roiling', ie straining material  from the mud (Ref. 6390).  They will also take aquatic plants and insects from the surface (Ref. 2906).  Also Ref. 9666.",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,2,"1990-10-19 00:00:00 +0000",1472,"2007-10-24 00:00:00 +0000",NA,NA,NA,1450
"157","Cyprinus carpio","Carps, barbels and other cyprinids",18.2134053756912,110,3,NA,0.011632,0.05816,NA,NA,NA,1.4,NA,0.02089,2.91,"freshwater","Finfish",41.53,1184,1643,185,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,"plants/detritus+animals (troph. 2.2-2.79)",6258,"hunting macrofauna (predator)",6258,3.06,NA,2.95,0.4,"Troph of adults from 1 study.",26323,3.05,0.39,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Inhabit lakes, ponds or slow moving waters, preferably with a muddy bottom; riverine conditions do not appear to suit the carp.  Though they occur naturally in open river systems they are never known to dominate the environment.  Larger fish generally  frequent deeper waters.  Common carp are acclimated to a variety of habitats and extremes of environment, eg high salinities and low oxygen concentrations (Ref. 6390).  They have been observed to gulp air at the surface of oxygen-depleted waters (Ref. 30478).  During winter carp go into deeper water which will be comparatively warmer than water in shallow areas.
They are now established in the wild in Zimbabwe (Ref. 4967).
Common carps are active swimmers that can leap obstacles up to 1 meter high and negotiate torrential flows (Ref. 2906).
Feed on detritus, plants and benthic organisms (Ref. 6258, 10294).  They feed by 'roiling', ie straining material  from the mud (Ref. 6390).  They will also take aquatic plants and insects from the surface (Ref. 2906).  Also Ref. 9666.",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,2,"1990-10-19 00:00:00 +0000",1472,"2007-10-24 00:00:00 +0000",NA,NA,NA,1450
"158","Danio dangila","Carps, barbels and other cyprinids",0.0288824096190653,15,3,926.25,NA,NA,2.17,2.00925,NA,NA,NA,0.00708,3.07,"freshwater","Finfish",12.265754,11377,19340,94495,94495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,393,"2014-09-16 00:00:00 +0000",NA,"2014-09-16 00:00:00 +0000",NA,NA,NA,24381
"159","Dasyatis americana","Sharks, rays, chimaeras",1.32644526755561,50,3.5,NA,0.0133,0.0553,NA,NA,NA,0.6196,264,0.00776,3.08,"marine","Finfish",30.235901,992,1263,33,12951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",33,"variable",56479,3.51,NA,3.48,0.56,"Troph of adults from 1 study.",37512,3.72,0.65,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Found on sandy bottoms, seagrass beds, lagoons and the reef face (Ref. 12951).  Common in bays and estuaries (Ref. 7251).  Observed singly, in pairs and in aggregations (Ref. 12951).  Buries in the sand during the day and forages at night, usually in seagrass beds (Ref. 12951).  Feeds mainly on bivalves and worms and also takes shrimps, crabs and small fishes (Ref. 3168).  Omnivore (Ref. 57616).  Feeds by creating depressions in the sand to expose invertebrates and small fishes (Ref. 9710).  Equipped with a well-developed serrated spine and capable of inflicting a painful laceration.  Easily approached by divers (Ref. 9710).",12951,0,-1,0,0,0,0,0,-1,NA,NA,0,NA,NA,NA,"May be found in cleaning stations where they are attended to by the bluehead wrasse and Spanish hogfish (Ref. 12951).",NA,0,NA,0,NA,12951,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,12951,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1995-04-04 00:00:00 +0000",309,"2008-07-29 00:00:00 +0000",NA,NA,NA,1247
"160","Dasyatis americana","Sharks, rays, chimaeras",1.32644526755561,50,3.5,NA,0.01,0.084,NA,NA,NA,0.583,277,0.00776,3.08,"marine","Finfish",30.211137,992,1263,33,12951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",33,"variable",56479,3.51,NA,3.48,0.56,"Troph of adults from 1 study.",37512,3.72,0.65,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Found on sandy bottoms, seagrass beds, lagoons and the reef face (Ref. 12951).  Common in bays and estuaries (Ref. 7251).  Observed singly, in pairs and in aggregations (Ref. 12951).  Buries in the sand during the day and forages at night, usually in seagrass beds (Ref. 12951).  Feeds mainly on bivalves and worms and also takes shrimps, crabs and small fishes (Ref. 3168).  Omnivore (Ref. 57616).  Feeds by creating depressions in the sand to expose invertebrates and small fishes (Ref. 9710).  Equipped with a well-developed serrated spine and capable of inflicting a painful laceration.  Easily approached by divers (Ref. 9710).",12951,0,-1,0,0,0,0,0,-1,NA,NA,0,NA,NA,NA,"May be found in cleaning stations where they are attended to by the bluehead wrasse and Spanish hogfish (Ref. 12951).",NA,0,NA,0,NA,12951,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,12951,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1995-04-04 00:00:00 +0000",309,"2008-07-29 00:00:00 +0000",NA,NA,NA,1247
"161","Dasyatis sabina","Sharks, rays, chimaeras",NA,61,3.5,NA,0.007,0.059,NA,NA,NA,0.46,268,NA,NA,"marine","Finfish",25.304304,1730,2770,12951,12951,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,"mainly animals (troph. 2.8 and up)",12951,"hunting macrofauna (predator)",12951,NA,NA,NA,NA,NA,NA,3.45000004768372,0.4202,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Inhabits coastal waters, including estuaries and lagoons. Ascends rivers. Feeds on tube anemones, polychaete worms, small crustaceans, clams, and serpent stars.",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,574,"2000-10-30 00:00:00 +0000",309,"2004-09-28 00:00:00 +0000",NA,NA,NA,2574
"162","Dasyatis sabina","Sharks, rays, chimaeras",NA,61,3.5,NA,0.0074,0.047,NA,NA,NA,0.45,239,NA,NA,"marine","Finfish",30.308808,1730,2770,12951,12951,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,"mainly animals (troph. 2.8 and up)",12951,"hunting macrofauna (predator)",12951,NA,NA,NA,NA,NA,NA,3.45000004768372,0.4202,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Inhabits coastal waters, including estuaries and lagoons. Ascends rivers. Feeds on tube anemones, polychaete worms, small crustaceans, clams, and serpent stars.",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,574,"2000-10-30 00:00:00 +0000",309,"2004-09-28 00:00:00 +0000",NA,NA,NA,2574
"163","Decapterus punctatus"," Miscellaneous pelagic fishes",0.31402627640662,30,4.3,NA,0.05849834,0.30967986,NA,NA,NA,1.2,252,0.01288,2.97,"marine","Finfish",25.304304,802,1010,33,33,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",33,"hunting macrofauna (predator)",33,4.43,NA,4.14,0.21,"Troph of adults from 1 study.",37512,3.26,0.43,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Inhabits neritic waters, often near sandy beaches (Ref. 5217).  A shoaling species, generally  near the bottom (Ref. 27121).  Feeds on planktonic invertebrates, primarily copepods, but also on gastropod larvae, ostracods and pteropods (Ref. 3277).  Carnivore (Ref. 57616).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1995-04-04 00:00:00 +0000",309,"2007-11-19 00:00:00 +0000",711,"2001-05-10 00:00:00 +0000",NA,994
"164","Decapterus punctatus"," Miscellaneous pelagic fishes",0.31402627640662,30,4.3,NA,0.10575312,0.7470817,NA,NA,NA,2.3,229,0.01288,2.97,"marine","Finfish",25.304304,802,1010,33,33,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",33,"hunting macrofauna (predator)",33,4.43,NA,4.14,0.21,"Troph of adults from 1 study.",37512,3.26,0.43,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Inhabits neritic waters, often near sandy beaches (Ref. 5217).  A shoaling species, generally  near the bottom (Ref. 27121).  Feeds on planktonic invertebrates, primarily copepods, but also on gastropod larvae, ostracods and pteropods (Ref. 3277).  Carnivore (Ref. 57616).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1995-04-04 00:00:00 +0000",309,"2007-11-19 00:00:00 +0000",711,"2001-05-10 00:00:00 +0000",NA,994
