page_id,level_1,level_2,common_name,latin_name,part,preparation,reference,ca_mg,zn_mg,fe_mg,protein_g,fat_g,fapun3,fapun_all_g,mn_mg,mg_mg,epa,dha,latin_name_cleaned,old_species1,cine_id
6151,Fish,Freshwater Fish,Rainbow Trout,Oncorhynchus mykiss,muscle,raw,27,32,1.28,2.37,20.7,6.8,NA,NA,0.21,NA,NA,NA,Oncorhynchus mykiss,Oncorhynchus mykiss,564
6151,Fish,Freshwater Fish,Rainbow Trout,Oncorhynchus mykiss,muscle,raw,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oncorhynchus mykiss,Oncorhynchus mykiss,565
6151,Fish,Freshwater Fish,Rainbow Trout,Oncorhynchus mykiss,whole,raw,27,NA,11.8,3392,18.9,9.3,NA,NA,0.77,NA,NA,NA,Oncorhynchus mykiss,Oncorhynchus mykiss,566
6151,Fish,Freshwater Fish,Rainbow Trout,Oncorhynchus mykiss,eggs,raw,27,NA,NA,NA,27.8,9,NA,NA,NA,NA,NA,NA,Oncorhynchus mykiss,Oncorhynchus mykiss,567
6151,Fish,Freshwater Fish,Rainbow Trout,Oncorhynchus mykiss,eggs,raw,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.459,1.44,Oncorhynchus mykiss,Oncorhynchus mykiss,568
6151,Fish,Freshwater Fish,Rainbow Trout,Oncorhynchus mykiss,muscle,raw,79,51,1.1,1.5,18.4,5.8,1.1,2.2,NA,NA,NA,NA,Oncorhynchus mykiss,Oncorhynchus mykiss,569
6151,Fish,Freshwater Fish,Rainbow Trout,Oncorhynchus mykiss,muscle,raw,56,NA,NA,NA,18.8,3.1,NA,NA,NA,NA,NA,NA,Oncorhynchus mykiss,Oncorhynchus mykiss,570
6151,Fish,Freshwater Fish,Rainbow Trout,Oncorhynchus mykiss,muscle,raw,72,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,Oncorhynchus mykiss,Oncorhynchus mykiss,571
6151,Fish,Freshwater Fish,Steelhead Trout,Oncorhynchus mykiss irideus,muscle,raw,58,NA,NA,NA,21,11,NA,NA,NA,NA,NA,NA,Oncorhynchus mykiss,Oncorhynchus mykiss irideus,572
6446,Fish,Searun Fish,Sockeye Salmon,Oncorhynchus nerka,muscle,raw,23,NA,NA,NA,NA,8.6,NA,1.9,NA,NA,0.5,0.7,Oncorhynchus nerka,Oncorhynchus nerka,573
6446,Fish,Searun Fish,Sockeye Salmon,Oncorhynchus nerka,muscle,raw,62,6,0.54,0.47,21.3,8.6,NA,1.88,0.014,24,NA,NA,Oncorhynchus nerka,Oncorhynchus nerka,574
6446,Fish,Searun Fish,Sockeye Salmon,Oncorhynchus nerka,muscle,raw,7,6,0.5,0.5,21.3,9,NA,1.9,0.01,24,NA,NA,Oncorhynchus nerka,Oncorhynchus nerka,575
6446,Fish,Searun Fish,Sockeye Salmon,Oncorhynchus nerka,muscle,raw,13,6,0.54,0.47,21.3,8.56,NA,1.88,0.014,24,0.519,0.653,Oncorhynchus nerka,Oncorhynchus nerka,576
6446,Fish,Searun Fish,Sockeye Salmon,Oncorhynchus nerka,muscle,raw,58,52,0.9,0.8,20,5,NA,NA,0.017,25,NA,NA,Oncorhynchus nerka,Oncorhynchus nerka,577
6446,Fish,Searun Fish,Sockeye Salmon,Oncorhynchus nerka,muscle,raw,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oncorhynchus nerka,Oncorhynchus nerka,578
6446,Fish,Searun Fish,Sockeye Salmon,Oncorhynchus nerka,light muscle,raw,28,NA,NA,NA,NA,2.52,0.87,0.94,NA,NA,0.22,0.57,Oncorhynchus nerka,Oncorhynchus nerka,579
6446,Fish,Searun Fish,Sockeye Salmon,Oncorhynchus nerka,dark muscle,raw,28,NA,NA,NA,NA,22.9,6.31,7.03,NA,NA,1.88,3.67,Oncorhynchus nerka,Oncorhynchus nerka,580
6446,Fish,Searun Fish,Sockeye Salmon,Oncorhynchus nerka,muscle,raw,27,176,NA,1.18,20.3,6.9,NA,NA,NA,NA,NA,NA,Oncorhynchus nerka,Oncorhynchus nerka,581
6446,Fish,Searun Fish,Sockeye Salmon,Oncorhynchus nerka,whole,raw,27,NA,NA,NA,18.4,7.8,NA,NA,NA,NA,NA,NA,Oncorhynchus nerka,Oncorhynchus nerka,582
6446,Fish,Searun Fish,Sockeye Salmon,Oncorhynchus nerka,offal,raw,27,NA,NA,NA,16.1,13.7,NA,NA,NA,NA,NA,NA,Oncorhynchus nerka,Oncorhynchus nerka,583
6446,Fish,Searun Fish,Sockeye Salmon,Oncorhynchus nerka,eggs,raw,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oncorhynchus nerka,Oncorhynchus nerka,584
6446,Fish,Searun Fish,Sockeye Salmon,Oncorhynchus nerka,muscle,raw,79,6,0.4,0.9,20.3,7.9,2.7,4.2,NA,NA,NA,NA,Oncorhynchus nerka,Oncorhynchus nerka,585
6446,Fish,Searun Fish,Sockeye Salmon,Oncorhynchus nerka,muscle,raw,72,NA,NA,NA,NA,8.9,NA,NA,NA,NA,NA,NA,Oncorhynchus nerka,Oncorhynchus nerka,586
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,eggs,raw,7,NA,NA,NA,29.2,14,NA,4.39,NA,NA,NA,NA,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha,587
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,eggs,raw,34,NA,NA,NA,29.2,12.4,NA,NA,NA,NA,NA,NA,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha,588
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,eggs,raw,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha,589
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,eggs,raw,11,30,NA,NA,30.4,15,NA,NA,NA,NA,NA,NA,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha,590
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,eggs,raw,33,30,NA,NA,30.4,15,NA,NA,NA,NA,NA,NA,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha,591
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,muscle,raw,23,NA,NA,NA,NA,10.4,NA,2.1,NA,NA,0.8,0.6,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha,592
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,muscle,raw,7,79,NA,0.9,22.5,13.4,NA,NA,NA,NA,NA,NA,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha,593
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,muscle,raw,13,22,0.44,0.71,20.1,10.4,NA,2.08,0.015,NA,0.788,0.567,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha,594
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,muscle,raw,25,NA,NA,NA,NA,7,1.2,1.6,NA,NA,0.44,0.55,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha,595
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,muscle,raw,58,NA,NA,NA,19.6,15,NA,NA,NA,NA,NA,NA,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha,596
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,liver,raw,21,28,NA,NA,17,8,NA,NA,NA,NA,NA,NA,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha,597
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,liver,raw,11,28,NA,NA,16.6,8,NA,NA,NA,NA,NA,NA,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha,598
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,liver,raw,33,21,NA,NA,16.5,4.8,NA,NA,NA,NA,NA,NA,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha,599
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,muscle,raw,11,20,NA,NA,4.6,7.1,NA,NA,NA,NA,NA,NA,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha,600
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,muscle,raw,33,20,NA,NA,4.6,7.1,NA,NA,NA,NA,NA,NA,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha,601
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,muscle,raw,11,22,NA,NA,21.4,3.3,NA,NA,NA,NA,NA,NA,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha,602
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,muscle,raw,33,22,NA,NA,21.4,3.3,NA,NA,NA,NA,NA,NA,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha,603
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,muscle,raw,11,14,NA,NA,5.5,8.4,NA,NA,NA,NA,NA,NA,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha,604
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,muscle,raw,33,14,NA,NA,5.5,8.4,NA,NA,NA,NA,NA,NA,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha,605
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,muscle,raw,27,20,0.8,0.9,17.9,11.6,NA,NA,NA,95,NA,NA,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha,606
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,muscle,raw,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha,607
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,muscle,raw,79,14,0.6,1.1,19,11.4,1.9,2.4,NA,NA,NA,NA,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha,608
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,muscle,raw,72,NA,NA,NA,NA,13.2,NA,NA,NA,NA,NA,NA,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha,609
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,liver,raw,7,28,NA,2.6,16.6,8,NA,NA,NA,NA,NA,NA,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha,610
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,liver,raw,34,NA,NA,2.6,NA,NA,NA,NA,NA,NA,NA,NA,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha,611
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,muscle,raw,11,20,NA,NA,4.6,7.1,NA,NA,NA,NA,NA,NA,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha,612
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,muscle,raw,11,22,NA,NA,21.4,3.3,NA,NA,NA,NA,NA,NA,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha,613
6446,Fish,Searun Fish,Chinook Salmon,Oncorhynchus tshawytscha,muscle,raw,11,14,NA,NA,8.4,8.4,NA,NA,NA,NA,NA,NA,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha,614
6433,Fish,Saltwater Fish,Lingcod,Ophiodon elongatus,muscle,raw,7,NA,NA,NA,17.9,0.8,NA,NA,NA,NA,NA,NA,Ophiodon elongatus,Ophiodon elongatus,615
6433,Fish,Saltwater Fish,Lingcod,Ophiodon elongatus,muscle,raw,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ophiodon elongatus,Ophiodon elongatus,616
6433,Fish,Saltwater Fish,Lingcod,Ophiodon elongatus,muscle,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ophiodon elongatus,Ophiodon elongatus,617
6433,Fish,Saltwater Fish,Lingcod,Ophiodon elongatus,liver,raw,7,NA,NA,1,5.6,42,NA,NA,NA,NA,NA,NA,Ophiodon elongatus,Ophiodon elongatus,618
6433,Fish,Saltwater Fish,Lingcod,Ophiodon elongatus,liver,raw,34,5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,Ophiodon elongatus,Ophiodon elongatus,619
6433,Fish,Saltwater Fish,Lingcod,Ophiodon elongatus,muscle,raw,67,NA,NA,NA,18.1,0.7,NA,NA,NA,NA,NA,NA,Ophiodon elongatus,Ophiodon elongatus,620
6433,Fish,Saltwater Fish,Lingcod,Ophiodon elongatus,muscle,raw,68,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ophiodon elongatus,Ophiodon elongatus,621
6433,Fish,Saltwater Fish,Lingcod,Ophiodon elongatus,muscle,raw,27,35,0.03,0.49,18,0.9,NA,NA,0.033,18,NA,NA,Ophiodon elongatus,Ophiodon elongatus,622
6433,Fish,Saltwater Fish,Lingcod,Ophiodon elongatus,whole,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ophiodon elongatus,Ophiodon elongatus,623
6433,Fish,Saltwater Fish,Lingcod,Ophiodon elongatus,muscle,raw,79,25,0.4,0.4,18.2,0.9,NA,NA,NA,NA,NA,NA,Ophiodon elongatus,Ophiodon elongatus,624
6451,Fish,Searun Fish,Rainbow Smelt,Osmerus mordax,muscle,raw,55,NA,1.65,0.9,NA,NA,NA,0.33,NA,30,0.12,0.18,Osmerus mordax,Osmerus mordax,625
6451,Fish,Searun Fish,Rainbow Smelt,Osmerus mordax,muscle,raw,27,NA,2,NA,18.8,2,NA,NA,NA,NA,NA,NA,Osmerus mordax,Osmerus mordax,626
6451,Fish,Searun Fish,Rainbow Smelt,Osmerus mordax,muscle,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Osmerus mordax,Osmerus mordax,627
6451,Fish,Searun Fish,Rainbow Smelt,Osmerus mordax,whole,raw,27,NA,NA,NA,15.5,4,NA,NA,NA,NA,NA,NA,Osmerus mordax,Osmerus mordax,628
6451,Fish,Searun Fish,Rainbow Smelt,Osmerus mordax,whole,raw,66,NA,NA,NA,17.9,6.53,NA,NA,NA,NA,NA,NA,Osmerus mordax,Osmerus mordax,629
6451,Fish,Searun Fish,Rainbow Smelt,Osmerus mordax,skin,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Osmerus mordax,Osmerus mordax,630
6451,Fish,Searun Fish,Rainbow Smelt,Osmerus mordax,muscle,raw,79,60,1.6,1.1,18.6,2.1,0.6,0.8,NA,NA,NA,NA,Osmerus mordax,Osmerus mordax,631
6451,Fish,Searun Fish,Rainbow Smelt,Osmerus mordax,muscle,raw,56,NA,NA,NA,18.3,2.2,NA,NA,NA,NA,NA,NA,Osmerus mordax,Osmerus mordax,632
6451,Fish,Searun Fish,Rainbow Smelt,Osmerus mordax,muscle + small bones,raw,7,74,NA,0.6,16.7,5.1,NA,NA,NA,NA,NA,NA,Osmerus mordax,Osmerus mordax,633
6451,Fish,Searun Fish,Rainbow Smelt,Osmerus mordax,muscle + small bones,raw,34,74,NA,0.6,16.7,5.1,NA,NA,NA,NA,NA,NA,Osmerus mordax,Osmerus mordax,634
6507,Marine Invertebrates,Bivalves,Olympia Oyster,Ostrea lurida,whole,raw,27,68,NA,10.3,9.6,2.5,NA,NA,NA,48,NA,NA,Ostrea lurida,Ostrea lurida,635
6507,Marine Invertebrates,Bivalves,Olympia Oyster,Ostrea lurida,muscle,raw,79,68,NA,NA,9.6,2.5,NA,NA,NA,NA,NA,NA,Ostrea lurida,Ostrea lurida,636
6507,Marine Invertebrates,Bivalves,Oysters,Ostreidae,muscle,raw,21,88,NA,6.4,10,2,NA,NA,NA,NA,NA,NA,Ostreidae,Ostreidae,637
6507,Marine Invertebrates,Bivalves,Oysters,Ostreidae,muscle,raw,23,NA,NA,NA,NA,2.3,NA,0.8,NA,NA,0.3,0.2,Ostreidae,Ostreidae,638
6507,Marine Invertebrates,Bivalves,Oysters,Ostreidae,muscle,raw,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostreidae,Ostreidae,639
6507,Marine Invertebrates,Bivalves,Oysters,Ostreidae,muscle,raw,67,NA,NA,6.16,9.4,2.2,NA,NA,NA,NA,NA,NA,Ostreidae,Ostreidae,640
6507,Marine Invertebrates,Bivalves,Oysters,Ostreidae,muscle,raw,82,55,84,3,7.8,1.5,NA,0.379,0.33,32,0.147,0.166,Ostreidae,Ostreidae,641
6507,Marine Invertebrates,Bivalves,Oysters,Ostreidae,muscle,raw,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostreidae,Ostreidae,642
6507,Marine Invertebrates,Bivalves,Oysters,Ostreidae,muscle,raw,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostreidae,Ostreidae,643
6507,Marine Invertebrates,Bivalves,Oysters,Ostreidae,whole,raw,27,111,23.2,8185,8.5,1.8,NA,NA,0.329,NA,NA,NA,Ostreidae,Ostreidae,644
6507,Marine Invertebrates,Bivalves,Oysters,Ostreidae,whole,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ostreidae,Ostreidae,645
6524,Marine Invertebrates,Echinoderms,Giant California Sea Cucumber,Parastichopus californicus,muscle,raw,19,30,NA,0.6,13,0.4,NA,NA,NA,NA,NA,NA,Parastichopus californicus,Parastichopus californicus,646
6152,Fish,Saltwater Fish,English Sole,Parophrys vetulus,muscle,raw,48,NA,NA,NA,NA,1.7,0.49,NA,NA,NA,NA,NA,Parophrys vetulus,Parophrys vetulus,647
6152,Fish,Saltwater Fish,English Sole,Parophrys vetulus,muscle,raw,27,NA,NA,NA,16.8,1.7,NA,NA,NA,NA,NA,NA,Parophrys vetulus,Parophrys vetulus,648
6152,Fish,Saltwater Fish,English Sole,Parophrys vetulus,offal,raw,27,NA,NA,NA,13.9,7,NA,NA,NA,NA,NA,NA,Parophrys vetulus,Parophrys vetulus,649
6152,Fish,Saltwater Fish,English Sole,Parophrys vetulus,muscle,raw,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Parophrys vetulus,Parophrys vetulus,650
6152,Fish,Saltwater Fish,English Sole,Parophrys vetulus,muscle,raw,79,9,0.3,0.3,16.8,1.7,NA,NA,NA,NA,NA,NA,Parophrys vetulus,Parophrys vetulus,651
6508,Marine Invertebrates,Bivalves,Scallops,Pectinidae,muscle,raw,79,NA,NA,NA,14.8,0.6,0.13,0.22,NA,NA,NA,NA,Pectinidae,Pectinidae,652
6508,Marine Invertebrates,Bivalves,Scallops,Pectinidae,muscle,raw,62,24,0.95,0.29,16.8,0.8,NA,0.26,0.09,56,NA,NA,Pectinidae,Pectinidae,653
6508,Marine Invertebrates,Bivalves,Scallops,Pectinidae,muscle,raw,23,NA,NA,NA,NA,0.8,NA,0.3,NA,NA,0.1,0.1,Pectinidae,Pectinidae,654
6508,Marine Invertebrates,Bivalves,Scallops,Pectinidae,muscle,raw,55,NA,NA,NA,NA,1,0.44,0.42,NA,NA,0.19,0.18,Pectinidae,Pectinidae,655
6508,Marine Invertebrates,Bivalves,Scallops,Pectinidae,muscle,raw,65,9.2,1.22,0.107,15.1,1,NA,NA,0.029,56,NA,NA,Pectinidae,Pectinidae,656
6508,Marine Invertebrates,Bivalves,Scallops,Pectinidae,muscle,raw,27,46,NA,1.1,14.6,0.7,NA,NA,2,40,NA,NA,Pectinidae,Pectinidae,657
6508,Marine Invertebrates,Bivalves,Scallops,Pectinidae,muscle,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pectinidae,Pectinidae,658
6411,Fish,Freshwater Fish,Yellow Perch,Perca flavescens,muscle,raw,23,NA,NA,NA,NA,0.9,NA,0.4,NA,NA,0.1,0.2,Perca flavescens,Perca flavescens,659
6411,Fish,Freshwater Fish,Yellow Perch,Perca flavescens,muscle,raw,44,59.77,0.546,0.209,17.8,1.01,NA,NA,0.09,NA,NA,NA,Perca flavescens,Perca flavescens,660
6411,Fish,Freshwater Fish,Yellow Perch,Perca flavescens,muscle,raw,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Perca flavescens,Perca flavescens,661
6411,Fish,Freshwater Fish,Yellow Perch,Perca flavescens,muscle,raw,27,NA,1.2,0.56,18.8,1.1,NA,NA,0.021,NA,NA,NA,Perca flavescens,Perca flavescens,662
6411,Fish,Freshwater Fish,Yellow Perch,Perca flavescens,whole,raw,27,NA,NA,NA,16.6,4.4,NA,NA,NA,NA,NA,NA,Perca flavescens,Perca flavescens,663
6411,Fish,Freshwater Fish,Yellow Perch,Perca flavescens,offal,raw,27,NA,NA,NA,17,7.6,NA,NA,NA,NA,NA,NA,Perca flavescens,Perca flavescens,664
6411,Fish,Freshwater Fish,Yellow Perch,Perca flavescens,muscle,raw,56,NA,NA,NA,19.4,0.8,NA,NA,NA,NA,NA,NA,Perca flavescens,Perca flavescens,665
6411,Fish,Freshwater Fish,Yellow Perch,Perca flavescens,muscle,raw,79,95,1.2,0.6,18.1,1,0.2,0.5,NA,NA,NA,NA,Perca flavescens,Perca flavescens,666
6411,Fish,Freshwater Fish,Perch and Darters,Percidae,muscle,raw,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.054,0.245,Percidae,Percidae,667
6411,Fish,Freshwater Fish,Perch and Darters,Percidae,muscle,raw,82,110,0.52,0.6,18.1,1.3,NA,0.053,0.062,26,NA,NA,Percidae,Percidae,668
6411,Fish,Freshwater Fish,Perch and Darters,Percidae,muscle,raw,27,NA,1285,NA,14.9,0.7,NA,NA,NA,NA,NA,NA,Percidae,Percidae,669
6452,Fish,Searun Fish,Lampreys,Petromyzontinae,muscle,raw,27,16,NA,NA,16,15.5,NA,NA,NA,NA,NA,NA,Petromyzontinae,Petromyzontinae,670
6152,Fish,Saltwater Fish,Starry Flounder,Platichthys stellatus,muscle,raw,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Platichthys stellatus,Platichthys stellatus,671
6152,Fish,Saltwater Fish,Starry Flounder,Platichthys stellatus,muscle,raw,27,NA,NA,NA,17.1,1.8,NA,NA,NA,NA,NA,NA,Platichthys stellatus,Platichthys stellatus,672
6152,Fish,Saltwater Fish,Starry Flounder,Platichthys stellatus,muscle,raw,79,4,0.5,0.5,17.1,1.5,NA,NA,NA,NA,NA,NA,Platichthys stellatus,Platichthys stellatus,673
6152,Fish,Saltwater Fish,Flounders and Soles,Pleuronectinae,muscle,raw,23,NA,NA,NA,NA,1.1,NA,0.3,NA,NA,0.1,0.1,Pleuronectinae,Pleuronectinae,674
6152,Fish,Saltwater Fish,Flounders and Soles,Pleuronectinae,muscle,raw,21,12,NA,0.8,17,NA,NA,NA,NA,NA,NA,NA,Pleuronectinae,Pleuronectinae,675
6152,Fish,Saltwater Fish,Flounders and Soles,Pleuronectinae,muscle,raw,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pleuronectinae,Pleuronectinae,676
6152,Fish,Saltwater Fish,Flounders and Soles,Pleuronectinae,muscle,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pleuronectinae,Pleuronectinae,677
6152,Fish,Saltwater Fish,Flounders and Soles,Pleuronectinae,muscle,raw,82,35,0.78,0.3,18,1.6,NA,0.509,0.04,27,0.284,0.133,Pleuronectinae,Pleuronectinae,678
6152,Fish,Saltwater Fish,Flounders and Soles,Pleuronectinae,muscle,raw,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pleuronectinae,Pleuronectinae,679
6152,Fish,Saltwater Fish,Flounders and Soles,Pleuronectinae,eggs,raw,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pleuronectinae,Pleuronectinae,680
6152,Fish,Saltwater Fish,Flounders and Soles,Pleuronectinae,whole,raw,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pleuronectinae,Pleuronectinae,681
6437,Fish,Saltwater Fish,Bluefish,Pomatomus saltatrix,muscle,raw,46,131,NA,NA,15.1,6.6,NA,NA,NA,NA,NA,NA,Pomatomus saltatrix,Pomatomus saltatrix,682
6437,Fish,Saltwater Fish,Bluefish,Pomatomus saltatrix,muscle,raw,23,NA,NA,NA,NA,6.5,NA,1.6,NA,NA,0.4,0.8,Pomatomus saltatrix,Pomatomus saltatrix,683
6437,Fish,Saltwater Fish,Bluefish,Pomatomus saltatrix,muscle,raw,62,7,0.81,0.48,20,4.2,NA,1.06,0.021,33,NA,NA,Pomatomus saltatrix,Pomatomus saltatrix,684
6437,Fish,Saltwater Fish,Bluefish,Pomatomus saltatrix,muscle,raw,65,6.8,0.763,0.452,19.6,2,NA,NA,0.022,42.3,NA,NA,Pomatomus saltatrix,Pomatomus saltatrix,685
6437,Fish,Saltwater Fish,Bluefish,Pomatomus saltatrix,muscle,raw,27,59,NA,5.2,20.6,3.8,NA,NA,NA,NA,NA,NA,Pomatomus saltatrix,Pomatomus saltatrix,686
6437,Fish,Saltwater Fish,Bluefish,Pomatomus saltatrix,muscle,raw,79,33,0.8,2.8,20.1,2.9,NA,NA,NA,NA,NA,NA,Pomatomus saltatrix,Pomatomus saltatrix,687
6504,Marine Invertebrates,Bivalves,Pacific Littleneck Clam,Protothaca staminea,muscle,raw,23,NA,NA,NA,NA,0.8,NA,0.1,NA,NA,NA,NA,Protothaca staminea,Protothaca staminea,688
6152,Fish,Saltwater Fish,Winter Flounder,Pseudopleuronectes americanus,muscle,raw,65,13.2,0.394,0.103,21.2,1.19,NA,NA,0.015,47,NA,NA,Pseudopleuronectes americanus,Pseudopleuronectes americanus,689
6152,Fish,Saltwater Fish,Winter Flounder,Pseudopleuronectes americanus,muscle,raw,55,NA,NA,NA,NA,NA,NA,0.23,NA,NA,0.07,0.12,Pseudopleuronectes americanus,Pseudopleuronectes americanus,690
6152,Fish,Saltwater Fish,Winter Flounder,Pseudopleuronectes americanus,muscle,raw,55,NA,NA,NA,NA,0.45,0.22,NA,NA,NA,0.07,0.12,Pseudopleuronectes americanus,Pseudopleuronectes americanus,691
6152,Fish,Saltwater Fish,Winter Flounder,Pseudopleuronectes americanus,muscle,raw,27,NA,NA,NA,18,0.6,NA,NA,NA,NA,NA,NA,Pseudopleuronectes americanus,Pseudopleuronectes americanus,692
6152,Fish,Saltwater Fish,Winter Flounder,Pseudopleuronectes americanus,offal,raw,27,NA,NA,NA,17,3.5,NA,NA,NA,NA,NA,NA,Pseudopleuronectes americanus,Pseudopleuronectes americanus,693
6152,Fish,Saltwater Fish,Winter Flounder,Pseudopleuronectes americanus,muscle,raw,79,13,0.4,0.1,19.6,0.9,NA,NA,NA,NA,NA,NA,Pseudopleuronectes americanus,Pseudopleuronectes americanus,694
6408,Fish,Freshwater Fish,Pikeminnows,Ptychocheilus spp.,muscle,raw,27,NA,NA,NA,17.2,2.8,NA,NA,NA,NA,NA,NA,Ptychocheilus spp.,Ptychocheilus spp.,695
6419,Fish,Freshwater Fish,Ninespine Stickleback,Gasterosteidae,muscle,raw,11,901,NA,NA,20.7,2.2,NA,NA,NA,NA,NA,NA,Pungitius pungitius,Gasterosteidae,696
6419,Fish,Freshwater Fish,Ninespine Stickleback,Gasterosteidae,muscle,raw,33,901,NA,NA,20.7,2.2,NA,NA,NA,NA,NA,NA,Pungitius pungitius,Gasterosteidae,697
6419,Fish,Freshwater Fish,Ninespine Stickleback,Gasterosteidae,muscle,raw,7,93,NA,6.2,9.9,6.3,NA,NA,NA,NA,NA,NA,Pungitius pungitius,Gasterosteidae,698
