Food Item ID	Food Item ID	Food Item ID	Subgroup	"Country, region"	Type	ISSCAAP	3_alpha	Food name in own language	Food name in English	Processing	Scientific name	ASFIS English name	ASFIS Scientific name	Season	Other	n	Comments on data processing/methods	Publication year	BiblioID	Compiler	Latest revision in version	CA(mg)	FE(mg)	ZN(mg)	F20D5N3(g)	F22D6N3(g)	AS(mcg)	CD(mcg)	HG(mcg)	PB(mcg)	PROTCNT(g)	PROTCNP(g)	PROT-(g)	FAT(g)	FATCE(g)	FAT-(g)	Food Item ID_macro
901860	901860	901860	Crustacean	"USA, Kodiak Islands"		44	KCD		"King crab, edible flesh (composite), raw"	r	Paralithodes camschatica	Red king crab	Paralithodes camtschaticus					1976	fi195	DR	1												18.2			1.16	901860
901861	901861	901861	Molluscs	"USA, SE Alaska"		76	CUX		"Red sea cucumber, edible flesh, raw"	r	Stichopus californicus	Sea cucumbers nei	Holothurioidea					1976	fi195	DR	1												10.6			0.6	901861
901862	901862	901862	Finfish	"Canada, Straits of Juan de Fuca"		38	DGS		"Spiny dogfish, skinless muscle flesh, raw"	r	Squalus acanthias	Picked dogfish	Squalus acanthias					1976	fi195	DR	1												17.4			13.4	901862
901863	901863	901863	Finfish	"USA, Lower Puget Sound, Washington"		38	DGS		"Spiny dogfish, whole, raw"	r	Squalus acanthias	Picked dogfish	Squalus acanthias					1976	fi195	DR	1												16.3			15.3	901863
901864	901864	901864	Finfish	"USA, Colorado River"		23	EUL		"Eulachon, skinless muscle flesh, raw"	r	Thaleichthys pacificus	Eulachon	Thaleichthys pacificus					1976	fi195	DR	1												14.6			6.25	901864
901865	901865	901865	Finfish	"USA, SE Alaska/Washington/Oregon"		31	ARF		"Arrowtooth flounder, skinless muscle flesh, raw"	r	Atheresthes stomias	Arrow-tooth flounder	Atheresthes stomias					1976	fi195	DR	1												17.7			2.3	901865
901866	901866	901866	Finfish	"USA, SE Alaska/Washington/Oregon/Puget Sound"		31	PWQ		"Starry flounder, skinless muscle flesh, raw"	r	Platichthys stellatus	Starry flounder	Platichthys stellatus					1976	fi195	DR	1												17.3			1.4	901866
901867	901867	901867	Molluscs	"USA, SE Alaska"		56	CLX		"Geoduck, syphon, raw"	r	Panope generosa	"Clams, etc. nei"	Bivalvia/Hiatellidae					1976	fi195	DR	1												15.9			0.8	901867
901868	901868	901868	Molluscs	"USA, SE Alaska"		56	CLX		"Geoduck, edible muscle flesh (body), raw"	r	Panope generosa		Bivalvia/Hiatellidae					1976	fi195	DR	1												15			3.2	901868
901869	901869	901869	Finfish	"USA, Oregon/Washington/Alaska"		31	HAP		"Pacific halibut, skinless muscle flesh, raw"	r	Hippoglossus stenolepis	Pacific halibut	Hippoglossus stenolepis					1976	fi195	DR	1												20.7			0.79	901869
901870	901870	901870	Finfish	"USA, British Colombia/Puget Sound"		35	HEP		"Pacific herring, skinless muscle flesh, raw"	r	Clupea harengus pallasi	Atlantic herring	Clupea pallasii					1976	fi195	DR	1												16			12.5	901870
901871	901871	901871	Finfish	"USA, Kodiak/SE Alaska/British Colombia"		35	HER		"Pacific herring, whole, raw"	r	Clupea harengus pallasi	Atlantic herring	Clupea harengus					1976	fi195	DR	1												16.4			12.8	901871
901872	901872	901872	Molluscs	"USA, SE Alaska"		57	OCT		"Octopus, edible flesh, raw"	r	Paroctopus hongkongensis	"Octopuses, etc. nei"	Octopodidae					1976	fi195	DR	1												13.2			0.83	901872
901873	901873	901873	Molluscs	"USA, Alaska"		53	OYG		"Japanese oyster, edible flesh, raw"	r	Crassostrea gigas	Pacific cupped oyster	Crassostrea gigas					1976	fi195	DR	1												10.4			1.26	901873
901874	901874	901874	Molluscs	"USA, SE Alaska"		53	OFO		"Native oyster, edible flesh, raw"	r	Ostrea lurida	Yaquina oyster	Ostrea lurida					1976	fi195	DR	1												10.6			0.5	901874
901875	901875	901875	Finfish	"USA, Bering Sea/NE Pacific Ocean of Alaska"		32	ALK		"Walleye pollock, skinless fillet, raw"	r	Theragra chalcogramma	Alaska pollock(=Walleye poll.)	Theragra chalcogramma					1976	fi195	DR	1												18.9			0.98	901875
901876	901876	901876	Finfish	"USA, SE Alaska"		38	RAT		"Ratfish, skinless fillet, raw"	r	Hydrolagus colliei	Spotted ratfish	Hydrolagus colliei					1976	fi195	DR	1												15.1			10.7	901876
901877	901877	901877	Finfish	"USA, SE Alaska"		34	RMG		"Black rockfish, skinless fillet, raw"	r	Sebastes melanops	Black rockfish	Sebastes melanops					1976	fi195	DR	1												18.7			1.84	901877
901878	901878	901878	Finfish	"USA, SE Alaska"		34	RFC		"Darkblotched rockfish, skinless fillet, raw"	r	Sebastes crameri	Darkblotched rockfish	Sebastes crameri					1976	fi195	DR	1												19.8			2.19	901878
901879	901879	901879	Finfish	"USA, SE Alaska"		34	SFT		"Rougheye rockfish, skinless fillet, raw"	r	Sebastes aleutianus	Rougheye rockfish	Sebastes aleutianus					1976	fi195	DR	1												19.3			1.27	901879
901880	901880	901880	Finfish	"USA, Washington"		34	SBC		"Bocaccio rockfish, skinless fillet, raw"	r	Sebastes paucispinis	Bocaccio rockfish	Sebastes paucispinis					1976	fi195	DR	1												18.6			1.04	901880
901881	901881	901881	Finfish	"USA, N California"		34	SGO		"Chilipepper rockfish, skinless fillet, raw"	r	Sebastes goodei	Chilipepper rockfish	Sebastes goodei					1976	fi195	DR	1												20.8			2.35	901881
901882	901882	901882	Finfish	"USA, Washington"		34	RED		"Flag rockfish, skinless fillet, raw"	r	Sebastes rubrivincuts	Atlantic redfishes nei	Sebastes spp					1976	fi195	DR	1												18.2			1.78	901882
901883	901883	901883	Finfish	"USA, Washington/Oregon"		34	SFE		"Greenstriped rockfish, skinless fillet, raw"	r	Sebastes elongatus	Greenstriped rockfish	Sebastes elongatus					1976	fi195	DR	1												20.3			0.73	901883
901884	901884	901884	Finfish	"USA, Washington/Oregon"		34	RED		"Shortspine thornyhead rockfish, skinless fillet, raw"	r	Sebastes alascanus	Atlantic redfishes nei	Sebastes spp					1976	fi195	DR	1												17.3			1.67	901884
901885	901885	901885	Finfish	"USA, SE Alaska/Washington/Oregon"		34	SPG		"Canary rockfish, skinless fillet, raw"	r	Sebastes pinninger	Canary rockfish	Sebastes pinniger					1976	fi195	DR	1												18.7			1.39	901885
901886	901886	901886	Finfish	"USA, Washington/Oregon/N Carolina"		34	OPP		"Pacific ocean perch, skinless fillet, raw"	r	Sebastes alutus	Pacific ocean perch	Sebastes alutus					1976	fi195	DR	1												19			1.43	901886
901887	901887	901887	Finfish	"USA, SE Alaska/Washington"		34	RRV		"Yelloweye rockfish, skinless fillet, raw"	r	Sebastes ruberrimus	Yelloweye rockfish	Sebastes ruberrimus					1976	fi195	DR	1												17.2			0.2	901887
901888	901888	901888	Finfish	"USA, Washington"		34	SEQ		"Rosy rockfish, skinless fillet, raw"	r	Sebastes rosaceus	Rosy rockfish	Sebastes rosaceus					1976	fi195	DR	1												19.3			0.84	901888
901889	901889	901889	Finfish	"USA, Washington/Oregon"		34	YRO		"Yellowtail rockfish, skinless fillet, raw"	r	Sebastes flavidus	Yellowtail rockfish	Sebastes flavidus					1976	fi195	DR	1												18.9			1.56	901889
901890	901890	901890	Finfish	"USA, SE Alaska"		34	WRO		"Widow rockfish, skinless fillet, raw"	r	Sebastes entomelas	Widow rockfish	Sebastes entomelas					1976	fi195	DR	1												19.6			1.6	901890
901891	901891	901891	Finfish	"USA, SE Alaska/Washington/Oregon"		34	SAB		"Sablefish, skinless fillet, raw"	r	Anoplopoma fimbria	Sablefish	Anoplopoma fimbria					1976	fi195	DR	1												13.8			15.1	901891
901892	901892	901892	Finfish	"USA, Puget Sound"		23	CHU		"Chum salmon, skinless fillet, raw"	r	Oncorhynchus keta	Chum(=Keta=Dog)salmon	Oncorhynchus keta					1976	fi195	DR	1												21.3			3.86	901892
901893	901893	901893	Finfish	"USA, Oregon/Washington/Alaska"		23	CHI		"Chinook salmon, skinless fillet, raw"	r	Oncorhynchus tshawytscha	Chinook(=Spring=King)salmon	Oncorhynchus tshawytscha					1976	fi195	DR	1												19.5			11.5	901893
901894	901894	901894	Finfish	"USA, SE Alaska/Washington"		23	PIN		"Pink salmon, skinless fillet, raw"	r	Oncorhynchus gorbuscha	Pink(=Humpback)salmon	Oncorhynchus gorbuscha					1976	fi195	DR	1												19			4.76	901894
901895	901895	901895	Finfish	"USA, Washington/Oregon/Puget Sound"		23	COH		"Coho salmon, skinless fillet, raw"	r	Oncorhynchus kisutch	Coho(=Silver)salmon	Oncorhynchus kisutch					1976	fi195	DR	1												21.7			5.31	901895
901896	901896	901896	Finfish	"USA, British colombia/Washington/Colorado River/Oregon"		23	SOC		"Sockeye salmon, skinless fillet, raw"	r	Oncorhynchus nerka	Sockeye(=Red)salmon	Oncorhynchus nerka					1976	fi195	DR	1												21.3			8.55	901896
901897	901897	901897	Finfish	"USA, Oregon/Washington/Alaska"		24	SAH		"American shad, skinless fillet, raw"	r	Alosa sapidissima	American shad	Alosa sapidissima					1976	fi195	DR	1												18.8			7.9	901897
901898	901898	901898	Crustacean	"USA, SE Alaska/Washington"		45	PRA		"Pink shrimp, edible flesh, raw"	r	Pandalus borealis	Northern prawn	Pandalus borealis					1976	fi195	DR	1												18.1			0.95	901898
901899	901899	901899	Finfish	USA		38	SKA		"Skate, edible flesh, raw"	r	Raja sp.	Raja rays nei	Raja spp					1976	fi195	DR	1												16.3			6.05	901899
901900	901900	901900	Finfish	"USA, Washington/Oregon/N California"		31	MIP		"Dover sole, skinless fillet, raw"	r	Microstomus pacificus	Dover sole	Microstomus pacificus					1976	fi195	DR	1												16.8			0.95	901900
901901	901901	901901	Finfish	"USA, Bering Sea/British Colombia/Colorado/Washington/Oregon/Puget Sound"		31	RFE		"English sole, skinless fillet, raw"	r	Parophrys vetulus	English sole	Pleuronectes vetulus					1976	fi195	DR	1												16.8			1.36	901901
901902	901902	901902	Finfish	"USA, Bering Sea/British Colombia/Colorado/Washington/Oregon/Puget Sound"		31	FTS		"Flathead sole, skinless fillet, raw"	r	Hippoglossoides elassodon	Flathead sole	Hippoglossoides elassodon					1976	fi195	DR	1												19.2			1.1	901902
901903	901903	901903	Finfish	"USA, Oregoon"		31	EJO		"Petrale sole, skinless fillet, raw"	r	Eopsetta jordani	Petrale sole	Eopsetta jordani					1976	fi195	DR	1												17.6			0.8	901903
901904	901904	901904	Finfish	"USA, Washington/Oregon"		31	GLZ		"Rex sole, skinless fillet, raw"	r	Glyptocephalus zaccirus	Rex sole	Glyptocephalus zachirus					1976	fi195	DR	1												16.7			0.71	901904
901905	901905	901905	Finfish	"USA, Bering Sea/Puget Sound"		31	ROS		"Rock sole, skinless fillet, raw"	r	Lepidopsetta bilineata	Rock sole	Lepidopsetta bilineata					1976	fi195	DR	1												19.2			0.77	901905
901906	901906	901906	Finfish	"USA, Puget Sound"		31	YSE		"Sand sole, , skinless fillet, raw"	r	Psettichthys melanostictus	Pacific sand sole	Psettichthys melanostictus					1976	fi195	DR	1												16.1			0.44	901906
901907	901907	901907	Finfish	"USA, Bering Sea"		31	YES		"Yellowfin sole, skinless fillet, raw"	r	Limanda aspera	Yellowfin sole	Limanda aspera					1976	fi195	DR	1												17			1.25	901907
901908	901908	901908	Molluscs	"USA, SE Alaska"		76	STF		"Mottled starfish, edible flesh, raw"	r	Evasterias troschelii	Starfishes nei	Asteroidea					1976	fi195	DR	1												11.8			1.2	901908
901909	901909	901909	Molluscs	"USA, SE Alaska"		76	STF		"Purple starfish, edible flesh, raw"	r	Pisaster ochraceus	Starfishes nei	Asteroidea					1976	fi195	DR	1												10			1.5	901909
901910	901910	901910	Molluscs	"USA, SE Alaska"		76	STF		"Sunflower starfish, edible flesh, raw"	r	Pycnopodia helianthoides	Starfishes nei	Asteroidea					1976	fi195	DR	1												5.7			0.7	901910
901911	901911	901911	Finfish	"USA, Prince of Wales Islands"		23	ONC		"Cutthroat trout, skinless fillet, raw"	r	Oncorhynchus clarki	Cutthroat trout	Oncorhynchus clarki					1976	fi195	DR	1												19.9			1.8	901911
901912	901912	901912	Finfish	"USA, Bristol Bay, Prince of Wales Islands"		23	VAR		"Dolly varden trout, skinless fillet,r aw"	r	Salvelinus malma	Dolly varden	Salvelinus malma					1976	fi195	DR	1												19.8			5.4	901912
901913	901913	901913	Finfish	"USA, SE Alaska"		23	TRR		"Steelhead trout, skinless fillet, raw"	r	Salmo gairdneri	Rainbow trout	Oncorhynchus mykiss					1976	fi195	DR	1												21.1			9.02	901913
901914	901914	901914	Finfish	"USA, Washington/Oregon"		36	ALB		"Albacore tuna, light meat, raw"	r	Thunnus alalunga	Albacore	Thunnus alalunga					1976	fi195	DR	1												25			10.3	901914
901915	901915	901915	Finfish	"USA, Washington/Oregon"		36	ALB		"Albacore tuna, dark meat, raw"	r	Thunnus alalunga	Albacore	Thunnus alalunga					1976	fi195	DR	1												22.8			8.25	901915
901916	901916	901916	Finfish	"Brazil, Ceará, Fortaleza"		33	SNC	Pargo marinho	"Red sea bream, skinless fillet, frozen"	r	Lutjanus purpureus	Southern red snapper	Lutjanus purpureus	Jan-Dec 2002			CHOL- (colorimetric method)	2008	fi157	DR	1										18.4			1			901916
901917	901917	901917	Finfish	"Brazil, Ceará, Fortaleza"		12	TLN	Tilápia do Nilo	"Tilapia, skinless fillet, raw"	r	Oreochromis niloticus	Nile tilapia	Oreochromis niloticus	Jan-Dec 2002			CHOL- (colorimetric method)	2008	fi157	DR	1										17.7			1.2			901917
901918	901918	901918	Finfish	"Brazil, Ceará, Fortaleza"		13	PRL	Curimatã	"Curimatã, skinless fillet, raw"	r	Prochilodus cearensis	Prochilods nei	Prochilodus spp	Jan-Dec 2002			CHOL- (colorimetric method)	2008	fi157	DR	1										18.7			3.2			901918
901919	901919	901919	Finfish	"Brazil, Ceará, Fortaleza"		13	TPU	Sardinha	"Sardine, skinless fillet, raw"	r	Triportheus angulatus		Triportheus angulatus	Jan-Dec 2002			CHOL- (colorimetric method)	2008	fi157	DR	1										17.6			4.6			901919
901920	901920	901920	Crustacean	USA/Canada		43	LBA		"American lobster, muscle tissue (claw, leg, abdomen), raw"	r	Homarus americanus	American lobster	Homarus americanus		mean weight: 580g; edible tissue defined as muscle+hepatopancreas+gonads+roe			2008	fi159	DR	1	47.3	0.23	2.9			1100	2	1	10							901920
901921	901921	901921	Crustacean	USA/Canada		43	LBA		"American lobster, hepatopancreas, raw"	r	Homarus americanus	American lobster	Homarus americanus		mean weight: 580g; edible tissue defined as muscle+hepatopancreas+gonads+roe			2008	fi159	DR	1	29.3	2.9	3.1			2000	1100	13	11							901921
901922	901922	901922	Crustacean	USA/Canada		43	LBA		"American lobster, gonads, raw"	r	Homarus americanus	American lobster	Homarus americanus		mean weight: 580g; edible tissue defined as muscle+hepatopancreas+gonads+roe			2008	fi159	DR	1	17.3	1.2	1.7			1200		1								901922
901923	901923	901923	Crustacean	"UK, Scotland"		43	LBE		"European lobster, muscle tissue (claw, leg, abdomen), raw"	r	Homarus gammarus	European lobster	Homarus gammarus		mean weight: 587g; edible tissue defined as muscle+hepatopancreas+gonads+roe			2008	fi159	DR	1	45.6	0.18	2.6			1700	2	15	10							901923
901924	901924	901924	Crustacean	"UK, Scotland"		43	LBE		"European lobster, hepatopancreas, raw"	r	Homarus gammarus	European lobster	Homarus gammarus		mean weight: 587g; edible tissue defined as muscle+hepatopancreas+gonads+roe			2008	fi159	DR	1	33.5	1.6	4.1			2400	1100	9	10							901924
901925	901925	901925	Crustacean	"UK, Scotland"		43	LBE		"European lobster, gonads, raw"	r	Homarus gammarus	European lobster	Homarus gammarus		mean weight: 587g; edible tissue defined as muscle+hepatopancreas+gonads+roe			2008	fi159	DR	1	17.3	1.6	3			1700		1								901925
901926	901926	901926	Crustacean	"UK, Scotland"		43	LBE		"European lobster, roe, raw"	r	Homarus gammarus	European lobster	Homarus gammarus		mean weight: 587g; edible tissue defined as muscle+hepatopancreas+gonads+roe			2008	fi159	DR	1	44.6	0.7	3.5			11		1								901926
901929	901929	901929	Molluscs	"Spain, Catalonia (NE Iberian Peninsular), Ebro Delta"	F	54	MSM		"Mussel, farmed, edible meat, raw"	r	Mytilus galloprovincialis	Mediterranean mussel	Mytilus galloprovincialis	37438			FA converted using XFA	2009	fi169	DR	1	37	2.1	2	0.135618276	0.11936216					[6.5]				[1.7]		901929
901930	901930	901930	Molluscs	"Spain, Valencia Harbour (E Iberian Peninsular)"	F	54	MSM		"Mussel, farmed, edible meat, raw"	r	Mytilus galloprovincialis	Mediterranean mussel	Mytilus galloprovincialis	37438			FA converted using XFA	2009	fi169	DR	1	82	2.9	1.76	0.213573448	0.22011176					[10]				[2.1]		901930
901931	901931	901931	Crustacean	"Thailand, Songkhla province"	F	45	GIT		"Black tiger shrimp, farmed, edible flesh, raw"	r	Penaeus monodon	Giant tiger prawn	Penaeus monodon				PRO-/FAT- (analyzed according to AOAC 1999); FA converted using XFA	2007	fi170	DR	1	25.9	3.07	1.73	0.077467104	0.13452912							[17.1]			1.23	901931
901932	901932	901932	Crustacean	"Thailand, Suratthani province"	F	45	PNV		"White shrimp, farmed, edible flesh, raw"	r	Penaeus vannamei	Whiteleg shrimp	Penaeus vannamei				PRO-/FAT- (analyzed according to AOAC 1999); FA converted using XFA	2007	fi170	DR	1	24.7	1.22	1.47	0.09174308	0.09688302							[18.8]			1.3	901932
901933	901933	901933	Finfish	"Greece, Aegean Sea (samples from fish markets of Macedonia, Attica or Peloponnese)"		37	ATB	Atherina	"Sand smelt, whole, raw"	r	Atherina boyeri	Big-scale sand smelt	Atherina boyeri	Jun	"mean length and weigt of fish: 4.8cm, 2.3g"		FA converted using XFA; FA tr= <0.05% of FACID	2004	fi173	DR	1				0.059698101	0.116657757					17.21			2.11			901933
901935	901935	901935	Finfish	"Greece, Aegean Sea (samples from fish markets of Macedonia, Attica or Peloponnese)"		35	ANE	Gavros	"Anchovy, boneless fillet, raw"	r	Engraulis encrasicolus	European anchovy	Engraulis encrasicolus	May	"mean length and weight of fish: 6.8cm, 4.5g"		FA converted using XFA; FA tr= <0.05% of FACID	2004	fi173	DR	1				0.147177913	0.272180782					20.47			2.07			901935
901937	901937	901937	Finfish	"Greece, Aegean Sea (samples from fish markets of Macedonia, Attica or Peloponnese)"		33	BOG	Gopa	"Bogue, boneless fillet, raw"	r	Boops boops	Bogue	Boops boops	Jun	"mean length and weight of fish: 16.1cm, 69.4g"		FA converted using XFA; FA tr= <0.05% of FACID	2004	fi173	DR	1				0.065725107	0.113103304					18.22			1.31			901937
901939	901939	901939	Finfish	"Greece, Aegean Sea (samples from fish markets of Macedonia, Attica or Peloponnese)"		33	MUT	Koutsomoura	"Striped mullet, bonless meat (head incl.), raw"	r	Mullus barbatus	Red mullet	Mullus barbatus	May	"mean length and weight of fish: 13.1cm, 37.4g"		FA converted using XFA; FA tr= <0.05% of FACID	2004	fi173	DR	1				0.140723968	0.141666316					14.79			3.52			901939
901941	901941	901941	Finfish	"Greece, Aegean Sea (samples from fish markets of Macedonia, Attica or Peloponnese)"		33	SPC	Marida	"Picarel, gutted, whole, raw"	r	Spicara smaris	Picarel	Spicara smaris	Jun	"mean length and weight of fish: 9.8cm, 11.6g"		FA converted using XFA; FA tr= <0.05% of FACID	2004	fi173	DR	1				0.148764759	0.380754558					19.03			3.87			901941
