food_item_id,food_name_in_english_x_x,seanuts_id2,biblioid_y
901999,NA,1583,fi179
902018,NA,1584,fi185
902019,NA,1585,fi185
902020,NA,1586,fi185
902021,NA,1587,fi185
902022,NA,1588,fi185
902023,NA,1589,fi185
902024,NA,1590,fi185
902025,NA,1591,fi185
902026,NA,1592,fi185
902027,NA,1593,fi185
902031,NA,1594,fi190
902032,NA,1595,fi190
902033,NA,1596,fi190
902034,NA,1597,fi190
902035,NA,1598,fi190
902036,NA,1599,fi190
902037,NA,1600,fi190
902038,NA,1601,fi190
902039,NA,1602,fi190
902051,NA,1603,fi194
902053,NA,1604,fi194
902106,NA,1605,fi230
902107,NA,1606,fi230
902110,NA,1607,fi230
902111,NA,1608,fi230
902113,NA,1609,fi230
902118,NA,1610,fi233
902119,NA,1611,fi234
902120,NA,1612,fi234
902181,NA,1613,fi199
902182,NA,1614,fi199
902123,NA,1615,fi234
902124,NA,1616,fi234
902117,NA,1617,fi230
902116,NA,1618,fi230
902115,NA,1619,fi230
902114,NA,1620,fi230
902125,NA,1621,fi234
902126,NA,1622,fi234
902112,NA,1623,fi230
902127,NA,1624,fi234
902128,NA,1625,fi234
902132,NA,1626,fi236
902109,NA,1627,fi230
902121,NA,1628,fi234
902122,NA,1629,fi234
902093,NA,1630,fi224
902108,NA,1631,fi230
901965,NA,1632,fi177
901966,NA,1633,fi177
901872,NA,1634,fi195
901861,NA,1635,fi195
901853,NA,1636,fi195
901851,NA,1637,fi195
901848,NA,1638,fi155
901849,NA,1639,fi155
901846,NA,1640,fi155
901847,NA,1641,fi155
901632,NA,1642,fi118
901630,NA,1643,fi118
901627,NA,1644,fi118
901628,NA,1645,fi118
901629,NA,1646,fi118
901631,NA,1647,fi118
901626,NA,1648,fi118
901623,NA,1649,fi118
901624,NA,1650,fi118
901625,NA,1651,fi118
901617,NA,1652,fi118
901618,NA,1653,fi118
901619,NA,1654,fi118
901614,NA,1655,fi118
901615,NA,1656,fi118
901616,NA,1657,fi118
901620,NA,1658,fi118
901621,NA,1659,fi118
901622,NA,1660,fi118
901355,NA,1661,fi17
902136,NA,1662,fi241
901432,NA,1663,fi45
902129,NA,1664,fi235
902131,NA,1665,fi235
902130,NA,1666,fi235
902044,NA,1667,fi192
902045,NA,1668,fi192
902046,NA,1669,fi192
902043,NA,1670,fi192
1,NA,1671,NA
2,NA,1672,NA
3,NA,1673,NA
4,NA,1674,NA
5,NA,1675,NA
6,NA,1676,NA
7,NA,1677,NA
8,NA,1678,NA
9,NA,1679,NA
10,NA,1680,NA
11,NA,1681,NA
12,NA,1682,NA
13,NA,1683,NA
14,NA,1684,NA
15,NA,1685,NA
16,NA,1686,NA
17,NA,1687,NA
18,NA,1688,NA
19,NA,1689,NA
20,NA,1690,NA
21,NA,1691,NA
22,NA,1692,NA
23,NA,1693,NA
24,NA,1694,NA
25,NA,1695,NA
26,NA,1696,NA
27,NA,1697,NA
28,NA,1698,NA
29,NA,1699,NA
30,NA,1700,NA
31,NA,1701,NA
32,NA,1702,NA
33,NA,1703,NA
34,NA,1704,NA
35,NA,1705,NA
36,NA,1706,NA
37,NA,1707,NA
38,NA,1708,NA
39,NA,1709,NA
40,NA,1710,NA
41,NA,1711,NA
42,NA,1712,NA
43,NA,1713,NA
44,NA,1714,NA
45,NA,1715,NA
46,NA,1716,NA
47,NA,1717,NA
48,NA,1718,NA
49,NA,1719,NA
50,NA,1720,NA
51,NA,1721,NA
52,NA,1722,NA
53,NA,1723,NA
54,NA,1724,NA
55,NA,1725,NA
56,NA,1726,NA
57,NA,1727,NA
58,NA,1728,NA
59,NA,1729,NA
60,NA,1730,NA
61,NA,1731,NA
62,NA,1732,NA
63,NA,1733,NA
64,NA,1734,NA
65,NA,1735,NA
66,NA,1736,NA
67,NA,1737,NA
68,NA,1738,NA
69,NA,1739,NA
70,NA,1740,NA
71,NA,1741,NA
72,NA,1742,NA
73,NA,1743,NA
74,NA,1744,NA
75,NA,1745,NA
76,NA,1746,NA
77,NA,1747,NA
78,NA,1748,NA
79,NA,1749,NA
80,NA,1750,NA
81,NA,1751,NA
82,NA,1752,NA
83,NA,1753,NA
84,NA,1754,NA
85,NA,1755,NA
86,NA,1756,NA
87,NA,1757,NA
88,NA,1758,NA
89,NA,1759,NA
90,NA,1760,NA
91,NA,1761,NA
92,NA,1762,NA
93,NA,1763,NA
94,NA,1764,NA
95,NA,1765,NA
96,NA,1766,NA
97,NA,1767,NA
98,NA,1768,NA
99,NA,1769,NA
100,NA,1770,NA
101,NA,1771,NA
102,NA,1772,NA
103,NA,1773,NA
104,NA,1774,NA
105,NA,1775,NA
106,NA,1776,NA
107,NA,1777,NA
108,NA,1778,NA
109,NA,1779,NA
110,NA,1780,NA
111,NA,1781,NA
112,NA,1782,NA
113,NA,1783,NA
114,NA,1784,NA
115,NA,1785,NA
116,NA,1786,NA
117,NA,1787,NA
NA,NA,1788,NA
NA,NA,1789,NA
NA,NA,1790,NA
NA,NA,1791,NA
NA,NA,1792,NA
NA,NA,1793,NA
NA,NA,1794,NA
NA,NA,1795,NA
NA,NA,1796,NA
NA,NA,1797,NA
NA,NA,1798,NA
NA,NA,1799,NA
NA,NA,1800,NA
NA,NA,1801,NA
NA,NA,1802,NA
NA,NA,1803,NA
NA,NA,1804,NA
NA,NA,1805,NA
NA,NA,1806,NA
NA,NA,1807,NA
NA,NA,1808,NA
NA,NA,1809,NA
NA,NA,1810,NA
NA,NA,1811,NA
NA,NA,1812,NA
NA,NA,1813,NA
NA,NA,1814,NA
NA,NA,1815,NA
NA,NA,1816,NA
NA,NA,1817,NA
NA,NA,1818,NA
NA,NA,1819,NA
NA,NA,1820,NA
NA,NA,1821,NA
NA,NA,1822,NA
NA,NA,1823,NA
NA,NA,1824,NA
NA,NA,1825,NA
NA,NA,1826,NA
NA,NA,1827,NA
NA,NA,1828,NA
NA,NA,1829,NA
NA,NA,1830,NA
NA,NA,1831,NA
NA,NA,1832,NA
NA,NA,1833,NA
NA,NA,1834,NA
NA,NA,1835,NA
NA,NA,1836,NA
NA,NA,1837,NA
NA,NA,1838,NA
NA,NA,1839,NA
NA,NA,1840,NA
NA,NA,1841,NA
NA,NA,1842,NA
NA,NA,1843,NA
NA,NA,1844,NA
NA,NA,1845,NA
NA,NA,1846,NA
NA,NA,1847,NA
NA,NA,1848,NA
NA,NA,1849,NA
NA,NA,1850,NA
NA,NA,1851,NA
NA,NA,1852,NA
NA,NA,1853,NA
NA,NA,1854,NA
