food_item_id,subgroup,country_region,type,isscaap,x3_alpha,food_name_in_own_language,food_name_in_english,processing,scientific_name,asfis_english_name,asfis_scientific_name,season,other,n,comments_on_data_processing_methods,publication_year,biblioid,compiler,latest_revision_in_version,fat_g,fatce_g,fat_g_2,fapu_g,faun_g,xfa_internal_use,facid_g,fapun3_g,fapun6_g,f20d5n3_g,f22d6n3_g,asfis_scientific_name_fishbase_swap
0901827,Finfish,Unknown,NA,33,TJB,NA,"Jarbua therapon, muscle flesh, raw",r,Jarbua therapon,Jarbua terapon,Terapon jarbua,Oct,NA,1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,1.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Terapon jarbua
0901828,Finfish,Unknown,NA,33,TJB,NA,"Jarbua therapon, muscle flesh, raw",r,Jarbua therapon,Jarbua terapon,Terapon jarbua,NA,NA,1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Terapon jarbua
0901829,Finfish,Unknown,NA,38,TOF,NA,"Electric ray, muscle flesh, raw",r,Narcine sp,"Electric rays, etc.nei",Torpediniformes/Narcinidae,Mar,mean length and weight of fish: 23cm,1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Narcine bancroftii
0901830,Finfish,Unknown,NA,33,LDP,NA,"Rosy grub fish, muscle flesh, raw",r,Percis pulchella,Orange perch,Lepidoperca pulchella,Mar,"mean length and weight of fish: 14cm, 35g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lepidoperca pulchella
0901831,Finfish,Unknown,NA,34,SVH,NA,"Savalai hair tail, muscle flesh, raw",r,Lepturacanthus savala,Savalai hairtail,Lepturacanthus savala,Mar,"mean length and weight of fish:47cm, 87g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lepturacanthus savala
0901832,Finfish,Unknown,NA,34,URA,NA,"Star gazers, muscle flesh, raw",r,Chanoscopes sp,Stargazers,Uranoscopus spp,Mar,"mean length and weight of fish: 28cm, 399g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Uranoscopus scaber
0901833,Crustacean,Unknown,NA,45,PNI,NA,"Indian white shrimp, edible flesh, raw",r,Penaeus indicus,Indian white prawn,Penaeus indicus,Feb,"mean length and weight of prawn:13cm, 14g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fenneropenaeus indicus
0901834,Crustacean,Unknown,NA,45,PNI,NA,"Indian white shrimp, edible flesh, raw",r,Penaeus indicus,Indian white prawn,Penaeus indicus,Feb,"mean length and weight of prawn: 17cm, 22g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fenneropenaeus indicus
0901835,Crustacean,Unknown,NA,45,MPN,NA,"Speckled shrimp, edible flesh, raw",r,Metapenaeus monoceros,Speckled shrimp,Metapenaeus monoceros,Feb,"mean length and weight of prawn: 7cm, 2.75g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Metapenaeus monoceros
0901836,Crustacean,Unknown,NA,45,MPN,NA,"Speckled shrimp, edible flesh, raw",r,Metapenaeus monoceros,Speckled shrimp,Metapenaeus monoceros,Feb,"mean length and weight of prawn: 9cm, 6.25g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,1.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Metapenaeus monoceros
0901837,Crustacean,Unknown,NA,45,GIT,NA,"Giant tiger prawn, edible flesh, raw",r,Penaeus monodon,Giant tiger prawn,Penaeus monodon,Feb,"mean length and weight of prawn: 19cm, 45g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Penaeus monodon
0901838,Crustacean,Unknown,NA,45,MPD,NA,"Kadal shrimp, edible flesh, raw",r,Metapenaeus dobsoni,Kadal shrimp,Metapenaeus dobsoni,Feb,"mean length and weight of prawn: 9cm, 3.3g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Metapenaeus dobsoni
0901839,Crustacean,Unknown,NA,45,NMY,NA,"Fiddler shrimp, edible flesh, raw",r,Metapenaeopsis stridulens,Fiddler shrimp,Metapenaeopsis stridulans,Mar,"mean length and weight of prawn: 8cm, 2.3g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Metapenaeopsis stridulans
0901840,Crustacean,Unknown,NA,42,MUD,NA,"Mud crab, edible flesh, raw",r,Scylla seffata,Indo-Pacific swamp crab,Scylla serrata,May,"mean length and weight of crab: 10cm, 180g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scylla serrata
0901841,Crustacean,Unknown,NA,42,MUD,NA,"Mud crab, claw meat, raw",r,Scylla serrata,Indo-Pacific swamp crab,Scylla serrata,NA,NA,1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scylla serrata
0901842,Crustacean,Unknown,NA,42,UNG,NA,"Red spot crab, edible flesh, raw",r,Portunus sanquinolentus,Threespot swimming crab,Portunus sanguinolentus,May,"mean length and weight of crab: 13cm, 110g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Portunus sanguinolentus
0901843,Crustacean,Unknown,NA,42,YBX,NA,"Coral crab, edible flesh, raw",r,Charibdis cruciata,Charybdis crabs nei,Charybdis spp,May,"mean length and weight of crab: 10cm, 156g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Charybdis natator
0901844,Crustacean,Unknown,NA,42,YBX,NA,"Coral crab, edible flesh, raw",r,Charibdis cruciata,Charybdis crabs nei,Charybdis spp,Mar,"mean length and weight of crab: 11cm, 190g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Charybdis natator
0901845,Crustacean,Unknown,NA,42,SCD,NA,"Sand crab, edible flesh, raw",r,Portunus pelagicus,Blue swimming crab,Portunus pelagicus,May,"mean length and weight of crab: 14cm, 11g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Portunus pelagicus
0901846,Molluscs,Unknown,NA,57,EJA,NA,"Cuttle fish, edible flesh, raw",r,Sepia aculeate,Needle cuttlefish,Sepia aculeata,NA,NA,1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sepia aculeata
0901847,Molluscs,Unknown,NA,57,EJA,NA,"Cuttle fish, edible flesh, raw",r,Sepia aculeata,Needle cuttlefish,Sepia aculeata,Mar,"mean length and weight of cuttle fish: 10cm, 67g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sepia aculeata
0901848,Molluscs,Unknown,NA,57,OJD,NA,"Squid, edible flesh, raw",r,Loligo duvauceli,Indian squid,Loligo duvauceli,Mar,"mean length and weight of squid: 15cm, 52g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loligo duvauceli
0901849,Molluscs,Unknown,NA,57,OJD,NA,"Squid, edible flesh, raw",r,Loligo duvauceli,Indian squid,Loligo duvauceli,NA,NA,1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Loligo duvauceli
0901850,Molluscs,"USA, SE Alaska",NA,52,ABX,NA,"Abalone, edible flesh, raw",r,Haliotis,Abalones nei,Haliotis spp,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,Haliotis rufescens
0901851,Molluscs,"USA, SE Alaska",NA,56,SXI,NA,"Butter clam, edible fleh, raw",r,Saxidomus nuttalli,Common butter clam,Saxidomus nuttalli,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,1.23,NA,NA,NA,NA,NA,NA,NA,NA,Saxidomus nuttalli
0901852,Molluscs,"USA, SE Alaska",NA,56,KCL,NA,"Cockle clam, edible flesh, raw",r,Cardium corbis,Basket cockle,Clinocardium nuttallii,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,Clinocardium nuttallii
0901853,Molluscs,"USA, SE Alaska",NA,56,PTS,NA,"Little neck clam, edible flesh, raw",r,Protothaca staminea,Pacific littleneck clam,Protothaca staminea,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,1.0,NA,NA,NA,NA,NA,NA,NA,NA,Protothaca staminea
0901854,Finfish,"USA, Alaksa/Washington/Oregon",NA,32,PCO,NA,"Pacific cod, skinless muscle flesh, raw",r,Gadus macrocephalus,Pacific cod,Gadus macrocephalus,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,0.66,NA,NA,NA,NA,NA,NA,NA,NA,Gadus macrocephalus
0901855,Finfish,"USA, Washington/Oregon",NA,33,CLI,NA,"Lingcod, skinless muscle flesh, raw",r,Ophiodon elongatus,Lingcod,Ophiodon elongatus,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,0.96,NA,NA,NA,NA,NA,NA,NA,NA,Ophiodon elongatus
0901856,Crustacean,"USA, Washington/Oregon/N California",NA,42,DUN,NA,"Dungeness crab, edible flesh (body), raw",r,Cancer magister,Dungeness crab,Cancer magister,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,0.87,NA,NA,NA,NA,NA,NA,NA,NA,Metacarcinus magister
0901857,Crustacean,"USA, Washington/Oregon/N California",NA,42,DUN,NA,"Dungeness crab, edible flesh (leg), raw",r,Cancer magister,Dungeness crab,Cancer magister,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,0.82,NA,NA,NA,NA,NA,NA,NA,NA,Metacarcinus magister
0901858,Crustacean,"USA, Kodiak Islands",NA,44,KCD,NA,"King crab, edible flesh (body), raw",r,Paralithodes camschatica,Red king crab,Paralithodes camtschaticus,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,Paralithodes camtschaticus
0901859,Crustacean,"USA, Kodiak Islands",NA,44,KCD,NA,"King crab, edible flesh (leg), raw",r,Paralithodes camschatica,Red king crab,Paralithodes camtschaticus,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,0.69,NA,NA,NA,NA,NA,NA,NA,NA,Paralithodes camtschaticus
0901860,Crustacean,"USA, Kodiak Islands",NA,44,KCD,NA,"King crab, edible flesh (composite), raw",r,Paralithodes camschatica,Red king crab,Paralithodes camtschaticus,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,1.16,NA,NA,NA,NA,NA,NA,NA,NA,Paralithodes camtschaticus
0901861,Molluscs,"USA, SE Alaska",NA,76,CUX,NA,"Red sea cucumber, edible flesh, raw",r,Stichopus californicus,Sea cucumbers nei,Holothurioidea,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,Apostichopus californicus
0901862,Finfish,"Canada, Straits of Juan de Fuca",NA,38,DGS,NA,"Spiny dogfish, skinless muscle flesh, raw",r,Squalus acanthias,Picked dogfish,Squalus acanthias,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,13.4,NA,NA,NA,NA,NA,NA,NA,NA,Squalus acanthias
0901863,Finfish,"USA, Lower Puget Sound, Washington",NA,38,DGS,NA,"Spiny dogfish, whole, raw",r,Squalus acanthias,Picked dogfish,Squalus acanthias,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,15.3,NA,NA,NA,NA,NA,NA,NA,NA,Squalus acanthias
0901864,Finfish,"USA, Colorado River",NA,23,EUL,NA,"Eulachon, skinless muscle flesh, raw",r,Thaleichthys pacificus,Eulachon,Thaleichthys pacificus,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,6.25,NA,NA,NA,NA,NA,NA,NA,NA,Thaleichthys pacificus
0901865,Finfish,"USA, SE Alaska/Washington/Oregon",NA,31,ARF,NA,"Arrowtooth flounder, skinless muscle flesh, raw",r,Atheresthes stomias,Arrow-tooth flounder,Atheresthes stomias,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,2.3,NA,NA,NA,NA,NA,NA,NA,NA,Atheresthes stomias
0901866,Finfish,"USA, SE Alaska/Washington/Oregon/Puget Sound",NA,31,PWQ,NA,"Starry flounder, skinless muscle flesh, raw",r,Platichthys stellatus,Starry flounder,Platichthys stellatus,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,Platichthys stellatus
0901867,Molluscs,"USA, SE Alaska",NA,56,CLX,NA,"Geoduck, syphon, raw",r,Panope generosa,"Clams, etc. nei",Bivalvia/Hiatellidae,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,Panopea generosa
0901868,Molluscs,"USA, SE Alaska",NA,56,CLX,NA,"Geoduck, edible muscle flesh (body), raw",r,Panope generosa,NA,Bivalvia/Hiatellidae,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,Panopea generosa
0901869,Finfish,"USA, Oregon/Washington/Alaska",NA,31,HAP,NA,"Pacific halibut, skinless muscle flesh, raw",r,Hippoglossus stenolepis,Pacific halibut,Hippoglossus stenolepis,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,0.79,NA,NA,NA,NA,NA,NA,NA,NA,Hippoglossus stenolepis
0901870,Finfish,"USA, British Colombia/Puget Sound",NA,35,HEP,NA,"Pacific herring, skinless muscle flesh, raw",r,Clupea harengus pallasi,Atlantic herring,Clupea pallasii,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,12.5,NA,NA,NA,NA,NA,NA,NA,NA,Clupea pallasii pallasii
0901871,Finfish,"USA, Kodiak/SE Alaska/British Colombia",NA,35,HER,NA,"Pacific herring, whole, raw",r,Clupea harengus pallasi,Atlantic herring,Clupea harengus,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,12.8,NA,NA,NA,NA,NA,NA,NA,NA,Clupea harengus
0901872,Molluscs,"USA, SE Alaska",NA,57,OCT,NA,"Octopus, edible flesh, raw",r,Paroctopus hongkongensis,"Octopuses, etc. nei",Octopodidae,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,0.83,NA,NA,NA,NA,NA,NA,NA,NA,Octopodidae
0901873,Molluscs,"USA, Alaska",NA,53,OYG,NA,"Japanese oyster, edible flesh, raw",r,Crassostrea gigas,Pacific cupped oyster,Crassostrea gigas,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,1.26,NA,NA,NA,NA,NA,NA,NA,NA,Crassostrea gigas
0901874,Molluscs,"USA, SE Alaska",NA,53,OFO,NA,"Native oyster, edible flesh, raw",r,Ostrea lurida,Yaquina oyster,Ostrea lurida,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,Ostrea lurida
0901875,Finfish,"USA, Bering Sea/NE Pacific Ocean of Alaska",NA,32,ALK,NA,"Walleye pollock, skinless fillet, raw",r,Theragra chalcogramma,Alaska pollock(=Walleye poll.),Theragra chalcogramma,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,Theragra chalcogramma
0901876,Finfish,"USA, SE Alaska",NA,38,RAT,NA,"Ratfish, skinless fillet, raw",r,Hydrolagus colliei,Spotted ratfish,Hydrolagus colliei,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,10.7,NA,NA,NA,NA,NA,NA,NA,NA,Hydrolagus colliei
0901877,Finfish,"USA, SE Alaska",NA,34,RMG,NA,"Black rockfish, skinless fillet, raw",r,Sebastes melanops,Black rockfish,Sebastes melanops,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,1.84,NA,NA,NA,NA,NA,NA,NA,NA,Sebastes melanops
0901878,Finfish,"USA, SE Alaska",NA,34,RFC,NA,"Darkblotched rockfish, skinless fillet, raw",r,Sebastes crameri,Darkblotched rockfish,Sebastes crameri,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,2.19,NA,NA,NA,NA,NA,NA,NA,NA,Sebastes crameri
0901879,Finfish,"USA, SE Alaska",NA,34,SFT,NA,"Rougheye rockfish, skinless fillet, raw",r,Sebastes aleutianus,Rougheye rockfish,Sebastes aleutianus,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,1.27,NA,NA,NA,NA,NA,NA,NA,NA,Sebastes aleutianus
0901880,Finfish,"USA, Washington",NA,34,SBC,NA,"Bocaccio rockfish, skinless fillet, raw",r,Sebastes paucispinis,Bocaccio rockfish,Sebastes paucispinis,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,1.04,NA,NA,NA,NA,NA,NA,NA,NA,Sebastes paucispinis
0901881,Finfish,"USA, N California",NA,34,SGO,NA,"Chilipepper rockfish, skinless fillet, raw",r,Sebastes goodei,Chilipepper rockfish,Sebastes goodei,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,2.35,NA,NA,NA,NA,NA,NA,NA,NA,Sebastes goodei
0901882,Finfish,"USA, Washington",NA,34,RED,NA,"Flag rockfish, skinless fillet, raw",r,Sebastes rubrivincuts,Atlantic redfishes nei,Sebastes spp,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,1.78,NA,NA,NA,NA,NA,NA,NA,NA,Sebastes norvegicus
0901883,Finfish,"USA, Washington/Oregon",NA,34,SFE,NA,"Greenstriped rockfish, skinless fillet, raw",r,Sebastes elongatus,Greenstriped rockfish,Sebastes elongatus,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,0.73,NA,NA,NA,NA,NA,NA,NA,NA,Sebastes elongatus
0901884,Finfish,"USA, Washington/Oregon",NA,34,RED,NA,"Shortspine thornyhead rockfish, skinless fillet, raw",r,Sebastes alascanus,Atlantic redfishes nei,Sebastes spp,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,1.67,NA,NA,NA,NA,NA,NA,NA,NA,Sebastes norvegicus
0901885,Finfish,"USA, SE Alaska/Washington/Oregon",NA,34,SPG,NA,"Canary rockfish, skinless fillet, raw",r,Sebastes pinninger,Canary rockfish,Sebastes pinniger,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,1.39,NA,NA,NA,NA,NA,NA,NA,NA,Sebastes pinniger
0901886,Finfish,"USA, Washington/Oregon/N Carolina",NA,34,OPP,NA,"Pacific ocean perch, skinless fillet, raw",r,Sebastes alutus,Pacific ocean perch,Sebastes alutus,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,1.43,NA,NA,NA,NA,NA,NA,NA,NA,Sebastes alutus
0901887,Finfish,"USA, SE Alaska/Washington",NA,34,RRV,NA,"Yelloweye rockfish, skinless fillet, raw",r,Sebastes ruberrimus,Yelloweye rockfish,Sebastes ruberrimus,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,Sebastes ruberrimus
0901888,Finfish,"USA, Washington",NA,34,SEQ,NA,"Rosy rockfish, skinless fillet, raw",r,Sebastes rosaceus,Rosy rockfish,Sebastes rosaceus,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,0.84,NA,NA,NA,NA,NA,NA,NA,NA,Sebastes rosaceus
0901889,Finfish,"USA, Washington/Oregon",NA,34,YRO,NA,"Yellowtail rockfish, skinless fillet, raw",r,Sebastes flavidus,Yellowtail rockfish,Sebastes flavidus,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,1.56,NA,NA,NA,NA,NA,NA,NA,NA,Sebastes flavidus
0901890,Finfish,"USA, SE Alaska",NA,34,WRO,NA,"Widow rockfish, skinless fillet, raw",r,Sebastes entomelas,Widow rockfish,Sebastes entomelas,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,Sebastes entomelas
0901891,Finfish,"USA, SE Alaska/Washington/Oregon",NA,34,SAB,NA,"Sablefish, skinless fillet, raw",r,Anoplopoma fimbria,Sablefish,Anoplopoma fimbria,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,15.1,NA,NA,NA,NA,NA,NA,NA,NA,Anoplopoma fimbria
0901892,Finfish,"USA, Puget Sound",NA,23,CHU,NA,"Chum salmon, skinless fillet, raw",r,Oncorhynchus keta,Chum(=Keta=Dog)salmon,Oncorhynchus keta,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,3.86,NA,NA,NA,NA,NA,NA,NA,NA,Oncorhynchus keta
0901893,Finfish,"USA, Oregon/Washington/Alaska",NA,23,CHI,NA,"Chinook salmon, skinless fillet, raw",r,Oncorhynchus tshawytscha,Chinook(=Spring=King)salmon,Oncorhynchus tshawytscha,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,11.5,NA,NA,NA,NA,NA,NA,NA,NA,Oncorhynchus tshawytscha
0901894,Finfish,"USA, SE Alaska/Washington",NA,23,PIN,NA,"Pink salmon, skinless fillet, raw",r,Oncorhynchus gorbuscha,Pink(=Humpback)salmon,Oncorhynchus gorbuscha,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,4.76,NA,NA,NA,NA,NA,NA,NA,NA,Oncorhynchus gorbuscha
0901895,Finfish,"USA, Washington/Oregon/Puget Sound",NA,23,COH,NA,"Coho salmon, skinless fillet, raw",r,Oncorhynchus kisutch,Coho(=Silver)salmon,Oncorhynchus kisutch,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,5.31,NA,NA,NA,NA,NA,NA,NA,NA,Oncorhynchus kisutch
0901896,Finfish,"USA, British colombia/Washington/Colorado River/Oregon",NA,23,SOC,NA,"Sockeye salmon, skinless fillet, raw",r,Oncorhynchus nerka,Sockeye(=Red)salmon,Oncorhynchus nerka,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,8.55,NA,NA,NA,NA,NA,NA,NA,NA,Oncorhynchus nerka
0901897,Finfish,"USA, Oregon/Washington/Alaska",NA,24,SAH,NA,"American shad, skinless fillet, raw",r,Alosa sapidissima,American shad,Alosa sapidissima,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,7.9,NA,NA,NA,NA,NA,NA,NA,NA,Alosa sapidissima
0901898,Crustacean,"USA, SE Alaska/Washington",NA,45,PRA,NA,"Pink shrimp, edible flesh, raw",r,Pandalus borealis,Northern prawn,Pandalus borealis,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,0.95,NA,NA,NA,NA,NA,NA,NA,NA,Pandalus borealis
0901899,Finfish,USA,NA,38,SKA,NA,"Skate, edible flesh, raw",r,Raja sp.,Raja rays nei,Raja spp,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,6.05,NA,NA,NA,NA,NA,NA,NA,NA,Raja clavata
0901900,Finfish,"USA, Washington/Oregon/N California",NA,31,MIP,NA,"Dover sole, skinless fillet, raw",r,Microstomus pacificus,Dover sole,Microstomus pacificus,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,0.95,NA,NA,NA,NA,NA,NA,NA,NA,Microstomus pacificus
0901901,Finfish,"USA, Bering Sea/British Colombia/Colorado/Washington/Oregon/Puget Sound",NA,31,RFE,NA,"English sole, skinless fillet, raw",r,Parophrys vetulus,English sole,Pleuronectes vetulus,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,1.36,NA,NA,NA,NA,NA,NA,NA,NA,Parophrys vetulus
0901902,Finfish,"USA, Bering Sea/British Colombia/Colorado/Washington/Oregon/Puget Sound",NA,31,FTS,NA,"Flathead sole, skinless fillet, raw",r,Hippoglossoides elassodon,Flathead sole,Hippoglossoides elassodon,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,Hippoglossoides elassodon
0901903,Finfish,"USA, Oregoon",NA,31,EJO,NA,"Petrale sole, skinless fillet, raw",r,Eopsetta jordani,Petrale sole,Eopsetta jordani,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,Eopsetta jordani
0901904,Finfish,"USA, Washington/Oregon",NA,31,GLZ,NA,"Rex sole, skinless fillet, raw",r,Glyptocephalus zaccirus,Rex sole,Glyptocephalus zachirus,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,0.71,NA,NA,NA,NA,NA,NA,NA,NA,Glyptocephalus zachirus
0901905,Finfish,"USA, Bering Sea/Puget Sound",NA,31,ROS,NA,"Rock sole, skinless fillet, raw",r,Lepidopsetta bilineata,Rock sole,Lepidopsetta bilineata,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,0.77,NA,NA,NA,NA,NA,NA,NA,NA,Lepidopsetta bilineata
0901906,Finfish,"USA, Puget Sound",NA,31,YSE,NA,"Sand sole, , skinless fillet, raw",r,Psettichthys melanostictus,Pacific sand sole,Psettichthys melanostictus,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,0.44,NA,NA,NA,NA,NA,NA,NA,NA,Psettichthys melanostictus
0901907,Finfish,"USA, Bering Sea",NA,31,YES,NA,"Yellowfin sole, skinless fillet, raw",r,Limanda aspera,Yellowfin sole,Limanda aspera,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,1.25,NA,NA,NA,NA,NA,NA,NA,NA,Limanda aspera
0901908,Molluscs,"USA, SE Alaska",NA,76,STF,NA,"Mottled starfish, edible flesh, raw",r,Evasterias troschelii,Starfishes nei,Asteroidea,NA,NA,NA,NA,1976,fi195,DR,1.0,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,Evasterias troscheli
