seanuts_id2,species_name,subgroup,log_concentration,log_length,bulk_trophic_level,feeding_mode,feeding_level,reference,abs_lat,nutrient,species1
219,Coregonus albula,finfish,-0.44089385984318336,3.6109179126442243,3.0599999430000002,selective plankton feeding,mainly animals (troph. 2.8 and up),"Łuczyńska J., Tońska E., Łuczyński M. (2009). Essential mineral cmponents in the muscles of six freshwater fish from the Mazurian Great Lakes (northeastern Poland). Arch Pol Fish 17: 171-178",54.117096,zn_mg,Coregonus albula
229,Coregonus albula,finfish,-0.4668693462464439,3.6109179126442243,3.0599999430000002,selective plankton feeding,mainly animals (troph. 2.8 and up),"Łuczyńska J., Tońska E., Łuczyński M. (2009). Essential mineral cmponents in the muscles of six freshwater fish from the Mazurian Great Lakes (northeastern Poland). Arch Pol Fish 17: 171-178",54.117096,zn_mg,Coregonus albula
162,Coregonus clupeaformis,finfish,-0.7985076962177716,4.605170185988092,3.430000067,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Kuhnlein H.V., Chan H.M., Leggee C., Barthet V. (2002). Macronutrient, mineral and fatty acid composition of Canadian arctic traditional foo. Journal of Food Composition and Analysis 15: 545-566",67.524849,zn_mg,Coregonus clupeaformis
179,Coregonus clupeaformis,finfish,-0.5108256237659907,4.605170185988092,3.430000067,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Kuhnlein H.V., Chan H.M., Leggee C., Barthet V. (2002). Macronutrient, mineral and fatty acid composition of Canadian arctic traditional foo. Journal of Food Composition and Analysis 15: 545-566",67.524849,zn_mg,Coregonus clupeaformis
270,Coregonus clupeaformis,finfish,-0.916290731874155,4.605170185988092,3.430000067,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Belinsky D.L., Kuhnlein H.V., Yeboah F., Penn A.F., Chan H.M. (1996) Composition of fish consumed by the James Bay Cree.J Food Comp Anal 9: 148-162",54.866667,zn_mg,Coregonus clupeaformis
280,Coregonus clupeaformis,finfish,-0.916290731874155,4.605170185988092,3.430000067,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Belinsky D.L., Kuhnlein H.V., Yeboah F., Penn A.F., Chan H.M. (1996) Composition of fish consumed by the James Bay Cree.J Food Comp Anal 9: 148-162",54.758294,zn_mg,Coregonus clupeaformis
281,Coregonus clupeaformis,finfish,-0.5108256237659907,4.605170185988092,3.430000067,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Belinsky D.L., Kuhnlein H.V., Yeboah F., Penn A.F., Chan H.M. (1996) Composition of fish consumed by the James Bay Cree.J Food Comp Anal 9: 148-162",52.636704,zn_mg,Coregonus clupeaformis
1796,Coregonus clupeaformis,finfish,-0.5108256237659907,4.605170185988092,3.430000067,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Belinsky, D.L., Kuhnlein, H.V., Yeboah, F., Penn, A.F. and Chan, H.M., 1996. Composition of fish consumed by the James Bay Cree. Journal of Food Composition and Analysis, 9(2), pp.148-162.",53.049214,zn_mg,Coregonus clupeaformis
1797,Coregonus clupeaformis,finfish,-0.916290731874155,4.605170185988092,3.430000067,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Belinsky, D.L., Kuhnlein, H.V., Yeboah, F., Penn, A.F. and Chan, H.M., 1996. Composition of fish consumed by the James Bay Cree. Journal of Food Composition and Analysis, 9(2), pp.148-162.",53.049214,zn_mg,Coregonus clupeaformis
1799,Coregonus clupeaformis,finfish,-0.916290731874155,4.605170185988092,3.430000067,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Belinsky, D.L., Kuhnlein, H.V., Yeboah, F., Penn, A.F. and Chan, H.M., 1996. Composition of fish consumed by the James Bay Cree. Journal of Food Composition and Analysis, 9(2), pp.148-162.",53.049214,zn_mg,Coregonus clupeaformis
1801,Coregonus clupeaformis,finfish,-0.5978370007556204,4.605170185988092,3.430000067,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Belinsky, D.L., Kuhnlein, H.V., Yeboah, F., Penn, A.F. and Chan, H.M., 1996. Composition of fish consumed by the James Bay Cree. Journal of Food Composition and Analysis, 9(2), pp.148-162.",53.049214,zn_mg,Coregonus clupeaformis
1820,Coregonus clupeaformis,finfish,-0.916290731874155,4.605170185988092,3.430000067,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Kuhnlein, H.V., Appavoo, D., Morrison, N., Soueida, R. and Pierrot, P., 1994. Use and nutrient composition of traditional Sahtú (Hareskin) Dene/Métis foods. Journal of Food Composition and Analysis, 7(3), pp.144-157.",67.038639,zn_mg,Coregonus clupeaformis
1830,Coregonus clupeaformis,finfish,-0.5108256237659907,4.605170185988092,3.430000067,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Kuhnlein, H.V., Chan, H.M., Leggee, D. and Barthet, V., 2002. Macronutrient, mineral and fatty acid composition of Canadian Arctic traditional food. Journal of Food Composition and Analysis, 15(5), pp.545-566.",67.524849,zn_mg,Coregonus clupeaformis
1832,Coregonus clupeaformis,finfish,-0.7985076962177716,4.605170185988092,3.430000067,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Kuhnlein, H.V., Chan, H.M., Leggee, D. and Barthet, V., 2002. Macronutrient, mineral and fatty acid composition of Canadian Arctic traditional food. Journal of Food Composition and Analysis, 15(5), pp.545-566.",67.524849,zn_mg,Coregonus clupeaformis
161,Coregonus lavaretus,finfish,-0.6143360001356555,3.8918202981106265,3.1500000950000002,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Orban E., Masci M., Nevigato T., Di Lena G., Casini I., Caproni R., Gambelli L., De Angelis P., Rampacci M. (2006). Nutritional quality and safety of whitefish (Coregonus lavaretus) from Italian lakes. Journal of Food Composition and Analysis 19: 737-746",42.606001,zn_mg,Coregonus lavaretus
164,Coregonus lavaretus,finfish,-0.5395680926316447,3.8918202981106265,3.1500000950000002,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Orban E., Masci M., Nevigato T., Di Lena G., Casini I., Caproni R., Gambelli L., De Angelis P., Rampacci M. (2006). Nutritional quality and safety of whitefish (Coregonus lavaretus) from Italian lakes. Journal of Food Composition and Analysis 19: 737-746",42.119525,zn_mg,Coregonus lavaretus
175,Coregonus lavaretus,finfish,-0.3531098777742362,3.8918202981106265,3.1500000950000002,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Orban E., Masci M., Nevigato T., Di Lena G., Casini I., Caproni R., Gambelli L., De Angelis P., Rampacci M. (2006). Nutritional quality and safety of whitefish (Coregonus lavaretus) from Italian lakes. Journal of Food Composition and Analysis 19: 737-746",42.260357,zn_mg,Coregonus lavaretus
257,Cyclopterus lumpus,finfish,0.15100287353652742,4.110873864173311,3.64,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Reykdal Ó., Jörundsdóttir H.Ó., Desnica N., Hauksdóttir S., Ragnarsdóttir Þ., Vrac A., Gunnlaugsdóttir H., Pálmadóttir H. (2011). Nutrient value of seafoods – Proximates, minerals, trace elements and fatty acids in products. Matis Report 33-11. ISSN 1670-7192. (In Icelandic with English summary).",64.963051,zn_mg,Cyclopterus lumpus
267,Cyclopterus lumpus,finfish,-0.4942963218147801,4.110873864173311,3.64,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Reykdal Ó., Jörundsdóttir H.Ó., Desnica N., Hauksdóttir S., Ragnarsdóttir Þ., Vrac A., Gunnlaugsdóttir H., Pálmadóttir H. (2011). Nutrient value of seafoods – Proximates, minerals, trace elements and fatty acids in products. Matis Report 33-11. ISSN 1670-7192. (In Icelandic with English summary).",63.968654,zn_mg,Cyclopterus lumpus
85,Cyprinus carpio,finfish,-0.10536051565782628,4.700480365792417,3.05,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),"Lazos E.S., Aggelousis G., Alexakis A. (1989). Metal and proximate composition of the edible portion of 11 freshwater fish species. Journal of Food Composition and Analysis 2: 371-381",41.53,zn_mg,Cyprinus carpio
135,Cyprinus carpio,finfish,-0.10536051565782628,4.700480365792417,3.05,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),"Lazos E.S., Aggelousis G., Alexakis A. (1989). Metal and proximate composition of the edible portion of 11 freshwater fish species. Journal of Food Composition and Analysis 2: 371-381",41.53,zn_mg,Cyprinus carpio
188,Cyprinus carpio,finfish,-1.8007921412589027,4.700480365792417,3.05,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),"Pirestani S., Ali Sahari M., Barzegar M., Seyfabadi S.J. (2009). Chemical compositions and minerals of some commercially important fish species from the South Caspian Sea. International Food Research Journal 16: 39-44",35.707481,zn_mg,Cyprinus carpio
506,Cyprinus carpio,finfish,0.22314355131420976,4.700480365792417,3.05,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),"Özyurt G., Polat A., Loker G.B. (2009). vitamin And mineral content of pike perch (Sander lucioperca), common carp (Cyprinus carpio), and European catfish (Silurus glanis). Turk J Vet Anim Sci 33(4): 351-356",36.967401,zn_mg,Cyprinus carpio
1986,Cyprinus carpio,finfish,0.7884573603642703,4.700480365792417,3.05,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),"Bogard, J.R., Thilsted, S.H., Marks, G.C., Wahab, M.A., Hossain, M.A., Jakobsen, J. and Stangoulis, J., 2015. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis, 42, pp.120-133.",23.81,zn_mg,Cyprinus carpio
12,Dermogenys pusilla,finfish,0.948874081770175,1.9459101490553132,3.36,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Roos N., Thorseng H., Chamnan C., Larsen T., Gondolf U.H., Bukhave K., Haraksingh Tilsted S. (2007). Iron content in common Cambodian fish species: Perspectives for dietary iron intake in poor, rural housholds. Food Chemistry 104: 1226 - 1235",12.265754,zn_mg,Dermogenys pusilla
520,Dicentrarchus labrax,finfish,0.06597498892353292,4.605170185988092,3.47,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Alasalvar C., Taylor K.D.A., Yubcov E., Shahidi F., Alexis M. (2002). Differentiation of cultured and wild sea bass (Dicentrarchus labrax): total lipid content, fatty acid and trace mineral composition. Food Chemistry 79: 145-150",39.019184,zn_mg,Dicentrarchus labrax
2000,Eleutheronema tetradactylum,finfish,-0.10536051565782628,5.298317366548036,4.11,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Bogard, J.R., Thilsted, S.H., Marks, G.C., Wahab, M.A., Hossain, M.A., Jakobsen, J. and Stangoulis, J., 2015. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis, 42, pp.120-133.",23.81,zn_mg,Eleutheronema tetradactylum
25,Esomus longimanus,finfish,1.4408843404651934,4.700480365792417,3.31,selective plankton feeding,mainly animals (troph. 2.8 and up),"Roos N., Thorseng H., Chamnan C., Larsen T., Gondolf U.H., Bukhave K., Haraksingh Tilsted S. (2007). Iron content in common Cambodian fish species: Perspectives for dietary iron intake in poor, rural housholds. Food Chemistry 104: 1226 - 1235",12.265754,zn_mg,Esomus longimanus
236,Esox lucius,finfish,-0.46739902417636386,4.919980925828125,4.400000095,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Łuczyńska J., Tońska E., Łuczyński M. (2009). Essential mineral cmponents in the muscles of six freshwater fish from the Mazurian Great Lakes (northeastern Poland). Arch Pol Fish 17: 171-178",54.084241,zn_mg,Esox lucius
248,Esox lucius,finfish,-0.4880616991674388,4.919980925828125,4.400000095,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Łuczyńska J., Tońska E., Łuczyński M. (2009). Essential mineral cmponents in the muscles of six freshwater fish from the Mazurian Great Lakes (northeastern Poland). Arch Pol Fish 17: 171-178",54.117096,zn_mg,Esox lucius
249,Esox lucius,finfish,0.14463353513541563,4.919980925828125,4.400000095,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Łuczyńska J., Tońska E., Łuczyński M. (2009). Essential mineral cmponents in the muscles of six freshwater fish from the Mazurian Great Lakes (northeastern Poland). Arch Pol Fish 17: 171-178",54.117096,zn_mg,Esox lucius
265,Esox lucius,finfish,0,4.919980925828125,4.400000095,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Belinsky D.L., Kuhnlein H.V., Yeboah F., Penn A.F., Chan H.M. (1996) Composition of fish consumed by the James Bay Cree.J Food Comp Anal 9: 148-162",52.636704,zn_mg,Esox lucius
271,Esox lucius,finfish,0.09531017980432493,4.919980925828125,4.400000095,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Belinsky D.L., Kuhnlein H.V., Yeboah F., Penn A.F., Chan H.M. (1996) Composition of fish consumed by the James Bay Cree.J Food Comp Anal 9: 148-162",54.758294,zn_mg,Esox lucius
1800,Esox lucius,finfish,0.09531017980432493,4.919980925828125,4.400000095,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Belinsky, D.L., Kuhnlein, H.V., Yeboah, F., Penn, A.F. and Chan, H.M., 1996. Composition of fish consumed by the James Bay Cree. Journal of Food Composition and Analysis, 9(2), pp.148-162.",54.866667,zn_mg,Esox lucius
1802,Esox lucius,finfish,0,4.919980925828125,4.400000095,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Belinsky, D.L., Kuhnlein, H.V., Yeboah, F., Penn, A.F. and Chan, H.M., 1996. Composition of fish consumed by the James Bay Cree. Journal of Food Composition and Analysis, 9(2), pp.148-162.",54.866667,zn_mg,Esox lucius
1822,Esox lucius,finfish,-3.506557897319982,4.919980925828125,4.400000095,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Kuhnlein, H.V., Appavoo, D., Morrison, N., Soueida, R. and Pierrot, P., 1994. Use and nutrient composition of traditional Sahtú (Hareskin) Dene/Métis foods. Journal of Food Composition and Analysis, 7(3), pp.144-157.",67.038639,zn_mg,Esox lucius
1829,Esox lucius,finfish,-0.916290731874155,4.919980925828125,4.400000095,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Kuhnlein, H.V., Chan, H.M., Leggee, D. and Barthet, V., 2002. Macronutrient, mineral and fatty acid composition of Canadian Arctic traditional food. Journal of Food Composition and Analysis, 15(5), pp.545-566.",67.524849,zn_mg,Esox lucius
221,Gadus macrocephalus,finfish,-0.9859087987550249,4.605170185988092,4.37,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Teeny F.M., Gauglitz Jr. E.J., Hall A.S., Houle C.R.(1984). Mineral composition of the edible muscle tissue of seven species of fish from the Northeast Pacific. J. Agric. Food Chem. 32: 852-855",56.167222,zn_mg,Gadus macrocephalus
241,Gadus macrocephalus,finfish,-1.0141792326932804,4.605170185988092,4.37,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Teeny F.M., Gauglitz Jr. E.J., Hall A.S., Houle C.R.(1984). Mineral composition of the edible muscle tissue of seven species of fish from the Northeast Pacific. J. Agric. Food Chem. 32: 852-855",54.586138,zn_mg,Gadus macrocephalus
246,Gadus macrocephalus,finfish,-0.8770700187208739,4.605170185988092,4.37,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Teeny F.M., Gauglitz Jr. E.J., Hall A.S., Houle C.R.(1984). Mineral composition of the edible muscle tissue of seven species of fish from the Northeast Pacific. J. Agric. Food Chem. 32: 852-855",48.383118,zn_mg,Gadus macrocephalus
263,Gadus morhua,finfish,-1.0788096613719298,5.2687168969434195,4.29,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Reykdal Ó., Jörundsdóttir H.Ó., Desnica N., Hauksdóttir S., Ragnarsdóttir Þ., Vrac A., Gunnlaugsdóttir H., Pálmadóttir H. (2011). Nutrient value of seafoods – Proximates, minerals, trace elements and fatty acids in products. Matis Report 33-11. ISSN 1670-7192. (In Icelandic with English summary).",63.968654,zn_mg,Gadus morhua
244,Gasterochisma melampus,finfish,-0.6931471805599453,5.099866427824199,4.35,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Vlieg P., Murray T., Body D.R. (1993). Nutritional data on six Oceanic Pelagic fish species from New Zealand waters. Journal of Food Composition and Analysis 6: 45-54",36.102376,zn_mg,Gasterochisma melampus
1972,Heteropneustes fossilis,finfish,0.09531017980432493,3.4011973816621555,3.89,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Bogard, J.R., Thilsted, S.H., Marks, G.C., Wahab, M.A., Hossain, M.A., Jakobsen, J. and Stangoulis, J., 2015. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis, 42, pp.120-133.",23.81,zn_mg,Heteropneustes fossilis
144,Homarus americanus,crustacean,1.0647107369924282,3.2188758248682006,3.7,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Barrento S., Marques A., Teixeira B., Vaz-Pires P., Carvalho M.L., Nunes M.L. (2008). Essential elements and contaminants in edible tissues of European and American lobsters. Food Chemistry 111: 862-867",43.432073,zn_mg,Homarus americanus
172,Homarus americanus,crustacean,1.1314021114911006,3.2188758248682006,3.7,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Barrento S., Marques A., Teixeira B., Vaz-Pires P., Carvalho M.L., Nunes M.L. (2008). Essential elements and contaminants in edible tissues of European and American lobsters. Food Chemistry 111: 862-867",43.432073,zn_mg,Homarus americanus
207,Homarus americanus,crustacean,0.5306282510621704,3.2188758248682006,3.7,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Barrento S., Marques A., Teixeira B., Vaz-Pires P., Carvalho M.L., Nunes M.L. (2008). Essential elements and contaminants in edible tissues of European and American lobsters. Food Chemistry 111: 862-867",43.432073,zn_mg,Homarus americanus
1742,Homarus americanus,crustacean,1.0647107369924282,3.2188758248682006,3.7,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Barrento, Sara, et al. ""Essential elements and contaminants in edible tissues of European and American lobsters."" Food chemistry 111.4 (2008): 862-867.",43.432073,zn_mg,Homarus americanus
1743,Homarus americanus,crustacean,1.1314021114911006,3.2188758248682006,3.7,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Barrento, Sara, et al. ""Essential elements and contaminants in edible tissues of European and American lobsters."" Food chemistry 111.4 (2008): 862-867.",43.432073,zn_mg,Homarus americanus
1744,Homarus americanus,crustacean,0.5306282510621704,3.2188758248682006,3.7,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Barrento, Sara, et al. ""Essential elements and contaminants in edible tissues of European and American lobsters."" Food chemistry 111.4 (2008): 862-867.",43.432073,zn_mg,Homarus americanus
232,Isurus oxyrinchus,finfish,-0.916290731874155,5.971261839790462,4.32,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Vlieg P., Murray T., Body D.R. (1993). Nutritional data on six Oceanic Pelagic fish species from New Zealand waters. Journal of Food Composition and Analysis 6: 45-54",36.102376,zn_mg,Isurus oxyrinchus
1996,Johnius argentatus,finfish,0.7419373447293773,3.4011973816621555,3.27,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Bogard, J.R., Thilsted, S.H., Marks, G.C., Wahab, M.A., Hossain, M.A., Jakobsen, J. and Stangoulis, J., 2015. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis, 42, pp.120-133.",23.81,zn_mg,Pennahia argentata
253,Lamna nasus,finfish,-0.916290731874155,5.6240175061873385,4.36,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Vlieg P., Murray T., Body D.R. (1993). Nutritional data on six Oceanic Pelagic fish species from New Zealand waters. Journal of Food Composition and Analysis 6: 45-54",36.102376,zn_mg,Lamna nasus
277,Lampris guttatus,finfish,-1.2039728043259361,5.298317366548036,4.22,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Vlieg P., Murray T., Body D.R. (1993). Nutritional data on six Oceanic Pelagic fish species from New Zealand waters. Journal of Food Composition and Analysis 6: 45-54",36.102376,zn_mg,Lampris guttatus
112,Leuciscus idus,finfish,-0.5108256237659907,4.442651256490317,3.79,variable,mainly animals (troph. 2.8 and up),"Lazos E.S., Aggelousis G., Alexakis A. (1989). Metal and proximate composition of the edible portion of 11 freshwater fish species. Journal of Food Composition and Analysis 2: 371-381",41.53,zn_mg,Leuciscus idus
113,Leuciscus idus,finfish,-0.6931471805599453,4.442651256490317,3.79,variable,mainly animals (troph. 2.8 and up),"Lazos E.S., Aggelousis G., Alexakis A. (1989). Metal and proximate composition of the edible portion of 11 freshwater fish species. Journal of Food Composition and Analysis 2: 371-381",41.53,zn_mg,Leuciscus idus
274,Liza aurata,finfish,-1.6448993007122594,4.07753744390572,2.84,variable,plants/detritus+animals (troph. 2.2-2.79),"Pirestani S., Ali Sahari M., Barzegar M., Seyfabadi S.J. (2009). Chemical compositions and minerals of some commercially important fish species from the South Caspian Sea. International Food Research Journal 16: 39-44",35.707481,zn_mg,Liza aurata
1999,Liza parsia,finfish,-0.1743533871447778,2.772588722239781,2,grazing on aquatic plants,mainly plants/detritus (troph. 2-2.19),"Bogard, J.R., Thilsted, S.H., Marks, G.C., Wahab, M.A., Hossain, M.A., Jakobsen, J. and Stangoulis, J., 2015. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis, 42, pp.120-133.",23.81,zn_mg,Liza parsia
671,Liza ramada,finfish,-0.7211084794896527,4.248495242049359,2.34,variable,plants/detritus+animals (troph. 2.2-2.79),"Kalay M., Sangün M.K., Ayas D., Göçer M. (2008). Chemical composition and some trace element levels of thinlip mullet, Liza ramada caught from Mersin Gulf. Ekoloji 17(68): 11-16",36.8,zn_mg,Liza ramada
672,Liza ramada,finfish,-0.9047485993029053,4.248495242049359,2.34,variable,plants/detritus+animals (troph. 2.2-2.79),"Kalay M., Sangün M.K., Ayas D., Göçer M. (2008). Chemical composition and some trace element levels of thinlip mullet, Liza ramada caught from Mersin Gulf. Ekoloji 17(68): 11-16",36.8,zn_mg,Liza ramada
673,Liza ramada,finfish,-0.8547911987865835,4.248495242049359,2.34,variable,plants/detritus+animals (troph. 2.2-2.79),"Kalay M., Sangün M.K., Ayas D., Göçer M. (2008). Chemical composition and some trace element levels of thinlip mullet, Liza ramada caught from Mersin Gulf. Ekoloji 17(68): 11-16",36.8,zn_mg,Liza ramada
238,Lota lota,finfish,-0.19537032284364253,5.0238805208462765,4.05,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Łuczyńska J., Tońska E., Łuczyński M. (2009). Essential mineral cmponents in the muscles of six freshwater fish from the Mazurian Great Lakes (northeastern Poland). Arch Pol Fish 17: 171-178",54.117096,zn_mg,Lota lota
1821,Lota lota,finfish,-0.5108256237659907,5.0238805208462765,4.05,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Kuhnlein, H.V., Appavoo, D., Morrison, N., Soueida, R. and Pierrot, P., 1994. Use and nutrient composition of traditional Sahtú (Hareskin) Dene/Métis foods. Journal of Food Composition and Analysis, 7(3), pp.144-157.",67.038639,zn_mg,Lota lota
1827,Lota lota,finfish,-0.35667494393873245,5.0238805208462765,4.05,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Kuhnlein, H.V., Chan, H.M., Leggee, D. and Barthet, V., 2002. Macronutrient, mineral and fatty acid composition of Canadian Arctic traditional food. Journal of Food Composition and Analysis, 15(5), pp.545-566.",67.524849,zn_mg,Lota lota
268,Melanogrammus aeglefinus,finfish,-1.2378743560016174,4.5965618114226725,3.56,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Reykdal Ó., Jörundsdóttir H.Ó., Desnica N., Hauksdóttir S., Ragnarsdóttir Þ., Vrac A., Gunnlaugsdóttir H., Pálmadóttir H. (2011). Nutrient value of seafoods – Proximates, minerals, trace elements and fatty acids in products. Matis Report 33-11. ISSN 1670-7192. (In Icelandic with English summary).",63.968654,zn_mg,Melanogrammus aeglefinus
75,Merlangius merlangus,finfish,0.25130331710806614,4.04305126783455,3.57,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",41.008238,zn_mg,Merlangius merlangus
122,Merlangius merlangus,finfish,0.412043423468287,4.04305126783455,3.57,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",41.008238,zn_mg,Merlangius merlangus
125,Merlangius merlangus,finfish,0.4043978721477417,4.04305126783455,3.57,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",41.008238,zn_mg,Merlangius merlangus
146,Merlangius merlangus,finfish,0.10885440491208208,4.04305126783455,3.57,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",41.008238,zn_mg,Merlangius merlangus
250,Merluccius productus,finfish,-1.186787979571835,4.31748811353631,3.9800000190000002,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Teeny F.M., Gauglitz Jr. E.J., Hall A.S., Houle C.R.(1984). Mineral composition of the edible muscle tissue of seven species of fish from the Northeast Pacific. J. Agric. Food Chem. 32: 852-855",46.187884,zn_mg,Merluccius productus
258,Merluccius productus,finfish,-0.9240709191931175,4.31748811353631,3.9800000190000002,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Teeny F.M., Gauglitz Jr. E.J., Hall A.S., Houle C.R.(1984). Mineral composition of the edible muscle tissue of seven species of fish from the Northeast Pacific. J. Agric. Food Chem. 32: 852-855",46.187884,zn_mg,Merluccius productus
196,Microstomus pacificus,finfish,-0.6820094361494893,4.127134385045092,3.34,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Teeny F.M., Gauglitz Jr. E.J., Hall A.S., Houle C.R.(1984). Mineral composition of the edible muscle tissue of seven species of fish from the Northeast Pacific. J. Agric. Food Chem. 32: 852-855",36.974117,zn_mg,Microstomus pacificus
235,Microstomus pacificus,finfish,-1.14601841106538,4.127134385045092,3.34,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Teeny F.M., Gauglitz Jr. E.J., Hall A.S., Houle C.R.(1984). Mineral composition of the edible muscle tissue of seven species of fish from the Northeast Pacific. J. Agric. Food Chem. 32: 852-855",56.167222,zn_mg,Microstomus pacificus
239,Microstomus pacificus,finfish,-1.0706080922585124,4.127134385045092,3.34,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Teeny F.M., Gauglitz Jr. E.J., Hall A.S., Houle C.R.(1984). Mineral composition of the edible muscle tissue of seven species of fish from the Northeast Pacific. J. Agric. Food Chem. 32: 852-855",44.636784,zn_mg,Microstomus pacificus
30,Monopterus albus,finfish,0.3364722366212129,4.605170185988092,2.880000114,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Nurhasan M., Maehre H.K., Malde M.K., Stormo S.K., Halwart M., James D., Elvevoll E.O. (2010). Nutritional composition of aquatic species inLaotian rice field systems. Journal of Food Composition and Analysis 23:205-213",14.903036,zn_mg,Monopterus albus
38,Mormyrus rume,finfish,1.791759469228055,4.605170185988092,2.48,grazing on aquatic plants,plants/detritus+animals (troph. 2.2-2.79),"Otitologbon S.A., Agbaji E.B., Peters O.A., Oniye S.J. (1997). Proximate and mineral composition of three Nigerian freshwater fishes. J Sci Food Agric 75: 312-314",11.066667,zn_mg,Mormyrus rume
