fapun_all_g,dha,epa,fapun3,ca_mg,fat_g,asfis_scientific_name.x.x,food_name_in_english.x.x,taxonkey,lwa,lwb,slmax,slmax_nov28,slmax_source,tl,tl_se,tl_nov28,tlse_nov28,number,sci_name,food_item_id,subgroup.x.x,country_region.x.x,type.x,isscaap.x.x,isscaap_cat,habitat,x3_alpha.x.x,food_name_in_own_language.x.x,processing.x.x,asfis_english_name.x.x,season,other,latitude,abs_lat,length_from_study,length_3,n_x,water_g.x,fat_g.x,fatce_g.x,fat_g_2,fasat_g.x,fams_g.x,faun_g,fatrn_g.x,facid_g.x,fapun6_g.x,fapun9_g,food_item_id_2,max_length_study,comments_on_data_processing_methods_y,publication_year,biblioid_y,compiler,edible.x,enerc_kj_original.x,enerc_kcal_original.x,enera_kcal.x,dm_g.x,water_g_2,xn.x,nt_g.x,protcnt_g.x,protcnp_g.x,prot_g.x,npro_g.x,nnp_mg.x,fasat_g_2,fams_g_2,faun_g_2,fe_mg,id_mcg.x,k_mg.x,mg_mg.x,mn_mg.x,se_mcg,hg_mcg,pb_mcg.x,sr_mcg,retol_mcg,retol13_mcg,retoldh_mcg,retolsum_mcg.x,carta_mcg,cartb_mcg,atx_mcg,zea_mcg,cartoid_mcg,chocal_mcg,tocpha_mg,vitb6a_mg,vitb12_mcg,vitc_mg,zn_mg,food_name_clean,database,nutrient_ref,biblioid,subgroup.y,country_region.y,type.y,isscaap.y,x3_alpha.y,food_name_in_own_language.y,food_name_in_english.y,processing.y,scientific_name,asfis_english_name.y,asfis_scientific_name.y,asfis_scientific_name_fishbase_swap.x,asfis_scientific_name_fishbase_swap_in_progress,season.x,other.x,n.x,comments_on_data_processing_methods.x,publication_year.x,biblioid.x,compiler.x,latest_revision_in_version.x,faun_g.x,xfa_internal_use,facid_g.y,fapun6_g.y,subgroup.x,country_region.x,type_farmed_wild.x,isscaap.x,x3_alpha.x,food_name_in_own_language.x,food_name_in_english.x,processing.x,scientific_name.x,asfis_english_name.x,asfis_scientific_name.x,season.y,other.y,n.y,comments_on_data_processing_methods.y,publication_year.y,biblioid.y,compiler.y,latest_revision_in_version.y,edible.y,enerc_kj_original.y,enerc_kcal_original.y,enera_kcal.y,dm_g.y,water_g.y,xn.y,nt_g.y,protcnt_g.y,protcnp_g.y,prot_g.y,npro_g.y,nnp_mg.y,fat_g.y,fat_g_2.y,fasat_g.y,fams_g.y,fatrn_g.y,choavldf_g,chocdf_g,cho_g,glyc_g,fibnd_g,fibc_g,id_mcg.y,k_mg.y,li_mcg,mg_mg.y,mn_mg.y,mo_mcg,na_mg,nacl_mg,ni_mcg,p_mg,al_mcg,as_mcg,ba_mcg,cd_mcg,pb_mcg.y,retolsum_mcg.y,vita_rae_mcg,vita_mcg,fafre_g,subgroup.y.y,country_region.y.y,type_farmed_wild.y,isscaap.y.y,x3_alpha.y.y,food_name_in_own_language.y.y,processing.y.y,scientific_name.y,asfis_english_name.y.y,asfis_scientific_name.y.y,asfis_scientific_name_fishbase_swap.y
0.4303715,0.1238445,0.1639872,0.3014973,NA,1.3,Penaeus kerathurus,"Shrimp, wild, edible muscle, raw",NA,NA,NA,18.0,NA,http://www.sealifebase.ca/summary/Melicertus-kerathurus.html,NA,NA,NA,NA,737,Penaeus kerathurus,901228,Crustacean,"Greece, North Aegean Sea, Platmona bay",W,45,"Shrimps, prawns",marine,TGS,NA,r,Caramote prawn,Oct,"mean length and weight: 16.7cm, 28.5g",40.26691,40.26691,16.7,4657.463,NA,NA,1.3,NA,NA,0.2937155,0.2233946,NA,NA,0.949,0.1288742,NA,901228,16.7,NA,2010,fi232,S.E.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shrimp_wild_edible_muscle_raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,Penaeus monodon,"Shrimp, edible meat, raw",NA,NA,NA,31.0,NA,NA,2.6,0.59,NA,NA,738,Penaeus monodon,901229,Crustacean,"India, off the west coast",W,45,"Shrimps, prawns",marine,GIT,NA,r,Giant tiger prawn,Jul-Dec,NA,11.753288,11.753288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,901229,NA,NA,2005,fi238,DR,0.513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.14,386.28,212.28,1740,NA,NA,NA,NA,NA,NA,Shrimp_edible_meat_raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.79,Penaeus notialis,"Shrimp, wild, marine, flesh with shell, raw",NA,NA,NA,17.5,NA,http://www.sealifebase.ca/summary/Farfantepenaeus-notialis.html,NA,NA,NA,NA,701,Panaeus notialis,901126,Crustacean,"Nigeria, Lagos",W,45,"Shrimps, prawns",marine,SOP,NA,r,Southern pink shrimp,NA,EDIBLE: calc. mean of male and femal shrimp,6.524379,6.524379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,901126,NA,NA,1992,fi189,S.E.,0.52,NA,NA,NA,NA,74.26,6.25,NA,24.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shrimp_wild_marine_flesh_with_shell_raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.1929,0.07,0.096,0.1836,NA,1.0,Penaeus schmitti,"Southern white shrimp, wild, flesh, large size, raw",NA,NA,NA,17.5,NA,http://www.sealifebase.ca/summary/Litopenaeus-schmitti.html,NA,NA,NA,NA,702,Panaeus schimitti,901161,Crustacean,"Brazil, Santa Catarina",W,45,"Shrimps, prawns",marine,PNT,Camar†o legÍtimo,r,Southern white shrimp,NA,"mean length and weight of shrimp: 19.2cm,55g",-27.242339,27.242339,19.2,7077.888,5,NA,1.0,NA,NA,0.1974,0.1786,NA,NA,NA,0.0694,NA,901161,19.2,"FASAT, FAMS, FAPU, FAPUN3, FAPUN6 calculated by summation of individual FA",2001,fi205,V.N.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Southern_white_shrimp_wild_flesh_large_size_raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.1807,0.062,0.085,0.1649,NA,0.9,Penaeus schmitti,"Southern white shrimp, wild, flesh, medium size, raw",NA,NA,NA,17.5,NA,http://www.sealifebase.ca/summary/Litopenaeus-schmitti.html,NA,NA,NA,NA,703,Panaeus schimitti,901160,Crustacean,"Brazil, Santa Catarina",W,45,"Shrimps, prawns",marine,PNT,Camar†o legÍtimo,r,Southern white shrimp,NA,"mean length and weight of shrimp: 15.7cm, 30g",-27.242339,27.242339,15.7,3869.893,5,NA,0.9,NA,NA,0.1786,0.1277,NA,NA,NA,0.0679,NA,901160,15.7,"FASAT, FAMS, FAPU, FAPUN3, FAPUN6 calculated by summation of individual FA",2001,fi205,V.N.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Southern_white_shrimp_wild_flesh_medium_size_raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,Penaeus semisulcatus,"Shrimp, wild, edible muscle, raw",NA,NA,NA,6.0,NA,NA,2.7,0.35,NA,NA,743,Penaeus semisulcatus,901233,Crustacean,"Turkey, Karata_, Mediterranean Sea",W,45,"Shrimps, prawns",marine,TIP,NA,r,Green tiger prawn,Winter _Jan,mean body weight: 60.8g,36.783922,36.783922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,901233,60.8,NA,2004,fi239,DR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1110,NA,NA,NA,NA,NA,NA,Shrimp_wild_edible_muscle_raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,Penaeus semisulcatus,"Shrimp, wild, edible muscle, raw",NA,NA,NA,6.0,NA,NA,2.7,0.35,NA,NA,744,Penaeus semisulcatus,901236,Crustacean,"Turkey, Karata_, Mediterranean Sea",W,45,"Shrimps, prawns",marine,TIP,NA,r,Green tiger prawn,Autumn _Oct,mean body weight: 68g,36.783922,36.783922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,901236,68.0,NA,2004,fi239,DR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1330,NA,NA,NA,NA,NA,NA,Shrimp_wild_edible_muscle_raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,Penaeus semisulcatus,"Shrimp, wild, edible muscle, raw",NA,NA,NA,6.0,NA,NA,2.7,0.35,NA,NA,745,Penaeus semisulcatus,901235,Crustacean,"Turkey, Karata_, Mediterranean Sea",W,45,"Shrimps, prawns",marine,TIP,NA,r,Green tiger prawn,Summer _Jul,mean body weight: 64.7g,36.783922,36.783922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,901235,64.7,NA,2004,fi239,DR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1580,NA,NA,NA,NA,NA,NA,Shrimp_wild_edible_muscle_raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,Penaeus semisulcatus,"Shrimp, wild, edible muscle, raw",NA,NA,NA,6.0,NA,NA,2.7,0.35,NA,NA,746,Penaeus semisulcatus,901234,Crustacean,"Turkey, Karata_, Mediterranean Sea",W,45,"Shrimps, prawns",marine,TIP,NA,r,Green tiger prawn,Spring _Apr,mean body weight: 65.4g,36.783922,36.783922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,901234,65.4,NA,2004,fi239,DR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1620,NA,NA,NA,NA,NA,NA,Shrimp_wild_edible_muscle_raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,Perca flavescens,"Yellow perch, wild, fillet, raw",NA,0.0123,3.04,50.0,NA,http://www.fishbase.org/summary/359,3.7,0.6,3.7,0.2,748,Perca flavescens,900924,Finfish,"USA, NY, Ithaca, Cayuga Lake",W,13,Miscellaneous freshwater fishes,freshwater,FPY,NA,r,American yellow perch,NA,NA,42.740759,42.740759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900924,NA,NA,1980,fi141,DR,NA,NA,NA,NA,NA,NA,6.25,NA,17.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yellow_perch_wild_fillet_raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.9,Perca fluviatilis,"Perch, wild, skinless fillet, raw",NA,0.01,3.08,60.0,NA,http://www.fishbase.org/summary/358,4.4,0.8,4.4,0.0,757,Perca fluviatilis,900766,Finfish,"Finland, lakes",W,13,Miscellaneous freshwater fishes,freshwater,FPE,NA,r,European perch,NA,NA,61.92411,61.92411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900766,NA,NA,1999,fi119,DR,NA,NA,NA,NA,20.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,NA,NA,NA,NA,NA,Perch_wild_skinless_fillet_raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,1.1,Perca fluviatilis,"Perch, wild, skinless fillet, raw",NA,0.01,3.08,60.0,NA,http://www.fishbase.org/summary/358,4.4,0.8,4.4,0.0,758,Perca fluviatilis,900767,Finfish,"Finland, lakes",W,13,Miscellaneous freshwater fishes,freshwater,FPE,NA,r,European perch,NA,NA,61.92411,61.92411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900767,NA,NA,1999,fi119,DR,NA,NA,NA,NA,20.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.7,NA,NA,NA,NA,NA,Perch_wild_skinless_fillet_raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,1.1,Perca fluviatilis,"Perch, wild, skinless fillet, raw",NA,0.01,3.08,60.0,NA,http://www.fishbase.org/summary/358,4.4,0.8,4.4,0.0,759,Perca fluviatilis,900802,Finfish,"Finland, Baltic Sea",W,13,Miscellaneous freshwater fishes,freshwater,FPE,NA,r,European perch,Oct-93,NA,61.92411,61.92411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900802,NA,NA,1995,fi122,DR,NA,NA,NA,NA,NA,79.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.5,NA,NA,NA,NA,NA,Perch_wild_skinless_fillet_raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,1.3,Perca fluviatilis,"Perch, wild, skinless fillet, raw",NA,0.01,3.08,60.0,NA,http://www.fishbase.org/summary/358,4.4,0.8,4.4,0.0,760,Perca fluviatilis,900803,Finfish,"Finland, Baltic Sea",W,13,Miscellaneous freshwater fishes,freshwater,FPE,NA,r,European perch,May-93,NA,61.92411,61.92411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900803,NA,NA,1995,fi122,DR,NA,NA,NA,NA,NA,81.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.3,NA,NA,NA,NA,NA,Perch_wild_skinless_fillet_raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.94,Perca fluviatilis,"Perch, wild, skinless fillet, raw",NA,0.01,3.08,60.0,NA,http://www.fishbase.org/summary/358,4.4,0.8,4.4,0.0,761,Perca fluviatilis,900804,Finfish,"Finland, Lake Saimaa",W,13,Miscellaneous freshwater fishes,freshwater,FPE,NA,r,European perch,Oct-93,NA,61.341081,61.341081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900804,NA,NA,1995,fi122,DR,NA,NA,NA,NA,NA,80.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,Perch_wild_skinless_fillet_raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.88,Perca fluviatilis,"Perch, wild, skinless fillet, raw",NA,0.01,3.08,60.0,NA,http://www.fishbase.org/summary/358,4.4,0.8,4.4,0.0,762,Perca fluviatilis,900805,Finfish,"Finland, Lake Saimaa",W,13,Miscellaneous freshwater fishes,freshwater,FPE,NA,r,European perch,May-93,NA,61.341081,61.341081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900805,NA,NA,1995,fi122,DR,NA,NA,NA,NA,NA,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11,NA,NA,NA,NA,NA,Perch_wild_skinless_fillet_raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.85,Perca fluviatilis,"Perch, wild, skinless fillet, raw",NA,0.01,3.08,60.0,NA,http://www.fishbase.org/summary/358,4.4,0.8,4.4,0.0,763,Perca fluviatilis,900806,Finfish,"Finland, Lake P_ij_nne",W,13,Miscellaneous freshwater fishes,freshwater,FPE,NA,r,European perch,Oct-93,NA,61.508114,61.508114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900806,NA,NA,1995,fi122,DR,NA,NA,NA,NA,NA,81.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,Perch_wild_skinless_fillet_raw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
