page_id,level_1,level_2,common_name,latin_name,part,preparation,reference,ca_mg,zn_mg,fe_mg,protein_g,fat_g,fapun3,fapun_all_g,mn_mg,mg_mg,epa,dha,latin_name_cleaned,old_species1,cine_id,AgeMatMin,Herbivory2,FeedingType,FoodTroph,EnvTemp,BodyShapeI,DemersPelag,DepthRangeDeep,Length,realm,source
6518,Marine Invertebrates,Crustaceans,Dungeness Crab,Cancer magister,whole,raw,27,NA,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cancer magister,Cancer magister,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6518,Marine Invertebrates,Crustaceans,Dungeness Crab,Cancer magister,offal,raw,27,NA,NA,NA,14,0.8,NA,NA,NA,NA,NA,NA,Cancer magister,Cancer magister,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6408,Fish,Freshwater Fish,Goldfish,Carassius auratus,muscle,raw,27,76,NA,NA,16.3,3,NA,NA,NA,69,NA,NA,Carassius auratus,Carassius auratus,86,1,mainly plants/detritus (troph. 2-2.19),grazing on aquatic plants,2.86,tropical,fusiform / normal,benthopelagic,20,48,freshbrack,cine
6408,Fish,Freshwater Fish,Goldfish,Carassius auratus,whole,raw,27,NA,6,5.6,NA,NA,NA,NA,0.23,NA,NA,NA,Carassius auratus,Carassius auratus,87,1,mainly plants/detritus (troph. 2-2.19),grazing on aquatic plants,2.86,tropical,fusiform / normal,benthopelagic,20,48,freshbrack,cine
6506,Marine Invertebrates,Bivalves,Cockles,Cardiidae,muscle,raw,27,NA,NA,7.8,9.5,0.6,NA,NA,0.2,NA,NA,NA,Cardiidae,Cardiidae,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6506,Marine Invertebrates,Bivalves,Cockles,Cardiidae,muscle,raw,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cardiidae,Cardiidae,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6506,Marine Invertebrates,Bivalves,Cockles,Cardiidae,whole,raw,27,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cardiidae,Cardiidae,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6403,Fish,Freshwater Fish,Suckers,Catostominae,muscle,raw,27,NA,NA,NA,17.7,3.5,NA,NA,NA,NA,NA,NA,Catostominae,Catostominae,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6403,Fish,Freshwater Fish,Suckers,Catostominae,offal,raw,27,NA,NA,NA,15.1,8.4,NA,NA,NA,NA,NA,NA,Catostominae,Catostominae,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6403,Fish,Freshwater Fish,Suckers,Catostominae,muscle,raw,40,NA,NA,NA,20.6,1.8,NA,NA,NA,NA,NA,NA,Catostominae,Catostominae,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6403,Fish,Freshwater Fish,Suckers,Catostominae,muscle,raw,41,NA,NA,NA,21,1.8,NA,NA,NA,NA,NA,NA,Catostominae,Catostominae,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6403,Fish,Freshwater Fish,Suckers,Catostominae,muscle,raw,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Catostominae,Catostominae,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6403,Fish,Freshwater Fish,Longnose Sucker,Catostomus catostomus,muscle,raw,2,63.1,0.5,0.3,17.7,1.2,NA,NA,NA,21.8,0.075,0.212,Catostomus catostomus,Catostomus catostomus,96,4.6,plants/detritus+animals (troph. 2.2-2.79),grazing on aquatic plants,3.1099998950958248,temperate,fusiform / normal,demersal,180,64,freshbrack,cine
6403,Fish,Freshwater Fish,White Sucker,Catostomus commersonii,muscle,raw,13,70,0.75,1.3,16.7,2.32,NA,0.807,0.6,30,0.19,0.289,Catostomus commersonii,Catostomus commersonii,97,4,plants/detritus+animals (troph. 2.2-2.79),hunting macrofauna (predator),2.46,temperate,fusiform / normal,demersal,NA,65,freshbrack,cine
6403,Fish,Freshwater Fish,White Sucker,Catostomus commersonii,muscle,raw,27,NA,NA,NA,17.7,1.5,NA,NA,NA,NA,NA,NA,Catostomus commersonii,Catostomus commersonii,98,4,plants/detritus+animals (troph. 2.2-2.79),hunting macrofauna (predator),2.46,temperate,fusiform / normal,demersal,NA,65,freshbrack,cine
6403,Fish,Freshwater Fish,White Sucker,Catostomus commersonii,muscle,raw,2,19.6,0.3,0.2,18.4,1.5,NA,NA,NA,17.4,0.083,0.179,Catostomus commersonii,Catostomus commersonii,99,4,plants/detritus+animals (troph. 2.2-2.79),hunting macrofauna (predator),2.46,temperate,fusiform / normal,demersal,NA,65,freshbrack,cine
6403,Fish,Freshwater Fish,White Sucker,Catostomus commersonii,whole,raw,27,NA,NA,NA,16,3.8,NA,NA,NA,NA,NA,NA,Catostomus commersonii,Catostomus commersonii,100,4,plants/detritus+animals (troph. 2.2-2.79),hunting macrofauna (predator),2.46,temperate,fusiform / normal,demersal,NA,65,freshbrack,cine
6403,Fish,Freshwater Fish,White Sucker,Catostomus commersonii,muscle,raw,56,NA,NA,NA,16.9,1.9,NA,NA,NA,NA,NA,NA,Catostomus commersonii,Catostomus commersonii,101,4,plants/detritus+animals (troph. 2.2-2.79),hunting macrofauna (predator),2.46,temperate,fusiform / normal,demersal,NA,65,freshbrack,cine
6403,Fish,Freshwater Fish,White Sucker,Catostomus commersonii,muscle,raw,79,42,NA,0.4,17.1,2.4,NA,NA,NA,NA,NA,NA,Catostomus commersonii,Catostomus commersonii,102,4,plants/detritus+animals (troph. 2.2-2.79),hunting macrofauna (predator),2.46,temperate,fusiform / normal,demersal,NA,65,freshbrack,cine
6437,Fish,Saltwater Fish,Black Sea Bass,Centropristes striata,muscle,raw,23,NA,NA,NA,NA,1.5,NA,0.5,NA,NA,0.1,0.3,Centropristis striata,Centropristes striata,103,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,66,marine,cine
6437,Fish,Saltwater Fish,Black Sea Bass,Centropristes striata,muscle,raw,46,131,NA,2.2,18.1,1.3,NA,NA,NA,NA,NA,NA,Centropristis striata,Centropristes striata,104,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,66,marine,cine
6437,Fish,Saltwater Fish,Black Sea Bass,Centropristes striata,muscle,raw,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Centropristis striata,Centropristes striata,105,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,66,marine,cine
6437,Fish,Saltwater Fish,Black Sea Bass,Centropristes striata,muscle,raw,65,10.4,0.341,0.136,18.5,2.08,NA,NA,0.013,41.4,NA,NA,Centropristis striata,Centropristes striata,106,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,66,marine,cine
6437,Fish,Saltwater Fish,Black Sea Bass,Centropristes striata,muscle,raw,27,41,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,Centropristis striata,Centropristes striata,107,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,66,marine,cine
6437,Fish,Saltwater Fish,Black Sea Bass,Centropristes striata,muscle,raw,27,NA,0.142,NA,18.4,1.7,NA,NA,NA,NA,NA,NA,Centropristis striata,Centropristes striata,108,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,66,marine,cine
6437,Fish,Saltwater Fish,Black Sea Bass,Centropristes striata,whole,raw,27,NA,NA,NA,14.3,6.1,NA,NA,NA,NA,NA,NA,Centropristis striata,Centropristes striata,109,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,66,marine,cine
6437,Fish,Saltwater Fish,Black Sea Bass,Centropristes striata,offal,raw,27,NA,NA,NA,16.4,7.2,NA,NA,NA,NA,NA,NA,Centropristis striata,Centropristes striata,110,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,66,marine,cine
6437,Fish,Saltwater Fish,Black Sea Bass,Centropristes striata,eggs,raw,27,NA,NA,NA,16.9,3.8,NA,NA,NA,NA,NA,NA,Centropristis striata,Centropristes striata,111,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,66,marine,cine
6437,Fish,Saltwater Fish,Black Sea Bass,Centropristes striata,muscle,raw,79,10,0.4,0.1,18.4,1.9,NA,NA,NA,NA,NA,NA,Centropristis striata,Centropristes striata,112,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,66,marine,cine
6506,Marine Invertebrates,Bivalves,Nuttall Cockle,Clinocardium nuttallii,muscle,raw,7,30,NA,16.2,13.5,0.7,NA,NA,NA,NA,NA,NA,Clinocardium nuttallii,Clinocardium nuttallii,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6506,Marine Invertebrates,Bivalves,Nuttall Cockle,Clinocardium nuttallii,muscle,raw,19,30,NA,16.2,13.5,0.7,NA,NA,NA,NA,NA,NA,Clinocardium nuttallii,Clinocardium nuttallii,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6506,Marine Invertebrates,Bivalves,Nuttall Cockle,Clinocardium nuttallii,muscle,raw,77,30,NA,16.2,13.5,0.7,NA,NA,NA,NA,NA,NA,Clinocardium nuttallii,Clinocardium nuttallii,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6506,Marine Invertebrates,Bivalves,Nuttall Cockle,Clinocardium nuttallii,whole,raw,27,NA,NA,NA,11.8,1.1,NA,NA,0.163,NA,NA,NA,Clinocardium nuttallii,Clinocardium nuttallii,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cine
6431,Fish,Saltwater Fish,Atlantic Herring,Clupea harengus,muscle,raw,62,57,0.99,1.1,18,NA,NA,2.13,0.035,32,NA,NA,Clupea harengus,Clupea harengus,117,2.5555555555555554,mainly animals (troph. 2.8 and up),selective plankton feeding,3.294999980926515,polar,fusiform / normal,benthopelagic,364,45,brackmarine,cine
6431,Fish,Saltwater Fish,Atlantic Herring,Clupea harengus,muscle,raw,23,NA,NA,NA,NA,9,NA,2.1,NA,NA,0.7,0.9,Clupea harengus,Clupea harengus,118,2.5555555555555554,mainly animals (troph. 2.8 and up),selective plankton feeding,3.294999980926515,polar,fusiform / normal,benthopelagic,364,45,brackmarine,cine
6431,Fish,Saltwater Fish,Atlantic Herring,Clupea harengus,muscle,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Clupea harengus,Clupea harengus,119,2.5555555555555554,mainly animals (troph. 2.8 and up),selective plankton feeding,3.294999980926515,polar,fusiform / normal,benthopelagic,364,45,brackmarine,cine
6431,Fish,Saltwater Fish,Atlantic Herring,Clupea harengus,muscle,raw,82,50,0.85,1.3,18.2,13.1,NA,2.54,0.01,26,0.57,1.25,Clupea harengus,Clupea harengus,120,2.5555555555555554,mainly animals (troph. 2.8 and up),selective plankton feeding,3.294999980926515,polar,fusiform / normal,benthopelagic,364,45,brackmarine,cine
6431,Fish,Saltwater Fish,Atlantic Herring,Clupea harengus,muscle,raw,27,20,0.701,1,18,9.8,NA,NA,0.12,36,NA,NA,Clupea harengus,Clupea harengus,121,2.5555555555555554,mainly animals (troph. 2.8 and up),selective plankton feeding,3.294999980926515,polar,fusiform / normal,benthopelagic,364,45,brackmarine,cine
6431,Fish,Saltwater Fish,Atlantic Herring,Clupea harengus,muscle,raw,48,NA,NA,NA,NA,11.9,1.97,NA,NA,NA,NA,NA,Clupea harengus,Clupea harengus,122,2.5555555555555554,mainly animals (troph. 2.8 and up),selective plankton feeding,3.294999980926515,polar,fusiform / normal,benthopelagic,364,45,brackmarine,cine
6431,Fish,Saltwater Fish,Atlantic Herring,Clupea harengus,whole,raw,27,NA,NA,NA,17.2,16.4,NA,NA,NA,NA,NA,NA,Clupea harengus,Clupea harengus,123,2.5555555555555554,mainly animals (troph. 2.8 and up),selective plankton feeding,3.294999980926515,polar,fusiform / normal,benthopelagic,364,45,brackmarine,cine
6431,Fish,Saltwater Fish,Atlantic Herring,Clupea harengus,whole,raw,72,NA,NA,NA,NA,16.4,NA,NA,NA,NA,NA,NA,Clupea harengus,Clupea harengus,124,2.5555555555555554,mainly animals (troph. 2.8 and up),selective plankton feeding,3.294999980926515,polar,fusiform / normal,benthopelagic,364,45,brackmarine,cine
6431,Fish,Saltwater Fish,Atlantic Herring,Clupea harengus,whole,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Clupea harengus,Clupea harengus,125,2.5555555555555554,mainly animals (troph. 2.8 and up),selective plankton feeding,3.294999980926515,polar,fusiform / normal,benthopelagic,364,45,brackmarine,cine
6431,Fish,Saltwater Fish,Atlantic Herring,Clupea harengus,muscle,raw,79,38,0.8,1,18,8,1.2,2.1,NA,NA,NA,NA,Clupea harengus,Clupea harengus,126,2.5555555555555554,mainly animals (troph. 2.8 and up),selective plankton feeding,3.294999980926515,polar,fusiform / normal,benthopelagic,364,45,brackmarine,cine
6431,Fish,Saltwater Fish,Atlantic Herring,Clupea harengus,muscle,raw,55,NA,NA,NA,NA,NA,NA,2.55,NA,NA,1.05,1.29,Clupea harengus,Clupea harengus,127,2.5555555555555554,mainly animals (troph. 2.8 and up),selective plankton feeding,3.294999980926515,polar,fusiform / normal,benthopelagic,364,45,brackmarine,cine
6431,Fish,Saltwater Fish,Atlantic Herring,Clupea harengus,muscle,raw,72,NA,NA,NA,NA,6.2,NA,NA,NA,NA,NA,NA,Clupea harengus,Clupea harengus,128,2.5555555555555554,mainly animals (troph. 2.8 and up),selective plankton feeding,3.294999980926515,polar,fusiform / normal,benthopelagic,364,45,brackmarine,cine
6431,Fish,Saltwater Fish,Pacific Herring,Clupea pallasii,muscle,raw,23,NA,NA,NA,NA,13.9,NA,2.4,NA,NA,1,0.7,Clupea pallasii pallasii,Clupea pallasii,129,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,subtropical,fusiform / normal,pelagic-neritic,475,46,freshbrackmarine,cine
6431,Fish,Saltwater Fish,Pacific Herring,Clupea pallasii,muscle,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Clupea pallasii pallasii,Clupea pallasii,130,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,subtropical,fusiform / normal,pelagic-neritic,475,46,freshbrackmarine,cine
6431,Fish,Saltwater Fish,Pacific Herring,Clupea pallasii,eggs,raw,19,19,NA,2.7,9.6,1,NA,NA,NA,NA,NA,NA,Clupea pallasii pallasii,Clupea pallasii,131,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,subtropical,fusiform / normal,pelagic-neritic,475,46,freshbrackmarine,cine
6431,Fish,Saltwater Fish,Pacific Herring,Clupea pallasii,eggs,raw,27,NA,NA,NA,17.1,1.6,NA,NA,NA,NA,NA,NA,Clupea pallasii pallasii,Clupea pallasii,132,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,subtropical,fusiform / normal,pelagic-neritic,475,46,freshbrackmarine,cine
6431,Fish,Saltwater Fish,Pacific Herring,Clupea pallasii,eggs,raw,77,19,NA,2.7,9.6,1,NA,NA,NA,NA,NA,NA,Clupea pallasii pallasii,Clupea pallasii,133,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,subtropical,fusiform / normal,pelagic-neritic,475,46,freshbrackmarine,cine
6431,Fish,Saltwater Fish,Pacific Herring,Clupea pallasii,eggs,raw,34,NA,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,Clupea pallasii pallasii,Clupea pallasii,134,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,subtropical,fusiform / normal,pelagic-neritic,475,46,freshbrackmarine,cine
6431,Fish,Saltwater Fish,Pacific Herring,Clupea pallasii,muscle,raw,27,83,NA,1.7,18.3,8.5,NA,NA,0.02,32,NA,NA,Clupea pallasii pallasii,Clupea pallasii,135,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,subtropical,fusiform / normal,pelagic-neritic,475,46,freshbrackmarine,cine
6431,Fish,Saltwater Fish,Pacific Herring,Clupea pallasii,whole,raw,27,NA,NA,NA,15.7,13.6,NA,NA,NA,NA,NA,NA,Clupea pallasii pallasii,Clupea pallasii,136,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,subtropical,fusiform / normal,pelagic-neritic,475,46,freshbrackmarine,cine
6431,Fish,Saltwater Fish,Pacific Herring,Clupea pallasii,whole,raw,66,NA,NA,NA,12.1,1.43,NA,NA,NA,NA,NA,NA,Clupea pallasii pallasii,Clupea pallasii,137,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,subtropical,fusiform / normal,pelagic-neritic,475,46,freshbrackmarine,cine
6431,Fish,Saltwater Fish,Pacific Herring,Clupea pallasii,muscle,raw,79,83,0.5,1.4,17.3,9.8,1.2,1.5,NA,NA,NA,NA,Clupea pallasii pallasii,Clupea pallasii,138,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,subtropical,fusiform / normal,pelagic-neritic,475,46,freshbrackmarine,cine
6431,Fish,Saltwater Fish,Pacific Herring,Clupea pallasii,muscle,raw,72,NA,NA,NA,NA,11.1,NA,NA,NA,NA,NA,NA,Clupea pallasii pallasii,Clupea pallasii,139,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4600000381469727,subtropical,fusiform / normal,pelagic-neritic,475,46,freshbrackmarine,cine
6388,Fish,Freshwater Fish,Lake Herring,Coregonus artedi,muscle,raw,13,NA,0.37,NA,19,1.91,NA,0.613,NA,NA,0.095,0.257,Coregonus artedi,Coregonus artedi,140,NA,mainly animals (troph. 2.8 and up),selective plankton feeding,3.35,temperate,elongated,pelagic-neritic,NA,57,freshbrackmarine,cine
6388,Fish,Freshwater Fish,Lake Herring,Coregonus artedi,muscle,raw,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coregonus artedi,Coregonus artedi,141,NA,mainly animals (troph. 2.8 and up),selective plankton feeding,3.35,temperate,elongated,pelagic-neritic,NA,57,freshbrackmarine,cine
6388,Fish,Freshwater Fish,Lake Herring,Coregonus artedi,muscle,raw,43,11.2,1.1,0.46,14.1,3.4,0.65,1.3,NA,NA,NA,NA,Coregonus artedi,Coregonus artedi,142,NA,mainly animals (troph. 2.8 and up),selective plankton feeding,3.35,temperate,elongated,pelagic-neritic,NA,57,freshbrackmarine,cine
6388,Fish,Freshwater Fish,Lake Herring,Coregonus artedi,muscle,raw,27,12,NA,NA,19.4,3.2,NA,NA,NA,17,NA,NA,Coregonus artedi,Coregonus artedi,143,NA,mainly animals (troph. 2.8 and up),selective plankton feeding,3.35,temperate,elongated,pelagic-neritic,NA,57,freshbrackmarine,cine
6388,Fish,Freshwater Fish,Lake Herring,Coregonus artedi,whole,raw,27,NA,NA,NA,17.4,6.8,NA,NA,NA,NA,NA,NA,Coregonus artedi,Coregonus artedi,144,NA,mainly animals (troph. 2.8 and up),selective plankton feeding,3.35,temperate,elongated,pelagic-neritic,NA,57,freshbrackmarine,cine
6388,Fish,Freshwater Fish,Lake Herring,Coregonus artedi,offal,raw,27,NA,NA,NA,15.9,7.2,NA,NA,NA,NA,NA,NA,Coregonus artedi,Coregonus artedi,145,NA,mainly animals (troph. 2.8 and up),selective plankton feeding,3.35,temperate,elongated,pelagic-neritic,NA,57,freshbrackmarine,cine
6388,Fish,Freshwater Fish,Lake Herring,Coregonus artedi,eggs,raw,43,28.7,5.4,0.22,4.5,14.4,0.24,3.1,NA,NA,NA,NA,Coregonus artedi,Coregonus artedi,146,NA,mainly animals (troph. 2.8 and up),selective plankton feeding,3.35,temperate,elongated,pelagic-neritic,NA,57,freshbrackmarine,cine
6388,Fish,Freshwater Fish,Lake Herring,Coregonus artedi,muscle,raw,79,30,NA,0.4,18.2,3.3,NA,NA,NA,NA,NA,NA,Coregonus artedi,Coregonus artedi,147,NA,mainly animals (troph. 2.8 and up),selective plankton feeding,3.35,temperate,elongated,pelagic-neritic,NA,57,freshbrackmarine,cine
6388,Fish,Freshwater Fish,Lake Herring,Coregonus artedi,muscle,raw,72,NA,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,Coregonus artedi,Coregonus artedi,148,NA,mainly animals (troph. 2.8 and up),selective plankton feeding,3.35,temperate,elongated,pelagic-neritic,NA,57,freshbrackmarine,cine
6388,Fish,Freshwater Fish,Lake Herring,Coregonus artedi,not specified,raw,86,11,NA,0.4,19,2,NA,NA,NA,NA,0.12,0.51,Coregonus artedi,Coregonus artedi,149,NA,mainly animals (troph. 2.8 and up),selective plankton feeding,3.35,temperate,elongated,pelagic-neritic,NA,57,freshbrackmarine,cine
6388,Fish,Freshwater Fish,Arctic Cisco,Coregonus autumnalis,muscle,raw,20,NA,NA,NA,NA,3.9,NA,NA,NA,NA,0.3,0.3,Coregonus autumnalis,Coregonus autumnalis,150,5.25,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.329999923706055,polar,fusiform / normal,pelagic-neritic,NA,65,freshbrackmarine,cine
6388,Fish,Freshwater Fish,Arctic Cisco,Coregonus autumnalis,muscle,raw,24,30,0.4,1,18,4,NA,NA,0.02,23,NA,NA,Coregonus autumnalis,Coregonus autumnalis,151,5.25,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.329999923706055,polar,fusiform / normal,pelagic-neritic,NA,65,freshbrackmarine,cine
6388,Fish,Freshwater Fish,Arctic Cisco,Coregonus autumnalis,muscle,raw,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coregonus autumnalis,Coregonus autumnalis,152,5.25,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.329999923706055,polar,fusiform / normal,pelagic-neritic,NA,65,freshbrackmarine,cine
6388,Fish,Freshwater Fish,Arctic Cisco,Coregonus autumnalis,eggs,raw,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coregonus autumnalis,Coregonus autumnalis,153,5.25,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.329999923706055,polar,fusiform / normal,pelagic-neritic,NA,65,freshbrackmarine,cine
6388,Fish,Freshwater Fish,Lake Whitefish,Coregonus clupeaformis,muscle,raw,23,NA,NA,NA,NA,6,NA,2.2,NA,NA,0.3,1,Coregonus clupeaformis,Coregonus clupeaformis,154,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4300000667572017,temperate,fusiform / normal,demersal,128,100,freshbrack,cine
6388,Fish,Freshwater Fish,Lake Whitefish,Coregonus clupeaformis,muscle,raw,62,26,0.99,0.37,19.1,5.9,NA,2.15,0.067,33,NA,NA,Coregonus clupeaformis,Coregonus clupeaformis,155,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4300000667572017,temperate,fusiform / normal,demersal,128,100,freshbrack,cine
6388,Fish,Freshwater Fish,Lake Whitefish,Coregonus clupeaformis,muscle,raw,24,9.4,0.8,0.5,18,0.7,NA,NA,0.01,21,NA,NA,Coregonus clupeaformis,Coregonus clupeaformis,156,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4300000667572017,temperate,fusiform / normal,demersal,128,100,freshbrack,cine
6388,Fish,Freshwater Fish,Lake Whitefish,Coregonus clupeaformis,muscle,raw,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coregonus clupeaformis,Coregonus clupeaformis,157,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4300000667572017,temperate,fusiform / normal,demersal,128,100,freshbrack,cine
6388,Fish,Freshwater Fish,Lake Whitefish,Coregonus clupeaformis,muscle,raw,24,40,0.4,0.5,18,4,NA,NA,0.03,25,NA,NA,Coregonus clupeaformis,Coregonus clupeaformis,158,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4300000667572017,temperate,fusiform / normal,demersal,128,100,freshbrack,cine
6388,Fish,Freshwater Fish,Lake Whitefish,Coregonus clupeaformis,muscle,raw,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coregonus clupeaformis,Coregonus clupeaformis,159,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4300000667572017,temperate,fusiform / normal,demersal,128,100,freshbrack,cine
6388,Fish,Freshwater Fish,Lake Whitefish,Coregonus clupeaformis,muscle,raw,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coregonus clupeaformis,Coregonus clupeaformis,160,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4300000667572017,temperate,fusiform / normal,demersal,128,100,freshbrack,cine
6388,Fish,Freshwater Fish,Lake Whitefish,Coregonus clupeaformis,muscle,raw,73,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,Coregonus clupeaformis,Coregonus clupeaformis,161,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4300000667572017,temperate,fusiform / normal,demersal,128,100,freshbrack,cine
6388,Fish,Freshwater Fish,Lake Whitefish,Coregonus clupeaformis,muscle,raw,43,6,0.5,0.25,15,1.1,0.5,0.7,NA,NA,NA,NA,Coregonus clupeaformis,Coregonus clupeaformis,162,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4300000667572017,temperate,fusiform / normal,demersal,128,100,freshbrack,cine
6388,Fish,Freshwater Fish,Lake Whitefish,Coregonus clupeaformis,muscle,raw,20,NA,NA,NA,NA,1.9,NA,NA,NA,NA,0.1,0.1,Coregonus clupeaformis,Coregonus clupeaformis,163,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4300000667572017,temperate,fusiform / normal,demersal,128,100,freshbrack,cine
6388,Fish,Freshwater Fish,Lake Whitefish,Coregonus clupeaformis,eggs,raw,24,40,4,3,22,11,NA,NA,0.2,34,NA,NA,Coregonus clupeaformis,Coregonus clupeaformis,164,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4300000667572017,temperate,fusiform / normal,demersal,128,100,freshbrack,cine
6388,Fish,Freshwater Fish,Lake Whitefish,Coregonus clupeaformis,eggs,raw,43,35.9,3.2,0.37,11.4,7.7,0.33,1.55,NA,NA,NA,NA,Coregonus clupeaformis,Coregonus clupeaformis,165,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4300000667572017,temperate,fusiform / normal,demersal,128,100,freshbrack,cine
6388,Fish,Freshwater Fish,Lake Whitefish,Coregonus clupeaformis,eggs,raw,20,NA,NA,NA,NA,11.4,NA,NA,NA,NA,0.4,0.7,Coregonus clupeaformis,Coregonus clupeaformis,166,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4300000667572017,temperate,fusiform / normal,demersal,128,100,freshbrack,cine
6388,Fish,Freshwater Fish,Lake Whitefish,Coregonus clupeaformis,eggs,raw,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coregonus clupeaformis,Coregonus clupeaformis,167,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.4300000667572017,temperate,fusiform / normal,demersal,128,100,freshbrack,cine
