run,species_no,rdi_micro_tot_mean,rdi_micro_tot_std.error,dataset
94,6,2,0,BC
94,7,2,0,BC
94,8,2,0,BC
94,9,2,0,BC
94,10,2,NA,BC
95,1,2.5,0.22360679774997896,BC
95,2,2.422222222222222,0.08095945417985405,BC
95,3,2.4166666666666665,0.0451938453788867,BC
95,4,2.461904761904762,0.03448519222016263,BC
95,5,2.503968253968254,0.031558726194914635,BC
95,6,2.5476190476190474,0.03442851454672482,BC
95,7,2.591666666666667,0.04505805985803133,BC
95,8,2.6222222222222222,0.07309112127323451,BC
95,9,2.6,0.1632993161855452,BC
95,10,3,NA,BC
96,1,2.3,0.21343747458109494,BC
96,2,2.466666666666667,0.0816496580927726,BC
96,3,2.5416666666666665,0.04567549854280214,BC
96,4,2.6619047619047618,0.03272232371404436,BC
96,5,2.6785714285714284,0.029478349466054998,BC
96,6,2.7666666666666666,0.029256242035383854,BC
96,7,2.783333333333333,0.03776555522604268,BC
96,8,2.8,0.06030226891555272,BC
96,9,2.9,0.09999999999999999,BC
96,10,3,NA,BC
97,1,2.3,0.3,BC
97,2,2.4,0.1247219128924647,BC
97,3,2.5833333333333335,0.08248871693774537,BC
97,4,2.6333333333333333,0.057827034988359234,BC
97,5,2.630952380952381,0.04439752675300194,BC
97,6,2.6142857142857143,0.03564244312034122,BC
97,7,2.675,0.04293585209306999,BC
97,8,2.111111111111111,0.047377936967913425,BC
97,9,2,0,BC
97,10,2,NA,BC
98,1,2.3,0.15275252316519466,BC
98,2,2.4,0.08040302522073697,BC
98,3,2.6,0.05601120336112039,BC
98,4,2.8,0.04518259957799241,BC
98,5,2.7142857142857144,0.03760114028568433,BC
98,6,2.6,0.0338869496834943,BC
98,7,2.7,0.042008402520840295,BC
98,8,2.8,0.06030226891555272,BC
98,9,2.9,0.09999999999999999,BC
98,10,3,NA,BC
99,1,2,0.2581988897471611,BC
99,2,2,0.04494665749754947,BC
99,3,2,0.011834526708278772,BC
99,4,2,0,BC
99,5,2,0,BC
99,6,2,0,BC
99,7,2,0,BC
99,8,2,0,BC
99,9,2,0,BC
99,10,2,NA,BC
1,1,2.1,0.348010216963685,HA
1,2,2.5555555555555554,0.12125420144987982,HA
1,3,2.6,0.05724780279076,HA
1,4,2.761904761904762,0.04218222522822601,HA
1,5,2.7936507936507935,0.027909589602322756,HA
1,6,2.8666666666666667,0.023513770327249908,HA
1,7,2.933333333333333,0.02286647801900118,HA
1,8,2.977777777777778,0.022222222222222223,HA
1,9,3,0,HA
1,10,3,NA,HA
10,1,2.2,0.38873012632302,HA
10,2,2.7111111111111112,0.1371507399797469,HA
10,3,2.9833333333333334,0.07293692195658154,HA
10,4,3.219047619047619,0.05004527672592925,HA
10,5,3.1666666666666665,0.03489058341412921,HA
10,6,3.2666666666666666,0.03542106408576076,HA
10,7,3,0.011834526708278772,HA
10,8,3,0,HA
10,9,3,0,HA
10,10,3,NA,HA
100,1,2.2,0.24944382578492943,HA
100,2,2,0.04494665749754947,HA
100,3,1.9916666666666667,0.008333333333333333,HA
100,4,2,0,HA
100,5,2,0,HA
100,6,2,0,HA
100,7,2,0,HA
100,8,2,0,HA
100,9,2,0,HA
100,10,2,NA,HA
11,1,2.3,0.21343747458109494,HA
11,2,2.4,0.12060453783110545,HA
11,3,2.575,0.08170324453818971,HA
11,4,2.552380952380952,0.05139294817811224,HA
11,5,2.5436507936507935,0.03655461424731347,HA
11,6,2.6,0.0338869496834943,HA
11,7,2.7,0.042008402520840295,HA
11,8,2.7111111111111112,0.0683294324254051,HA
11,9,2.3,0.15275252316519466,HA
11,10,2,NA,HA
12,1,2.5,0.22360679774997896,HA
12,2,2.422222222222222,0.08697433087526973,HA
12,3,2.3666666666666667,0.04573295603800236,HA
12,4,2.4095238095238094,0.03401477718256439,HA
12,5,2.5,0.031559720154890156,HA
12,6,2.6,0.0338869496834943,HA
12,7,2.7,0.042008402520840295,HA
12,8,2.8,0.06030226891555272,HA
12,9,2.9,0.09999999999999999,HA
12,10,3,NA,HA
13,1,2.6,0.26666666666666666,HA
13,2,2.7555555555555555,0.12372809695177826,HA
13,3,2.85,0.07451993886548354,HA
13,4,2.9047619047619047,0.05143093418367639,HA
13,5,3.003968253968254,0.04226632273268156,HA
13,6,3.0428571428571427,0.038369088611912135,HA
13,7,3.0166666666666666,0.035470691206128516,HA
13,8,2.977777777777778,0.022222222222222223,HA
13,9,3,0,HA
13,10,3,NA,HA
14,1,2.6,0.26666666666666666,HA
14,2,3,0.15242153139344594,HA
14,3,3.2333333333333334,0.08593963529729853,HA
14,4,3.3666666666666667,0.05938215087068939,HA
14,5,3.4603174603174605,0.05132211023501591,HA
14,6,3.619047619047619,0.049033448746834234,HA
14,7,3.7416666666666667,0.05225427131072399,HA
14,8,3.8444444444444446,0.06321005190772531,HA
14,9,3.9,0.09999999999999999,HA
14,10,4,NA,HA
15,1,2.1,0.27688746209726917,HA
15,2,2.511111111111111,0.13341748186385147,HA
15,3,2.825,0.07997067039389691,HA
15,4,3.019047619047619,0.05726424412435307,HA
15,5,2.892857142857143,0.036029093791845004,HA
15,6,2.8666666666666667,0.023513770327249908,HA
15,7,2.933333333333333,0.02286647801900118,HA
15,8,2.977777777777778,0.022222222222222223,HA
15,9,3,0,HA
15,10,3,NA,HA
16,1,2.1,0.2333333333333333,HA
16,2,2.5555555555555554,0.14409436987562732,HA
16,3,2.8,0.08250286473253901,HA
16,4,2.895238095238095,0.0650455504198394,HA
16,5,3.011904761904762,0.0627381046879611,HA
16,6,3.157142857142857,0.06679429894274516,HA
16,7,3.2583333333333333,0.08156026911226895,HA
16,8,3.422222222222222,0.12097620138650399,HA
16,9,3.7,0.21343747458109494,HA
16,10,4,NA,HA
17,1,2.5,0.22360679774997896,HA
17,2,2.533333333333333,0.12143918126978108,HA
17,3,2.65,0.08254529356781086,HA
17,4,2.6285714285714286,0.05748360468972181,HA
17,5,2.7261904761904763,0.050936208086876995,HA
17,6,2.7857142857142856,0.050820818473086275,HA
17,7,2.7416666666666667,0.04806600464972996,HA
17,8,2.8,0.06030226891555272,HA
17,9,2.9,0.09999999999999999,HA
17,10,3,NA,HA
18,1,2.3,0.2603416558635551,HA
18,2,2.8,0.13706888336846837,HA
18,3,2.8916666666666666,0.07831902843340542,HA
18,4,3.066666666666667,0.058668033704738096,HA
18,5,3.011904761904762,0.042632847584931376,HA
18,6,3.2,0.04518259957799241,HA
18,7,3.375,0.05558764246123197,HA
18,8,2.977777777777778,0.022222222222222223,HA
18,9,3,0,HA
18,10,3,NA,HA
19,1,2.2,0.29059326290271154,HA
19,2,2.577777777777778,0.14386051356266608,HA
19,3,2.8,0.08334733775883063,HA
19,4,2.9523809523809526,0.05515648310673728,HA
19,5,3,0.04207962687318687,HA
19,6,3.123809523809524,0.042367010745093615,HA
19,7,2.933333333333333,0.02286647801900118,HA
19,8,2.977777777777778,0.022222222222222223,HA
19,9,3,0,HA
19,10,3,NA,HA
2,1,2.5,0.26874192494328497,HA
2,2,3.022222222222222,0.12508134278144353,HA
2,3,3.15,0.07066114348692322,HA
2,4,3.3333333333333335,0.0515573520741455,HA
2,5,3.376984126984127,0.039996701141499495,HA
2,6,3.466666666666667,0.03885659781871954,HA
2,7,3.525,0.04728259994652453,HA
2,8,3.511111111111111,0.0753592220347252,HA
2,9,3.7,0.15275252316519466,HA
2,10,3,NA,HA
20,1,2,0.2981423969999719,HA
20,2,2.3555555555555556,0.1316390671324841,HA
20,3,2.6,0.08401680504168059,HA
20,4,2.780952380952381,0.06681297618937551,HA
20,5,2.8373015873015874,0.056836622424573074,HA
20,6,2.780952380952381,0.05049849690036263,HA
20,7,2.7333333333333334,0.04694196508350526,HA
20,8,2.8,0.06030226891555272,HA
20,9,2.9,0.09999999999999999,HA
20,10,3,NA,HA
21,1,2.4,0.339934634239519,HA
21,2,2.5555555555555554,0.14755774611979916,HA
21,3,2.675,0.08547322545047403,HA
21,4,2.842857142857143,0.06713454280676905,HA
21,5,3.0198412698412698,0.06247756742187904,HA
21,6,3.1809523809523808,0.06735639044571655,HA
21,7,3.35,0.08338933692388399,HA
21,8,3.466666666666667,0.12143918126978108,HA
21,9,3.7,0.21343747458109494,HA
21,10,4,NA,HA
22,1,2,0.14907119849998596,HA
22,2,1.9333333333333333,0.03760507165451774,HA
22,3,1.975,0.01431195069769,HA
22,4,1.9952380952380953,0.004761904761904762,HA
22,5,2,0,HA
22,6,2,0,HA
22,7,2,0,HA
22,8,2,0,HA
22,9,2,0,HA
22,10,2,NA,HA
23,1,1.9,0.27688746209726917,HA
23,2,2.1777777777777776,0.13591771459339583,HA
23,3,2.408333333333333,0.0724673531569637,HA
23,4,2.414285714285714,0.039058509503882885,HA
23,5,2.496031746031746,0.03205577565084793,HA
23,6,2.6,0.0338869496834943,HA
23,7,2.7,0.042008402520840295,HA
23,8,2.8,0.06030226891555272,HA
23,9,2.9,0.09999999999999999,HA
23,10,3,NA,HA
24,1,2,0.2581988897471611,HA
24,2,1.9777777777777779,0.03878051276859084,HA
24,3,1.9833333333333334,0.011735491270876315,HA
24,4,2,0,HA
24,5,2,0,HA
24,6,2,0,HA
24,7,2,0,HA
24,8,2,0,HA
24,9,2,0,HA
24,10,2,NA,HA
25,1,2.3,0.2603416558635551,HA
25,2,2.7333333333333334,0.13257359305592337,HA
25,3,2.908333333333333,0.0819884474110238,HA
25,4,2.9285714285714284,0.06036430969083792,HA
25,5,3.0396825396825395,0.05446066755980979,HA
25,6,3.204761904761905,0.05888677112490101,HA
25,7,3.308333333333333,0.07741972741067747,HA
25,8,3.3777777777777778,0.12013834150631414,HA
25,9,3.6,0.22110831935702663,HA
25,10,4,NA,HA
26,1,2.7,0.3,HA
26,2,3.022222222222222,0.14386051356266608,HA
26,3,3.2666666666666666,0.08090293431377442,HA
26,4,3.4904761904761905,0.05282645734048303,HA
26,5,3.626984126984127,0.03994726095755426,HA
26,6,3.6952380952380954,0.03650711098290338,HA
26,7,3.7333333333333334,0.04223008428447824,HA
26,8,3.7333333333333334,0.06666666666666667,HA
26,9,3.8,0.13333333333333333,HA
26,10,4,NA,HA
27,1,2,0.2581988897471611,HA
27,2,2.1555555555555554,0.12695165529991898,HA
27,3,2.0833333333333335,0.05867745635438157,HA
27,4,2.104761904761905,0.027707763645166434,HA
27,5,2.111111111111111,0.020618131118455476,HA
27,6,2.0047619047619047,0.004761904761904762,HA
27,7,2,0,HA
27,8,2,0,HA
27,9,2,0,HA
27,10,2,NA,HA
28,1,2.3,0.21343747458109494,HA
28,2,2.577777777777778,0.12097620138650399,HA
28,3,2.816666666666667,0.07758914032611319,HA
28,4,2.8333333333333335,0.047533529954788614,HA
28,5,2.8055555555555554,0.029075486178441013,HA
28,6,2.8666666666666667,0.023513770327249908,HA
28,7,2.933333333333333,0.02286647801900118,HA
28,8,2.977777777777778,0.022222222222222223,HA
28,9,2.9,0.09999999999999999,HA
28,10,3,NA,HA
29,1,2.4,0.22110831935702663,HA
29,2,2.577777777777778,0.12097620138650399,HA
29,3,2.8333333333333335,0.07879816195062793,HA
29,4,2.9952380952380953,0.05627521598196872,HA
29,5,2.996031746031746,0.04189060137800949,HA
29,6,2.9285714285714284,0.030161927776345732,HA
29,7,2.933333333333333,0.02286647801900118,HA
29,8,2.977777777777778,0.022222222222222223,HA
29,9,3,0,HA
29,10,3,NA,HA
3,1,2.3,0.2603416558635551,HA
3,2,2.4444444444444446,0.12125420144987982,HA
3,3,2.6083333333333334,0.0839299372120034,HA
3,4,2.7142857142857144,0.06311882396617634,HA
3,5,2.5833333333333335,0.04040246837860963,HA
3,6,2.6,0.0338869496834943,HA
3,7,2.7,0.042008402520840295,HA
3,8,2.8,0.06030226891555272,HA
3,9,2.9,0.09999999999999999,HA
3,10,3,NA,HA
30,1,2.5,0.26874192494328497,HA
30,2,2.7777777777777777,0.14525800413937412,HA
30,3,3.025,0.08971047423615076,HA
30,4,3.1476190476190475,0.06157790922579996,HA
30,5,3.1865079365079363,0.048735695442321765,HA
30,6,3.2523809523809524,0.046676709248124844,HA
30,7,3.3916666666666666,0.055880817218074495,HA
30,8,3.488888888888889,0.09332371282788766,HA
30,9,3.4,0.22110831935702663,HA
30,10,3,NA,HA
31,1,2.5,0.30731814857642953,HA
31,2,2.7555555555555555,0.14618224254646903,HA
31,3,3.058333333333333,0.09113033831875915,HA
31,4,3.1809523809523808,0.06244137091048243,HA
31,5,3.2063492063492065,0.049225623159378055,HA
31,6,3.261904761904762,0.04691320114264156,HA
31,7,3.4,0.05601120336112039,HA
31,8,3.577777777777778,0.08095945417985405,HA
31,9,3.6,0.1632993161855452,HA
31,10,3,NA,HA
32,1,2.2,0.3590109871423003,HA
32,2,2.488888888888889,0.1511645775881247,HA
32,3,2.7,0.07540739028638985,HA
32,4,2.8380952380952382,0.04832468745871188,HA
32,5,2.9007936507936507,0.037409610126726806,HA
32,6,2.933333333333333,0.030588764516074906,HA
32,7,2.933333333333333,0.02286647801900118,HA
32,8,2.977777777777778,0.022222222222222223,HA
32,9,3,0,HA
32,10,3,NA,HA
33,1,1.9,0.17950549357115014,HA
33,2,2.311111111111111,0.10927780473776583,HA
33,3,2.433333333333333,0.0551714076343427,HA
33,4,2.3904761904761904,0.03634627280224833,HA
33,5,2.496031746031746,0.03205577565084793,HA
33,6,2.6,0.0338869496834943,HA
33,7,2.7,0.042008402520840295,HA
33,8,2.8,0.06030226891555272,HA
33,9,2.9,0.09999999999999999,HA
33,10,3,NA,HA
34,1,2.2,0.38873012632302,HA
34,2,2.7111111111111112,0.15770520453554537,HA
34,3,3.058333333333333,0.09265446889874998,HA
34,4,3.280952380952381,0.06447004449812056,HA
34,5,3.365079365079365,0.05190555577188511,HA
34,6,3.3666666666666667,0.048857222357619357,HA
34,7,3.425,0.05633843810262348,HA
34,8,3.6,0.08040302522073697,HA
34,9,3.8,0.13333333333333333,HA
34,10,4,NA,HA
35,1,2.7,0.2603416558635551,HA
35,2,2.933333333333333,0.13632996217214535,HA
35,3,3.158333333333333,0.08615326819636637,HA
35,4,3.3285714285714287,0.06266078819726255,HA
35,5,3.4761904761904763,0.052276503717939224,HA
35,6,3.6285714285714286,0.04891825299111001,HA
35,7,3.75,0.051923775203393564,HA
35,8,3.8222222222222224,0.06581953356624205,HA
35,9,3.9,0.09999999999999999,HA
35,10,4,NA,HA
36,1,2.4,0.3711842908553348,HA
36,2,2.488888888888889,0.12153156559753561,HA
36,3,2.533333333333333,0.06582096646599224,HA
36,4,2.5476190476190474,0.048213424265670005,HA
36,5,2.6031746031746033,0.04213922133283584,HA
36,6,2.6666666666666665,0.0412458816593164,HA
36,7,2.7,0.042008402520840295,HA
36,8,2.8,0.06030226891555272,HA
36,9,2.9,0.09999999999999999,HA
36,10,3,NA,HA
37,1,2.4,0.3711842908553348,HA
37,2,2.8,0.13333333333333333,HA
37,3,2.9916666666666667,0.06950790750949999,HA
37,4,3.0428571428571427,0.04232217181639492,HA
37,5,3.0833333333333335,0.031118303728104525,HA
37,6,3.080952380952381,0.025979911234216,HA
37,7,2.9916666666666667,0.008333333333333333,HA
37,8,3,0,HA
37,9,3,0,HA
37,10,3,NA,HA
38,1,2.6,0.26666666666666666,HA
38,2,2.688888888888889,0.12642010381545063,HA
38,3,2.7916666666666665,0.07568162095097179,HA
38,4,2.8666666666666667,0.0496666184986333,HA
38,5,2.876984126984127,0.034932813511361745,HA
38,6,2.8857142857142857,0.025818628330281375,HA
38,7,2.933333333333333,0.02286647801900118,HA
38,8,2.977777777777778,0.022222222222222223,HA
38,9,3,0,HA
38,10,3,NA,HA
39,1,2.7,0.2603416558635551,HA
39,2,2.6666666666666665,0.12712834523274563,HA
39,3,2.7083333333333335,0.08232938672086536,HA
39,4,2.823809523809524,0.06587839145169842,HA
39,5,2.9523809523809526,0.06048829681474679,HA
39,6,3.0428571428571427,0.06343517235485582,HA
39,7,3.158333333333333,0.07849765231670537,HA
39,8,3.2444444444444445,0.11527549590050185,HA
39,9,3.4,0.22110831935702663,HA
39,10,3,NA,HA
4,1,2,0,HA
4,2,2,0,HA
4,3,2,0,HA
4,4,2,0,HA
4,5,2,0,HA
4,6,2,0,HA
4,7,2,0,HA
4,8,2,0,HA
4,9,2,0,HA
4,10,2,NA,HA
40,1,1.9,0.2333333333333333,HA
40,2,2.111111111111111,0.05705059089471894,HA
40,3,2.033333333333333,0.01645524161649806,HA
40,4,2,0,HA
40,5,2,0,HA
40,6,2,0,HA
40,7,2,0,HA
40,8,2,0,HA
40,9,2,0,HA
40,10,2,NA,HA
41,1,2,0.14907119849998596,HA
41,2,2.1777777777777776,0.06581953356624205,HA
41,3,2.3,0.042008402520840295,HA
41,4,2.4,0.0338869496834943,HA
41,5,2.5,0.031559720154890156,HA
41,6,2.6,0.0338869496834943,HA
41,7,2.7,0.042008402520840295,HA
41,8,2.8,0.06030226891555272,HA
41,9,2.9,0.09999999999999999,HA
41,10,3,NA,HA
42,1,2.4,0.30550504633038933,HA
42,2,2.888888888888889,0.14982219165849825,HA
42,3,3.125,0.08821486691651266,HA
42,4,3.261904761904762,0.06197832879167912,HA
42,5,3.384920634920635,0.05209557506109051,HA
42,6,3.5714285714285716,0.049474009698502915,HA
42,7,3.691666666666667,0.05396833978682692,HA
42,8,3.7111111111111112,0.08178699991918044,HA
42,9,3.8,0.13333333333333333,HA
42,10,4,NA,HA
43,1,2.3,0.21343747458109494,HA
43,2,2.577777777777778,0.12097620138650399,HA
43,3,2.75,0.07222940422524536,HA
43,4,2.719047619047619,0.038312492831253514,HA
43,5,2.7777777777777777,0.026241257787125154,HA
43,6,2.8666666666666667,0.023513770327249908,HA
43,7,2.925,0.02414504490112435,HA
43,8,2.8666666666666667,0.05124707431905382,HA
43,9,2.9,0.09999999999999999,HA
43,10,3,NA,HA
44,1,2.5,0.30731814857642953,HA
44,2,2.8,0.13706888336846837,HA
44,3,2.9,0.08061389110926175,HA
44,4,3.019047619047619,0.05726424412435307,HA
44,5,3.142857142857143,0.047524094289035666,HA
44,6,3.1666666666666665,0.04405062092201537,HA
44,7,3.216666666666667,0.05046469400286688,HA
44,8,3.2,0.07521014330903548,HA
44,9,3,0,HA
44,10,3,NA,HA
45,1,2,0.21081851067789192,HA
45,2,2.1333333333333333,0.07521014330903548,HA
45,3,2.1083333333333334,0.03085121368148934,HA
45,4,2.033333333333333,0.012416654624658324,HA
45,5,2,0,HA
45,6,2,0,HA
45,7,2,0,HA
45,8,2,0,HA
45,9,2,0,HA
45,10,2,NA,HA
46,1,2.8,0.29059326290271154,HA
46,2,3.0444444444444443,0.14548961417879455,HA
46,3,3.275,0.08110105395357667,HA
46,4,3.5,0.05283056483270139,HA
46,5,3.6507936507936507,0.03961608297229404,HA
46,6,3.7476190476190476,0.034953932356616486,HA
46,7,3.8,0.038530427424764105,HA
46,8,3.8222222222222224,0.05763774795025092,HA
46,9,3.8,0.13333333333333333,HA
46,10,4,NA,HA
47,1,2.1,0.27688746209726917,HA
47,2,2.6666666666666665,0.14213381090374028,HA
47,3,2.933333333333333,0.08003267306650413,HA
47,4,3.019047619047619,0.05805454838663119,HA
47,5,3.0674603174603177,0.04565708330980299,HA
47,6,3.2,0.04518259957799241,HA
47,7,3.325,0.05444203866709706,HA
47,8,3.1555555555555554,0.06321005190772531,HA
47,9,3,0,HA
47,10,3,NA,HA
48,1,1.9,0.09999999999999999,HA
48,2,1.9555555555555555,0.031067790907534743,HA
48,3,1.9916666666666667,0.008333333333333333,HA
48,4,2,0,HA
48,5,2,0,HA
48,6,2,0,HA
48,7,2,0,HA
48,8,2,0,HA
48,9,2,0,HA
48,10,2,NA,HA
49,1,2.5,0.22360679774997896,HA
49,2,2.5555555555555554,0.12125420144987982,HA
49,3,2.558333333333333,0.07920811976787186,HA
49,4,2.566666666666667,0.05262892071968687,HA
49,5,2.7063492063492065,0.04970504306131274,HA
49,6,2.704761904761905,0.04469976247124875,HA
49,7,2.7,0.042008402520840295,HA
49,8,2.7777777777777777,0.06267511942419625,HA
49,9,2.8,0.13333333333333333,HA
49,10,3,NA,HA
5,1,2.2,0.24944382578492943,HA
5,2,2.511111111111111,0.1256185593242062,HA
5,3,2.6416666666666666,0.08351171384426467,HA
5,4,2.780952380952381,0.066471086350841,HA
5,5,2.857142857142857,0.0577373740143929,HA
5,6,2.942857142857143,0.05948711559804836,HA
5,7,3.0416666666666665,0.07333190092820563,HA
5,8,2.9555555555555557,0.089643263564985,HA
5,9,2.9,0.09999999999999999,HA
5,10,3,NA,HA
50,1,2.7,0.3,HA
50,2,2.8666666666666667,0.15763402186230244,HA
50,3,2.966666666666667,0.08610245129794199,HA
50,4,3.1476190476190475,0.06157790922579996,HA
50,5,3.3095238095238093,0.05120707376535052,HA
50,6,3.4714285714285715,0.049680815669904774,HA
50,7,3.6333333333333333,0.05542468245138263,HA
50,8,3.7777777777777777,0.07027283689263064,HA
50,9,3.9,0.09999999999999999,HA
50,10,4,NA,HA
51,1,2,0.3333333333333333,HA
51,2,2.1777777777777776,0.13214962780950537,HA
51,3,2.1083333333333334,0.05893051661900021,HA
51,4,2.1476190476190475,0.038312492831253514,HA
51,5,2.1626984126984126,0.028763094065290845,HA
51,6,2.1333333333333333,0.025377831433060914,HA
51,7,2.0833333333333335,0.025336208004377515,HA
51,8,2,0,HA
51,9,2,0,HA
51,10,2,NA,HA
52,1,1.9,0.2333333333333333,HA
52,2,1.8888888888888888,0.06530597929391763,HA
52,3,1.9666666666666666,0.02026896640350201,HA
52,4,1.9952380952380953,0.004761904761904762,HA
52,5,2,0,HA
52,6,2,0,HA
52,7,2,0,HA
52,8,2,0,HA
52,9,2,0,HA
52,10,2,NA,HA
53,1,2.5,0.26874192494328497,HA
53,2,2.7555555555555555,0.14618224254646903,HA
53,3,3.066666666666667,0.09146591207600473,HA
53,4,3.2904761904761903,0.06462132759722025,HA
53,5,3.246031746031746,0.05009729857373051,HA
53,6,3.219047619047619,0.045764762896632075,HA
53,7,3.4,0.05601120336112039,HA
53,8,3.6,0.08040302522073697,HA
53,9,3.8,0.13333333333333333,HA
53,10,3,NA,HA
54,1,2.4,0.26666666666666666,HA
54,2,2.4444444444444446,0.12125420144987982,HA
54,3,2.5083333333333333,0.07484422041546365,HA
54,4,2.5238095238095237,0.048767201808438174,HA
54,5,2.5,0.031559720154890156,HA
54,6,2.6,0.0338869496834943,HA
54,7,2.6666666666666665,0.043213581570144294,HA
54,8,2.488888888888889,0.0753592220347252,HA
54,9,2,0,HA
54,10,2,NA,HA
55,1,2.3,0.3,HA
55,2,2.7333333333333334,0.15042028661807097,HA
55,3,3.066666666666667,0.09146591207600473,HA
55,4,3.2857142857142856,0.06454657082570343,HA
55,5,3.3412698412698414,0.05163653163235979,HA
55,6,3.3190476190476192,0.048118817380493444,HA
55,7,3.4,0.05601120336112039,HA
55,8,3.6,0.08040302522073697,HA
55,9,3.8,0.13333333333333333,HA
55,10,4,NA,HA
56,1,2.2,0.3590109871423003,HA
56,2,2.3555555555555556,0.1277448354549398,HA
56,3,2.3916666666666666,0.05833333333333333,HA
56,4,2.4380952380952383,0.03927319822442624,HA
56,5,2.507936507936508,0.03254234310066245,HA
56,6,2.6,0.0338869496834943,HA
56,7,2.7,0.042008402520840295,HA
56,8,2.8,0.06030226891555272,HA
56,9,2.9,0.09999999999999999,HA
56,10,3,NA,HA
57,1,2,0.3944053188733077,HA
57,2,2.311111111111111,0.1615024852741264,HA
57,3,2.5083333333333333,0.09012583277262878,HA
57,4,2.7523809523809524,0.07001022115980352,HA
57,5,2.9444444444444446,0.06251822250285054,HA
57,6,3.0476190476190474,0.06359830103365934,HA
57,7,3.0083333333333333,0.07149448406112972,HA
57,8,2.933333333333333,0.08645662192537638,HA
57,9,2.9,0.09999999999999999,HA
57,10,3,NA,HA
58,1,2.8,0.29059326290271154,HA
58,2,2.9555555555555557,0.1346734005050421,HA
58,3,3.066666666666667,0.07365349008232529,HA
58,4,3.157142857142857,0.047208299130756616,HA
58,5,3.1865079365079363,0.03561577791695835,HA
58,6,3.2095238095238097,0.03333821531153707,HA
58,7,3.158333333333333,0.0354953607520847,HA
58,8,3,0,HA
58,9,3,0,HA
58,10,3,NA,HA
59,1,2.6,0.22110831935702663,HA
59,2,2.8,0.11720654306553767,HA
59,3,2.8916666666666666,0.07650985668483924,HA
59,4,3.066666666666667,0.05905511531951641,HA
59,5,3.1865079365079363,0.048735695442321765,HA
59,6,3.219047619047619,0.045764762896632075,HA
59,7,3.375,0.05558764246123197,HA
59,8,3.2444444444444445,0.0721639236343101,HA
59,9,3,0,HA
59,10,3,NA,HA
6,1,2,0.2981423969999719,HA
6,2,1.7777777777777777,0.07027283689263064,HA
6,3,1.8416666666666666,0.03346437826273889,HA
6,4,1.9095238095238096,0.01984271279024388,HA
6,5,1.9563492063492063,0.012896369337508916,HA
6,6,1.980952380952381,0.009455209762698591,HA
6,7,1.9916666666666667,0.008333333333333333,HA
6,8,2,0,HA
6,9,2,0,HA
6,10,2,NA,HA
60,1,2.4,0.30550504633038933,HA
60,2,2.933333333333333,0.15374122295716147,HA
60,3,3.1,0.08566758765268047,HA
60,4,3.0952380952380953,0.05963648483460118,HA
60,5,3.2777777777777777,0.050694842394455195,HA
60,6,3.4571428571428573,0.04963165431373058,HA
60,7,3.466666666666667,0.05667408091222623,HA
60,8,3.4444444444444446,0.08137427903483971,HA
60,9,3.7,0.15275252316519466,HA
60,10,4,NA,HA
61,1,2.2,0.24944382578492943,HA
61,2,2.577777777777778,0.12097620138650399,HA
61,3,2.7083333333333335,0.08232938672086536,HA
61,4,2.8333333333333335,0.06702455769638915,HA
61,5,2.984126984126984,0.06235544313910365,HA
61,6,3.1095238095238096,0.06553162590415497,HA
61,7,3.216666666666667,0.08042545597168828,HA
61,8,3.4,0.12060453783110545,HA
61,9,3.5,0.22360679774997896,HA
61,10,3,NA,HA
62,1,2,0.3333333333333333,HA
62,2,2.2888888888888888,0.15770520453554537,HA
62,3,2.5166666666666666,0.09317263075772624,HA
62,4,2.6285714285714286,0.06131924228441827,HA
62,5,2.7182539682539684,0.051073970172414655,HA
62,6,2.795238095238095,0.05145307973617039,HA
62,7,2.7,0.042008402520840295,HA
62,8,2.8,0.06030226891555272,HA
62,9,2.9,0.09999999999999999,HA
62,10,3,NA,HA
63,1,2.2,0.38873012632302,HA
63,2,2.6222222222222222,0.1533757809786045,HA
63,3,2.7333333333333334,0.06974677420262054,HA
63,4,2.857142857142857,0.049077682809728636,HA
63,5,2.9563492063492065,0.0394661462204409,HA
63,6,2.9952380952380953,0.035398083786147276,HA
63,7,2.975,0.030085080103232686,HA
63,8,2.977777777777778,0.022222222222222223,HA
63,9,3,0,HA
63,10,3,NA,HA
64,1,2.4,0.30550504633038933,HA
64,2,2.3777777777777778,0.13214962780950537,HA
64,3,2.558333333333333,0.08517228653748986,HA
64,4,2.638095238095238,0.05894477995132088,HA
64,5,2.6468253968253967,0.04560758903167656,HA
64,6,2.6619047619047618,0.04078162006739049,HA
64,7,2.683333333333333,0.04264263153554641,HA
64,8,2.6666666666666665,0.07106690545187014,HA
64,9,2.2,0.13333333333333333,HA
64,10,2,NA,HA
65,1,2.4,0.22110831935702663,HA
65,2,2.422222222222222,0.12097620138650399,HA
65,3,2.6,0.08401680504168059,HA
65,4,2.8,0.0677738993669886,HA
65,5,2.9484126984126986,0.061383499889431634,HA
65,6,2.9714285714285715,0.06072182414701844,HA
65,7,2.8833333333333333,0.06282710851927394,HA
65,8,2.8,0.06030226891555272,HA
65,9,2.9,0.09999999999999999,HA
65,10,3,NA,HA
66,1,2.4,0.339934634239519,HA
66,2,2.688888888888889,0.15834440861495047,HA
66,3,3.025,0.09125832144244708,HA
66,4,3.138095238095238,0.061313049181161296,HA
66,5,3.1468253968253967,0.04764209796465442,HA
