seanuts_id2,food_name_clean,species_name
1090,Black_rockfish_wild_fillet_raw,Sebastes melanops
233,Deepwater_redfish_wild_fillet_raw,"Sebastes mentella Travin, 1951_"
1093,Orange_rockfish_wild_fillet_raw,Sebastes pinniger
1097,Yellowstripe_scad_wild_fillet_raw,Selaroides leptolepis
1098,Lookdown_wild_edible_portion_raw,Selene vomer
1099,Cuttlefish_wild_flesh_raw,Sepia officinalis
1100,Common_cuttlefish_wild_edible_flesh_raw,Sepia officinalis
1101,Common_cuttlefish_wild_fillet_raw,Sepia officinalis
1111,Black-banded_trevally_wild_muscle_fillet_raw,Seriolina nigrofasciata
1118,Rabbitfish_wild_fillet_raw,Siganus rivulatus
1119,Rabbitfish_wild_fillet_raw,Siganus rivulatus
1120,Rabbitfish_wild_fillet_raw,Siganus rivulatus
1121,Rabbitfish_wild_fillet_raw,Siganus rivulatus
1122,Rabbitfish_wild_fillet_raw,Siganus rivulatus
1123,Rabbitfish_wild_fillet_raw,Siganus rivulatus
1124,Rabbitfish_wild_fillet_raw,Siganus rivulatus
1125,Rabbitfish_wild_fillet_raw,Siganus rivulatus
176,Sheatfish_wild_skinless_fillet_raw,Silurus glanis
182,Sheatfish_wild_skinless_fillet_raw,Silurus glanis
1127,European_catfish_wild_boneless_fillet_raw,Silurus glanis
1131,Common_sole_wild_edible_flesh_raw,Solea vulgaris
1132,Common_sole_wild_edible_flesh_raw,Solea vulgaris
1137,Gilthead_sea_bream_wild_skinless_fillet_raw,Sparus aurata
1138,Gilthead_sea_bream_wild_skinless_fillet_raw,Sparus aurata
1143,Picarel_wild_edible_flesh_raw,Spicara vulgaris
1144,Picarel_wild_edible_flesh_raw,Spicara vulgaris
1152,Spiny_dogfish_wild_skinless_fillet_frozen,Squalus acanthias
1010,Walleye_pike_wild_fillet_raw,Stizostedion vitreum
1159,Shoal_flounder_wild_edible_portion_raw,Syacium gunteri
1160,Inshore_lizardfish_wild_edible_portion_raw,Synodus foetens
88,Indian_shad_wild_muscle_flesh_raw,Tenualosa ilisha
94,Indian_shad_wild_muscle_flesh_raw,Tenualosa ilisha
96,Indian_shad_wild_muscle_flesh_raw,Tenualosa ilisha
103,Indian_shad_wild_muscle_flesh_raw,Tenualosa ilisha
104,Indian_shad_wild_muscle_flesh_raw,Tenualosa ilisha
120,Indian_shad_wild_muscle_flesh_raw,Tenualosa ilisha
124,Indian_shad_wild_muscle_flesh_raw,Tenualosa ilisha
128,Indian_shad_wild_muscle_flesh_raw,Tenualosa ilisha
129,Indian_shad_wild_muscle_flesh_raw,Tenualosa ilisha
141,Indian_shad_wild_muscle_flesh_raw,Tenualosa ilisha
142,Indian_shad_wild_muscle_flesh_raw,Tenualosa ilisha
145,Indian_shad_wild_muscle_flesh_raw,Tenualosa ilisha
1173,Albacore_tuna_wild_white_meat_raw,Thunnus alalunga
1174,White_tuna_wild_white_meat_raw,Thunnus alalunga
1208,Tilapia_wild_fillet_raw,Tilapia zillii
92,Tench_wild_skinless_fillet_raw,Tinca tinca
114,Tench_wild_skinless_fillet_raw,Tinca tinca
1215,Flying_squid_wild_edible_flesh_raw,Todarodes sagittatus
1216,Moonfish_wild_fillet_raw,Trachinotus blochii
1219,Rough_scad_wild_edible_portion_raw,Trachurus lathami
1224,Mediterranean_horse_mackerel_wild_skinless_fillet_muscle_from_both_sides_raw,Trachurus mediterraneus
1225,Mediterranean_horse_mackerel_wild_skinless_fillet_muscle_from_both_sides_raw,Trachurus mediterraneus
1226,Mediterranean_horse_mackerel_wild_skinless_fillet_muscle_from_both_sides_raw,Trachurus mediterraneus
1227,Mediterranean_horse_mackerel_wild_skinless_fillet_muscle_from_both_sides_raw,Trachurus mediterraneus
1228,Mediterranean_horse_mackerel_wild_skinless_fillet_muscle_from_both_sides_raw,Trachurus mediterraneus
1229,Mediterranean_horse_mackerel_wild_skinless_fillet_muscle_from_both_sides_raw,Trachurus mediterraneus
1230,Mediterranean_horse_mackerel_wild_skinless_fillet_muscle_from_both_sides_raw,Trachurus mediterraneus
1231,Mediterranean_horse_mackerel_wild_skinless_fillet_muscle_from_both_sides_raw,Trachurus mediterraneus
1232,Mediterranean_horse_mackerel_wild_skinless_fillet_muscle_from_both_sides_raw,Trachurus mediterraneus
1233,Mediterranean_horse_mackerel_wild_skinless_fillet_muscle_from_both_sides_raw,Trachurus mediterraneus
1234,Mediterranean_horse_mackerel_wild_skinless_fillet_muscle_from_both_sides_raw,Trachurus mediterraneus
1235,Mediterranean_horse_mackerel_wild_skinless_fillet_muscle_from_both_sides_raw,Trachurus mediterraneus
27,Horse_mackerel_wild_muscle_tissue_raw,Trachurus trachurus
33,Horse_mackerel_wild_muscle_tissue_raw,Trachurus trachurus
34,Horse_mackerel_wild_muscle_tissue_raw,Trachurus trachurus
42,Horse_mackerel_wild_muscle_tissue_raw,Trachurus trachurus
45,Horse_mackerel_wild_muscle_tissue_raw,Trachurus trachurus
50,Horse_mackerel_wild_muscle_tissue_raw,Trachurus trachurus
51,Horse_mackerel_wild_muscle_tissue_raw,Trachurus trachurus
54,Horse_mackerel_wild_muscle_tissue_raw,Trachurus trachurus
55,Horse_mackerel_wild_muscle_tissue_raw,Trachurus trachurus
57,Horse_mackerel_wild_muscle_tissue_raw,Trachurus trachurus
58,Horse_mackerel_wild_muscle_tissue_raw,Trachurus trachurus
64,Horse_mackerel_wild_muscle_tissue_raw,Trachurus trachurus
1238,Scad/Horse_mackerel_wild_edible_flesh_raw,Trachurus trachurus
1240,Scad/Horse_mackerel_wild_edible_flesh_raw,Trachurus trachurus
1262,Largehead_hairtail_wild_edible_portion_raw,Trichiurus lepturus
420,Gurnard_wild_edible_flesh_raw,Trigla lucerna
1268,Dwarf_goatfish_wild_edible_portion_raw,Upeneus parvus
59,Freshwater_mussel_wild_raw,Velesunio ambiguus
1271,Jhan_Dory_wild_edible_flesh_raw,Zeus faber
359,Bullet_tuna_wild_ventral_muscle_raw,Auxis rochei
360,Bullet_tuna_wild_dorsal_muscle_raw,Auxis rochei
362,Frigate_tuna_wild_ventral_muscle_raw,Auxis thazard
363,Frigate_tuna_wild_dorsal_muscle_raw,Auxis thazard
583,Antarctic_krill_wild_whole_raw,Euphausia superba
724,Atlantic_hake_wild_female_skinless_dorsal_muscle_subdermal_fat_removed_raw,Merluccius hubbsi
725,Atlantic_hake_wild_female_skinless_dorsal_muscle_subdermal_fat_removed_raw,Merluccius hubbsi
726,Atlantic_hake_wild_female_skinless_dorsal_muscle_subdermal_fat_removed_raw,Merluccius hubbsi
727,Atlantic_hake_wild_female_skinless_dorsal_muscle_subdermal_fat_removed_raw,Merluccius hubbsi
728,Atlantic_hake_wild_female_skinless_dorsal_muscle_subdermal_fat_removed_raw,Merluccius hubbsi
822,Humpback_salmon_wild_skinless_dorsal_muscle_fillet_frozen,Oncorhynchus gorbuscha
836,Longfin_tilapia_wild_white_dorsal_muscle_flesh_skin_and_boneless_raw,Oreochromis macrochir
837,Longfin_tilapia_wild_white_dorsal_muscle_flesh_skin_and_boneless_raw,Oreochromis macrochir
838,Longfin_tilapia_wild_white_dorsal_muscle_flesh_skin_and_boneless_raw,Oreochromis macrochir
842,Nile_tilapia_wild_white_dorsal_muscle_flesh_skin_and_boneless_raw,Oreochromis niloticus
843,Nile_tilapia_wild_white_dorsal_muscle_flesh_skin_and_boneless_raw,Oreochromis niloticus
853,Nile_tilapia_wild_white_dorsal_muscle_flesh_skin_and_boneless_raw,Oreochromis niloticus
1177,Serbian_grayling_wild_muscle_tissues_below_dorsal_fin_fillet_raw,Thymallus arcticus
1178,Serbian_grayling_wild_muscle_tissues_below_dorsal_fin_fillet_raw,Thymallus arcticus
1179,Serbian_grayling_wild_muscle_tissues_below_dorsal_fin_fillet_raw,Thymallus arcticus
1180,Serbian_grayling_wild_muscle_tissues_below_dorsal_fin_fillet_raw,Thymallus arcticus
1181,Serbian_grayling_wild_muscle_tissues_below_dorsal_fin_fillet_raw,Thymallus arcticus
1182,Serbian_grayling_wild_muscle_tissues_below_dorsal_fin_fillet_raw,Thymallus arcticus
1183,Serbian_grayling_wild_muscle_tissues_below_dorsal_fin_fillet_raw,Thymallus arcticus
1184,Serbian_grayling_wild_muscle_tissues_below_dorsal_fin_fillet_raw,Thymallus arcticus
1185,Serbian_grayling_wild_muscle_tissues_below_dorsal_fin_fillet_raw,Thymallus arcticus
1186,Serbian_grayling_wild_muscle_tissues_below_dorsal_fin_fillet_raw,Thymallus arcticus
1187,Serbian_grayling_wild_muscle_tissues_below_dorsal_fin_fillet_raw,Thymallus arcticus
1188,Serbian_grayling_wild_muscle_tissues_below_dorsal_fin_fillet_raw,Thymallus arcticus
1189,Serbian_grayling_wild_muscle_tissues_below_dorsal_fin_fillet_raw,Thymallus arcticus
1190,Serbian_grayling_wild_muscle_tissues_below_dorsal_fin_fillet_raw,Thymallus arcticus
1191,Serbian_grayling_wild_muscle_tissues_below_dorsal_fin_fillet_raw,Thymallus arcticus
1192,Serbian_grayling_wild_muscle_tissues_below_dorsal_fin_fillet_raw,Thymallus arcticus
1193,Serbian_grayling_wild_muscle_tissues_below_dorsal_fin_fillet_raw,Thymallus arcticus
1194,Serbian_grayling_wild_muscle_tissues_below_dorsal_fin_fillet_raw,Thymallus arcticus
1195,Serbian_grayling_wild_muscle_tissues_below_dorsal_fin_fillet_raw,Thymallus arcticus
1196,Serbian_grayling_wild_muscle_tissues_below_dorsal_fin_fillet_raw,Thymallus arcticus
1197,Serbian_grayling_wild_muscle_tissues_below_dorsal_fin_fillet_raw,Thymallus arcticus
1198,Serbian_grayling_wild_muscle_tissues_below_dorsal_fin_fillet_raw,Thymallus arcticus
1199,Serbian_grayling_wild_muscle_tissues_below_dorsal_fin_fillet_raw,Thymallus arcticus
1200,Serbian_grayling_wild_muscle_tissues_below_dorsal_fin_fillet_raw,Thymallus arcticus
1201,Serbian_grayling_wild_muscle_tissues_below_dorsal_fin_fillet_raw,Thymallus arcticus
1205,Redbreast_tilapia_wild_white_dorsal_muscle_flesh_skin_and_boneless_raw,Tilapia rendalli
1206,Redbreast_tilapia_wild_white_dorsal_muscle_flesh_skin_and_boneless_raw,Tilapia rendalli
1207,Redbreast_tilapia_wild_white_dorsal_muscle_flesh_skin_and_boneless_raw,Tilapia rendalli
193,Bream_wild_dorsal_muscle_raw,Abramis brama
231,Bream_wild_dorsal_muscle_raw,Abramis brama
237,Bream_wild_dorsal_muscle_raw,Abramis brama
240,Bream_wild_dorsal_muscle_raw,Abramis brama
214,American_shad_wild_fillet_raw,Alosa sapidissima
28,cleaned_fish_raw,Barbodes gonionotus
16,cleaned_fish_raw,Barbonymus altus
260,Pomfret_wild_fillet_raw,Brama japonica
3,cleaned_fish_raw,Channa marulius
10,Indonesian_snakehead_cleaned_fish_raw,Channa micropeltes
219,Vendace_wild_dorsal_muscle_raw,Coregonus albula
229,Vendace_wild_dorsal_muscle_raw,Coregonus albula
8,Beardless_barb_cleaned_fish_raw,Cyclocheilichthys apogon
13,cleaned_fish_raw,Dangila sp.
12,cleaned_fish_raw,Dermogenys pusilla
7,cleaned_fish_raw,Dermogenys pusilla juv.
25,cleaned_fish_raw,Esomus longimanus
236,Pike_wild_dorsal_muscle_raw,Esox lucius
248,Pike_wild_dorsal_muscle_raw,Esox lucius
249,Pike_wild_dorsal_muscle_raw,Esox lucius
11,cleaned_fish_raw,Euryglossa panoides
221,Pacific_cod_wild_fillet_raw,Gadus macrocephalus
241,Pacific_cod_wild_fillet_raw,Gadus macrocephalus
246,Pacific_cod_wild_fillet_raw,Gadus macrocephalus
5,Kissing_gourami_cleaned_fish_raw,Helostoma temminkii
238,Burbot_wild_dorsal_muscle_raw,Lota lota
250,Pacific_whiting_wild_fillet_raw,Merluccius productus
258,Pacific_whiting_wild_fillet_raw,Merluccius productus
196,Dover_sole_wild_fillet_raw,Microstomus pacificus
235,Dover_sole_wild_fillet_raw,Microstomus pacificus
239,Dover_sole_wild_fillet_raw,Microstomus pacificus
62,Norway_lobster_wild_male_edible_muscle_raw,Nephrops norvegicus
65,Norway_lobster_wild_female_edible_muscle_raw,Nephrops norvegicus
9,Nilem_carp_cleaned_fish_raw,Osteochilus hasselti
24,cleaned_fish_raw,Parachela siamensis
4,cleaned_fish_raw,Parambassis wolffii
203,European_perch_wild_dorsal_muscle_raw,Perca fluviatilis
209,European_perch_wild_dorsal_muscle_raw,Perca fluviatilis
243,European_perch_wild_dorsal_muscle_raw,Perca fluviatilis
251,European_perch_wild_dorsal_muscle_raw,Perca fluviatilis
261,European_perch_wild_dorsal_muscle_raw,Perca fluviatilis
217,Atka_mackerel_wild_fillet_raw,Pleurogrammus monopterygius
17,cleaned_fish_raw,Puntioplites proctozystron
19,cleaned_fish_raw,Rasbora tornieri
186,Roach_wild_dorsal_muscle_raw,Rutilus rutilus
199,Roach_wild_dorsal_muscle_raw,Rutilus rutilus
201,Roach_wild_dorsal_muscle_raw,Rutilus rutilus
223,Roach_wild_dorsal_muscle_raw,Rutilus rutilus
227,Roach_wild_dorsal_muscle_raw,Rutilus rutilus
167,Yelloweye_rockfish,Sebastes ruberrimus
215,Walleye_pollock_wild_fillet_raw,Theragra chalcogramma
225,Walleye_pollock_wild_fillet_raw,Theragra chalcogramma
256,Walleye_pollock_wild_fillet_raw,Theragra chalcogramma
287,Common_bream_wild_skinless_fillet_raw,Abramis brama
289,Bream_wild_skinless_fillet_raw,Abramis sp.
381,Tusk_wild_skinless_fillet_raw,Brosme brosme
382,Tusk_wild_skinless_fillet_raw,Brosme brosme
450,Herring_wild_skinless_fillet_raw,Clupea harengus
451,Herring_wild_skinless_fillet_raw,Clupea harengus
452,Baltic_herring_wild_skin-on_fillet_raw,Clupea harengus membras
453,Baltic_herring_wild_skin-on_fillet_raw,Clupea harengus membras
454,Baltic_herring_wild_skin-on_fillet_raw,Clupea harengus membras
455,Baltic_herring_wild_skin-on_fillet_raw,Clupea harengus membras
462,Vendace_wild_skin-on_fillet_raw,Coregonus albula
463,Vendace_wild_skin-on_fillet_raw,Coregonus albula
464,Vendace_wild_skin-on_fillet_raw,Coregonus albula
465,Vendace_wild_skin-on_fillet_raw,Coregonus albula
466,Vendace_wild_skin-on_fillet_raw,Coregonus albula
467,Vendace_wild_skin-on_fillet_raw,Coregonus albula
468,Vendace_wild_skin-on_fillet_raw,Coregonus albula
472,Whitefish_wild_skinless_fillet_raw,Coregonus sp.
473,Whitefish_wild_skinless_fillet_raw,Coregonus sp.
474,Whitefish_wild_skinless_fillet_raw,Coregonus sp.
475,Whitefish_wild_skinless_fillet_raw,Coregonus sp.
476,Whitefish_wild_skinless_fillet_raw,Coregonus sp.
477,Whitefish_wild_skinless_fillet_raw,Coregonus sp.
559,Orange-spotted_grouper_wild_fillet_raw,Epinephelus coioides
568,Pike_wild_skinless_fillet_raw,Esox lucius
570,Pike_wild_skinless_fillet_raw,Esox lucius
571,Pike_wild_skinless_fillet_raw,Esox lucius
572,Pike_wild_skinless_fillet_raw,Esox lucius
573,Pike_wild_skinless_fillet_raw,Esox lucius
574,Pike_wild_skinless_fillet_raw,Esox lucius
592,Grey_gurnard_wild_skinless_fillet_raw,Eutrigla gurnardus
593,Grey_gurnard_wild_skinless_fillet_raw,Eutrigla gurnardus
594,Grey_gurnard_wild_skinless_fillet_raw,Eutrigla gurnardus
595,Grey_gurnard_wild_skinless_fillet_raw,Eutrigla gurnardus
610,Cod_wild_skinless_fillet_raw,Gadus morhua
611,Cod_wild_skinless_fillet_raw,Gadus morhua
612,Cod_wild_skinless_fillet_raw,Gadus morhua
620,Stinging_catfish_wild_edible_portion_raw,Heteropneustes fossilis
658,Megrim_wild_skinless_fillet_raw,Lepidorhombus whiffiagonis
659,Megrim_wild_skinless_fillet_raw,Lepidorhombus whiffiagonis
686,Anglerfish_wild_skinless_fillet_raw,Lophius piscatorius
687,Anglerfish_wild_skinless_fillet_raw,Lophius piscatorius
1007,Pikeperch_wild_skinless_fillet_raw,Lucioperca lucioperca
713,Haddock_wild_skinless_fillet_raw,Melanogrammus aeglefinus
714,Haddock_wild_skinless_fillet_raw,Melanogrammus aeglefinus
722,Whiting_wild_skinless_fillet_raw,Merlangius merlangus
723,Whiting_wild_skinless_fillet_raw,Merlangius merlangus
733,European_hake_wild_skinless_fillet_raw,Merluccius merluccius
736,European_hake_wild_skinless_fillet_raw,Merluccius merluccius
746,Blue_whiting_wild_skinless_fillet_raw,Micromesistius poutassou
747,Blue_whiting_wild_skinless_fillet_raw,Micromesistius poutassou
748,Lemon_sole_wild_skinless_fillet_raw,Microstomus kitt
749,Lemon_sole_wild_skinless_fillet_raw,Microstomus kitt
750,Lemon_sole_wild_skinless_fillet_raw,Microstomus kitt
751,Lemon_sole_wild_skinless_fillet_raw,Microstomus kitt
754,Blue_ling_wild_skinless_fillet_raw,Molva dypterygia
755,Blue_ling_wild_skinless_fillet_raw,Molva dypterygia
756,Ling_wild_skinless_fillet_raw,Molva molva
757,Ling_wild_skinless_fillet_raw,Molva molva
796,Gangetic_leaffish_wild_edible_portion_raw,Nandus nandus
833,Spinycheek_crayfish_wild_male_meat_raw,Orconectes limosus Raf
834,Spinycheek_crayfish_wild_male_meat_raw,Orconectes limosus Raf
912,Perch_wild_skinless_fillet_raw,Perca fluviatilis
913,Perch_wild_skinless_fillet_raw,Perca fluviatilis
914,Perch_wild_skinless_fillet_raw,Perca fluviatilis
915,Perch_wild_skinless_fillet_raw,Perca fluviatilis
916,Perch_wild_skinless_fillet_raw,Perca fluviatilis
917,Perch_wild_skinless_fillet_raw,Perca fluviatilis
918,Perch_wild_skinless_fillet_raw,Perca fluviatilis
919,Perch_wild_skinless_fillet_raw,Perca fluviatilis
934,Forked_hake_wild_skinless_fillet_raw,Phycis blennoides
942,Flounder_wild_skinless_fillet_raw,Platichthys flesus
943,Flounder_wild_skinless_fillet_raw,Platichthys flesus
945,Plaice_wild_skinless_fillet_raw,Pleuronectes platessa
946,Plaice_wild_skinless_fillet_raw,Pleuronectes platessa
951,Pollack_wild_skinless_fillet_raw,Pollachius pollachius
952,Pollack_wild_skinless_fillet_raw,Pollachius pollachius
954,Saithe_wild_skinless_fillet_raw,Pollachius virens
955,Saithe_wild_skinless_fillet_raw,Pollachius virens
974,Turbot_wild_skinless_fillet_raw,Psetta maxima
975,Turbot_wild_skinless_fillet_raw,Psetta maxima
992,Greenland_halibut_wild_skinless_fillet_raw,Reinhardtius hippoglossoides
993,Greenland_halibut_wild_skinless_fillet_raw,Reinhardtius hippoglossoides
998,Roach_wild_skinless_fillet_raw,Rutilus rutilus
1000,Salmon_wild_skinless_fillet_raw,Salmo salar
1001,Salmon_wild_skinless_fillet_raw,Salmo salar
1028,European_pilchard_wild_skinless_fillet_raw,Sardina pilchardus
1063,Mackerel_wild_skinless_fillet_raw,Scomber scombrus
1064,Mackerel_wild_skinless_fillet_raw,Scomber scombrus
1071,Brill_wild_skinless_fillet_raw,Scophthalmus rhombus
1072,Brill_wild_skinless_fillet_raw,Scophthalmus rhombus
1082,Golden_redfish_wild_skinless_fillet_raw,Sebastes caurinus
1083,Golden_redfish_wild_skinless_fillet_raw,Sebastes caurinus
1091,Beaked_redfish_wild_skinless_fillet_raw,Sebastes mentella
1092,Beaked_redfish_wild_skinless_fillet_raw,Sebastes mentella
1095,Red_fish_wild_skinless_fillet_raw,Sebastes viviparus
1096,Red_fish_wild_skinless_fillet_raw,Sebastes viviparus
1245,Horse_mackerel_wild_skinless_fillet_raw,Trachurus trachurus
1255,Horse_mackerel_wild_skinless_fillet_raw,Trachurus trachurus
371,Mussel_wild_soft_body_raw,Brachidontes pharaonis
930,Green-lipped_mussel_wild_soft_tissue_raw,Perna viridis
931,Green-lipped_mussel_wild_soft_tissue_raw,Perna viridis
932,Green-lipped_mussel_wild_soft_tissue_raw,Perna viridis
933,Green-lipped_mussel_wild_soft_tissue_raw,Perna viridis
940,Rayed_pearl_oyster_wild_soft_body_raw,Pinctada radiata
997,Kutum_wild_muscle_raw,Rutilus frissi kutum
