latin_name,calcium,zinc,iron,epa,dha,culture,common_name
Salmo salar,14.65,0.7033333333333334,0.7833333333333333,0.6000759090909091,1.9642645454545455,Interior Salish,Atlantic Salmon
Salmo salar,14.65,0.7033333333333334,0.7833333333333333,0.6000759090909091,1.9642645454545455,Tillamook,Atlantic Salmon
Salmo salar,14.65,0.7033333333333334,0.7833333333333333,0.6000759090909091,1.9642645454545455,Nass-Gitksan,Atlantic Salmon
Salmo salar,14.65,0.7033333333333334,0.7833333333333333,0.6000759090909091,1.9642645454545455,Tsimshian,Atlantic Salmon
Salmo salar,14.65,0.7033333333333334,0.7833333333333333,0.6000759090909091,1.9642645454545455,Coosan,Atlantic Salmon
Salmo salar,14.65,0.7033333333333334,0.7833333333333333,0.6000759090909091,1.9642645454545455,Haida,Atlantic Salmon
Salmo salar,14.65,0.7033333333333334,0.7833333333333333,0.6000759090909091,1.9642645454545455,Siuslaw,Atlantic Salmon
Salmo salar,14.65,0.7033333333333334,0.7833333333333333,0.6000759090909091,1.9642645454545455,Tlingit,Atlantic Salmon
Salmo salar,14.65,0.7033333333333334,0.7833333333333333,0.6000759090909091,1.9642645454545455,Haisla,Atlantic Salmon
Salmo salar,14.65,0.7033333333333334,0.7833333333333333,0.6000759090909091,1.9642645454545455,Heiltsuk,Atlantic Salmon
Salmo salar,14.65,0.7033333333333334,0.7833333333333333,0.6000759090909091,1.9642645454545455,Kwakiutl,Atlantic Salmon
Salmo salar,14.65,0.7033333333333334,0.7833333333333333,0.6000759090909091,1.9642645454545455,Nootkan,Atlantic Salmon
Salmo salar,14.65,0.7033333333333334,0.7833333333333333,0.6000759090909091,1.9642645454545455,Cree,Atlantic Salmon
Salmo salar,14.65,0.7033333333333334,0.7833333333333333,0.6000759090909091,1.9642645454545455,Montagnais-Naskapi,Atlantic Salmon
Salmo salar,14.65,0.7033333333333334,0.7833333333333333,0.6000759090909091,1.9642645454545455,Ojibwa-Algonquin,Atlantic Salmon
Salmo salar,14.65,0.7033333333333334,0.7833333333333333,0.6000759090909091,1.9642645454545455,Carrier,Atlantic Salmon
Salmo salar,14.65,0.7033333333333334,0.7833333333333333,0.6000759090909091,1.9642645454545455,Chilcotin,Atlantic Salmon
Salmo salar,14.65,0.7033333333333334,0.7833333333333333,0.6000759090909091,1.9642645454545455,Dogrib,Atlantic Salmon
Salmo salar,14.65,0.7033333333333334,0.7833333333333333,0.6000759090909091,1.9642645454545455,Gwich'in,Atlantic Salmon
Salmo salar,14.65,0.7033333333333334,0.7833333333333333,0.6000759090909091,1.9642645454545455,Han,Atlantic Salmon
Salmo salar,14.65,0.7033333333333334,0.7833333333333333,0.6000759090909091,1.9642645454545455,Ingalik,Atlantic Salmon
Salmo salar,14.65,0.7033333333333334,0.7833333333333333,0.6000759090909091,1.9642645454545455,Kolchan,Atlantic Salmon
Salmo salar,14.65,0.7033333333333334,0.7833333333333333,0.6000759090909091,1.9642645454545455,Koyukon,Atlantic Salmon
Salmo salar,14.65,0.7033333333333334,0.7833333333333333,0.6000759090909091,1.9642645454545455,Sekani,Atlantic Salmon
Salmo salar,14.65,0.7033333333333334,0.7833333333333333,0.6000759090909091,1.9642645454545455,Tahltan-Kaska-Tagish,Atlantic Salmon
Salmo salar,14.65,0.7033333333333334,0.7833333333333333,0.6000759090909091,1.9642645454545455,Tanaina,Atlantic Salmon
Salmo salar,14.65,0.7033333333333334,0.7833333333333333,0.6000759090909091,1.9642645454545455,Tanana,Atlantic Salmon
Salmo salar,14.65,0.7033333333333334,0.7833333333333333,0.6000759090909091,1.9642645454545455,Tutchone,Atlantic Salmon
Salmo salar,14.65,0.7033333333333334,0.7833333333333333,0.6000759090909091,1.9642645454545455,Beothuk,Atlantic Salmon
Salmo salar,14.65,0.7033333333333334,0.7833333333333333,0.6000759090909091,1.9642645454545455,Abenaki,Atlantic Salmon
Salmo salar,14.65,0.7033333333333334,0.7833333333333333,0.6000759090909091,1.9642645454545455,Maliseet-Passamaquoddy,Atlantic Salmon
Salmo salar,14.65,0.7033333333333334,0.7833333333333333,0.6000759090909091,1.9642645454545455,Micmac,Atlantic Salmon
Salvelinus alpinus,54.333333333333336,3.245,1.2449999999999999,0.6266666666666667,0.49666666666666665,Inuit-Inupiaq,Arctic Char
Salvelinus alpinus,54.333333333333336,3.245,1.2449999999999999,0.6266666666666667,0.49666666666666665,Nass-Gitksan,Arctic Char
Salvelinus alpinus,54.333333333333336,3.245,1.2449999999999999,0.6266666666666667,0.49666666666666665,Cree,Arctic Char
Salvelinus alpinus,54.333333333333336,3.245,1.2449999999999999,0.6266666666666667,0.49666666666666665,Montagnais-Naskapi,Arctic Char
Salvelinus alpinus,54.333333333333336,3.245,1.2449999999999999,0.6266666666666667,0.49666666666666665,Carrier,Arctic Char
Salvelinus alpinus,54.333333333333336,3.245,1.2449999999999999,0.6266666666666667,0.49666666666666665,Chipewyan,Arctic Char
Salvelinus alpinus,54.333333333333336,3.245,1.2449999999999999,0.6266666666666667,0.49666666666666665,Gwich'in,Arctic Char
Salvelinus alpinus,54.333333333333336,3.245,1.2449999999999999,0.6266666666666667,0.49666666666666665,Tahltan-Kaska-Tagish,Arctic Char
Salvelinus alpinus,54.333333333333336,3.245,1.2449999999999999,0.6266666666666667,0.49666666666666665,Metis,Arctic Char
Salvelinus alpinus,54.333333333333336,3.245,1.2449999999999999,0.6266666666666667,0.49666666666666665,Micmac,Arctic Char
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Inuit-Inupiaq,Brook Trout
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Yupik,Brook Trout
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Quileute,Brook Trout
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Chinook,Brook Trout
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Eyak,Brook Trout
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Bella Coola,Brook Trout
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Central Salish,Brook Trout
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Interior Salish,Brook Trout
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Tillamook,Brook Trout
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Nass-Gitksan,Brook Trout
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Tsimshian,Brook Trout
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Haida,Brook Trout
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Tlingit,Brook Trout
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Kwakiutl,Brook Trout
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Nootkan,Brook Trout
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Cree,Brook Trout
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Montagnais-Naskapi,Brook Trout
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Ojibwa-Algonquin,Brook Trout
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Ahtna,Brook Trout
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Carrier,Brook Trout
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Chilcotin,Brook Trout
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Chipewyan,Brook Trout
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Dogrib,Brook Trout
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Gwich'in,Brook Trout
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Sekani,Brook Trout
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Slavey-Hare,Brook Trout
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Tahltan-Kaska-Tagish,Brook Trout
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Tanaina,Brook Trout
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Tutchone,Brook Trout
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Metis,Brook Trout
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Maliseet-Passamaquoddy,Brook Trout
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Micmac,Brook Trout
Salvelinus fontinalis,11.755555555555556,0.6923333333333334,0.3556666666666667,0.1502857142857143,0.3534,Huron,Brook Trout
Salvelinus namaycush,11.685714285714285,1.527922077922078,0.7283428571428572,0.1798095238095238,0.49504761904761907,Inuit-Inupiaq,Lake Trout
Salvelinus namaycush,11.685714285714285,1.527922077922078,0.7283428571428572,0.1798095238095238,0.49504761904761907,Yupik,Lake Trout
Salvelinus namaycush,11.685714285714285,1.527922077922078,0.7283428571428572,0.1798095238095238,0.49504761904761907,Quileute,Lake Trout
Salvelinus namaycush,11.685714285714285,1.527922077922078,0.7283428571428572,0.1798095238095238,0.49504761904761907,Chinook,Lake Trout
Salvelinus namaycush,11.685714285714285,1.527922077922078,0.7283428571428572,0.1798095238095238,0.49504761904761907,Eyak,Lake Trout
Salvelinus namaycush,11.685714285714285,1.527922077922078,0.7283428571428572,0.1798095238095238,0.49504761904761907,Bella Coola,Lake Trout
Salvelinus namaycush,11.685714285714285,1.527922077922078,0.7283428571428572,0.1798095238095238,0.49504761904761907,Central Salish,Lake Trout
Salvelinus namaycush,11.685714285714285,1.527922077922078,0.7283428571428572,0.1798095238095238,0.49504761904761907,Interior Salish,Lake Trout
Salvelinus namaycush,11.685714285714285,1.527922077922078,0.7283428571428572,0.1798095238095238,0.49504761904761907,Tillamook,Lake Trout
Salvelinus namaycush,11.685714285714285,1.527922077922078,0.7283428571428572,0.1798095238095238,0.49504761904761907,Nass-Gitksan,Lake Trout
Salvelinus namaycush,11.685714285714285,1.527922077922078,0.7283428571428572,0.1798095238095238,0.49504761904761907,Tsimshian,Lake Trout
Salvelinus namaycush,11.685714285714285,1.527922077922078,0.7283428571428572,0.1798095238095238,0.49504761904761907,Haida,Lake Trout
Salvelinus namaycush,11.685714285714285,1.527922077922078,0.7283428571428572,0.1798095238095238,0.49504761904761907,Tlingit,Lake Trout
Salvelinus namaycush,11.685714285714285,1.527922077922078,0.7283428571428572,0.1798095238095238,0.49504761904761907,Kwakiutl,Lake Trout
Salvelinus namaycush,11.685714285714285,1.527922077922078,0.7283428571428572,0.1798095238095238,0.49504761904761907,Nootkan,Lake Trout
Salvelinus namaycush,11.685714285714285,1.527922077922078,0.7283428571428572,0.1798095238095238,0.49504761904761907,Cree,Lake Trout
Salvelinus namaycush,11.685714285714285,1.527922077922078,0.7283428571428572,0.1798095238095238,0.49504761904761907,Montagnais-Naskapi,Lake Trout
Salvelinus namaycush,11.685714285714285,1.527922077922078,0.7283428571428572,0.1798095238095238,0.49504761904761907,Ojibwa-Algonquin,Lake Trout
Salvelinus namaycush,11.685714285714285,1.527922077922078,0.7283428571428572,0.1798095238095238,0.49504761904761907,Ahtna,Lake Trout
Salvelinus namaycush,11.685714285714285,1.527922077922078,0.7283428571428572,0.1798095238095238,0.49504761904761907,Carrier,Lake Trout
Salvelinus namaycush,11.685714285714285,1.527922077922078,0.7283428571428572,0.1798095238095238,0.49504761904761907,Chilcotin,Lake Trout
Salvelinus namaycush,11.685714285714285,1.527922077922078,0.7283428571428572,0.1798095238095238,0.49504761904761907,Chipewyan,Lake Trout
Salvelinus namaycush,11.685714285714285,1.527922077922078,0.7283428571428572,0.1798095238095238,0.49504761904761907,Dogrib,Lake Trout
Salvelinus namaycush,11.685714285714285,1.527922077922078,0.7283428571428572,0.1798095238095238,0.49504761904761907,Gwich'in,Lake Trout
Salvelinus namaycush,11.685714285714285,1.527922077922078,0.7283428571428572,0.1798095238095238,0.49504761904761907,Sekani,Lake Trout
Salvelinus namaycush,11.685714285714285,1.527922077922078,0.7283428571428572,0.1798095238095238,0.49504761904761907,Slavey-Hare,Lake Trout
Salvelinus namaycush,11.685714285714285,1.527922077922078,0.7283428571428572,0.1798095238095238,0.49504761904761907,Tahltan-Kaska-Tagish,Lake Trout
Salvelinus namaycush,11.685714285714285,1.527922077922078,0.7283428571428572,0.1798095238095238,0.49504761904761907,Tanaina,Lake Trout
Salvelinus namaycush,11.685714285714285,1.527922077922078,0.7283428571428572,0.1798095238095238,0.49504761904761907,Tutchone,Lake Trout
Salvelinus namaycush,11.685714285714285,1.527922077922078,0.7283428571428572,0.1798095238095238,0.49504761904761907,Metis,Lake Trout
Salvelinus namaycush,11.685714285714285,1.527922077922078,0.7283428571428572,0.1798095238095238,0.49504761904761907,Maliseet-Passamaquoddy,Lake Trout
Salvelinus namaycush,11.685714285714285,1.527922077922078,0.7283428571428572,0.1798095238095238,0.49504761904761907,Micmac,Lake Trout
Salvelinus namaycush,11.685714285714285,1.527922077922078,0.7283428571428572,0.1798095238095238,0.49504761904761907,Huron,Lake Trout
Scomber scombrus,11.5,0.3695,0.88,0.60620938,1.5001654,Inuit-Inupiaq,Atlantic Mackerel
Scomber scombrus,11.5,0.3695,0.88,0.60620938,1.5001654,Nootkan,Atlantic Mackerel
Scomber scombrus,11.5,0.3695,0.88,0.60620938,1.5001654,Abenaki,Atlantic Mackerel
Scomber scombrus,11.5,0.3695,0.88,0.60620938,1.5001654,Micmac,Atlantic Mackerel
Scomber scombrus,11.5,0.3695,0.88,0.60620938,1.5001654,Wampanoag,Atlantic Mackerel
Sebastes norvegicus,82,0.683,0.7015,0.046,0.073,Inuit-Inupiaq,Golden Redfish
Sebastes norvegicus,82,0.683,0.7015,0.046,0.073,Bella Coola,Golden Redfish
Sebastes norvegicus,82,0.683,0.7015,0.046,0.073,Central Salish,Golden Redfish
Sebastes norvegicus,82,0.683,0.7015,0.046,0.073,Nass-Gitksan,Golden Redfish
Sebastes norvegicus,82,0.683,0.7015,0.046,0.073,Tsimshian,Golden Redfish
Sebastes norvegicus,82,0.683,0.7015,0.046,0.073,Tlingit,Golden Redfish
Sebastes norvegicus,82,0.683,0.7015,0.046,0.073,Kwakiutl,Golden Redfish
Sebastes norvegicus,82,0.683,0.7015,0.046,0.073,Nootkan,Golden Redfish
Sebastes norvegicus,82,0.683,0.7015,0.046,0.073,Micmac,Golden Redfish
Sparidae,48.333333333333336,1.17,0.785,0.14950000000000002,0.1865,Inuit-Inupiaq,Porgies
Sparidae,48.333333333333336,1.17,0.785,0.14950000000000002,0.1865,Yupik,Porgies
Sparidae,48.333333333333336,1.17,0.785,0.14950000000000002,0.1865,Bella Coola,Porgies
Sparidae,48.333333333333336,1.17,0.785,0.14950000000000002,0.1865,Central Salish,Porgies
Sparidae,48.333333333333336,1.17,0.785,0.14950000000000002,0.1865,Tsimshian,Porgies
Sparidae,48.333333333333336,1.17,0.785,0.14950000000000002,0.1865,Haida,Porgies
Sparidae,48.333333333333336,1.17,0.785,0.14950000000000002,0.1865,Tlingit,Porgies
Sparidae,48.333333333333336,1.17,0.785,0.14950000000000002,0.1865,Kwakiutl,Porgies
Sparidae,48.333333333333336,1.17,0.785,0.14950000000000002,0.1865,Nootkan,Porgies
Sparidae,48.333333333333336,1.17,0.785,0.14950000000000002,0.1865,Micmac,Porgies
Sparidae,48.333333333333336,1.17,0.785,0.14950000000000002,0.1865,Powhatan,Porgies
Sparidae,48.333333333333336,1.17,0.785,0.14950000000000002,0.1865,Wampanoag,Porgies
Squalus acanthias,11,0.6695,1.25,0.7,1.2,Inuit-Inupiaq,Spiny Dogfish
Squalus acanthias,11,0.6695,1.25,0.7,1.2,Quileute,Spiny Dogfish
Squalus acanthias,11,0.6695,1.25,0.7,1.2,Central Salish,Spiny Dogfish
Squalus acanthias,11,0.6695,1.25,0.7,1.2,Tsimshian,Spiny Dogfish
Squalus acanthias,11,0.6695,1.25,0.7,1.2,Haida,Spiny Dogfish
Squalus acanthias,11,0.6695,1.25,0.7,1.2,Nootkan,Spiny Dogfish
Squalus acanthias,11,0.6695,1.25,0.7,1.2,Slavey-Hare,Spiny Dogfish
Squalus acanthias,11,0.6695,1.25,0.7,1.2,Micmac,Spiny Dogfish
Squalus acanthias,11,0.6695,1.25,0.7,1.2,Wampanoag,Spiny Dogfish
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Inuit-Inupiaq,Inconnu
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Yupik,Inconnu
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Eyak,Inconnu
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Central Salish,Inconnu
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Interior Salish,Inconnu
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Nass-Gitksan,Inconnu
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Tlingit,Inconnu
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Cree,Inconnu
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Montagnais-Naskapi,Inconnu
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Ojibwa-Algonquin,Inconnu
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Ahtna,Inconnu
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Carrier,Inconnu
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Chilcotin,Inconnu
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Chipewyan,Inconnu
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Dogrib,Inconnu
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Gwich'in,Inconnu
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Han,Inconnu
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Ingalik,Inconnu
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Kolchan,Inconnu
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Koyukon,Inconnu
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Sekani,Inconnu
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Slavey-Hare,Inconnu
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Tahltan-Kaska-Tagish,Inconnu
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Tanana,Inconnu
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Tutchone,Inconnu
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Metis,Inconnu
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Beothuk,Inconnu
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Micmac,Inconnu
Stenodus leucichthys,10,0.3,0.4,0.2,0.2,Huron,Inconnu
Thunnus alalunga,18,0.5,0.6,0.3110266666666667,0.9405600000000001,Inuit-Inupiaq,Albacore
Thunnus alalunga,18,0.5,0.6,0.3110266666666667,0.9405600000000001,Nootkan,Albacore
Thunnus alalunga,18,0.5,0.6,0.3110266666666667,0.9405600000000001,Abenaki,Albacore
Thunnus alalunga,18,0.5,0.6,0.3110266666666667,0.9405600000000001,Micmac,Albacore
Thunnus alalunga,18,0.5,0.6,0.3110266666666667,0.9405600000000001,Wampanoag,Albacore
Thunnus spp.,9,0.08,1.5,0.4,1.2,Inuit-Inupiaq,Bluefin Tuna
Thunnus spp.,9,0.08,1.5,0.4,1.2,Nootkan,Bluefin Tuna
Thunnus spp.,9,0.08,1.5,0.4,1.2,Abenaki,Bluefin Tuna
Thunnus spp.,9,0.08,1.5,0.4,1.2,Micmac,Bluefin Tuna
Thunnus spp.,9,0.08,1.5,0.4,1.2,Wampanoag,Bluefin Tuna
Thymallus arcticus,131.2,0.7,1,0.08233333333333334,0.15651851851851853,Inuit-Inupiaq,Arctic Grayling
Thymallus arcticus,131.2,0.7,1,0.08233333333333334,0.15651851851851853,Central Salish,Arctic Grayling
Thymallus arcticus,131.2,0.7,1,0.08233333333333334,0.15651851851851853,Tlingit,Arctic Grayling
Thymallus arcticus,131.2,0.7,1,0.08233333333333334,0.15651851851851853,Chipewyan,Arctic Grayling
Thymallus arcticus,131.2,0.7,1,0.08233333333333334,0.15651851851851853,Gwich'in,Arctic Grayling
Thymallus arcticus,131.2,0.7,1,0.08233333333333334,0.15651851851851853,Han,Arctic Grayling
Thymallus arcticus,131.2,0.7,1,0.08233333333333334,0.15651851851851853,Ingalik,Arctic Grayling
Thymallus arcticus,131.2,0.7,1,0.08233333333333334,0.15651851851851853,Koyukon,Arctic Grayling
Thymallus arcticus,131.2,0.7,1,0.08233333333333334,0.15651851851851853,Slavey-Hare,Arctic Grayling
Thymallus arcticus,131.2,0.7,1,0.08233333333333334,0.15651851851851853,Tahltan-Kaska-Tagish,Arctic Grayling
Thymallus arcticus,131.2,0.7,1,0.08233333333333334,0.15651851851851853,Tanaina,Arctic Grayling
Thymallus arcticus,131.2,0.7,1,0.08233333333333334,0.15651851851851853,Tanana,Arctic Grayling
Thymallus arcticus,131.2,0.7,1,0.08233333333333334,0.15651851851851853,Tutchone,Arctic Grayling
Thymallus arcticus,131.2,0.7,1,0.08233333333333334,0.15651851851851853,Wampanoag,Arctic Grayling
