Food Item ID	Code	Subgroup	"Country, region"	Type	ISSCAAP	3_alpha	Food name in own language	Food name in English	Processing	Scientific name	ASFIS English name	ASFIS Scientific name	Season	Other	n	Comments on data processing/methods	Publication year	BiblioID	PROTCNT(g)	PROTCNP(g)	PROT-(g)	FAT(g)	FATCE(g)	FAT-(g)	CA(mg)	FE(mg)	F20D5N3(g)	F22D6N3(g)	ZN(mg)	AS(mcg)	CD(mcg)	HG(mcg)	PB(mcg)
900797	900797	Finfish	"Tunisia, Bizerta Sea"	W	37	ATB		"Big-scale sand smelt, wild, whole, raw"	r	Atherina boyeri	Big-scale sand smelt	Atherina boyeri	Sep-07	"mean length and weight of fish: 8.18cm, 4.82g; FA as % of FACID, FACID calculated using CF; AA as mg/g protein"		FA converted using XFA	2010	fi121	19.41			6.2					0.34639424	0.47727936					
900798	900798	Finfish	"Tunisia, Bizerta Lagoon"	W	37	SIL		"Smelt, wild, whole, raw"	r	Atherina lagunae		Atherinidae	Sep-07	"mean length and weight of fish: 8.02cm, 3.64g; FA as % of FACID, FACID calculated using CF; AA as mg/g protein"		FA converted using XFA	2010	fi121	19.11			6.09					0.200510714	0.243160783					
900799	900799	Finfish	"Finland, Baltic Sea"	W	35	HER		"Baltic herring, wild, skin-on fillet, raw"	r	Clupea harengus membras	Atlantic herring	Clupea harengus	Oct-93		1		1995	fi122						11.8									
900800	900800	Finfish	"Finland, Baltic Sea"	W	35	HER		"Baltic herring, wild, skin-on fillet, raw"	r	Clupea harengus membras	Atlantic herring	Clupea harengus	May-93		1		1995	fi122						5.7									
900801	900801	Finfish	"Finland, Baltic Sea"	W	32	COD		"Cod, wild, skinless fillet, raw"	r	Gadus morhua	Atlantic cod	Gadus morhua	May-93		1		1995	fi122						0.52									
900802	900802	Finfish	"Finland, Baltic Sea"	W	13	FPE		"Perch, wild, skinless fillet, raw"	r	Perca fluviatilis	European perch	Perca fluviatilis	Oct-93		1		1995	fi122						1.1									
900803	900803	Finfish	"Finland, Baltic Sea"	W	13	FPE		"Perch, wild, skinless fillet, raw"	r	Perca fluviatilis	European perch	Perca fluviatilis	May-93		1		1995	fi122						1.3									
900804	900804	Finfish	"Finland, Lake Saimaa"	W	13	FPE		"Perch, wild, skinless fillet, raw"	r	Perca fluviatilis	European perch	Perca fluviatilis	Oct-93		1		1995	fi122						0.94									
900805	900805	Finfish	"Finland, Lake Saimaa"	W	13	FPE		"Perch, wild, skinless fillet, raw"	r	Perca fluviatilis	European perch	Perca fluviatilis	May-93		1		1995	fi122						0.88									
900806	900806	Finfish	"Finland, Lake Päijänne"	W	13	FPE		"Perch, wild, skinless fillet, raw"	r	Perca fluviatilis	European perch	Perca fluviatilis	Oct-93		1		1995	fi122						0.85									
900807	900807	Finfish	"Finland, Lake Päijänne"	W	13	FPE		"Perch, wild, skinless fillet, raw"	r	Perca fluviatilis	European perch	Perca fluviatilis	May-93		1		1995	fi122						0.74									
900808	900808	Finfish	"Finland, Baltic Sea"	W	13	FPI		"Pike, wild, skinless fillet, raw"	r	Esox lucius	Northern pike	Esox lucius	Oct-93		1		1995	fi122						0.74									
900809	900809	Finfish	"Finland, Baltic Sea"	W	13	FPI		"Pike, wild, skinless fillet, raw"	r	Esox lucius	Northern pike	Esox lucius	May-93		1		1995	fi122						0.86									
900810	900810	Finfish	"Finland, Lake Saimaa"	W	13	FPI		"Pike, wild, skinless fillet, raw"	r	Esox lucius	Northern pike	Esox lucius	Oct-93		1		1995	fi122						0.79									
900811	900811	Finfish	"Finland, Lake Saimaa"	W	13	FPI		"Pike, wild, skinless fillet, raw"	r	Esox lucius	Northern pike	Esox lucius	May-93		1		1995	fi122						0.69									
900812	900812	Finfish	"Finland, Lake Päijänne"	W	13	FPI		"Pike, wild, skinless fillet, raw"	r	Esox lucius	Northern pike	Esox lucius	Oct-93		1		1995	fi122						0.57									
900813	900813	Finfish	"Finland, Lake Päijänne"	W	13	FPI		"Pike, wild, skinless fillet, raw"	r	Esox lucius	Northern pike	Esox lucius	May-93		1		1995	fi122						0.93									
900814	900814	Finfish	"Finland, Baltic Sea"	W	13	FPP		"Pikeperch, wild, skinless fillet, raw"	r	Lucioperca lucioperca		Sander lucioperca	May-93		1		1995	fi122						1.1									
900815	900815	Finfish	"Finland, Lake Saimaa"	W	23	FVE		"Vendace, wild, skin-on fillet, raw"	r	Coregonus albula	Vendace	Coregonus albula	Oct-93		1		1995	fi122						3.2									
900816	900816	Finfish	"Finland, Lake Saimaa"	W	23	FVE		"Vendace, wild, skin-on fillet, raw"	r	Coregonus albula	Vendace	Coregonus albula	May-93		1		1995	fi122						3.4									
900817	900817	Finfish	"Finland, Lake Päijänne"	W	23	FVE		"Vendace, wild, skin-on fillet, raw"	r	Coregonus albula	Vendace	Coregonus albula	Oct-93		1		1995	fi122						3.7									
900818	900818	Finfish	"Finland, Lake Päijänne"	W	23	FVE		"Vendace, wild, skin-on fillet, raw"	r	Coregonus albula	Vendace	Coregonus albula	May-93		1		1995	fi122						3.6									
900819	900819	Finfish	"Finland, Lake Päijänne"	W	23	FVE		"Vendace, wild, skin-on fillet, raw"	r	Coregonus albula	Vendace	Coregonus albula	May-93		1		1995	fi122						4.4									
900820	900820	Finfish	"Madagascar, Betsiboka River"	W	33	AWX		"Sea catfish, wild, dorsal muscle tissue, skin-on, raw"	r	Arius madagascariensis		Arius spp	Jul	"length and weight of fish: 20-30cm, 150-300g, ca 1year old"		FA converted using XFA	2008	fi123				4.2					0.03700088	0.11402312					
900821	900821	Finfish	"Madagascar, Betsiboka River"	W	33	AWX		"Sea catfish, wild, dorsal muscle tissue, skin-on, raw"	r	Arius madagascariensis		Arius spp	Aug	"length and weight of fish: 20-30cm, 150-300g, ca 1year old"		FA converted using XFA	2008	fi123				4.3					0.03249876	0.18918921					
900822	900822	Finfish	"Madagascar, Betsiboka River"	W	33	AWX		"Sea catfish, wild, dorsal muscle tissue, skin-on, raw"	r	Arius madagascariensis		Arius spp	Sep	"length and weight of fish: 20-30cm, 150-300g, ca 1year old"		FA converted using XFA	2008	fi123				5.6					0.03760532	0.27594174					
900823	900823	Finfish	"Madagascar, Betsiboka River"	W	33	AWX		"Sea catfish, wild, dorsal muscle tissue, skin-on, raw"	r	Arius madagascariensis		Arius spp	Oct	"length and weight of fish: 20-30cm, 150-300g, ca 1year old"		FA converted using XFA	2008	fi123				5.8					0.03319092	0.33032868					
900824	900824	Finfish	"Madagascar, Betsiboka River"	W	33	AWX		"Sea catfish, wild, dorsal muscle tissue, skin-on, raw"	r	Arius madagascariensis		Arius spp	Nov	"length and weight of fish: 20-30cm, 150-300g, ca 1year old"		FA converted using XFA	2008	fi123				6.6					0.03548732	0.48479288					
900825	900825	Finfish	"Greece, Limnos Island, Mediterranean Sea"	W	33	RPG		"Red porgy, wild, muscle flesh, raw"	r	Pagrus pagrus	Red porgy	Pagrus pagrus	Mar	"mean length and weight of fish: 30.60cm, 516g"		FA tr= <0.5 mg/100g food	2010	fi124				0.91					0.02631	0.15824					
900826	900826	Finfish	"Greece, Argolicos bay, Mediterranean Sea"	W	33	WEG		"Greater weever, wild, muscle flesh, raw"	r	Trachinus draco	Greater weever	Trachinus draco	Oct	"mean length and weight of fish: 32.5cm, 420g"		FA tr= <0.5 mg/100g food	2010	fi124				0.98					0.02865	0.15597					
900827	900827	Finfish	"Greece, Argolicos bay, Mediterranean Sea"	W	34	GUN		"Piper gurnard, wild, muscle flesh, raw"	r	Trigla lyra	Piper gurnard	Trigla lyra	Oct	"mean length and weight of fish: 29cm, 205g"		FA tr= <0.5 mg/100g food	2010	fi124				0.66					0.03566	0.10252					
900828	900828	Finfish	"USA, WA, Northeast Pacific, Cape Flattery"	W	32	PCO		"Pacific cod, wild, fillet, raw"	r	Gadus macrocephalus	Pacific cod	Gadus macrocephalus					1984	fi125							10.8	0.2099			0.416			12.9	
900829	900829	Finfish	"USA, AK, Northeast Pacific, Cape Sarichef"	W	32	PCO		"Pacific cod, wild, fillet, raw"	r	Gadus macrocephalus	Pacific cod	Gadus macrocephalus					1984	fi125							11.3	0.165			0.3627			3.1	
900830	900830	Finfish	"USA, AK, Northeast Pacific, Cape Ommaney"	W	32	PCO		"Pacific cod, wild, fillet, raw"	r	Gadus macrocephalus	Pacific cod	Gadus macrocephalus					1984	fi125							13.3	0.1581			0.3731			5.8	
900831	900831	Finfish	"USA, OR, Northeast Pacific, Newport"	W	31	MIP		"Dover sole, wild, fillet, raw"	r	Microstomus pacificus	Dover sole	Microstomus pacificus					1984	fi125							11.5	0.1984			0.3428			12.1	
900832	900832	Finfish	"USA, AK, Northeast Pacific, Cape Ommaney"	W	31	MIP		"Dover sole, wild, fillet, raw"	r	Microstomus pacificus	Dover sole	Microstomus pacificus					1984	fi125							11.9	0.1795			0.3179			12.8	
900833	900833	Finfish	"USA, CA, Northeast Pacific, Santa Cruz"	W	31	MIP		"Dover sole, wild, fillet, raw"	r	Microstomus pacificus	Dover sole	Microstomus pacificus					1984	fi125							20.2	0.256			0.5056			10.1	
900834	900834	Finfish	"USA, AK, Northeast Pacific, Bering Sea"	W	32	ALK		"Walleye pollock, wild, fillet, raw"	r	Theragra chalcogramma	Alaska pollock(=Walleye poll.)	Theragra chalcogramma					1984	fi125							13	0.1658			0.3086			3	
900835	900835	Finfish	"USA, AK, Northeast Pacific, Shelikof Strait"	W	32	ALK		"Walleye pollock, wild, fillet, raw"	r	Theragra chalcogramma	Alaska pollock(=Walleye poll.)	Theragra chalcogramma					1984	fi125							9.9	0.2017			0.4396			3	
900836	900836	Finfish	"USA, AK, Northeast Pacific, Cape Ommaney"	W	32	ALK		"Walleye pollock, wild, fillet, raw"	r	Theragra chalcogramma	Alaska pollock(=Walleye poll.)	Theragra chalcogramma					1984	fi125							14.2	0.2074			0.4179			1.8	
900837	900837	Finfish	"USA, OR, Northeast Pacific, Astoria"	W	32	NHA		"Pacific whiting, wild, fillet, raw"	r	Merluccius productus	North Pacific hake	Merluccius productus					1984	fi125							9.2	0.2579			0.3969			11.5	
900838	900838	Finfish	"USA, OR, Northeast Pacific, Astoria"	W	32	NHA		"Pacific whiting, wild, fillet, raw"	r	Merluccius productus	North Pacific hake	Merluccius productus					1984	fi125							10.4	0.2437			0.3052			11.3	
900839	900839	Finfish	"USA, AK, Gulf of Alaska"	W	37	BPQ		"Pomfret, wild, fillet, raw"	r	Brama japonica	Pacific pomfret	Brama japonica					1984	fi125							8.8	0.293			0.3635			11.4	
900840	900840	Finfish	"USA, AK, Northeast Pacific, Kodiak Islands"	W	33	HUM		"Atka mackerel, wild, fillet, raw"	r	Pleurogrammus monopterygius	Atka mackerel	Pleurogrammus monopterygius					1984	fi125							14.1	0.6159			0.5067			1.4	
900841	900841	Finfish	"USA, OR, Northeast Pacific, Seaside"	W	24	SHA		"American shad, wild, fillet, raw"	r	Alosa sapidissima	American shad	Alosa sapidissima					1984	fi125							14.4	0.9444			0.3792			5.1	
900842	900842	Finfish	"Tunisia, Gulf of Gabés"	W	35	SAA		"Round sardinella, wild, whole fish, raw"	r	Sardinella aurita	Round sardinella	Sardinella aurita	Dec				2010	fi126	19.65				9.45										
900843	900843	Finfish	"Tunisia, Gulf of Gabés"	W	35	SAA		"Round sardinella, wild, whole fish, raw"	r	Sardinella aurita	Round sardinella	Sardinella aurita	Feb				2010	fi126	19.62				9.33				0.9418079	0.83906522					
900844	900844	Finfish	"Tunisia, Gulf of Gabés"	W	35	SAA		"Round sardinella, wild, whole fish, raw"	r	Sardinella aurita	Round sardinella	Sardinella aurita	Apr				2010	fi126	19.91				7.42										
900845	900845	Finfish	"Tunisia, Gulf of Gabés"	W	35	SAA		"Round sardinella, wild, whole fish, raw"	r	Sardinella aurita	Round sardinella	Sardinella aurita	Jun				2010	fi126	20.07				4.87										
900846	900846	Finfish	"Tunisia, Gulf of Gabés"	W	35	SAA		"Round sardinella, wild, whole fish, raw"	r	Sardinella aurita	Round sardinella	Sardinella aurita	Jul				2010	fi126	20.36				2.5										
900847	900847	Finfish	"Tunisia, Gulf of Gabés"	W	35	SAA		"Round sardinella, wild, whole fish, raw"	r	Sardinella aurita	Round sardinella	Sardinella aurita	Sep				2010	fi126	19.79				5.77										
900848	900848	Finfish	"Tunisia, Gulf of Gabés"	W	35	SAA		"Round sardinella, wild, whole fish, raw"	r	Sardinella aurita	Round sardinella	Sardinella aurita	Oct				2010	fi126	19.82				7.65										
900849	900849	Finfish	"Tunisia, Gulf of Gabés"	W	35	SAA		"Round sardinella, wild, whole fish, raw"	r	Sardinella aurita	Round sardinella	Sardinella aurita	Nov				2010	fi126	19.59				10.25										
900850	900850	Finfish	"USA, Great Lakes"	W	13	FPY		"Yellow perch, wild, skinless fillet, raw"	r	Perca flavescens	American yellow perch	Perca flavescens		fish weight: 150g		All values expressed per DM - conversion to FW; FA converted using XFA	2006	fi128	17.6341				0.25993		2.992	0.086955	0.000384852	0.056503323	0.135388	18.513	7.854		71.247
900851	900851	Finfish	"Cambodia, Kampong Chhnang, Kandal Phnom Penh"	W	11	RRZ	Changwa mool	"Rasbora, wild, whole fish, full grown, raw"	r	Rasbora tornieri		Rasbora tawarensis	"Oct, Nov 2001"	mean size of fish: 20g; edible parts according to traditional cleaning	3	RETOLD: all-trans-dehydroretinol and 13-cis isomers	2007	fi129															
900852	900852	Finfish	"Cambodia, Kampong Chhnang, Kandal Phnom Penh"	W	11	RRZ	Changwa mool	"Rasbora, wild, edible part, head included, raw"	r	Rasbora tornieri		Rasbora tawarensis	"Oct, Nov 2001"	mean size of fish: 16.5g; edible parts according to traditional cleaning	3	RETOLD: all-trans-dehydroretinol and 13-cis isomers	2007	fi129															
900853	900853	Finfish	"Cambodia, Kampong Chhnang, Kandal Phnom Penh"	W	13	CUO	Bawndol ampeou	"Borneo river sprat, wild, whole fish, full grown, raw"	r	Clupeoides borneensis	Borneo river sprat	Clupeoides borneensis	"Oct, Nov 2001"	mean size of fish: 2.2g; edible parts according to traditional cleaning	2	RETOLD: all-trans-dehydroretinol and 13-cis isomers	2007	fi129															
900854	900854	Finfish	"Cambodia, Kampong Chhnang, Kandal Phnom Penh"	W	11	HNZ	Riel tob	"Siamese mud carp,wild, whole fish,  full grown, raw"	r	Henicorhynchus siamensis	Siamese mud carp	Henicorhynchus siamensis	"Oct, Nov 2001"	mean size of fish: 12.0g; edible parts according to traditional cleaning	2	RETOLD: all-trans-dehydroretinol and 13-cis isomers	2007	fi129															
900855	900855	Finfish	"Cambodia, Kampong Chhnang, Kandal Phnom Penh"	W	11	FCY	Chanteas phluk	"whole fish, wild, full grown, raw"	r	Parachela siamensis	Cyprinids nei	Cyprinidae	"Oct, Nov 2001"	mean size of fish: 19g; edible parts according to traditional cleaning	1	RETOLD: all-trans-dehydroretinol and 13-cis isomers	2007	fi129															
900856	900856	Finfish	"Cambodia, Kampong Chhnang, Kandal Phnom Penh"	W	11	FCY	Chanteas phluk	"whole fish, wild, juvenile, raw"	r	Parachela siamensis	Cyprinids nei	Cyprinidae	"Oct, Nov 2001"	mean size of fish: 3g; edible parts according to traditional cleaning	1	RETOLD: all-trans-dehydroretinol and 13-cis isomers	2007	fi129															
900857	900857	Finfish	"Cambodia, Kampong Chhnang, Kandal Phnom Penh"	W	11	FCY	Chanteas phluk	"whole fish, wild, full grown and juvenile, raw"	r	Parachela siamensis	Cyprinids nei	Cyprinidae	"Oct, Nov 2001"	mean size of fish: 11.0g; edible parts according to traditional cleaning	2	RETOLD: all-trans-dehydroretinol and 13-cis isomers	2007	fi129															
900858	900858	Finfish	"Cambodia, Kampong Chhnang, Kandal Phnom Penh"	W	11	FCY	Chanteas phluk	"edible part, wild, head included, raw"	r	Parachela siamensis	Cyprinids nei	Cyprinidae	"Oct, Nov 2001"	mean size of fish: 15g; edible parts according to traditional cleaning	2	RETOLD: all-trans-dehydroretinol and 13-cis isomers	2007	fi129															
900859	900859	Finfish	"Cambodia, Kampong Chhnang, Kandal Phnom Penh"	W	11	FCY	Chanteas phluk	"edible part, wild, head excluded, raw"	r	Parachela siamensis	Cyprinids nei	Cyprinidae	"Oct, Nov 2001"	mean size of fish: 2g; edible parts according to traditional cleaning	1	RETOLD: all-trans-dehydroretinol and 13-cis isomers	2007	fi129															
900860	900860	Finfish	"Cambodia, Kampong Chhnang, Kandal Phnom Penh"	W	11	TYT	Linh	"whole fish, wild, full grown, raw"	r	Thynnichthys thynnoides		Thynnichthys thynnoides	"Oct, Nov 2001"	mean size of fish: 25.5g; edible parts according to traditional cleaning	1	RETOLD: all-trans-dehydroretinol and 13-cis isomers	2007	fi129															
900861	900861	Finfish	"Cambodia, Kampong Chhnang, Kandal Phnom Penh"	W	11	TYT	Linh	"whole fish, wild, juvenile, raw"	r	Thynnichthys thynnoides		Thynnichthys thynnoides	"Oct, Nov 2001"	mean size of fish: 7.7g; edible parts according to traditional cleaning	1	RETOLD: all-trans-dehydroretinol and 13-cis isomers	2007	fi129															
900862	900862	Finfish	"Cambodia, Kampong Chhnang, Kandal Phnom Penh"	W	11	TYT	Linh	"whole fish, wild, full grown and juvenile, raw"	r	Thynnichthys thynnoides		Thynnichthys thynnoides	"Oct, Nov 2001"	mean size of fish: 166g; edible parts according to traditional cleaning	2	RETOLD: all-trans-dehydroretinol and 13-cis isomers	2007	fi129															
900863	900863	Finfish	"Cambodia, Kampong Chhnang, Kandal Phnom Penh"	W	22	AAT	Chlok	"edible part, wild, head excluded, raw"	r	Anguilla bicolor		Anguilla bicolor	"Oct, Nov 2001"	mean size of fish: 53.2g; edible parts according to traditional cleaning	2	RETOLD: all-trans-dehydroretinol and 13-cis isomers	2007	fi129															
900864	900864	Finfish	"Cambodia, Kampong Chhnang, Kandal Phnom Penh"	W	37		Phtoung	"edible part, wild, head excluded, raw"	r	Dermogenys pusilla		Hemiramphidae	"Oct, Nov 2001"	mean size of fish: 17.0g; edible parts according to traditional cleaning	3	RETOLD: all-trans-dehydroretinol and 13-cis isomers	2007	fi129															
900875	900875	Finfish	"Brazil, São Paulo, Santos cost"	W	33	MTI	Badejo-mira	"Comb grouper, adult fish, muscle flesh, middle portion, raw"	r	Mycteroperca acutirostris	Comb grouper	Mycteroperca acutirostris					2007	fi131				4.97					0.44233	1.24747					
900876	900876	Finfish	"Brazil, São Paulo, Santos cost"	W	37	RUB	Xerelete	"Blue runner, adult fish, muscle flesh, middle portion, raw"	r	Caranx crysus	Blue runner	Caranx crysos					2007	fi131				18.8					1.222	3.7036					
900877	900877	Finfish	"Brazil, São Paulo, Santos cost"	W	35	THA	Sardinha da lage	"Atlantic thread herring, adult fish, muscle flesh, middle portion, raw"	r	Opisthonema oglinum	Atlantic thread herring	Opisthonema oglinum					2007	fi131				13.3					0.9044	2.527					
900878	900878	Finfish	"Brazil, São Paulo, Santos cost"	W	35	BSR	Sardinha Brasileira	"Brazilian sardinella, adult fish, muscle flesh, middle portion, raw"	r	Sardinella brasiliensis	Brazilian sardinella	Sardinella brasiliensis					2007	fi131				8.19					0.69615	1.84275					
900879	900879	Finfish	"Brazil, São Paulo, Santos cost"	W	34	LHT	Peixe espada	"Largehead hairtail, adult fish, muscle flesh, middle portion, raw"	r	Trichiurus lepturus	Largehead hairtail	Trichiurus lepturus					2007	fi131				2.75					0.21175	0.57475					
900880	900880	Finfish	"Brazil, São Paulo, Santos cost"	W	36	BON	Serra	"Atlantic bonito, adult fish, muscle flesh, middle portion, raw"	r	Sarda sarda	Atlantic bonito	Sarda sarda					2007	fi131				2.44					0.27328	0.1952					
900881	900881	Finfish	"Brazil, São Paulo, Santos cost"	W	33	ALM	Peixe porco	"Unicorn leatherjacket filefish, adult fish, muscle flesh, middle portion, raw"	r	Aluterus monoceros	Unicorn leatherjacket filefish	Aluterus monoceros					2007	fi131				3.59					0.3231	1.09136					
900882	900882	Finfish	"Brazil, São Paulo, Santos cost"	W	33	MUB	Tainha	"Lebranche mullet, adult fish, muscle flesh, middle portion, raw"	r	Mugil liza	Lebranche mullet	Mugil liza					2007	fi131				2.58					0.24252	0.63468					
900883	900883	Finfish	"Brazil, São Paulo, Santos cost"	W	37	MAZ	Cavalinha	"adult fish, muscle flesh, middle portion, raw"	r	Scomber colias	Scomber mackerels nei	Scomper spp					2007	fi131				6.94					0.63154	0.4511					
900884	900884	Finfish	"Brazil, São Paulo, Santos cost"	W	35	MHS	Savelha	"Brazilian menhaden, adult fish, muscle flesh, middle portion, raw"	r	Brevoortia aurea	Brazilian menhaden	Brevoortia aurea					2007	fi131				9.64					1.11824	2.38108					
900885	900885	Finfish	"Brazil, São Paulo, Santos cost"	W	36	FRI	Bonito cachorro	"Frigate tuna, adult fish, muscle flesh, middle portion, raw"	r	Auxis thazard thazard	Frigate tuna	Auxis thazard					2007	fi131				6.05					0.5324	2.0086					
