seanuts_id2,species_name,log_concentration,log_length,bulk_trophic_level,feeding_mode,feeding_level,reference,abs_lat
263,Gadus morhua,2.163323025660538,5.2687168969434195,4.29,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Reykdal Ó., Jörundsdóttir H.Ó., Desnica N., Hauksdóttir S., Ragnarsdóttir Þ., Vrac A., Gunnlaugsdóttir H., Pálmadóttir H. (2011). Nutrient value of seafoods – Proximates, minerals, trace elements and fatty acids in products. Matis Report 33-11. ISSN 1670-7192. (In Icelandic with English summary).",63.968654
244,Gasterochisma melampus,2.3978952727983707,5.099866427824199,4.35,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Vlieg P., Murray T., Body D.R. (1993). Nutritional data on six Oceanic Pelagic fish species from New Zealand waters. Journal of Food Composition and Analysis 6: 45-54",36.102376
1972,Heteropneustes fossilis,4.0943445622221,3.4011973816621555,3.89,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Bogard, J.R., Thilsted, S.H., Marks, G.C., Wahab, M.A., Hossain, M.A., Jakobsen, J. and Stangoulis, J., 2015. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis, 42, pp.120-133.",23.81
144,Homarus americanus,3.856510295497887,3.2188758248682006,3.7,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Barrento S., Marques A., Teixeira B., Vaz-Pires P., Carvalho M.L., Nunes M.L. (2008). Essential elements and contaminants in edible tissues of European and American lobsters. Food Chemistry 111: 862-867",43.432073
172,Homarus americanus,3.3775875160230218,3.2188758248682006,3.7,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Barrento S., Marques A., Teixeira B., Vaz-Pires P., Carvalho M.L., Nunes M.L. (2008). Essential elements and contaminants in edible tissues of European and American lobsters. Food Chemistry 111: 862-867",43.432073
207,Homarus americanus,2.8507065015037334,3.2188758248682006,3.7,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Barrento S., Marques A., Teixeira B., Vaz-Pires P., Carvalho M.L., Nunes M.L. (2008). Essential elements and contaminants in edible tissues of European and American lobsters. Food Chemistry 111: 862-867",43.432073
2021,Illex coindetii,4.000033882750859,3.4657359027997265,3.94,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özden, Ö. and Erkan, N., 2011. A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species. British Food Journal, 113(4), pp.457-469.",39.019184
232,Isurus oxyrinchus,2.4849066497880004,5.971261839790462,4.32,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Vlieg P., Murray T., Body D.R. (1993). Nutritional data on six Oceanic Pelagic fish species from New Zealand waters. Journal of Food Composition and Analysis 6: 45-54",36.102376
1996,Johnius argentatus,7.549609165154532,3.4011973816621555,3.27,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Bogard, J.R., Thilsted, S.H., Marks, G.C., Wahab, M.A., Hossain, M.A., Jakobsen, J. and Stangoulis, J., 2015. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis, 42, pp.120-133.",23.81
253,Lamna nasus,2.302585092994046,5.6240175061873385,4.36,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Vlieg P., Murray T., Body D.R. (1993). Nutritional data on six Oceanic Pelagic fish species from New Zealand waters. Journal of Food Composition and Analysis 6: 45-54",36.102376
277,Lampris guttatus,1.791759469228055,5.298317366548036,4.22,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Vlieg P., Murray T., Body D.R. (1993). Nutritional data on six Oceanic Pelagic fish species from New Zealand waters. Journal of Food Composition and Analysis 6: 45-54",36.102376
112,Leuciscus idus,4.0943445622221,4.442651256490317,3.79,variable,mainly animals (troph. 2.8 and up),"Lazos E.S., Aggelousis G., Alexakis A. (1989). Metal and proximate composition of the edible portion of 11 freshwater fish species. Journal of Food Composition and Analysis 2: 371-381",41.53
113,Leuciscus idus,4.0943445622221,4.442651256490317,3.79,variable,mainly animals (troph. 2.8 and up),"Lazos E.S., Aggelousis G., Alexakis A. (1989). Metal and proximate composition of the edible portion of 11 freshwater fish species. Journal of Food Composition and Analysis 2: 371-381",41.53
274,Liza aurata,1.9315214116032138,4.07753744390572,2.84,variable,plants/detritus+animals (troph. 2.2-2.79),"Pirestani S., Ali Sahari M., Barzegar M., Seyfabadi S.J. (2009). Chemical compositions and minerals of some commercially important fish species from the South Caspian Sea. International Food Research Journal 16: 39-44",35.707481
1999,Liza parsia,4.189654742026425,2.772588722239781,2,grazing on aquatic plants,mainly plants/detritus (troph. 2-2.19),"Bogard, J.R., Thilsted, S.H., Marks, G.C., Wahab, M.A., Hossain, M.A., Jakobsen, J. and Stangoulis, J., 2015. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis, 42, pp.120-133.",23.81
2009,Lophius piscatorius,3.1135153092103742,5.298317366548036,4.55,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özden, Ö. and Erkan, N., 2011. A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species. British Food Journal, 113(4), pp.457-469.",40.668141
238,Lota lota,2.4501426573516603,5.0238805208462765,4.05,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Łuczyńska J., Tońska E., Łuczyński M. (2009). Essential mineral cmponents in the muscles of six freshwater fish from the Mazurian Great Lakes (northeastern Poland). Arch Pol Fish 17: 171-178",54.117096
1821,Lota lota,3.6888794541139363,5.0238805208462765,4.05,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Kuhnlein, H.V., Appavoo, D., Morrison, N., Soueida, R. and Pierrot, P., 1994. Use and nutrient composition of traditional Sahtú (Hareskin) Dene/Métis foods. Journal of Food Composition and Analysis, 7(3), pp.144-157.",67.038639
1827,Lota lota,2.0794415416798357,5.0238805208462765,4.05,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Kuhnlein, H.V., Chan, H.M., Leggee, D. and Barthet, V., 2002. Macronutrient, mineral and fatty acid composition of Canadian Arctic traditional food. Journal of Food Composition and Analysis, 15(5), pp.545-566.",67.524849
268,Melanogrammus aeglefinus,2.0541237336955462,4.5965618114226725,3.56,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Reykdal Ó., Jörundsdóttir H.Ó., Desnica N., Hauksdóttir S., Ragnarsdóttir Þ., Vrac A., Gunnlaugsdóttir H., Pálmadóttir H. (2011). Nutrient value of seafoods – Proximates, minerals, trace elements and fatty acids in products. Matis Report 33-11. ISSN 1670-7192. (In Icelandic with English summary).",63.968654
75,Merlangius merlangus,4.29825500403408,4.04305126783455,3.57,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",41.008238
122,Merlangius merlangus,4.0746689268621035,4.04305126783455,3.57,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",41.008238
125,Merlangius merlangus,4.049939768245195,4.04305126783455,3.57,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",41.008238
146,Merlangius merlangus,3.844397056419698,4.04305126783455,3.57,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",41.008238
2008,Merluccius merluccius,5.429784129290343,4.867534450455582,4.3,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özden, Ö. and Erkan, N., 2011. A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species. British Food Journal, 113(4), pp.457-469.",40.668141
250,Merluccius productus,2.341805806147327,4.31748811353631,3.9800000190000002,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Teeny F.M., Gauglitz Jr. E.J., Hall A.S., Houle C.R.(1984). Mineral composition of the edible muscle tissue of seven species of fish from the Northeast Pacific. J. Agric. Food Chem. 32: 852-855",46.187884
258,Merluccius productus,2.2192034840549946,4.31748811353631,3.9800000190000002,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Teeny F.M., Gauglitz Jr. E.J., Hall A.S., Houle C.R.(1984). Mineral composition of the edible muscle tissue of seven species of fish from the Northeast Pacific. J. Agric. Food Chem. 32: 852-855",46.187884
196,Microstomus pacificus,3.005682604407159,4.127134385045092,3.34,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Teeny F.M., Gauglitz Jr. E.J., Hall A.S., Houle C.R.(1984). Mineral composition of the edible muscle tissue of seven species of fish from the Northeast Pacific. J. Agric. Food Chem. 32: 852-855",36.974117
235,Microstomus pacificus,2.4765384001174837,4.127134385045092,3.34,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Teeny F.M., Gauglitz Jr. E.J., Hall A.S., Houle C.R.(1984). Mineral composition of the edible muscle tissue of seven species of fish from the Northeast Pacific. J. Agric. Food Chem. 32: 852-855",56.167222
239,Microstomus pacificus,2.4423470353692043,4.127134385045092,3.34,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Teeny F.M., Gauglitz Jr. E.J., Hall A.S., Houle C.R.(1984). Mineral composition of the edible muscle tissue of seven species of fish from the Northeast Pacific. J. Agric. Food Chem. 32: 852-855",44.636784
30,Monopterus albus,6.263398262591624,4.605170185988092,2.880000114,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Nurhasan M., Maehre H.K., Malde M.K., Stormo S.K., Halwart M., James D., Elvevoll E.O. (2010). Nutritional composition of aquatic species inLaotian rice field systems. Journal of Food Composition and Analysis 23:205-213",14.903036
38,Mormyrus rume,5.883322388488279,4.605170185988092,2.48,grazing on aquatic plants,plants/detritus+animals (troph. 2.2-2.79),"Otitologbon S.A., Agbaji E.B., Peters O.A., Oniye S.J. (1997). Proximate and mineral composition of three Nigerian freshwater fishes. J Sci Food Agric 75: 312-314",11.066667
100,Mullus surmuletus,4.135382533417714,3.6888794541139363,3.46,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",41.008238
107,Mullus surmuletus,4.1018099600000335,3.6888794541139363,3.46,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",41.008238
133,Mullus surmuletus,3.9684449259012022,3.6888794541139363,3.46,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",41.008238
137,Mullus surmuletus,3.948975764100425,3.6888794541139363,3.46,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",41.008238
1967,Nandus nandus,7.170119543449628,2.995732273553991,3.89,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Bogard, J.R., Thilsted, S.H., Marks, G.C., Wahab, M.A., Hossain, M.A., Jakobsen, J. and Stangoulis, J., 2015. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis, 42, pp.120-133.",23.81
1956,Notopterus notopterus,5.438079308923196,4.0943445622221,3.4,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Bogard, J.R., Thilsted, S.H., Marks, G.C., Wahab, M.A., Hossain, M.A., Jakobsen, J. and Stangoulis, J., 2015. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis, 42, pp.120-133.",23.81
173,Oncorhynchus gorbuscha,3.367295829986474,4.267363726307013,3.39,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),Stansby M.E. (1976). Chemical characteristics of fish caught in the Northeast Pacific Ocean. Marine Fisheries Review 38(9): 1-11,52.372895
152,Oncorhynchus keta,3.784189633918261,4.605170185988092,3.42,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),Stansby M.E. (1976). Chemical characteristics of fish caught in the Northeast Pacific Ocean. Marine Fisheries Review 38(9): 1-11,52.372895
91,Oncorhynchus kisutch,4.189654742026425,4.584967478670572,4.18,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),Stansby M.E. (1976). Chemical characteristics of fish caught in the Northeast Pacific Ocean. Marine Fisheries Review 38(9): 1-11,52.372895
266,Oncorhynchus kisutch,2.0794415416798357,4.584967478670572,4.18,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),Stansby M.E. (1976). Chemical characteristics of fish caught in the Northeast Pacific Ocean. Marine Fisheries Review 38(9): 1-11,52.372895
78,Oncorhynchus mykiss,4.267316996289947,4.787491742782046,3.53,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Córser P.I., Ferrari G.T., De Martinez Y.B. (2000). Análisis proximal, perfil de ácidos grasos, aminoácidos esenciales y contendido de minerales en doce especies de pescado de importancia comercial en Venezuela. Archivos Latinoamericanos de Nutritcion 50(2): 187-194",10.654451
153,Oncorhynchus mykiss,3.7612001156935624,4.787491742782046,3.53,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),Stansby M.E. (1976). Chemical characteristics of fish caught in the Northeast Pacific Ocean. Marine Fisheries Review 38(9): 1-11,52.372895
136,Oncorhynchus nerka,3.9512437185814275,4.430816798843313,3.23,selective plankton feeding,mainly animals (troph. 2.8 and up),Stansby M.E. (1976). Chemical characteristics of fish caught in the Northeast Pacific Ocean. Marine Fisheries Review 38(9): 1-11,52.372895
157,Oncorhynchus nerka,3.6888794541139363,4.430816798843313,3.23,selective plankton feeding,mainly animals (troph. 2.8 and up),"Kuhnlein H.V., Chan H.M., Leggee C., Barthet V. (2002). Macronutrient, mineral and fatty acid composition of Canadian arctic traditional foo. Journal of Food Composition and Analysis 15: 545-566",67.524849
160,Oncorhynchus nerka,3.6375861597263857,4.430816798843313,3.23,selective plankton feeding,mainly animals (troph. 2.8 and up),"Kuhnlein H.V., Chan H.M., Leggee C., Barthet V. (2002). Macronutrient, mineral and fatty acid composition of Canadian arctic traditional foo. Journal of Food Composition and Analysis 15: 545-566",67.524849
273,Oncorhynchus nerka,1.9459101490553132,4.430816798843313,3.23,selective plankton feeding,mainly animals (troph. 2.8 and up),"Kuhnlein H.V., Chan H.M., Leggee C., Barthet V. (2002). Macronutrient, mineral and fatty acid composition of Canadian arctic traditional foo. Journal of Food Composition and Analysis 15: 545-566",67.524849
278,Oncorhynchus nerka,1.791759469228055,4.430816798843313,3.23,selective plankton feeding,mainly animals (troph. 2.8 and up),"Kuhnlein H.V., Chan H.M., Leggee C., Barthet V. (2002). Macronutrient, mineral and fatty acid composition of Canadian arctic traditional foo. Journal of Food Composition and Analysis 15: 545-566",67.524849
178,Oncorhynchus tshawytscha,3.258096538021482,4.944020544776742,3.83,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),Stansby M.E. (1976). Chemical characteristics of fish caught in the Northeast Pacific Ocean. Marine Fisheries Review 38(9): 1-11,52.372895
15,Oreochromis niloticus,6.78332520060396,4.0943445622221,2.0199999809999998,browsing on substrate,mainly plants/detritus (troph. 2-2.19),"Otitologbon S.A., Agbaji E.B., Peters O.A., Oniye S.J. (1997). Proximate and mineral composition of three Nigerian freshwater fishes. J Sci Food Agric 75: 312-314",11.066667
156,Oreochromis niloticus,3.713572066704308,4.0943445622221,2.0199999809999998,browsing on substrate,mainly plants/detritus (troph. 2-2.19),"Córser P.I., Ferrari G.T., De Martinez Y.B. (2000). Análisis proximal, perfil de ácidos grasos, aminoácidos esenciales y contendido de minerales en doce especies de pescado de importancia comercial en Venezuela. Archivos Latinoamericanos de Nutritcion 50(2): 187-194",10.654451
1992,Oreochromis niloticus,4.553876891600541,4.0943445622221,2.0199999809999998,browsing on substrate,mainly plants/detritus (troph. 2-2.19),"Bogard, J.R., Thilsted, S.H., Marks, G.C., Wahab, M.A., Hossain, M.A., Jakobsen, J. and Stangoulis, J., 2015. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis, 42, pp.120-133.",23.81
1993,Oreochromis niloticus (juvenile),4.787491742782046,4.0943445622221,2,browsing on substrate,mainly plants/detritus (troph. 2-2.19),"Bogard, J.R., Thilsted, S.H., Marks, G.C., Wahab, M.A., Hossain, M.A., Jakobsen, J. and Stangoulis, J., 2015. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis, 42, pp.120-133.",23.81
86,Pagellus bogaraveo,4.23410650459726,4.248495242049359,3.73,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Álvarez V., Medina I., Prego R., Aubourg S.P. (2009). Lipid and mineral distribution in different zones of farmed and wild blackspot seabream (Pagellus bogaraveo). Eur. J. Lipid Sci. Technol. 111: 957-966",42.575055
93,Pagellus bogaraveo,4.1588830833596715,4.248495242049359,3.73,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Álvarez V., Medina I., Prego R., Aubourg S.P. (2009). Lipid and mineral distribution in different zones of farmed and wild blackspot seabream (Pagellus bogaraveo). Eur. J. Lipid Sci. Technol. 111: 957-966",42.575055
158,Pagellus bogaraveo,3.6635616461296463,4.248495242049359,3.73,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Álvarez V., Medina I., Prego R., Aubourg S.P. (2009). Lipid and mineral distribution in different zones of farmed and wild blackspot seabream (Pagellus bogaraveo). Eur. J. Lipid Sci. Technol. 111: 957-966",42.575055
1994,Pampus argenteus,3.4339872044851463,4.0943445622221,3.23,selective plankton feeding,mainly animals (troph. 2.8 and up),"Bogard, J.R., Thilsted, S.H., Marks, G.C., Wahab, M.A., Hossain, M.A., Jakobsen, J. and Stangoulis, J., 2015. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis, 42, pp.120-133.",23.81
1990,Pangasianodon hypophthalmus (juvenile),4.07753744390572,4.867534450455582,3.12,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Bogard, J.R., Thilsted, S.H., Marks, G.C., Wahab, M.A., Hossain, M.A., Jakobsen, J. and Stangoulis, J., 2015. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis, 42, pp.120-133.",23.81
4,Parambassis wolffii,7.132984653453985,2.995732273553991,3.72,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Roos N., Thorseng H., Chamnan C., Larsen T., Gondolf U.H., Bukhave K., Haraksingh Tilsted S. (2007). Iron content in common Cambodian fish species: Perspectives for dietary iron intake in poor, rural housholds. Food Chemistry 104: 1226 - 1235",12.265754
264,Patagonotothen ramsayi,2.155823711598642,3.784189633918261,3.49,browsing on substrate,mainly animals (troph. 2.8 and up),"González M.J., Gallardo J.M., Brickle P., Medina I. (2007).Nutritional composition and safety of Patagonothothen ramsayi, a discard species from Patagonian Shelf. International Journal of Food Science and Technology 42: 1240-1248",51.796253
285,Perca flavescens,1.095273387402595,3.912023005428146,3.36,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"González S., Flick G.J., O'Keefe S.F., Duncan S.E., McLean E. Craig S.R. (2006). Composition of farmed and wild yellow perch (Perca flavescens). Journal of Food Composition and Analysis 19: 720-726",45.052237
66,Perca fluviatilis,4.447346100794524,4.0943445622221,3.66,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Orban E., Nevigato T., Masci M., Di Lena G., Casini I., Caproni R., Gambelli L., De Angelis P., Rampacci M. (2007). Nutritional quality and safety of European perch (Perca fluviatilis) from three lakes of central Italy. Food Chem 100: 482-490",42.606001
102,Perca fluviatilis,4.133565275375382,4.0943445622221,3.66,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Orban E., Nevigato T., Masci M., Di Lena G., Casini I., Caproni R., Gambelli L., De Angelis P., Rampacci M. (2007). Nutritional quality and safety of European perch (Perca fluviatilis) from three lakes of central Italy. Food Chem 100: 482-490",42.260357
147,Perca fluviatilis,3.835141961092188,4.0943445622221,3.66,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Orban E., Nevigato T., Masci M., Di Lena G., Casini I., Caproni R., Gambelli L., De Angelis P., Rampacci M. (2007). Nutritional quality and safety of European perch (Perca fluviatilis) from three lakes of central Italy. Food Chem 100: 482-490",42.119525
203,Perca fluviatilis,2.906354462402774,4.0943445622221,3.66,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Łuczyńska J., Tońska E., Łuczyński M. (2009). Essential mineral cmponents in the muscles of six freshwater fish from the Mazurian Great Lakes (northeastern Poland). Arch Pol Fish 17: 171-178",54.117096
209,Perca fluviatilis,2.848970892158587,4.0943445622221,3.66,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Łuczyńska J., Tońska E., Łuczyński M. (2009). Essential mineral cmponents in the muscles of six freshwater fish from the Mazurian Great Lakes (northeastern Poland). Arch Pol Fish 17: 171-178",54.084241
243,Perca fluviatilis,2.4069451083182885,4.0943445622221,3.66,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Łuczyńska J., Tońska E., Łuczyński M. (2009). Essential mineral cmponents in the muscles of six freshwater fish from the Mazurian Great Lakes (northeastern Poland). Arch Pol Fish 17: 171-178",54.084241
251,Perca fluviatilis,2.3223877202902252,4.0943445622221,3.66,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Łuczyńska J., Tońska E., Łuczyński M. (2009). Essential mineral cmponents in the muscles of six freshwater fish from the Mazurian Great Lakes (northeastern Poland). Arch Pol Fish 17: 171-178",54.00394
261,Perca fluviatilis,2.174751721484161,4.0943445622221,3.66,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Łuczyńska J., Tońska E., Łuczyński M. (2009). Essential mineral cmponents in the muscles of six freshwater fish from the Mazurian Great Lakes (northeastern Poland). Arch Pol Fish 17: 171-178",54.117096
1741,Placopectens magellanicus,2.2192034840549946,2.995732273553991,2,filtering plankton,mainly plants/detritus (troph. 2-2.19),"Anthony, Jane E., et al. ""Yields, proximate composition and mineral content of finfish and shellfish."" Journal of Food Science 48.1 (1983): 313-314.",37.150466
204,Platichthys stellatus,2.8903717578961645,4.418840607796598,3.5,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),Stansby M.E. (1976). Chemical characteristics of fish caught in the Northeast Pacific Ocean. Marine Fisheries Review 38(9): 1-11,52.372895
217,Pleurogrammus monopterygius,2.6461747973841225,3.9560398908449206,3.64,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Teeny F.M., Gauglitz Jr. E.J., Hall A.S., Houle C.R.(1984). Mineral composition of the edible muscle tissue of seven species of fish from the Northeast Pacific. J. Agric. Food Chem. 32: 852-855",57.241325
174,Pleuronectes platessa,3.332204510175204,4.605170185988092,3.23,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Reykdal Ó., Jörundsdóttir H.Ó., Desnica N., Hauksdóttir S., Ragnarsdóttir Þ., Vrac A., Gunnlaugsdóttir H., Pálmadóttir H. (2011). Nutrient value of seafoods – Proximates, minerals, trace elements and fatty acids in products. Matis Report 33-11. ISSN 1670-7192. (In Icelandic with English summary).",63.968654
254,Pollachius virens,2.302585092994046,4.774912960575186,3.61,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Reykdal Ó., Jörundsdóttir H.Ó., Desnica N., Hauksdóttir S., Ragnarsdóttir Þ., Vrac A., Gunnlaugsdóttir H., Pálmadóttir H. (2011). Nutrient value of seafoods – Proximates, minerals, trace elements and fatty acids in products. Matis Report 33-11. ISSN 1670-7192. (In Icelandic with English summary).",63.968654
60,Portunus pelagicus,4.74493212836325,2.9014215940827497,3.58,variable,mainly animals (troph. 2.8 and up),"Musaiger A.O., Al-Rumaidh M.J. (2005). Proximate and mineral composition of crab meat consumed in Bahrain. International Journal of Food Sciences and Nutrition 56(4): 231-235",26.0667
61,Portunus pelagicus,4.718498871295094,2.9014215940827497,3.58,variable,mainly animals (troph. 2.8 and up),"Musaiger A.O., Al-Rumaidh M.J. (2005). Proximate and mineral composition of crab meat consumed in Bahrain. International Journal of Food Sciences and Nutrition 56(4): 231-235",26.0667
1751,Portunus pelagicus,5.016617365773803,2.9014215940827497,3.58,variable,mainly animals (troph. 2.8 and up),"Gökoðlu, Nalan, and Pýnar Yerlikaya. ""Determinaton of proximate composition and mineral contents of blue crab (Callinectes sapidus) and swim crab (Portunus pelagicus) caught off the Gulf of Antalya."" Food Chemistry 80.4 (2003): 495-498.",36.5
1752,Portunus pelagicus,4.472780997942346,2.9014215940827497,3.58,variable,mainly animals (troph. 2.8 and up),"Gökoðlu, Nalan, and Pýnar Yerlikaya. ""Determinaton of proximate composition and mineral contents of blue crab (Callinectes sapidus) and swim crab (Portunus pelagicus) caught off the Gulf of Antalya."" Food Chemistry 80.4 (2003): 495-498.",36.5
202,Prochilodus reticulatus magdalenae,2.9444389791664403,3.332204510175204,2.18,grazing on aquatic plants,mainly plants/detritus (troph. 2-2.19),"Perea A. Gómez E. Mayorga Y., Triana C.Y. (2008). Caracterización nutricional de pescados de produccion y consumo regional en Bucaramanga, Colombia. Archivos Latinoamericanos de Nutricion 58(1): 91-97",5.816764
180,Pseudoplatystoma fasciatum,3.1986731175506815,4.6443908991413725,4.38,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Perea A. Gómez E. Mayorga Y., Triana C.Y. (2008). Caracterización nutricional de pescados de produccion y consumo regional en Bucaramanga, Colombia. Archivos Latinoamericanos de Nutricion 58(1): 91-97",5.816764
17,Puntioplites proctozystron,6.747269575197003,3.4011973816621555,2.7,variable,plants/detritus+animals (troph. 2.2-2.79),"Roos N., Thorseng H., Chamnan C., Larsen T., Gondolf U.H., Bukhave K., Haraksingh Tilsted S. (2007). Iron content in common Cambodian fish species: Perspectives for dietary iron intake in poor, rural housholds. Food Chemistry 104: 1226 - 1235",12.265754
2025,Rapana venosa,4.832305758571839,2.7788192719904172,3.1,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Özden, Ö. and Erkan, N., 2011. A preliminary study of amino acid and mineral profiles of important and estimable 21 seafood species. British Food Journal, 113(4), pp.457-469.",43.413029
279,Reinhardtius hippoglossoides,1.7749523509116738,4.189654742026425,4.09,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Reykdal Ó., Jörundsdóttir H.Ó., Desnica N., Hauksdóttir S., Ragnarsdóttir Þ., Vrac A., Gunnlaugsdóttir H., Pálmadóttir H. (2011). Nutrient value of seafoods – Proximates, minerals, trace elements and fatty acids in products. Matis Report 33-11. ISSN 1670-7192. (In Icelandic with English summary).",63.968654
269,Rutilus frisii kutum,2.0268315914075385,4.248495242049359,3.3,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),"Pirestani S., Ali Sahari M., Barzegar M., Seyfabadi S.J. (2009). Chemical compositions and minerals of some commercially important fish species from the South Caspian Sea. International Food Research Journal 16: 39-44",35.707481
