taxize_name,scientific_name,asfis_scientific_name,genus_species,obs_id,submitted_name,subgroup,common_name,body_part,food_name_in_english,biblio_id,location,season,comments_on_data_processing_methods,publication_year,food_item_id,nutrient,concentration,dri_per
Ostreidae,NA,NA,Ostreidae,c644,Ostreidae,Mollusc,Oysters,whole,"Oysters, whole",27,NA,NA,NA,NA,NA,protein,8.5,17
Parastichopus californicus,NA,NA,Parastichopus californicus,c646,Parastichopus californicus,Mollusc,Giant California Sea Cucumber,muscle,"Giant California Sea Cucumber, muscle",19,NA,NA,NA,NA,NA,protein,13,26
Parophrys vetulus,NA,NA,Parophrys vetulus,c648,Parophrys vetulus,Finfish,English Sole,muscle,"English Sole, muscle",27,NA,NA,NA,NA,NA,protein,16.8,33.6
Parophrys vetulus,NA,NA,Parophrys vetulus,c649,Parophrys vetulus,Finfish,English Sole,viscera,"English Sole, offal",27,NA,NA,NA,NA,NA,protein,13.9,27.800000000000004
Pectinidae,NA,NA,Pectinidae,c656,Pectinidae,Mollusc,Scallops,muscle,"Scallops, muscle",65,NA,NA,NA,NA,NA,protein,15.1,30.2
Pectinidae,NA,NA,Pectinidae,c657,Pectinidae,Mollusc,Scallops,muscle,"Scallops, muscle",27,NA,NA,NA,NA,NA,protein,14.6,29.2
Brevoortia tyrannus,NA,NA,Brevoortia tyrannus,c66,Brevoortia tyrannus,Finfish,Menhaden,whole,"Menhaden, whole",27,NA,NA,NA,NA,NA,protein,15.9,31.8
Perca flavescens,NA,NA,Perca flavescens,c660,Perca flavescens,Finfish,Yellow Perch,muscle,"Yellow Perch, muscle",44,NA,NA,NA,NA,NA,protein,17.8,35.6
Perca flavescens,NA,NA,Perca flavescens,c662,Perca flavescens,Finfish,Yellow Perch,muscle,"Yellow Perch, muscle",27,NA,NA,NA,NA,NA,protein,18.8,37.6
Perca flavescens,NA,NA,Perca flavescens,c663,Perca flavescens,Finfish,Yellow Perch,whole,"Yellow Perch, whole",27,NA,NA,NA,NA,NA,protein,16.6,33.2
Perca flavescens,NA,NA,Perca flavescens,c664,Perca flavescens,Finfish,Yellow Perch,viscera,"Yellow Perch, offal",27,NA,NA,NA,NA,NA,protein,17,34
Percidae,NA,NA,Percidae,c669,Percidae,Finfish,Perch and Darters,muscle,"Perch and Darters, muscle",27,NA,NA,NA,NA,NA,protein,14.9,29.799999999999997
Brevoortia tyrannus,NA,NA,Brevoortia tyrannus,c67,Brevoortia tyrannus,Finfish,Menhaden,whole,"Menhaden, whole",27,NA,NA,NA,NA,NA,protein,15.5,31
Petromyzontinae,NA,NA,Petromyzontinae,c670,Petromyzontinae,Finfish,Lampreys,muscle,"Lampreys, muscle",27,NA,NA,NA,NA,NA,protein,16,32
Platichthys stellatus,NA,NA,Platichthys stellatus,c672,Platichthys stellatus,Finfish,Starry Flounder,muscle,"Starry Flounder, muscle",27,NA,NA,NA,NA,NA,protein,17.1,34.2
Pomatomus saltatrix,NA,NA,Pomatomus saltatrix,c685,Pomatomus saltatrix,Finfish,Bluefish,muscle,"Bluefish, muscle",65,NA,NA,NA,NA,NA,protein,19.6,39.2
Pomatomus saltatrix,NA,NA,Pomatomus saltatrix,c686,Pomatomus saltatrix,Finfish,Bluefish,muscle,"Bluefish, muscle",27,NA,NA,NA,NA,NA,protein,20.6,41.2
Pseudopleuronectes americanus,NA,NA,Pseudopleuronectes americanus,c689,Pseudopleuronectes americanus,Finfish,Winter Flounder,muscle,"Winter Flounder, muscle",65,NA,NA,NA,NA,NA,protein,21.2,42.4
Pseudopleuronectes americanus,NA,NA,Pseudopleuronectes americanus,c692,Pseudopleuronectes americanus,Finfish,Winter Flounder,muscle,"Winter Flounder, muscle",27,NA,NA,NA,NA,NA,protein,18,36
Pseudopleuronectes americanus,NA,NA,Pseudopleuronectes americanus,c693,Pseudopleuronectes americanus,Finfish,Winter Flounder,viscera,"Winter Flounder, offal",27,NA,NA,NA,NA,NA,protein,17,34
Pungitius pungitius,NA,NA,Pungitius pungitius,c696,Pungitius pungitius,Finfish,Ninespine Stickleback,whole,"Ninespine Stickleback, whole",11,NA,NA,NA,NA,NA,protein,20.7,41.4
Pungitius pungitius,NA,NA,Pungitius pungitius,c699,Pungitius pungitius,Finfish,Ninespine Stickleback,whole,"Ninespine Stickleback, whole",34,NA,NA,NA,NA,NA,protein,9.9,19.8
Rajidae,NA,NA,Rajidae,c700,Rajidae,Finfish,Skates,muscle,"Skates, muscle",27,NA,NA,NA,NA,NA,protein,20.3,40.6
Rajidae,NA,NA,Rajidae,c701,Rajidae,Finfish,Rays,muscle,"Rays, muscle",27,NA,NA,NA,NA,NA,protein,18.6,37.2
Salmo salar,NA,NA,Salmo salar,c717,Salmo salar,Finfish,Atlantic Salmon,muscle,"Atlantic Salmon, muscle",27,NA,NA,NA,NA,NA,protein,17.2,34.4
Callinectes sapidus,NA,NA,Callinectes sapidus,c72,Callinectes sapidus,Crustacean,Blue Crab,muscle,"Blue Crab, muscle",65,NA,NA,NA,NA,NA,protein,16.4,32.8
Salmo salar,NA,NA,Salmo salar,c720,Salmo salar,Finfish,Atlantic Salmon,muscle,"Atlantic Salmon, muscle",2,NA,NA,NA,NA,NA,protein,24.3,48.6
Salmo trutta,NA,NA,Salmo trutta,c725,Salmo trutta,Finfish,Brown Trout,muscle,"Brown Trout, muscle",27,NA,NA,NA,NA,NA,protein,18.5,37
Salvelinus alpinus,NA,NA,Salvelinus alpinus,c729,Salvelinus alpinus,Finfish,Arctic Char,muscle,"Arctic Char, muscle",30,NA,NA,NA,NA,NA,protein,24.5,49
Callinectes sapidus,NA,NA,Callinectes sapidus,c73,Callinectes sapidus,Crustacean,Blue Crab,muscle,"Blue Crab, muscle",27,NA,NA,NA,NA,NA,protein,15.9,31.8
Salvelinus alpinus,NA,NA,Salvelinus alpinus,c732,Salvelinus alpinus,Finfish,Arctic Char,muscle,"Arctic Char, muscle",9,NA,NA,NA,NA,NA,protein,19.2,38.4
Callinectes sapidus,NA,NA,Callinectes sapidus,c74,Callinectes sapidus,Crustacean,Blue Crab,viscera,"Blue Crab, offal",27,NA,NA,NA,NA,NA,protein,12.4,24.8
Salvelinus alpinus,NA,NA,Salvelinus alpinus,c743,Salvelinus alpinus,Finfish,Arctic Char,muscle,"Arctic Char, muscle",2,NA,NA,NA,NA,NA,protein,20.2,40.4
Callinectes sapidus,NA,NA,Callinectes sapidus,c75,Callinectes sapidus,Crustacean,Blue Crab,eggs,"Blue Crab, eggs",27,NA,NA,NA,NA,NA,protein,8.5,17
Salvelinus fontinalis,NA,NA,Salvelinus fontinalis,c753,Salvelinus fontinalis,Finfish,Brook Trout,muscle,"Brook Trout, muscle",65,NA,NA,NA,NA,NA,protein,18.6,37.2
Salvelinus fontinalis,NA,NA,Salvelinus fontinalis,c757,Salvelinus fontinalis,Finfish,Brook Trout,whole,"Brook Trout, whole",27,NA,NA,NA,NA,NA,protein,15.6,31.2
Salvelinus fontinalis,NA,NA,Salvelinus fontinalis,c759,Salvelinus fontinalis,Finfish,Brook Trout,whole,"Brook Trout, whole",27,NA,NA,NA,NA,NA,protein,17.1,34.2
Cancer borealis,NA,NA,Cancer borealis,c76,Cancer borealis,Crustacean,Jonah Crab,muscle,"Jonah Crab, muscle",27,NA,NA,NA,NA,NA,protein,16.2,32.4
Salvelinus fontinalis,NA,NA,Salvelinus fontinalis,c763,Salvelinus fontinalis,Finfish,Brook Trout,muscle,"Brook Trout, muscle",27,NA,NA,NA,NA,NA,protein,18.5,37
Salvelinus fontinalis,NA,NA,Salvelinus fontinalis,c765,Salvelinus fontinalis,Finfish,Brook Trout,muscle,"Brook Trout, muscle",2,NA,NA,NA,NA,NA,protein,23.5,47
Salvelinus malma,NA,NA,Salvelinus malma,c768,Salvelinus malma,Finfish,Dolly Varden Trout,muscle,"Dolly Varden Trout, muscle",34,NA,NA,NA,NA,NA,protein,15.9,31.8
Salvelinus malma,NA,NA,Salvelinus malma,c769,Salvelinus malma,Finfish,Dolly Varden Trout,muscle,"Dolly Varden Trout, muscle",27,NA,NA,NA,NA,NA,protein,19.9,39.8
Salvelinus namaycush,NA,NA,Salvelinus namaycush,c780,Salvelinus namaycush,Finfish,Lake Trout,muscle,"Lake Trout, muscle",2,NA,NA,NA,NA,NA,protein,20.9,41.8
Salvelinus namaycush,NA,NA,Salvelinus namaycush,c782,Salvelinus namaycush,Finfish,Lake Trout,viscera,"Lake Trout, offal",27,NA,NA,NA,NA,NA,protein,15.6,31.2
Saxidomus gigantea,NA,NA,Saxidomus gigantea,c791,Saxidomus gigantea,Mollusc,Washington Butterclam,whole,"Washington Butterclam, whole",27,NA,NA,NA,NA,NA,protein,13.2,26.400000000000002
Scomber scombrus,NA,NA,Scomber scombrus,c797,Scomber scombrus,Finfish,Atlantic Mackerel,muscle,"Atlantic Mackerel, muscle",27,NA,NA,NA,NA,NA,protein,19.6,39.2
Scomber scombrus,NA,NA,Scomber scombrus,c800,Scomber scombrus,Finfish,Atlantic Mackerel,muscle,"Atlantic Mackerel, muscle, dark muscle",27,NA,NA,NA,NA,NA,protein,18.6,37.2
Scomber scombrus,NA,NA,Scomber scombrus,c802,Scomber scombrus,Finfish,Atlantic Mackerel,viscera,"Atlantic Mackerel, offal",27,NA,NA,NA,NA,NA,protein,14.7,29.4
Scombridae,NA,NA,Scombridae,c816,Scombridae,Finfish,Tuna and Mackerel,muscle,"Tuna and Mackerel, muscle",27,NA,NA,NA,NA,NA,protein,24.7,49.4
Sebastes flavidus,NA,NA,Sebastes flavidus,c818,Sebastes flavidus,Finfish,Yellowtail Rockfish,muscle,"Yellowtail Rockfish, muscle",27,NA,NA,NA,NA,NA,protein,18.9,37.8
Sebastes norvegicus,NA,NA,Sebastes norvegicus,c821,Sebastes norvegicus,Finfish,Golden Redfish,muscle,"Golden Redfish, muscle",27,NA,NA,NA,NA,NA,protein,18.4,36.8
Sebastes norvegicus,NA,NA,Sebastes norvegicus,c823,Sebastes norvegicus,Finfish,Golden Redfish,whole,"Golden Redfish, whole",27,NA,NA,NA,NA,NA,protein,17.3,34.6
Sebastes norvegicus,NA,NA,Sebastes norvegicus,c825,Sebastes norvegicus,Finfish,Golden Redfish,viscera,"Golden Redfish, offal",27,NA,NA,NA,NA,NA,protein,16.3,32.6
Cancer magister,NA,NA,Cancer magister,c83,Cancer magister,Crustacean,Dungeness Crab,muscle,"Dungeness Crab, muscle",27,NA,NA,NA,NA,NA,protein,17.3,34.6
Sebastes pinniger,NA,NA,Sebastes pinniger,c834,Sebastes pinniger,Finfish,Canary Rockfish,muscle,"Canary Rockfish, muscle",27,NA,NA,NA,NA,NA,protein,18.4,36.8
Somniosus microcephalus,NA,NA,Somniosus microcephalus,c846,Somniosus microcephalus,Finfish,Greenland Shark,muscle,"Greenland Shark, muscle",27,NA,NA,NA,NA,NA,protein,22.6,45.2
Sparidae,NA,NA,Sparidae,c847,Sparidae,Finfish,Porgies,muscle,"Porgies, muscle",27,NA,NA,NA,NA,NA,protein,18.3,36.6
Sparidae,NA,NA,Sparidae,c848,Sparidae,Finfish,Porgies,muscle,"Porgies, muscle",27,NA,NA,NA,NA,NA,protein,19.3,38.6
Cancer magister,NA,NA,Cancer magister,c85,Cancer magister,Crustacean,Dungeness Crab,viscera,"Dungeness Crab, offal",27,NA,NA,NA,NA,NA,protein,14,28.000000000000004
Sparidae,NA,NA,Sparidae,c852,Sparidae,Finfish,Porgies,eggs,"Porgies, eggs",27,NA,NA,NA,NA,NA,protein,16,32
Spisula solidissima,NA,NA,Spisula solidissima,c859,Spisula solidissima,Mollusc,Atlantic Surf Clam,muscle,"Atlantic Surf Clam, muscle",27,NA,NA,NA,NA,NA,protein,13.5,27
Carassius auratus,NA,NA,Carassius auratus,c86,Carassius auratus,Finfish,Goldfish,muscle,"Goldfish, muscle",27,NA,NA,NA,NA,NA,protein,16.3,32.6
Squaliformes,NA,NA,Squaliformes,c863,Squaliformes,Finfish,Sharks,muscle,"Sharks, muscle",27,NA,NA,NA,NA,NA,protein,19.1,38.2
Squalus acanthias,NA,NA,Squalus acanthias,c864,Squalus acanthias,Finfish,Spiny Dogfish,eggs,"Spiny Dogfish, eggs",27,NA,NA,NA,NA,NA,protein,25,50
Squalus acanthias,NA,NA,Squalus acanthias,c867,Squalus acanthias,Finfish,Spiny Dogfish,muscle,"Spiny Dogfish, muscle",27,NA,NA,NA,NA,NA,protein,17.6,35.2
Squalus acanthias,NA,NA,Squalus acanthias,c869,Squalus acanthias,Finfish,Spiny Dogfish,muscle,"Spiny Dogfish, muscle",27,NA,NA,NA,NA,NA,protein,19.6,39.2
Stenodus leucichthys,NA,NA,Stenodus leucichthys,c879,Stenodus leucichthys,Finfish,Inconnu,muscle,"Inconnu, muscle",27,NA,NA,NA,NA,NA,protein,19.9,39.8
Cardiidae,NA,NA,Cardiidae,c88,Cardiidae,Mollusc,Cockles,muscle,"Cockles, muscle",27,NA,NA,NA,NA,NA,protein,9.5,19
Thaleichthys pacificus,NA,NA,Thaleichthys pacificus,c897,Thaleichthys pacificus,Finfish,Eulachon,whole,"Eulachon, whole",11,NA,NA,NA,NA,NA,protein,15.3,30.599999999999998
Thaleichthys pacificus,NA,NA,Thaleichthys pacificus,c899,Thaleichthys pacificus,Finfish,Eulachon,muscle,"Eulachon, muscle",27,NA,NA,NA,NA,NA,protein,14.5,28.999999999999996
Thaleichthys pacificus,NA,NA,Thaleichthys pacificus,c900,Thaleichthys pacificus,Finfish,Eulachon,eggs,"Eulachon, eggs",11,NA,NA,NA,NA,NA,protein,21.4,42.8
Thunnus alalunga,NA,NA,Thunnus alalunga,c905,Thunnus alalunga,Finfish,Albacore,muscle,"Albacore, muscle",27,NA,NA,NA,NA,NA,protein,18.8,37.6
Thunnus thynnus,NA,NA,Thunnus thynnus,c909,Thunnus thynnus,Finfish,Bluefin Tuna,muscle,"Bluefin Tuna, muscle, dark muscle",27,NA,NA,NA,NA,NA,protein,23.5,47
Catostominae,NA,NA,Catostominae,c91,Catostominae,Finfish,Suckers,muscle,"Suckers, muscle",27,NA,NA,NA,NA,NA,protein,17.7,35.4
Thunnus thynnus,NA,NA,Thunnus thynnus,c910,Thunnus thynnus,Finfish,Bluefin Tuna,muscle,"Bluefin Tuna, muscle, light muscle",27,NA,NA,NA,NA,NA,protein,24.5,49
Thymallus arcticus,NA,NA,Thymallus arcticus,c915,Thymallus arcticus,Finfish,Arctic Grayling,muscle,"Arctic Grayling, muscle",34,NA,NA,NA,NA,NA,protein,20.7,41.4
Thymallus arcticus,NA,NA,Thymallus arcticus,c917,Thymallus arcticus,Finfish,Arctic Grayling,muscle,"Arctic Grayling, muscle",11,NA,NA,NA,NA,NA,protein,23.4,46.8
Catostominae,NA,NA,Catostominae,c92,Catostominae,Finfish,Suckers,viscera,"Suckers, offal",27,NA,NA,NA,NA,NA,protein,15.1,30.2
Catostominae,NA,NA,Catostominae,c93,Catostominae,Finfish,Suckers,muscle,"Suckers, muscle",40,NA,NA,NA,NA,NA,protein,20.6,41.2
Catostomus catostomus,NA,NA,Catostomus catostomus,c96,Catostomus catostomus,Finfish,Longnose Sucker,muscle,"Longnose Sucker, muscle",2,NA,NA,NA,NA,NA,protein,17.7,35.4
Catostomus commersonii,NA,NA,Catostomus commersonii,c98,Catostomus commersonii,Finfish,White Sucker,muscle,"White Sucker, muscle",27,NA,NA,NA,NA,NA,protein,17.7,35.4
Catostomus commersonii,NA,NA,Catostomus commersonii,c99,Catostomus commersonii,Finfish,White Sucker,muscle,"White Sucker, muscle",2,NA,NA,NA,NA,NA,protein,18.4,36.8
Scorpena scrofa,NA,NA,Scorpena scrofa,seadata125,Scorpena scrofa,Finfish,NA,muscle,"NA, edible muscle",sea11,Marmara Sea,NA,NA,NA,NA,protein,18.16,36.32
Scorpaena porcus,NA,NA,Scorpaena porcus,seadata126,Scorpaena porcus,Finfish,NA,muscle,"NA, edible muscle",sea11,Marmara Sea,NA,NA,NA,NA,protein,20.46,40.92
Merluccius merluccius,NA,NA,Merluccius merluccius,seadata127,Merluccius merluccius,Finfish,NA,muscle,"NA, edible muscle",sea11,Marmara Sea,NA,NA,NA,NA,protein,17.97,35.94
Lophius piscatorius,NA,NA,Lophius piscatorius,seadata128,Lophius piscatorius,Finfish,NA,muscle,"NA, edible muscle",sea11,Marmara Sea,NA,NA,NA,NA,protein,15.06,30.12
Psetta maxima,NA,NA,Psetta maxima,seadata129,Psetta maxima,Finfish,NA,muscle,"NA, edible muscle",sea11,Black Sea,NA,NA,NA,NA,protein,15.35,30.7
Zeus faber,NA,NA,Zeus faber,seadata130,Zeus faber,Finfish,NA,muscle,"NA, edible muscle",sea11,Aegean Sea,NA,NA,NA,NA,protein,18.55,37.1
Trachinus draco,NA,NA,Trachinus draco,seadata131,Trachinus draco,Finfish,NA,muscle,"NA, edible muscle",sea11,Marmara Sea,NA,NA,NA,NA,protein,19.3,38.6
Trigla lucerna,NA,NA,Trigla lucerna,seadata132,Trigla lucerna,Finfish,NA,muscle,"NA, edible muscle",sea11,Marmara Sea,NA,NA,NA,NA,protein,20.18,40.36
Esox lucius,NA,NA,Esox lucius,seadata133,Esox lucius,Finfish,NA,muscle,"NA, edible muscle",sea11,Lake in Edirne,NA,NA,NA,NA,protein,18.14,36.28
Eriphia verrucosa,NA,NA,Eriphia verrucosa,seadata134,Eriphia verrucosa,Crustacean,NA,NA,"NA, edible muscle",sea11,Aegean Sea,NA,NA,NA,NA,protein,18.73,37.46
Calappa granulata,NA,NA,Calappa granulata,seadata135,Calappa granulata,Crustacean,NA,NA,"NA, edible muscle",sea11,Aegean Sea,NA,NA,NA,NA,protein,10.78,21.56
Scyllarides latus,NA,NA,Scyllarides latus,seadata136,Scyllarides latus,Crustacean,NA,NA,"NA, edible muscle",sea11,Aegean Sea,NA,NA,NA,NA,protein,18.41,36.82
Palinurus vulgaris,NA,NA,Palinurus vulgaris,seadata137,Palinurus vulgaris,Crustacean,NA,NA,"NA, edible muscle",sea11,Aegean Sea,NA,NA,NA,NA,protein,19.95,39.9
Nephrops norvegicus,NA,NA,Nephrops norvegicus,seadata138,Nephrops norvegicus,Crustacean,NA,NA,"NA, edible muscle",sea11,Aegean Sea,NA,NA,NA,NA,protein,20.31,40.62
Parapenaeus longirostris,NA,NA,Parapenaeus longirostris,seadata139,Parapenaeus longirostris,Crustacean,NA,NA,"NA, edible muscle",sea11,Marmara Sea,NA,NA,NA,NA,protein,19.73,39.46
Illex coindetii,NA,NA,Illex coindetii,seadata140,Illex coindetii,Mollusc,NA,NA,"NA, edible muscle",sea11,Aegean Sea,NA,NA,NA,NA,protein,15.59,31.180000000000003
Loligo vulgaris,NA,NA,Loligo vulgaris,seadata141,Loligo vulgaris,Mollusc,NA,NA,"NA, edible muscle",sea11,Aegean Sea,NA,NA,NA,NA,protein,11.38,22.76
Octopus vulgaris,NA,NA,Octopus vulgaris,seadata142,Octopus vulgaris,Mollusc,NA,NA,"NA, edible muscle",sea11,Aegean Sea,NA,NA,NA,NA,protein,13.09,26.179999999999996
Sepia officinalis,NA,NA,Sepia officinalis,seadata143,Sepia officinalis,Mollusc,NA,NA,"NA, edible muscle",sea11,Aegean Sea,NA,NA,NA,NA,protein,14.59,29.18
Rapana venosa,NA,NA,Rapana venosa,seadata144,Rapana venosa,Mollusc,NA,NA,"NA, edible muscle",sea11,Black Sea,NA,NA,NA,NA,protein,21.08,42.16
Chlamys glabra,NA,NA,Chlamys glabra,seadata145,Chlamys glabra,Mollusc,NA,NA,"NA, edible muscle",sea11,Aegean Sea,NA,NA,NA,NA,protein,11.79,23.58
Ostrea edulis,NA,NA,Ostrea edulis,seadata23,Ostrea edulis,Mollusc,NA,whole,"NA, whole, edible flesh",sea3,The oysters (O. edulis) of commercial importance were chosen and purchased from the Istanbul local fish market during the catching season (from December 2006 to November 2007).,NA,NA,NA,NA,protein,9.28,18.56
Ostrea edulis,NA,NA,Ostrea edulis,seadata24,Ostrea edulis,Mollusc,NA,whole,"NA, whole, edible flesh",sea3,The oysters (O. edulis) of commercial importance were chosen and purchased from the Istanbul local fish market during the catching season (from December 2006 to November 2007).,NA,NA,NA,NA,protein,9.09,18.18
Ostrea edulis,NA,NA,Ostrea edulis,seadata25,Ostrea edulis,Mollusc,NA,whole,"NA, whole, edible flesh",sea3,The oysters (O. edulis) of commercial importance were chosen and purchased from the Istanbul local fish market during the catching season (from December 2006 to November 2007).,NA,NA,NA,NA,protein,10.3,20.6
Ostrea edulis,NA,NA,Ostrea edulis,seadata26,Ostrea edulis,Mollusc,NA,whole,"NA, whole, edible flesh",sea3,The oysters (O. edulis) of commercial importance were chosen and purchased from the Istanbul local fish market during the catching season (from December 2006 to November 2007).,NA,NA,NA,NA,protein,9.74,19.48
Ostrea edulis,NA,NA,Ostrea edulis,seadata27,Ostrea edulis,Mollusc,NA,whole,"NA, whole, edible flesh",sea3,The oysters (O. edulis) of commercial importance were chosen and purchased from the Istanbul local fish market during the catching season (from December 2006 to November 2007).,NA,NA,NA,NA,protein,9.32,18.64
Ostrea edulis,NA,NA,Ostrea edulis,seadata28,Ostrea edulis,Mollusc,NA,whole,"NA, whole, edible flesh",sea3,The oysters (O. edulis) of commercial importance were chosen and purchased from the Istanbul local fish market during the catching season (from December 2006 to November 2007).,NA,NA,NA,NA,protein,8.71,17.42
Ostrea edulis,NA,NA,Ostrea edulis,seadata29,Ostrea edulis,Mollusc,NA,whole,"NA, whole, edible flesh",sea3,The oysters (O. edulis) of commercial importance were chosen and purchased from the Istanbul local fish market during the catching season (from December 2006 to November 2007).,NA,NA,NA,NA,protein,6.85,13.699999999999998
Sepia officinalis,Sepia officinalis,Sepia officinalis,Sepia officinalis,af128,Sepia officinalis,Mollusc,Common cuttlefish,NA,"Cuttle fish, edible flesh, raw/frozen",fi45,Unknown,NA,"FA: tr means under the LOQ (0.1 g/100 g total lipids); FAPUN3 and FAPUN6 calc. (sum of individual FA n-3, n-6); Scientific names of species taken from: Sirot V, Guerin T, Volatier J.-L., Leblanc J.-C. (2008). Dieteary exposure and biomarkers of arsenic in consumers of fish and shellfish from France. Science of the Total Environment 407:1875-1885.",2008,0901432,fat,0.85,1.2142857142857142
Pecten maximus,Pecten maximus,Pecten maximus,Pecten maximus,af129,Pecten maximus,Mollusc,Great Atlantic scallop,NA,"Great scallop, edible flesh, raw/frozen",fi45,Unknown,NA,"FA: tr means under the LOQ (0.1 g/100 g total lipids); FAPUN3 and FAPUN6 calc. (sum of individual FA n-3, n-6); Scientific names of species taken from: Sirot V, Guerin T, Volatier J.-L., Leblanc J.-C. (2008). Dieteary exposure and biomarkers of arsenic in consumers of fish and shellfish from France. Science of the Total Environment 407:1875-1885.",2008,0901433,fat,0.8,1.1428571428571428
Octopus vulgaris,Octopus vulgaris,Octopus vulgaris,Octopus vulgaris,af132,Octopus vulgaris,Mollusc,Common octopus,NA,"Octopus, edible flesh raw/frozen",fi45,Unknown,NA,"FA: tr means under the LOQ (0.1 g/100 g total lipids); FAPUN3 and FAPUN6 calc. (sum of individual FA n-3, n-6); Scientific names of species taken from: Sirot V, Guerin T, Volatier J.-L., Leblanc J.-C. (2008). Dieteary exposure and biomarkers of arsenic in consumers of fish and shellfish from France. Science of the Total Environment 407:1875-1885.",2008,0901436,fat,0.36,0.5142857142857142
Loligo vulgaris,Loligo vulgaris,Loligo vulgaris,Loligo vulgaris,af135,Loligo vulgaris,Mollusc,European squid,NA,"Squid, edible flesh raw/frozen",fi45,Unknown,NA,"FA: tr means under the LOQ (0.1 g/100 g total lipids); FAPUN3 and FAPUN6 calc. (sum of individual FA n-3, n-6); Scientific names of species taken from: Sirot V, Guerin T, Volatier J.-L., Leblanc J.-C. (2008). Dieteary exposure and biomarkers of arsenic in consumers of fish and shellfish from France. Science of the Total Environment 407:1875-1885.",2008,0901439,fat,1.33,1.9
Solea solea,Solea solea,Solea solea,Solea solea,af202,Solea solea,Finfish,Common sole,muscle,"Common sole, wild, edible muscle tissue, raw",fi92,"Unknown (samples from local fish market, Istanbul)","Winter (Dec 2006, Jan, Feb 2007)",NA,2010,0901506,fat,1.18,1.6857142857142855
Solea solea,Solea solea,Solea solea,Solea solea,af203,Solea solea,Finfish,Common sole,muscle,"Common sole, wild, edible muscle tissue, raw",fi92,"Unknown (samples from local fish market, Istanbul)","Spring (Mar, Apr, May 2007)",NA,2010,0901507,fat,1.62,2.3142857142857145
Solea solea,Solea solea,Solea solea,Solea solea,af204,Solea solea,Finfish,Common sole,muscle,"Common sole, wild, edible muscle tissue, raw",fi92,"Unknown (samples from local fish market, Istanbul)","Summer (Jun, Jul, Aug 2007)",NA,2010,0901508,fat,1.88,2.685714285714286
Solea solea,Solea solea,Solea solea,Solea solea,af205,Solea solea,Finfish,Common sole,muscle,"Common sole, wild, edible muscle tissue, raw",fi92,"Unknown (samples from local fish market, Istanbul)","Autumn (Sep, Oct, Nov 2007)",NA,2010,0901509,fat,1.61,2.3000000000000003
Mullus surmuletus,Mullus surmuletus,Mullus surmuletus,Mullus surmuletus,af206,Mullus surmuletus,Finfish,Surmullet,muscle,"Striped red mullet, wild, edible muscle tissue, raw",fi92,"Unknown (samples from local fish market, Istanbul)","Winter (Dec 2006, Jan, Feb 2007)",NA,2010,0901510,fat,17.37,24.814285714285717
Mullus surmuletus,Mullus surmuletus,Mullus surmuletus,Mullus surmuletus,af207,Mullus surmuletus,Finfish,Surmullet,muscle,"Striped red mullet, wild, edible muscle tissue, raw",fi92,"Unknown (samples from local fish market, Istanbul)","Spring (Mar, Apr, May 2007)",NA,2010,0901511,fat,9.71,13.871428571428574
Mullus surmuletus,Mullus surmuletus,Mullus surmuletus,Mullus surmuletus,af208,Mullus surmuletus,Finfish,Surmullet,muscle,"Striped red mullet, wild, edible muscle tissue, raw",fi92,"Unknown (samples from local fish market, Istanbul)","Summer (Jun, Jul, Aug 2007)",NA,2010,0901512,fat,2.06,2.942857142857143
Mullus surmuletus,Mullus surmuletus,Mullus surmuletus,Mullus surmuletus,af209,Mullus surmuletus,Finfish,Surmullet,muscle,"Striped red mullet, wild, edible muscle tissue, raw",fi92,"Unknown (samples from local fish market, Istanbul)","Autumn (Sep, Oct, Nov 2007)",NA,2010,0901513,fat,12.28,17.54285714285714
Merlangius merlangus,Merlangius merlangus,Merlangius merlangus,Merlangius merlangus,af210,Merlangius merlangus,Finfish,Whiting,muscle,"Whiting, wild, edible muscle tissue, raw",fi92,"Unknown (samples from local fish market, Istanbul)","Winter (Dec 2006, Jan, Feb 2007)",NA,2010,0901514,fat,1.34,1.9142857142857146
Merlangius merlangus,Merlangius merlangus,Merlangius merlangus,Merlangius merlangus,af211,Merlangius merlangus,Finfish,Whiting,muscle,"Whiting, wild, edible muscle tissue, raw",fi92,"Unknown (samples from local fish market, Istanbul)","Spring (Mar, Apr, May 2007)",NA,2010,0901515,fat,1.22,1.7428571428571429
