food_item_id,subgroup,country_region,type_farmed_wild,isscaap,x3_alpha,food_name_in_own_language,food_name_in_english,processing,scientific_name,asfis_english_name,asfis_scientific_name,season,other,n,comments_on_data_processing_methods,publication_year,biblioid,compiler,latest_revision_in_version,edible,enerc_kj_original,enerc_kcal_original,enera_kcal,dm_g,water_g,xn,nt_g,protcnt_g,protcnp_g,prot_g,npro_g,nnp_mg,fat_g,fatce_g,fat_g_2,fasat_g,fams_g,fapu_g,faun_g,fatrn_g,choavldf_g,chocdf_g,cho_g,glyc_g,fibnd_g,fibc_g,ca_mg,fe_mg,id_mcg,k_mg,li_mcg,mg_mg,mn_mg,mo_mcg,na_mg,nacl_mg,ni_mcg,p_mg,zn_mg,al_mcg,as_mcg,ba_mcg,cd_mcg,hg_mcg,pb_mcg,retolsum_mcg,vita_rae_mcg,vita_mcg,fafre_g
901557,Finfish,"Unknown (sampled in Venezuela, Maracaibo, local fish market)",NA,33,SNO,Robalo,"Common snook, muscle flesh, skinless, raw",r,Centropomus undecimalis,Common snook,Centropomus undecimalis,NA,NA,1,FA converted using XFA,2000,fi99,DR,1.0,NA,NA,NA,NA,NA,77.12,6.25,NA,21.61,NA,NA,NA,NA,1.66,NA,NA,0.6888322,0.3795606,0.33316986,NA,NA,NA,NA,NA,NA,NA,NA,73.0,1.46,NA,NA,NA,32.0,0.009,NA,NA,NA,NA,254.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901558,Finfish,"Unknown (sampled in Venezuela, Maracaibo, local fish market)",NA,12,TLP,Tilapia,"Tilapia, muscle flesh, skinless, raw",r,Oreochromis sp.,Tilapias nei,Oreochromis (=Tilapia) spp,NA,NA,1,FA converted using XFA,2000,fi99,DR,1.0,NA,NA,NA,NA,NA,72.36,6.25,NA,23.34,NA,NA,NA,NA,2.26,NA,NA,0.1277627,0.27321562,1.58032632,NA,NA,NA,NA,NA,NA,NA,NA,41.0,1.76,NA,NA,NA,42.66,0.012,NA,NA,NA,NA,322.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901559,Finfish,"Unknown (sampled in Venezuela, Maracaibo, local fish market)",NA,23,TRR,Trucha,"Rainbow trout, muscle flesh, skinless, raw",r,Oncorhynchus mykiss,Rainbow trout,Oncorhynchus mykiss,NA,NA,1,FA converted using XFA,2000,fi99,DR,1.0,NA,NA,NA,NA,NA,77.06,6.25,NA,20.86,NA,NA,NA,NA,1.5,NA,NA,0.3681545,0.4737005,0.414645,NA,NA,NA,NA,NA,NA,NA,NA,71.33,1.45,NA,NA,NA,42.33,0.012,NA,NA,NA,NA,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901585,Finfish,Unknown,NA,13,BNC,Matrinxã,"Matrinxã, dorsolateral fillet, skin-on, raw",r,Brycon cephalus,NA,Brycon cephalus,NA,"average weight and length of fish: 751.9g, 32.8cm",1,PRO-/FAT- (analyzed according to AOAC 1995),2010,fi106,DR,1.0,NA,NA,NA,NA,NA,72.91,NA,NA,NA,NA,20.07,NA,NA,NA,NA,3.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901657,Finfish,"Unknown (samples from fish market, Hangzhou, China)",NA,11,FCG,NA,"Grass carp, skinless, boneless fillet, raw",r,Ctenopharyngodon idellus,Grass carp(=White amur),Ctenopharyngodon idellus,NA,NA,NA,FA converted using XFA,2008,fi127,DR,1.0,NA,NA,NA,NA,NA,77.6,6.25,NA,19.1,NA,NA,NA,NA,1.85,NA,NA,0.506576,0.443254,0.52715565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901694,Finfish,"India, Tamilnadu, Tuticorin fish-landing center",NA,36,SKJ,NA,"Skipjack tuna, wild, steak, raw",r,Katsuwonus pelamis,Skipjack tuna,Katsuwonus pelamis,NA,"mean length and weight of fish: 74cm, 6000g",1,CHOLE- (analyzed according to AOAC 1995); FAT expressed per DM - conversion to FW; FAME converted using XFA,2010,fi150,DR,1.0,NA,NA,NA,NA,NA,71.8,NA,NA,NA,NA,NA,NA,NA,2.679,NA,NA,0.3647224125,0.4331562146,1.363076841,0.1955515322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901707,Finfish,Unknown,NA,23,COH,Salmón coho,"Salmon, skinless fillet, frozen",r,Oncorhynchus kisutch,Coho(=Silver)salmon,Oncorhynchus kisutch,NA,NA,NA,all values given as range (proximates/FA/minerals),2008,fi151,DR,1.0,NA,NA,NA,NA,NA,60-68.6,NA,NA,19.4-20.9,NA,NA,NA,NA,NA,7.4-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41206.0,40945.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,283-361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901711,Finfish,Unknown (samples from fish market in Mexico City),NA,36,ALB,Albacora,"Albacore, fillet, raw",r,Thunnus alalunga,Albacore,Thunnus alalunga,NA,NA,4,NA,2004,fi152,DR,1.0,NA,NA,NA,NA,NA,76.31,NA,NA,18.68,NA,NA,NA,NA,4.94,NA,NA,0.42542,0.38156,1.05041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901712,Finfish,Unknown (samples from fish market in Mexico City),NA,38,RGM,Aleta mantarraya,"California butterfly ray, fillet, raw",r,Gymnura marmorata,California butterfly ray,Gymnura marmorata,NA,NA,4,NA,2004,fi152,DR,1.0,NA,NA,NA,NA,NA,72.74,NA,NA,22.82,NA,NA,NA,NA,1.64,NA,NA,0.0993,0.06155,0.1624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901713,Finfish,Unknown (samples from fish market in Mexico City),NA,36,BFT,Atún,"Atlantic bluefin tuna, fillet, raw",r,Thunnus thynnus,Atlantic bluefin tuna,Thunnus thynnus,NA,NA,4,NA,2004,fi152,DR,1.0,NA,NA,NA,NA,NA,73.2,NA,NA,22.9,NA,NA,NA,NA,1.2,NA,NA,0.11217,0.0753,0.22659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901714,Finfish,Unknown (samples from fish market in Mexico City),NA,33,BEM,Bagre,"Gafftopsail sea catfish, fillet, raw",r,Bagre marinus,Gafftopsail sea catfish,Bagre marinus,NA,NA,4,NA,2004,fi152,DR,1.0,NA,NA,NA,NA,NA,79.8,NA,NA,17,NA,NA,NA,NA,2.65,NA,NA,0.40455,0.33204,0.53704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901715,Finfish,Unknown (samples from fish market in Mexico City),NA,33,RPU,Besuga,"Vermilion snapper, fillet, raw",r,Rhomboplites aurorubens,Vermilion snapper,Rhomboplites aurorubens,NA,NA,4,NA,2004,fi152,DR,1.0,NA,NA,NA,NA,NA,76.23,NA,NA,18.24,NA,NA,NA,NA,3.13,NA,NA,0.139,0.06198,0.25093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901716,Finfish,Unknown (samples from fish market in Mexico City),NA,38,CCR,Cazón,"Smalltail shark, fillet, raw",r,Carcharhinus porosus,Smalltail shark,Carcharhinus porosus,NA,NA,4,NA,2004,fi152,DR,1.0,NA,NA,NA,NA,NA,72.89,NA,NA,21.15,NA,NA,NA,NA,2.37,NA,NA,0.10009,0.05387,0.09427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901717,Finfish,Unknown (samples from fish market in Mexico City),NA,33,LHT,Cintilla,"Largehead hairtail, fillet, raw",r,Trichiurus lepturus,Largehead hairtail,Trichiurus lepturus,NA,NA,4,NA,2004,fi152,DR,1.0,NA,NA,NA,NA,NA,79.64,NA,NA,16.56,NA,NA,NA,NA,2.82,NA,NA,0.19626,0.11074,0.31558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901718,Finfish,Unknown (samples from fish market in Mexico City),NA,37,RUB,Cojinuda,"Blue runner, fillet, raw",r,Caranx crysus,Blue runner,Caranx crysos,NA,NA,4,NA,2004,fi152,DR,1.0,NA,NA,NA,NA,NA,79.94,NA,NA,14.27,NA,NA,NA,NA,3.58,NA,NA,1.66242,1.31286,0.26733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901719,Finfish,Unknown (samples from fish market in Mexico City),NA,33,SNR,Huachinango golfo,"Northern red snapper, fillet, raw",r,Lutjanus campechanus,Northern red snapper,Lutjanus campechanus,NA,NA,4,NA,2004,fi152,DR,1.0,NA,NA,NA,NA,NA,73.6,NA,NA,20,NA,NA,NA,NA,2.82,NA,NA,0.07536,0.06437,0.04811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901720,Finfish,Unknown (samples from fish market in Mexico City),NA,33,LWP,Huachinango pacifico,"Pacific red snapper, fillet, raw",r,Lutjanus peru,Pacific red snapper,Lutjanus peru,NA,NA,4,NA,2004,fi152,DR,1.0,NA,NA,NA,NA,NA,81.46,NA,NA,15.4,NA,NA,NA,NA,2.78,NA,NA,0.06442,0.03709,0.09728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901721,Finfish,Unknown (samples from fish market in Mexico City),NA,37,CVJ,Jurel,"Crevalle jack, fillet, raw",r,Caranx hippos,Crevalle jack,Caranx hippos,NA,NA,4,NA,2004,fi152,DR,1.0,NA,NA,NA,NA,NA,74.1,NA,NA,21.3,NA,NA,NA,NA,2.52,NA,NA,0.09934,0.06961,0.12758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901722,Finfish,Unknown (samples from fish market in Mexico City),NA,33,GPR,Mero,"Red grouper, fillet, raw",r,Epinephelus morio,Red grouper,Epinephelus morio,NA,NA,4,NA,2004,fi152,DR,1.0,NA,NA,NA,NA,NA,79.5,NA,NA,15.1,NA,NA,NA,NA,2.98,NA,NA,0.11554,0.07381,0.09387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901723,Finfish,Unknown (samples from fish market in Mexico City),NA,33,DUX,Mojarra,"Caitipa mojarra, fillet, raw",r,Diapterus rhombeus,NA,Diapterus spp,NA,NA,4,NA,2005,fi152,DR,1.0,NA,NA,NA,NA,NA,79.6,NA,NA,15.8,NA,NA,NA,NA,4.06,NA,NA,1.08954,0.61125,0.39721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901724,Finfish,Unknown (samples from fish market in Mexico City),NA,36,KGM,Peto carito,"King mackerel, fillet, raw",r,Scomberomorus cavalla,King mackerel,Scomberomorus cavalla,NA,NA,4,NA,2004,fi152,DR,1.0,NA,NA,NA,NA,NA,74.8,NA,NA,17.8,NA,NA,NA,NA,4.21,NA,NA,0.72662,0.24354,0.76112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901725,Finfish,Unknown (samples from fish market in Mexico City),NA,33,SNO,Robalo,"Common snook, fillet, raw",r,Centropomus undecimalis,Common snook,Centropomus undecimalis,NA,NA,4,NA,2004,fi152,DR,1.0,NA,NA,NA,NA,NA,78.5,NA,NA,20,NA,NA,NA,NA,3.28,NA,NA,0.34152,0.45295,0.38255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901726,Finfish,Unknown (samples from fish market in Mexico City),NA,33,SWF,Trucha,"Spotted weakfish, fillet, raw",r,Cynoscion nebulosus,Spotted weakfish,Cynoscion nebulosus,NA,NA,4,NA,2004,fi152,DR,1.0,NA,NA,NA,NA,NA,73.8,NA,NA,17.9,NA,NA,NA,NA,5.01,NA,NA,0.85447,0.47678,0.59898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901727,Finfish,Unknown (samples from fish market in Mexico City),NA,33,SNL,Villajaiba,"Lane snapper, fillet, raw",r,Lutjanus synagris,Lane snapper,Lutjanus synagris,NA,NA,4,NA,2004,fi152,DR,1.0,NA,NA,NA,NA,NA,76.3,NA,NA,18.5,NA,NA,NA,NA,2.65,NA,NA,0.23326,0.20433,0.29397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901728,Finfish,Unknown (samples from fish market in Mexico City),NA,37,LNM,Jorobado,"Lookdown, fillet, raw",r,Selene vomer,Lookdown,Selene vomer,NA,NA,4,NA,2004,fi152,DR,1.0,NA,NA,NA,NA,NA,72.4,NA,NA,19.9,NA,NA,NA,NA,7.29,NA,NA,0.91662,0.80239,0.96636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901736,Finfish,Unknown,NA,33,SUR,NA,"Yellowfin surgeon fish, muscle flesh, raw",r,Acanthurus xanthopterus,NA,Acanthuridae,Oct,NA,1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901737,Finfish,Unknown,NA,33,AUJ,NA,"Black fin sea catfish, muscle flesh, raw",r,Arius jella,Blackfin sea catfish,Arius jella,Jul,"mean length and weight of fish: 25cm, 300g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901738,Finfish,Unknown,NA,33,AUJ,NA,"Black fin sea catfish, muscle flesh, raw",r,Arius jella,Blackfin sea catfish,Arius jella,Mar,"mean length and weight of fish: 32cm, 315g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901739,Finfish,Unknown,NA,34,DRI,NA,"Indian drift fish, muscle flesh, raw",r,Ariomma indicus,Indian driftfish,Ariomma indica,NA,NA,1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901740,Finfish,Unknown,NA,37,SGY,NA,"Spot tail needle fish, muscle flesh, raw",r,Strongylura strongylura,Spottail needlefish,Strongylura strongylura,Feb,"mean length and weight of fish: 35cm, 145g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901741,Finfish,Unknown,NA,31,UKX,NA,"Flounder, muscle flesh, raw",r,Pseudorhombus sp,NA,Pseudorhombus spp,Mar,"mean length and weight of fish: 15cm, 40g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901742,Finfish,Unknown,NA,31,UKX,NA,"Flounder, muscle flesh, raw",r,Pseudorhombus sp,NA,Pseudorhombus spp,Mar,"mean length and weight of fish: 14cm, 29.5g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901743,Finfish,Unknown,NA,37,HAS,NA,"Torpedo scad, muscle flesh, raw",r,Megalaspis cordyla,Torpedo scad,Megalaspis cordyla,Feb,"mean length and weight of fish: 21cm, 100g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901744,Finfish,Unknown,NA,37,HAS,NA,"Torpedo scad, skin-on fillet, raw",r,Megalaspis cordyla,Torpedo scad,Megalaspis cordyla,Mar,"mean length and weight of fish: 21cm, 100g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901745,Finfish,Unknown,NA,37,POP,NA,"Pompano, muscle flesh, raw",r,Trachynotus ovatus,Pompano,Trachinotus ovatus,NA,"mean length and weight of fish: 19cm, 193g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901746,Finfish,Unknown,NA,37,CVJ,NA,"Black tailed trevally, muscle flesh, raw",r,Caranx hippos,Crevalle jack,Caranx hippos,Oct,"mean length and weight of fish: 14cm, 968g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901747,Finfish,Unknown,NA,37,OBJ,NA,"Needle scaled queen fish, muscle flesh, raw",r,Scomberoides tol,Needlescaled queenfish,Scomberoides tol,Mar,NA,1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901748,Finfish,Unknown,NA,37,POP,NA,"Pompano, muscle flesh, raw",r,Trachynotus ovatus,Pompano,Trachinotus ovatus,Oct,"mean length and weight of fish: 20cm, 220g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901749,Finfish,Unknown,NA,37,HAS,NA,"Torpedo scad, muscle flesh, raw",r,Megalaspis cordyla,Torpedo scad,Megalaspis cordyla,Mar,"mean length and weight of fish: 20cm, 120g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901750,Finfish,Unknown,NA,37,POB,NA,"Black pomfret, muscle flesh, raw",r,Parastromateus niger,Black pomfret,Parastromateus niger,Mar,"mean length and weight of fish: 23cm, 250g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901751,Finfish,Unknown,NA,37,RUS,NA,"Indian scad, muscle flesh, raw",r,Decapterus russelli,Indian scad,Decapterus russelli,Mar,"mean length and weight of fish: 18cm, 49g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901752,Finfish,Unknown,NA,37,OBJ,NA,"Needle scaled queen fish, muscle flesh, raw",r,Scomberoides tol,Needlescaled queenfish,Scomberoides tol,Mar,"mean length and weight of fish: 36cm, 285g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901753,Finfish,Unknown,NA,37,HAS,NA,"Torpedo scad, muscle flesh, raw",r,Megalaspis cordyla,Torpedo scad,Megalaspis cordyla,Mar,"mean length and weight of fish: 37cm,424g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901754,Finfish,Unknown,NA,37,NGS,NA,"Malabar trevelly, muscle flesh, raw",r,Carangoides malabaricus,Malabar trevally,Carangoides malabaricus,Mar,mean length and weight of fish: 16cm75g,1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901755,Finfish,Unknown,NA,37,NGS,NA,"Malabar trevelly, muscle flesh, raw",r,Carangoides malabaricus,Malabar trevally,Carangoides malabaricus,NA,NA,1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901756,Finfish,Unknown,NA,37,CVJ,NA,"Black tailed trevally, muscle flesh, raw",r,Caranx hippos,Crevalle jack,Caranx hippos,Mar,"mean length and weight of fish: 20cm, 99g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901757,Finfish,Unknown,NA,37,TRE,NA,"Banded scad, muscle flesh, raw",r,Caranx para,"Jacks, crevalles nei",Caranx spp,Mar,"mean length and weight of fish: 15cm, 32g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
