biblioid2,seanuts_id2,food_item_id_2,food_name_clean,database,nutrient_ref,species_name,genus_species,subgroup,prot_g,protcnt_g,protein_g,fat_g,fapun3,fapun_all_g,epa,dha,ca_mg,zn_mg,fe_mg,tl,length_from_study,length_source,abs_lat,latitude,slmax,slmax_nov28,slmax_source,lwa,lwb,country_region,isscaap_cat,isscaap,season,asfis_scientific_name_fishbase_swap_in_progress,season.x,season.y,Herbivory2,HerbivoryRef,FeedingType,FeedingTypeRef,FoodTroph,FoodSeTroph,StockCode,SpecCode.x,SpecCode.y,Genus,Species,FBname,Subfamily,DemersPelag,AnaCat,DepthRangeShallow,DepthRangeDeep,LTypeMaxM,LTypeMaxF,LTypeComM,LTypeComF,Length,CommonLength,CommonLengthF,CommonLengthRef,Weight,WeightFemale,MaxWeightRef,Sp2000_HierarchyCode
fi38,38,900198,Mormyrid_wild_skin-on_fillet_incl._bones_raw,NA,NA,Mormyrus rume,Mormyrus rume,Finfish,NA,19.2,NA,1.46,NA,NA,NA,NA,359.0,6.0,1.0,2.5,NA,NA,11.066667,11.066667,100.0,NA,http://fishbase.sinica.edu.tw/summary/SpeciesSummary.php?id=2397,0.01175,2.79,NA,Miscellaneous freshwater fishes,NA,Jan-May _dry season,NA,NA,NA,NA,NA,NA,NA,NA,NA,89040,2397,2397,Mormyrus,rume,Mormyrids,NA,demersal,potamodromous,NA,NA,SL,NA,NA,NA,100.0,NA,NA,NA,5300.0,NA,2915,NA
fi24,39,NA,NA,NA,NA,Glossogobius giuris,Glossogobius giuris,Finfish,NA,12.9,NA,0.1,NA,NA,NA,NA,336.6,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Glossogobius giuris,NA,NA,mainly animals (troph. 2.8 and up),49,hunting macrofauna (predator),59235,3.57,0.59,5063,4833,4833,Glossogobius,giuris,Tank goby,Gobiinae,benthopelagic,amphidromous,0,5,SL,NA,SL,NA,50.0,11.3,NA,35840,NA,NA,NA,NA
fi158,40,901003,Venus_clam_wild_edible_meat_incl._intervalvar_fluid_raw,NA,NA,Chamelea gallina,NA NA,Molluscs,NA,10.1,NA,1.16,0.34063024,0.39103376,0.162592,0.14308096,327.0,1.38,6.44,NA,NA,NA,44.067829,44.067829,5.0,NA,http://www.sealifebase.ca/summary/Chamelea-gallina.html,NA,NA,NA,"Clams, cockles, arkshells",NA,Dez 2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fi158,41,901005,Venus_clam_wild_edible_meat_incl._intervalvar_fluid_raw,NA,NA,Chamelea gallina,NA NA,Molluscs,NA,9.04,NA,0.84,0.20484416,0.23526656,0.05983072,0.10292912,304.0,1.28,8.2,NA,NA,NA,44.067829,44.067829,5.0,NA,http://www.sealifebase.ca/summary/Chamelea-gallina.html,NA,NA,NA,"Clams, cockles, arkshells",NA,03-Jul,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fi89,42,900567,Horse_mackerel_wild_muscle_tissue_raw,NA,NA,Trachurus trachurus,Trachurus trachurus,Finfish,NA,20.04,NA,3.92,NA,NA,NA,NA,302.67,2.9114,5.24,3.64,NA,NA,41.00527,41.00527,62.0,NA,NA,0.0127,3.0,NA,Miscellaneous pelagic fishes,NA,07-Apr,NA,NA,NA,mainly animals (troph. 2.8 and up),12224,hunting macrofauna (predator),12224,3.84,0.59,1383,1365,1365,Trachurus,trachurus,Atlantic horse mackerel,Caranginae,pelagic-neritic,oceanodromous,0,1050,TL,NA,FL,NA,70.0,22.0,NA,3397,2e3,NA,27584,NA
fi89,42,900567,Horse_mackerel_wild_muscle_tissue_raw,NA,NA,Trachurus trachurus,Trachurus trachurus,Finfish,NA,20.04,NA,3.92,NA,NA,NA,NA,302.67,2.9114,5.24,3.64,NA,NA,41.00527,41.00527,62.0,NA,NA,0.0127,3.0,NA,Miscellaneous pelagic fishes,NA,07-Apr,NA,NA,NA,NA,NA,NA,NA,NA,NA,94411,1365,1365,Trachurus,trachurus,Atlantic horse mackerel,Caranginae,pelagic-neritic,oceanodromous,0,1050,TL,NA,FL,NA,70.0,22.0,NA,3397,2e3,NA,27584,NA
fi179,43,NA,NA,NA,NA,Channa punctata,Channa punctata,Finfish,NA,NA,NA,NA,NA,NA,NA,NA,300.0,1.5,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Channa punctata,NA,NA,mainly animals (troph. 2.8 and up),6028,hunting macrofauna (predator),NA,3.84,0.7,5385,5147,5147,Channa,punctata,Spotted snakehead,NA,benthopelagic,potamodromous,NA,NA,TL,NA,TL,NA,31.0,15.0,NA,6028,NA,NA,NA,NA
fi103,44,900601,Walking_catfish_wild_skin-on_fillet_raw,NA,NA,Clarias batrachus,Clarias batrachus,Finfish,NA,19.0,NA,3.0,0.241696,0.589632,0.05312,0.03984,299.0,0.9,0.6,3.4,NA,NA,14.903036,14.903036,47.0,NA,http://www.fishbase.org/summary/3054,0.00794,2.95,NA,Miscellaneous freshwater fishes,NA,dry season,NA,NA,NA,mainly animals (troph. 2.8 and up),13497,hunting macrofauna (predator),12975,3.42,0.5,3250,3054,3054,Clarias,batrachus,Philippine catfish,NA,demersal,potamodromous,1,NA,TL,NA,TL,NA,47.0,26.25,NA,12193,1190.0,NA,40637,NA
fi89,45,900569,Horse_mackerel_wild_muscle_tissue_raw,NA,NA,Trachurus trachurus,Trachurus trachurus,Finfish,NA,20.98,NA,2.67,NA,NA,NA,NA,297.8,1.9569,3.81,3.64,NA,NA,41.00527,41.00527,62.0,NA,NA,0.0127,3.0,NA,Miscellaneous pelagic fishes,NA,07-Jun,NA,NA,NA,mainly animals (troph. 2.8 and up),12224,hunting macrofauna (predator),12224,3.84,0.59,1383,1365,1365,Trachurus,trachurus,Atlantic horse mackerel,Caranginae,pelagic-neritic,oceanodromous,0,1050,TL,NA,FL,NA,70.0,22.0,NA,3397,2e3,NA,27584,NA
fi89,45,900569,Horse_mackerel_wild_muscle_tissue_raw,NA,NA,Trachurus trachurus,Trachurus trachurus,Finfish,NA,20.98,NA,2.67,NA,NA,NA,NA,297.8,1.9569,3.81,3.64,NA,NA,41.00527,41.00527,62.0,NA,NA,0.0127,3.0,NA,Miscellaneous pelagic fishes,NA,07-Jun,NA,NA,NA,NA,NA,NA,NA,NA,NA,94411,1365,1365,Trachurus,trachurus,Atlantic horse mackerel,Caranginae,pelagic-neritic,oceanodromous,0,1050,TL,NA,FL,NA,70.0,22.0,NA,3397,2e3,NA,27584,NA
fi192,46,NA,NA,NA,NA,Donax trunculus,NA NA,Molluscs,8.21,NA,NA,0.7,NA,NA,NA,NA,270.1418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donax trunculus,"Summer (Jun, Jul, Aug) 2006","Summer (Jun, Jul, Aug) 2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fi192,47,NA,NA,NA,NA,Donax trunculus,NA NA,Molluscs,10.61,NA,NA,1.33,NA,NA,NA,NA,254.2106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Donax trunculus,"Spring (Mar, Apr, May) 2006","Spring (Mar, Apr, May) 2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fi139,48,902203,Sea_bream_wild_skin-on_fillet_raw,NA,NA,Dentex sp.,NA NA,Finfish,NA,20.33,NA,2.57,NA,0.71928439,0.13979822,0.4284139,249.29,0.61166,0.71,3.6,NA,NA,4.565474,4.565474,100.0,NA,http://www.fishbase.org/Summary/SpeciesSummary.php?ID=4539&AT=Sea+bream,NA,NA,NA,Miscellaneous coastal fishes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fi158,49,901001,Venus_clam_wild_edible_meat_incl._intervalvar_fluid_raw,NA,NA,Chamelea gallina,NA NA,Molluscs,NA,10.4,NA,1.55,0.4541614,0.503965,0.2241162,0.166012,245.0,1.23,6.31,NA,NA,NA,44.067829,44.067829,5.0,NA,http://www.sealifebase.ca/summary/Chamelea-gallina.html,NA,NA,NA,"Clams, cockles, arkshells",NA,02-Jun,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fi89,50,900568,Horse_mackerel_wild_muscle_tissue_raw,NA,NA,Trachurus trachurus,Trachurus trachurus,Finfish,NA,18.28,NA,7.58,NA,NA,NA,NA,243.81,2.924,2.58,3.64,NA,NA,41.00527,41.00527,62.0,NA,NA,0.0127,3.0,NA,Miscellaneous pelagic fishes,NA,07-May,NA,NA,NA,mainly animals (troph. 2.8 and up),12224,hunting macrofauna (predator),12224,3.84,0.59,1383,1365,1365,Trachurus,trachurus,Atlantic horse mackerel,Caranginae,pelagic-neritic,oceanodromous,0,1050,TL,NA,FL,NA,70.0,22.0,NA,3397,2e3,NA,27584,NA
fi89,50,900568,Horse_mackerel_wild_muscle_tissue_raw,NA,NA,Trachurus trachurus,Trachurus trachurus,Finfish,NA,18.28,NA,7.58,NA,NA,NA,NA,243.81,2.924,2.58,3.64,NA,NA,41.00527,41.00527,62.0,NA,NA,0.0127,3.0,NA,Miscellaneous pelagic fishes,NA,07-May,NA,NA,NA,NA,NA,NA,NA,NA,NA,94411,1365,1365,Trachurus,trachurus,Atlantic horse mackerel,Caranginae,pelagic-neritic,oceanodromous,0,1050,TL,NA,FL,NA,70.0,22.0,NA,3397,2e3,NA,27584,NA
fi89,51,900574,Horse_mackerel_wild_muscle_tissue_raw,NA,NA,Trachurus trachurus,Trachurus trachurus,Finfish,NA,15.73,NA,12.26,NA,NA,NA,NA,235.96,1.3222,2.1,3.64,NA,NA,41.00527,41.00527,62.0,NA,NA,0.0127,3.0,NA,Miscellaneous pelagic fishes,NA,07-Nov,NA,NA,NA,mainly animals (troph. 2.8 and up),12224,hunting macrofauna (predator),12224,3.84,0.59,1383,1365,1365,Trachurus,trachurus,Atlantic horse mackerel,Caranginae,pelagic-neritic,oceanodromous,0,1050,TL,NA,FL,NA,70.0,22.0,NA,3397,2e3,NA,27584,NA
fi89,51,900574,Horse_mackerel_wild_muscle_tissue_raw,NA,NA,Trachurus trachurus,Trachurus trachurus,Finfish,NA,15.73,NA,12.26,NA,NA,NA,NA,235.96,1.3222,2.1,3.64,NA,NA,41.00527,41.00527,62.0,NA,NA,0.0127,3.0,NA,Miscellaneous pelagic fishes,NA,07-Nov,NA,NA,NA,NA,NA,NA,NA,NA,NA,94411,1365,1365,Trachurus,trachurus,Atlantic horse mackerel,Caranginae,pelagic-neritic,oceanodromous,0,1050,TL,NA,FL,NA,70.0,22.0,NA,3397,2e3,NA,27584,NA
"NA",52,NA,NA,NA,NA,Metacarcinus magister,NA NA,Crustacean,NA,NA,NA,0.6,NA,NA,NA,NA,219.0,0.6,46.0,NA,NA,NA,52.372895,52.372895,22.5,NA,http://www.sealifebase.ca/summary/Metacarcinus-magister.html,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fi179,53,NA,NA,NA,NA,Macrognathus aculeatus,Macrognathus aculeatus,Finfish,NA,NA,NA,NA,NA,NA,NA,NA,200.0,1.2,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Macrognathus aculeatus,NA,NA,NA,NA,NA,NA,NA,NA,5391,5152,5152,Macrognathus,aculeatus,Lesser spiny eel,NA,benthopelagic,potamodromous,NA,NA,TL,NA,NA,NA,38.0,NA,NA,NA,NA,NA,NA,NA
fi179,53,NA,NA,NA,NA,Macrognathus aculeatus,Macrognathus aculeatus,Finfish,NA,NA,NA,NA,NA,NA,NA,NA,200.0,1.2,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Macrognathus aculeatus,NA,NA,NA,NA,NA,NA,NA,NA,27338,5152,5152,Macrognathus,aculeatus,Lesser spiny eel,NA,benthopelagic,potamodromous,NA,NA,TL,NA,NA,NA,38.0,NA,NA,NA,NA,NA,NA,NA
fi89,54,900570,Horse_mackerel_wild_muscle_tissue_raw,NA,NA,Trachurus trachurus,Trachurus trachurus,Finfish,NA,21.24,NA,2.93,NA,NA,NA,NA,198.83,1.3961,2.56,3.64,NA,NA,41.00527,41.00527,62.0,NA,NA,0.0127,3.0,NA,Miscellaneous pelagic fishes,NA,07-Jul,NA,NA,NA,mainly animals (troph. 2.8 and up),12224,hunting macrofauna (predator),12224,3.84,0.59,1383,1365,1365,Trachurus,trachurus,Atlantic horse mackerel,Caranginae,pelagic-neritic,oceanodromous,0,1050,TL,NA,FL,NA,70.0,22.0,NA,3397,2e3,NA,27584,NA
fi89,54,900570,Horse_mackerel_wild_muscle_tissue_raw,NA,NA,Trachurus trachurus,Trachurus trachurus,Finfish,NA,21.24,NA,2.93,NA,NA,NA,NA,198.83,1.3961,2.56,3.64,NA,NA,41.00527,41.00527,62.0,NA,NA,0.0127,3.0,NA,Miscellaneous pelagic fishes,NA,07-Jul,NA,NA,NA,NA,NA,NA,NA,NA,NA,94411,1365,1365,Trachurus,trachurus,Atlantic horse mackerel,Caranginae,pelagic-neritic,oceanodromous,0,1050,TL,NA,FL,NA,70.0,22.0,NA,3397,2e3,NA,27584,NA
fi89,55,900566,Horse_mackerel_wild_muscle_tissue_raw,NA,NA,Trachurus trachurus,Trachurus trachurus,Finfish,NA,17.29,NA,8.66,NA,NA,NA,NA,156.5,1.5969,9.16,3.64,NA,NA,41.00527,41.00527,62.0,NA,NA,0.0127,3.0,NA,Miscellaneous pelagic fishes,NA,07-Mar,NA,NA,NA,mainly animals (troph. 2.8 and up),12224,hunting macrofauna (predator),12224,3.84,0.59,1383,1365,1365,Trachurus,trachurus,Atlantic horse mackerel,Caranginae,pelagic-neritic,oceanodromous,0,1050,TL,NA,FL,NA,70.0,22.0,NA,3397,2e3,NA,27584,NA
fi89,55,900566,Horse_mackerel_wild_muscle_tissue_raw,NA,NA,Trachurus trachurus,Trachurus trachurus,Finfish,NA,17.29,NA,8.66,NA,NA,NA,NA,156.5,1.5969,9.16,3.64,NA,NA,41.00527,41.00527,62.0,NA,NA,0.0127,3.0,NA,Miscellaneous pelagic fishes,NA,07-Mar,NA,NA,NA,NA,NA,NA,NA,NA,NA,94411,1365,1365,Trachurus,trachurus,Atlantic horse mackerel,Caranginae,pelagic-neritic,oceanodromous,0,1050,TL,NA,FL,NA,70.0,22.0,NA,3397,2e3,NA,27584,NA
fi158,56,901002,Venus_clam_wild_edible_meat_incl._intervalvar_fluid_raw,NA,NA,Chamelea gallina,NA NA,Molluscs,NA,8.55,NA,0.73,0.13543356,0.16718208,0.032793408,0.07957224,150.0,0.91,6.73,NA,NA,NA,44.067829,44.067829,5.0,NA,http://www.sealifebase.ca/summary/Chamelea-gallina.html,NA,NA,NA,"Clams, cockles, arkshells",NA,02-Sep,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fi89,57,900564,Horse_mackerel_wild_muscle_tissue_raw,NA,NA,Trachurus trachurus,Trachurus trachurus,Finfish,NA,17.56,NA,11.85,NA,NA,NA,NA,145.2,2.3044,12.43,3.64,NA,NA,41.00527,41.00527,62.0,NA,NA,0.0127,3.0,NA,Miscellaneous pelagic fishes,NA,07-Jan,NA,NA,NA,mainly animals (troph. 2.8 and up),12224,hunting macrofauna (predator),12224,3.84,0.59,1383,1365,1365,Trachurus,trachurus,Atlantic horse mackerel,Caranginae,pelagic-neritic,oceanodromous,0,1050,TL,NA,FL,NA,70.0,22.0,NA,3397,2e3,NA,27584,NA
fi89,57,900564,Horse_mackerel_wild_muscle_tissue_raw,NA,NA,Trachurus trachurus,Trachurus trachurus,Finfish,NA,17.56,NA,11.85,NA,NA,NA,NA,145.2,2.3044,12.43,3.64,NA,NA,41.00527,41.00527,62.0,NA,NA,0.0127,3.0,NA,Miscellaneous pelagic fishes,NA,07-Jan,NA,NA,NA,NA,NA,NA,NA,NA,NA,94411,1365,1365,Trachurus,trachurus,Atlantic horse mackerel,Caranginae,pelagic-neritic,oceanodromous,0,1050,TL,NA,FL,NA,70.0,22.0,NA,3397,2e3,NA,27584,NA
fi89,58,900572,Horse_mackerel_wild_muscle_tissue_raw,NA,NA,Trachurus trachurus,Trachurus trachurus,Finfish,NA,19.69,NA,12.24,NA,NA,NA,NA,127.23,1.6665,14.48,3.64,NA,NA,41.00527,41.00527,62.0,NA,NA,0.0127,3.0,NA,Miscellaneous pelagic fishes,NA,07-Sep,NA,NA,NA,mainly animals (troph. 2.8 and up),12224,hunting macrofauna (predator),12224,3.84,0.59,1383,1365,1365,Trachurus,trachurus,Atlantic horse mackerel,Caranginae,pelagic-neritic,oceanodromous,0,1050,TL,NA,FL,NA,70.0,22.0,NA,3397,2e3,NA,27584,NA
fi89,58,900572,Horse_mackerel_wild_muscle_tissue_raw,NA,NA,Trachurus trachurus,Trachurus trachurus,Finfish,NA,19.69,NA,12.24,NA,NA,NA,NA,127.23,1.6665,14.48,3.64,NA,NA,41.00527,41.00527,62.0,NA,NA,0.0127,3.0,NA,Miscellaneous pelagic fishes,NA,07-Sep,NA,NA,NA,NA,NA,NA,NA,NA,NA,94411,1365,1365,Trachurus,trachurus,Atlantic horse mackerel,Caranginae,pelagic-neritic,oceanodromous,0,1050,TL,NA,FL,NA,70.0,22.0,NA,3397,2e3,NA,27584,NA
jd1,59,901298,Freshwater_mussel_wild_raw,NA,NA,Velesunio ambiguus,NA NA,Molluscs,NA,6.6,NA,1.4,NA,NA,NA,NA,124.0,3.9,16.6,NA,NA,NA,25.274398,-25.274398,10.0,NA,http://www.environment.nsw.gov.au/animals/musselid.htm,NA,NA,NA,Freshwater molluscs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fi175,60,901054,Crab_wild_male_meat_raw,NA,NA,Portunus pelagicus,NA NA,Crustacean,19.8,NA,NA,0.6,NA,NA,NA,NA,115.0,2.3,0.35,3.0,NA,NA,26.0667,26.0667,14.0,NA,NA,NA,NA,NA,"Crabs, sea-spiders",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fi175,61,901052,Crab_wild_female_meat_raw,NA,NA,Portunus pelagicus,NA NA,Crustacean,19.8,NA,NA,0.8,NA,NA,NA,NA,112.0,2.6,0.4,3.0,NA,NA,26.0667,26.0667,14.0,NA,NA,NA,NA,NA,"Crabs, sea-spiders",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fi162,62,901010,Norway_lobster_wild_male_edible_muscle_raw,NA,NA,Nephrops norvegicus,NA NA,Crustacean,NA,NA,NA,NA,NA,NA,NA,NA,110.0,1.81,1.99,2.88,NA,NA,37.017954,37.017954,8.0,NA,NA,0.02302,0.8935,NA,"Lobsters, spiny-rock lobsters",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fi24,63,NA,NA,NA,NA,Channa striata,Channa striata,Finfish,NA,16.9,NA,1.7,NA,NA,NA,NA,108.3,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Channa striata,NA,NA,mainly animals (troph. 2.8 and up),13497,hunting macrofauna (predator),9497,3.36,0.45,357,343,343,Channa,striata,Striped snakehead,NA,benthopelagic,potamodromous,1,10,SL,NA,TL,NA,100.0,61.0,NA,44091,3e3,NA,40637,NA
fi89,64,900563,Horse_mackerel_wild_muscle_tissue_raw,NA,NA,Trachurus trachurus,Trachurus trachurus,Finfish,NA,16.47,NA,10.79,NA,NA,NA,NA,105.61,0.7914,2.9,3.64,NA,NA,41.00527,41.00527,62.0,NA,NA,0.0127,3.0,NA,Miscellaneous pelagic fishes,NA,06-Dec,NA,NA,NA,mainly animals (troph. 2.8 and up),12224,hunting macrofauna (predator),12224,3.84,0.59,1383,1365,1365,Trachurus,trachurus,Atlantic horse mackerel,Caranginae,pelagic-neritic,oceanodromous,0,1050,TL,NA,FL,NA,70.0,22.0,NA,3397,2e3,NA,27584,NA
fi89,64,900563,Horse_mackerel_wild_muscle_tissue_raw,NA,NA,Trachurus trachurus,Trachurus trachurus,Finfish,NA,16.47,NA,10.79,NA,NA,NA,NA,105.61,0.7914,2.9,3.64,NA,NA,41.00527,41.00527,62.0,NA,NA,0.0127,3.0,NA,Miscellaneous pelagic fishes,NA,06-Dec,NA,NA,NA,NA,NA,NA,NA,NA,NA,94411,1365,1365,Trachurus,trachurus,Atlantic horse mackerel,Caranginae,pelagic-neritic,oceanodromous,0,1050,TL,NA,FL,NA,70.0,22.0,NA,3397,2e3,NA,27584,NA
fi162,65,901011,Norway_lobster_wild_female_edible_muscle_raw,NA,NA,Nephrops norvegicus,NA NA,Crustacean,NA,NA,NA,NA,NA,NA,NA,NA,90.0,1.67,2.0,2.88,NA,NA,37.017954,37.017954,8.0,NA,NA,0.02302,0.8935,NA,"Lobsters, spiny-rock lobsters",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fi6,66,900063,European_perch_wild_skinless_fillet_raw,NA,NA,Perca fluviatilis,Perca fluviatilis,Finfish,NA,17.89,NA,0.9,0.20935835,0.29184763,0.04723626,0.13118861,85.4,0.584,0.16,4.4,21.53,NA,42.606001,42.606001,60.0,NA,http://www.fishbase.org/summary/358,0.01,3.08,NA,Miscellaneous freshwater fishes,NA,"Dec 2001, Feb, Jun, Sep 2002",NA,NA,NA,mainly animals (troph. 2.8 and up),2939,hunting macrofauna (predator),2939,3.66,0.58,372,358,358,Perca,fluviatilis,European perch,Percinae,demersal,anadromous,1,30,SL,NA,TL,NA,60.0,25.0,NA,556,4750.0,NA,2058,NA
fi89,67,900560,Atlantic_bonito_wild_muscle_tissue_raw,NA,NA,Sarda sarda,Sarda sarda,Finfish,NA,20.85,NA,4.03,NA,NA,NA,NA,83.49,2.3925,16.79,4.2,NA,NA,41.00527,41.00527,90.0,NA,NA,0.0051,3.180000067,NA,"Tunas, bonitos, billfishes",NA,07-Sep,NA,NA,NA,mainly animals (troph. 2.8 and up),168,hunting macrofauna (predator),168,4.34,0.83,129,115,115,Sarda,sarda,Atlantic bonito,Scombrinae,pelagic-neritic,oceanodromous,80,200,FL,NA,FL,NA,91.4,50.0,NA,168,11e3,NA,40637,NA
fi31,68,900154,Zander_wild_fillet_frozen,NA,NA,Sander lucioperca,Sander lucioperca,Finfish,18.3,NA,NA,0.8,NA,NA,NA,NA,80.56,0.71,0.31,4.3,NA,NA,37.866667,37.866667,100.0,NA,http://www.fishbase.org/summary/360,0.00692,3.1,NA,Miscellaneous freshwater fishes,NA,05-Dec,NA,NA,NA,mainly animals (troph. 2.8 and up),6159,hunting macrofauna (predator),6159,4.04,0.78,374,360,360,Sander,lucioperca,Pike-perch,Luciopercinae,pelagic,potamodromous,2,30,SL,NA,TL,NA,100.0,50.0,NA,556,2e4,NA,40476,NA
fi99,69,NA,NA,NA,NA,Cynoscion acoupa,Cynoscion acoupa,Finfish,NA,20.73,NA,2.11,0.77771838,0.87995366,0.22455249,0.49839699,79.33,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cynoscion acoupa,NA,NA,mainly animals (troph. 2.8 and up),3702,hunting macrofauna (predator),NA,4.05,0.7,1185,1169,1169,Cynoscion,acoupa,Acoupa weakfish,NA,demersal,oceanodromous,1,20,TL,NA,TL,NA,110.0,45.0,NA,3702,17e3,NA,40637,NA
fi89,70,900559,Atlantic_bonito_wild_muscle_tissue_raw,NA,NA,Sarda sarda,Sarda sarda,Finfish,NA,22.44,NA,4.33,NA,NA,NA,NA,79.2,0.2116,0.48,4.2,NA,NA,41.00527,41.00527,90.0,NA,NA,0.0051,3.180000067,NA,"Tunas, bonitos, billfishes",NA,07-Aug,NA,NA,NA,mainly animals (troph. 2.8 and up),168,hunting macrofauna (predator),168,4.34,0.83,129,115,115,Sarda,sarda,Atlantic bonito,Scombrinae,pelagic-neritic,oceanodromous,80,200,FL,NA,FL,NA,91.4,50.0,NA,168,11e3,NA,40637,NA
fi92,71,NA,NA,NA,NA,Solea solea,Solea solea,Finfish,NA,20.2,NA,1.88,NA,NA,NA,NA,78.7263,1.4496,5.8136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Solea solea,"Summer (Jun, Jul, Aug 2007)","Summer (Jun, Jul, Aug 2007)",mainly animals (troph. 2.8 and up),4645,hunting macrofauna (predator),4645,3.29999995231628,0.6585,541,525,525,Solea,solea,Common sole,NA,demersal,oceanodromous,0,150,SL,NA,SL,NA,70.0,35.0,NA,5504,3e3,NA,5504,NA
fi188,72,NA,NA,NA,NA,Maja brachydactyla,NA NA,Crustacean,NA,15.7,NA,0.32,0.061833105,0.076747179,0.032505034,NA,78.7,6.28,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maja brachydactyla,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fi31,73,900155,Zander_wild_fillet_frozen,NA,NA,Sander lucioperca,Sander lucioperca,Finfish,17.73,NA,NA,1.17,NA,NA,NA,NA,77.88,0.582,0.17,4.3,NA,NA,37.0,37.0,100.0,NA,http://www.fishbase.org/summary/360,0.00692,3.1,NA,Miscellaneous freshwater fishes,NA,05-Dec,NA,NA,NA,mainly animals (troph. 2.8 and up),6159,hunting macrofauna (predator),6159,4.04,0.78,374,360,360,Sander,lucioperca,Pike-perch,Luciopercinae,pelagic,potamodromous,2,30,SL,NA,TL,NA,100.0,50.0,NA,556,2e4,NA,40476,NA
fi99,74,NA,NA,NA,NA,Mugil curema,Mugil curema,Finfish,NA,21.17,NA,6.03,0.72923767,0.80051654,0.23576857,0.14255774,75.0,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mugil curema,NA,NA,mainly plants/detritus (troph. 2-2.19),33,grazing on aquatic plants,56479,2.42,0.22,1102,1086,1086,Mugil,curema,White mullet,NA,reef-associated,catadromous,1,30,TL,NA,TL,NA,90.0,30.0,NA,9321,680.0,NA,40637,NA
