page_id,level_1,level_2,common_name,latin_name,part,preparation,reference,ca_mg,zn_mg,fe_mg,protein_g,fat_g,fapun3,fapun_all_g,mn_mg,mg_mg,epa,dha
6152,Fish,Saltwater Fish,Greenland Halibut,Reinhardtius hippoglossoides,meat,raw,23,NA,NA,NA,NA,13.8,NA,1.4,NA,NA,0.5,NA
6152,Fish,Saltwater Fish,Greenland Halibut,Reinhardtius hippoglossoides,meat,raw,47,10,NA,NA,13.1,11.3,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Greenland Halibut,Reinhardtius hippoglossoides,meat,raw,63,3,0.4,0.66,14.4,13.8,NA,1.367,0.012,26,0.526,NA
6152,Fish,Saltwater Fish,Greenland Halibut,Reinhardtius hippoglossoides,meat,raw,88,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Greenland Halibut,Reinhardtius hippoglossoides,meat,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Greenland Halibut,Reinhardtius hippoglossoides,meat,raw,82,25,NA,0.25,12.4,15.6,NA,2.55,NA,22,0.95,NA
6152,Fish,Saltwater Fish,Greenland Halibut,Reinhardtius hippoglossoides,muscle,raw,48,NA,NA,NA,NA,13.1,1.88,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Greenland Halibut,Reinhardtius hippoglossoides,whole,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Greenland Halibut,Reinhardtius hippoglossoides,fillet,raw,79,12,NA,1,13.2,10,0.6,1,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Greenland Halibut,Reinhardtius hippoglossoides,fillet,raw,72,NA,NA,NA,NA,8.4,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Atlantic Halibut,Hippoglossus hippoglossus,"muscle, dark meat",raw,27,NA,NA,NA,18.4,6.2,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Atlantic Halibut,Hippoglossus hippoglossus,"muscle, dark meat",raw,27,NA,NA,NA,19.6,0.8,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Atlantic Halibut,Hippoglossus hippoglossus,muscle,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Atlantic Halibut,Hippoglossus hippoglossus,muscle,raw,27,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
6152,Fish,Saltwater Fish,Atlantic Halibut,Hippoglossus hippoglossus,meat,raw,55,NA,NA,NA,NA,NA,NA,0.33,NA,NA,0.16,NA
6152,Fish,Saltwater Fish,Atlantic Halibut,Hippoglossus hippoglossus,meat,raw,82,15,0.5,0.5,20.6,3.9,NA,1.2,0.01,23,0.281,NA
6152,Fish,Saltwater Fish,Atlantic Halibut,Hippoglossus hippoglossus,fillet,raw,79,16,0.3,NA,19.3,3.6,1.3,1.4,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Atlantic Halibut,Hippoglossus hippoglossus,fillet,raw,72,NA,NA,NA,NA,1.1,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Flounders and Soles,Pleuronectinae,meat,raw,23,NA,NA,NA,NA,1.1,NA,0.3,NA,NA,0.1,NA
6152,Fish,Saltwater Fish,Flounders and Soles,Pleuronectinae,meat,raw,21,12,NA,0.8,17,NA,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Flounders and Soles,Pleuronectinae,meat,raw,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Flounders and Soles,Pleuronectinae,meat,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Flounders and Soles,Pleuronectinae,meat,raw,82,35,0.78,0.3,18,1.6,NA,0.509,0.04,27,0.284,NA
6152,Fish,Saltwater Fish,Flounders and Soles,Pleuronectinae,muscle,raw,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Flounders and Soles,Pleuronectinae,roe,raw,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Flounders and Soles,Pleuronectinae,whole,raw,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Flounders and Soles,Pleuronectinae,not specified,raw,88,NA,NA,NA,18.8,1.19,NA,0.329,NA,NA,0.093,NA
6152,Fish,Saltwater Fish,Winter Flounder,Pseudopleuronectes americanus,meat,raw,65,13.2,0.394,0.103,21.2,1.19,NA,NA,0.015,47,NA,NA
6152,Fish,Saltwater Fish,Winter Flounder,Pseudopleuronectes americanus,meat,raw,55,NA,NA,NA,NA,NA,NA,0.23,NA,NA,0.07,NA
6152,Fish,Saltwater Fish,Winter Flounder,Pseudopleuronectes americanus,meat,raw,55,NA,NA,NA,NA,0.45,0.22,NA,NA,NA,0.07,NA
6152,Fish,Saltwater Fish,Winter Flounder,Pseudopleuronectes americanus,muscle,raw,27,NA,NA,NA,18,0.6,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Winter Flounder,Pseudopleuronectes americanus,offal,raw,27,NA,NA,NA,17,3.5,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Winter Flounder,Pseudopleuronectes americanus,fillet,raw,79,13,0.4,0.1,19.6,0.9,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Starry Flounder,Platichthys stellatus,meat,raw,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Starry Flounder,Platichthys stellatus,muscle,raw,27,NA,NA,NA,17.1,1.8,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Starry Flounder,Platichthys stellatus,fillet,raw,79,4,0.5,0.5,17.1,1.5,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Sole,Pleuronectinae and Cynoglossinae,meat,raw,46,71,NA,0.8,21.4,3.2,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Sole,Pleuronectinae and Cynoglossinae,meat,raw,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Sole,Pleuronectinae and Cynoglossinae,meat,raw,23,NA,NA,NA,NA,1.2,NA,0.2,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Sole,Pleuronectinae and Cynoglossinae,meat,raw,82,29,0.08,0.6,18.7,1.1,NA,0.404,0.04,25,0.213,NA
6152,Fish,Saltwater Fish,Sole,Pleuronectinae and Cynoglossinae,muscle,raw,27,38,0.378,0.656,17.9,1,NA,NA,0.02,29,NA,NA
6152,Fish,Saltwater Fish,Sole,Pleuronectinae and Cynoglossinae,muscle,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Sole,Pleuronectinae and Cynoglossinae,roe,raw,27,NA,NA,NA,20.7,4.6,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Sole,Pleuronectinae and Cynoglossinae,roe,raw,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,NA
6152,Fish,Saltwater Fish,Sole,Pleuronectinae and Cynoglossinae,roe,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Sole,Pleuronectinae and Cynoglossinae,skin,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Dover Sole,Microstomus pacificus,meat,raw,25,NA,NA,NA,NA,1,0.2,0.23,NA,NA,0.08,NA
6152,Fish,Saltwater Fish,Dover Sole,Microstomus pacificus,muscle,raw,27,50,NA,NA,15.1,0.9,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Dover Sole,Microstomus pacificus,whole,raw,27,NA,NA,NA,12.7,3.5,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Dover Sole,Microstomus pacificus,offal,raw,27,NA,NA,NA,11.7,4.4,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Dover Sole,Microstomus pacificus,fillet,raw,79,29,0.2,0.2,15.1,0.9,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,English Sole,Parophrys vetulus,muscle,raw,48,NA,NA,NA,NA,1.7,0.49,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,English Sole,Parophrys vetulus,muscle,raw,27,NA,NA,NA,16.8,1.7,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,English Sole,Parophrys vetulus,offal,raw,27,NA,NA,NA,13.9,7,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,English Sole,Parophrys vetulus,meat,raw,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,English Sole,Parophrys vetulus,fillet,raw,79,9,0.3,0.3,16.8,1.7,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Rock Sole,Lepidopsetta bilineata,muscle,raw,27,NA,NA,NA,18.6,1.2,NA,NA,NA,NA,NA,NA
6152,Fish,Saltwater Fish,Rock Sole,Lepidopsetta bilineata,fillet,raw,79,NA,0.3,NA,18.6,1,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Herrings and Relatives,Clupeinae and Alosinae,meat,raw,10,33,0.5,0.8,16.8,18.5,NA,3.1,0.04,29,NA,NA
6431,Fish,Saltwater Fish,Herrings and Relatives,Clupeinae and Alosinae,meat,raw,67,NA,NA,1.54,14.5,10.5,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Herrings and Relatives,Clupeinae and Alosinae,meat,raw,55,NA,NA,NA,NA,12,3.12,NA,NA,NA,1.05,NA
6431,Fish,Saltwater Fish,Herrings and Relatives,Clupeinae and Alosinae,meat,raw,36,34,NA,1.1,18.2,17.8,NA,NA,NA,31,NA,NA
6431,Fish,Saltwater Fish,Herrings and Relatives,Clupeinae and Alosinae,meat,raw,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Herrings and Relatives,Clupeinae and Alosinae,eggs,raw,7,19,NA,2.7,9.6,1.93,NA,0.71,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Herrings and Relatives,Clupeinae and Alosinae,eggs,raw,11,46,NA,NA,23.6,0.2,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Herrings and Relatives,Clupeinae and Alosinae,eggs,raw,33,46,NA,NA,23.6,0.2,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Herrings and Relatives,Clupeinae and Alosinae,eggs,raw,27,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Herrings and Relatives,Clupeinae and Alosinae,eggs,raw,36,NA,NA,NA,26,3.05,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Herrings and Relatives,Clupeinae and Alosinae,oil,raw,36,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Herrings and Relatives,Clupeinae and Alosinae,oil,raw,23,NA,NA,NA,NA,100,NA,16.1,NA,NA,7.1,NA
6431,Fish,Saltwater Fish,Herrings and Relatives,Clupeinae and Alosinae,muscle,raw,27,58,0.743,1.09,17.7,2.8,NA,NA,0.038,26,NA,NA
6431,Fish,Saltwater Fish,Herrings and Relatives,Clupeinae and Alosinae,muscle,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Herrings and Relatives,Clupeinae and Alosinae,whole,raw,27,NA,2.032,0.885,17.6,7.4,NA,NA,0.109,NA,NA,NA
6431,Fish,Saltwater Fish,Herrings and Relatives,Clupeinae and Alosinae,soft roe,raw,36,NA,NA,NA,20.9,2.83,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Herrings and Relatives,Clupeinae and Alosinae,roe,raw,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Herrings and Relatives,Clupeinae and Alosinae,skin,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Pacific Herring,Clupea pallasii,meat,raw,23,NA,NA,NA,NA,13.9,NA,2.4,NA,NA,1,NA
6431,Fish,Saltwater Fish,Pacific Herring,Clupea pallasii,meat,raw,63,83,0.53,1.12,16.4,13.9,NA,2.423,0.045,32,0.969,NA
6431,Fish,Saltwater Fish,Pacific Herring,Clupea pallasii,meat,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Pacific Herring,Clupea pallasii,eggs,raw,19,19,NA,2.7,9.6,1,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Pacific Herring,Clupea pallasii,eggs,raw,27,NA,NA,NA,17.1,1.6,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Pacific Herring,Clupea pallasii,eggs,raw,77,19,NA,2.7,9.6,1,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Pacific Herring,Clupea pallasii,eggs,raw,34,NA,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Pacific Herring,Clupea pallasii,muscle,raw,27,83,NA,1.7,18.3,8.5,NA,NA,0.02,32,NA,NA
6431,Fish,Saltwater Fish,Pacific Herring,Clupea pallasii,whole,raw,27,NA,NA,NA,15.7,13.6,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Pacific Herring,Clupea pallasii,whole,raw,66,NA,NA,NA,12.1,1.43,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Pacific Herring,Clupea pallasii,fillet,raw,79,83,0.5,1.4,17.3,9.8,1.2,1.5,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Pacific Herring,Clupea pallasii,fillet,raw,72,NA,NA,NA,NA,11.1,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Shad,Aloseinae,muscle,raw,27,NA,NA,0.57,19.4,8.3,NA,NA,0.019,NA,NA,NA
6431,Fish,Saltwater Fish,Shad,Aloseinae,roe,raw,27,NA,NA,NA,23.4,3.8,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,American Shad,Alosa sapidissima,meat,raw,62,47,0.37,0.97,16.9,13.8,NA,3.18,0.042,30,NA,NA
6431,Fish,Saltwater Fish,American Shad,Alosa sapidissima,meat,raw,63,47,0.37,0.97,16.9,13.8,NA,3.27,0.042,30,1.09,NA
6431,Fish,Saltwater Fish,American Shad,Alosa sapidissima,meat,raw,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,American Shad,Alosa sapidissima,meat,raw,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,American Shad,Alosa sapidissima,muscle,raw,27,NA,NA,0.7,18,11.2,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,American Shad,Alosa sapidissima,muscle,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,American Shad,Alosa sapidissima,offal,raw,27,NA,NA,NA,16.7,16.3,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,American Shad,Alosa sapidissima,skin,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,American Shad,Alosa sapidissima,fillet,raw,79,47,0.3,0.8,17.4,12.5,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Atlantic Herring,Clupea harengus,meat,raw,62,57,0.99,1.1,18,NA,NA,2.13,0.035,32,NA,NA
6431,Fish,Saltwater Fish,Atlantic Herring,Clupea harengus,meat,raw,23,NA,NA,NA,NA,9,NA,2.1,NA,NA,0.7,NA
6431,Fish,Saltwater Fish,Atlantic Herring,Clupea harengus,meat,raw,63,57,0.99,1.1,18,9.04,NA,2.13,0.035,32,0.709,NA
6431,Fish,Saltwater Fish,Atlantic Herring,Clupea harengus,meat,raw,88,NA,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Atlantic Herring,Clupea harengus,meat,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Atlantic Herring,Clupea harengus,meat,raw,82,50,0.85,1.3,18.2,13.1,NA,2.54,0.01,26,0.57,NA
6431,Fish,Saltwater Fish,Atlantic Herring,Clupea harengus,muscle,raw,27,20,0.701,1,18,9.8,NA,NA,0.12,36,NA,NA
6431,Fish,Saltwater Fish,Atlantic Herring,Clupea harengus,muscle,raw,48,NA,NA,NA,NA,11.9,1.97,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Atlantic Herring,Clupea harengus,whole,raw,27,NA,NA,NA,17.2,16.4,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Atlantic Herring,Clupea harengus,whole,raw,72,NA,NA,NA,NA,16.4,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Atlantic Herring,Clupea harengus,whole,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Atlantic Herring,Clupea harengus,fillet,raw,79,38,0.8,1,18,8,1.2,2.1,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Atlantic Herring,Clupea harengus,fillet,raw,55,NA,NA,NA,NA,NA,NA,2.55,NA,NA,1.05,NA
6431,Fish,Saltwater Fish,Atlantic Herring,Clupea harengus,fillet,raw,72,NA,NA,NA,NA,6.2,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Menhaden,Brevoortia spp.,whole,raw,27,NA,NA,NA,15.9,4.2,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Menhaden,Brevoortia spp.,whole,raw,27,NA,NA,NA,15.5,11.8,NA,NA,NA,NA,NA,NA
6431,Fish,Saltwater Fish,Menhaden,Brevoortia spp.,muscle,raw,27,60,NA,NA,NA,NA,NA,NA,NA,110,NA,NA
6431,Fish,Saltwater Fish,Menhaden,Brevoortia spp.,oil,raw,23,NA,NA,NA,NA,100.1,NA,29.5,NA,NA,12.7,NA
6431,Fish,Saltwater Fish,Sardine,Sardinops spp.,whole,raw,27,554,NA,5.25,21.1,18.2,NA,NA,NA,30,NA,NA
6431,Fish,Saltwater Fish,Sardine,Sardinops spp.,muscle,raw,27,73,1.03,2.313,18.9,6.8,NA,NA,0.119,4,NA,NA
6431,Fish,Saltwater Fish,Sardine,Sardinops spp.,fillet,raw,79,73,1,2.3,18.9,6.8,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Cod and Relatives,Gadiformes,meat,raw,53,43,0.37,0.25,NA,NA,NA,NA,0.01,26,0.1,NA
6432,Fish,Saltwater Fish,Cod and Relatives,Gadiformes,meat,raw,55,NA,NA,NA,NA,0.73,0.32,NA,NA,NA,0.08,NA
6432,Fish,Saltwater Fish,Cod and Relatives,Gadiformes,meat,raw,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Cod and Relatives,Gadiformes,meat,raw,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Cod and Relatives,Gadiformes,meat,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Cod and Relatives,Gadiformes,muscle,raw,27,15,1.05,0.478,17.4,0.5,NA,NA,0.028,35,NA,NA
6432,Fish,Saltwater Fish,Cod and Relatives,Gadiformes,whole,raw,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Cod and Relatives,Gadiformes,roe,raw,27,NA,NA,NA,22.3,1.9,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Cod and Relatives,Gadiformes,oil,raw,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Cod and Relatives,Gadiformes,flesh,raw,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Cod and Relatives,Gadidae,meat,raw,88,48,0.88,0.34,18.3,1.31,NA,0.422,0.104,21,0.093,NA
6432,Fish,Saltwater Fish,Cod and Relatives,Gadidae,meat,raw,23,NA,NA,NA,NA,0.5,NA,0.1,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Cod and Relatives,Gadidae,meat,raw,82,50,0.5,0.3,18.3,0.6,NA,0,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Cod and Relatives,Gadidae,muscle,raw,27,30,0.793,NA,18.9,1.3,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Cod and Relatives,Gadidae,muscle,raw,48,NA,NA,NA,NA,1.3,0.5,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Cod and Relatives,Gadidae,whole,raw,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,meat,raw,63,16,0.45,0.38,17.8,0.67,NA,0.231,0.015,32,0.064,NA
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,meat,raw,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,meat,raw,55,NA,NA,NA,NA,NA,NA,0.33,NA,NA,0.08,NA
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,meat,raw,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.087,NA
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,meat,raw,23,NA,NA,NA,NA,0.7,NA,0.3,NA,NA,0.1,NA
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,meat,raw,47,30,NA,NA,21.3,1.6,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,tongues + cheeks,raw,62,17,NA,0.31,14.6,1.1,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,muscle,raw,27,16,0.589,1.75,16.9,0.6,NA,NA,0.011,24,NA,NA
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,muscle,raw,48,NA,NA,NA,NA,1.1,0.47,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,muscle,raw,55,NA,NA,NA,NA,0.59,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,muscle,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,liver,raw,82,10,1.94,4,5.1,66.6,NA,14.6,NA,8,6,NA
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,liver,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,liver,raw,47,10,NA,NA,14.2,23.1,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,whole,raw,27,NA,NA,NA,16.4,0.7,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,offal,raw,27,NA,NA,NA,16.3,1.8,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,roe,raw,82,10,2.2,1.5,22.5,3.3,NA,0.939,NA,9,0.288,NA
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,fillet,raw,79,16,0.6,0.4,16.4,0.6,0.2,0.2,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,fillet,raw,72,NA,NA,NA,NA,0.73,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,fillet,raw,82,15,0.38,0.2,18.9,0.6,NA,0.248,0.02,25,0.072,NA
6432,Fish,Saltwater Fish,Atlantic Cod,Gadus morhua,skin,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Pacific Cod,Gadus macrocephalus,meat,raw,23,NA,NA,NA,NA,0.6,NA,0.2,NA,NA,0.1,NA
6432,Fish,Saltwater Fish,Pacific Cod,Gadus macrocephalus,meat,raw,63,7,0.4,0.26,17.9,0.63,NA,0.244,0.012,24,0.08,NA
6432,Fish,Saltwater Fish,Pacific Cod,Gadus macrocephalus,meat,raw,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,NA
6432,Fish,Saltwater Fish,Pacific Cod,Gadus macrocephalus,meat,raw,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Pacific Cod,Gadus macrocephalus,muscle,raw,27,NA,NA,NA,16.7,0.7,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Pacific Cod,Gadus macrocephalus,offal,raw,27,NA,NA,NA,16.5,1.9,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Pacific Cod,Gadus macrocephalus,roe,raw,27,NA,NA,NA,21.4,2,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Pacific Cod,Gadus macrocephalus,fillet,raw,79,10,0.3,0.2,17.3,0.7,0.1,0.4,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Pacific Cod,Gadus macrocephalus,fillet,raw,72,NA,NA,NA,NA,0.64,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Atlantic Tomcod,Microgadus tomcod,meat,raw,11,372,NA,NA,19.9,2,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Atlantic Tomcod,Microgadus tomcod,meat,raw,33,372,NA,NA,19.9,2,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Atlantic Tomcod,Microgadus tomcod,meat,raw,7,NA,NA,0.65,14.7,0.8,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Atlantic Tomcod,Microgadus tomcod,meat,raw,61,494,NA,NA,20.2,3.8,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Atlantic Tomcod,Microgadus tomcod,liver,raw,7,6,NA,3.8,8,45.1,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Atlantic Tomcod,Microgadus tomcod,muscle,raw,27,NA,NA,NA,17,0.4,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Atlantic Tomcod,Microgadus tomcod,muscle,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Atlantic Tomcod,Microgadus tomcod,skin,raw,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Arctic Cod,Boreogadus saida,muscle,raw,2,20.2,0.5,0.6,24.8,1,NA,NA,NA,18.1,0.165,NA
6432,Fish,Saltwater Fish,Saffron Cod,Eleginus gracilis,meat,raw,34,NA,NA,NA,14.7,0.8,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Saffron Cod,Eleginus gracilis,liver,raw,34,6,NA,3.8,8,45.1,NA,NA,NA,NA,NA,NA
6432,Fish,Saltwater Fish,Pollocks,Theragra chalcogramma and Pollachius virens,meat,raw,62,60,0.47,0.46,19.4,1,NA,0.48,0.015,67,NA,NA
