seanuts_id2,food_item_id_2,database,biblioid,biblioid.x,biblioid.y,biblioid_y,nutrient_ref,species_name,subgroup,food_name_clean,prot_g,protcnt_g,protein_g,fat_g,epa,dha,ca_mg,zn_mg,fe_mg,tl,length_from_study,length_source,abs_lat,latitude,slmax_nov28,slmax_source,lwa,lwb,country_region,isscaap_cat,isscaap,season,asfis_scientific_name_fishbase_swap_in_progress,season.x,season.y,fapun3,fapun_all_g
78,NA,NA,NA,fi99,fi99,NA,NA,Oncorhynchus mykiss,Finfish,NA,NA,20.86,NA,1.5,0.02513,0.231196,71.33,NA,1.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oncorhynchus mykiss,NA,NA,0.256326,0.414645
79,900558,NA,NA,NA,NA,fi89,NA,Sarda sarda,Finfish,Atlantic_bonito_wild_muscle_tissue_raw,NA,17.78,NA,1.13,NA,NA,71.08,0.513,13.37,4.2,NA,NA,41.00527,41.00527,NA,NA,0.0051,3.180000067,NA,"Tunas, bonitos, billfishes",NA,07-Jul,NA,NA,NA,NA,NA
80,900602,NA,NA,NA,NA,fi103,NA,Channa striata,Finfish,Snakehead_murrel_wild_skin-on_raw,NA,18.6,NA,0.4,NA,0.022882,71.0,0.7,0.3,3.7,NA,NA,14.903036,14.903036,NA,http://www.fishbase.org/summary/Channa-striata.html,0.01096,2.92,NA,Miscellaneous freshwater fishes,NA,dry season,NA,NA,NA,0.0301504,0.0748376
81,NA,NA,NA,fi92,fi92,NA,NA,Solea solea,Finfish,NA,NA,18.36,NA,1.62,NA,NA,70.4694,1.4187,6.0642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Solea solea,"Spring (Mar, Apr, May 2007)","Spring (Mar, Apr, May 2007)",NA,NA
82,900561,NA,NA,NA,NA,fi89,NA,Sarda sarda,Finfish,Atlantic_bonito_wild_muscle_tissue_raw,NA,20.67,NA,17.37,NA,NA,70.05,0.412,13.22,4.2,NA,NA,41.00527,41.00527,NA,NA,0.0051,3.180000067,NA,"Tunas, bonitos, billfishes",NA,07-Oct,NA,NA,NA,NA,NA
83,900156,NA,NA,NA,NA,fi32,NA,Aspius aspius,Finfish,Aspe_wild_skinless_fillet_raw,NA,21.0,NA,7.3,NA,NA,70.0,0.6,0.9,4.5,NA,NA,41.53,41.53,NA,http://www.fishbase.org/summary/4783,NA,NA,NA,"Carps, barbels and other cyprinids",NA,Summer 1987,NA,NA,NA,NA,NA
84,900157,NA,NA,NA,NA,fi32,NA,Aspius aspius,Finfish,Aspe_wild_skinless_fillet_raw,NA,23.0,NA,6.2,NA,NA,70.0,0.7,1.0,4.5,NA,NA,41.53,41.53,NA,http://www.fishbase.org/summary/4783,NA,NA,NA,"Carps, barbels and other cyprinids",NA,Summer 1988,NA,NA,NA,NA,NA
85,900161,NA,NA,NA,NA,fi32,NA,Cyprinus carpio,Finfish,Carp_wild_skinless_fillet_raw,NA,19.0,NA,1.2,NA,NA,69.0,0.9,0.6,3.0,NA,NA,41.53,41.53,NA,http://www.fishbase.org/summary/1452,0.02089,2.91,NA,"Carps, barbels and other cyprinids",NA,Summer 1988,NA,NA,NA,NA,NA
86,900405,NA,NA,NA,NA,fi76,NA,Pagellus bogaraveo,Finfish,Blackspot_seabream_wild_tail_white_muscle_fillet_raw,NA,NA,NA,0.52,0.018,0.203,69.0,0.356,0.19,3.66,37.0,NA,42.575055,42.575055,NA,NA,0.0124,3.137000084,NA,Miscellaneous coastal fishes,NA,NA,NA,NA,NA,NA,0.26
87,NA,NA,NA,fi99,fi99,NA,NA,Epinephelus striatus,Finfish,NA,NA,19.73,NA,1.68,0.04415764,0.16665948,69.0,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Epinephelus striatus,NA,NA,0.2350326,0.2350326
88,900933,NA,NA,NA,NA,fi144,NA,Tenualosa ilisha,Finfish,Indian_shad_wild_muscle_flesh_raw,NA,15.94,NA,10.18,NA,NA,68.75,NA,NA,2.04,NA,NA,23.232099,23.232099,NA,NA,0.026900001,2.890000105,NA,Shads,NA,07-May,NA,NA,NA,NA,NA
89,902226,NA,NA,NA,NA,fi203,NA,Mytella sp.,Molluscs,Mussel_edible_part_raw,NA,16.09,NA,1.19,NA,NA,67.76,1.265025,38.48,NA,NA,NA,2.852432,-2.852432,NA,http://www.sealifebase.ca/summary/Mytilus-edulis.html,NA,NA,NA,Mussels,NA,NA,NA,NA,NA,NA,NA
90,901004,NA,NA,NA,NA,fi158,NA,Chamelea gallina,Molluscs,Venus_clam_wild_edible_meat_incl._intervalvar_fluid_raw,NA,10.8,NA,1.59,0.2386878,0.15422904,67.5,1.48,10.7,NA,NA,NA,44.067829,44.067829,NA,http://www.sealifebase.ca/summary/Chamelea-gallina.html,NA,NA,NA,"Clams, cockles, arkshells",NA,03-Feb,NA,NA,NA,0.4773756,0.52144104
91,NA,NA,NA,NA,NA,NA,NA,Oncorhynchus kisutch,Finfish,NA,NA,NA,NA,8.0,NA,NA,66.0,0.7,0.6,4.25,NA,NA,52.372895,52.372895,108.0,http://www.fishbase.us/summary/245,0.01148,3.08,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,900177,NA,NA,NA,NA,fi32,NA,Tinca tinca,Finfish,Tench_wild_skinless_fillet_raw,NA,19.0,NA,1.2,NA,NA,66.0,1.1,0.9,3.5,NA,NA,41.53,41.53,NA,http://fishbase.sinica.edu.tw/summary/SpeciesSummary.php?id=269,0.01906,3.03,NA,"Carps, barbels and other cyprinids",NA,Summer 1988,NA,NA,NA,NA,NA
93,900403,NA,NA,NA,NA,fi76,NA,Pagellus bogaraveo,Finfish,Blackspot_seabream_wild_ventral_white_muscle_fillet_raw,NA,NA,NA,0.53,0.018,0.22,64.0,0.256,0.14,3.66,37.0,NA,42.575055,42.575055,NA,NA,0.0124,3.137000084,NA,Miscellaneous coastal fishes,NA,NA,NA,NA,NA,NA,0.277
94,900937,NA,NA,NA,NA,fi144,NA,Tenualosa ilisha,Finfish,Indian_shad_wild_muscle_flesh_raw,NA,17.28,NA,22.08,NA,NA,63.82,NA,NA,2.04,NA,NA,23.232099,23.232099,NA,NA,0.026900001,2.890000105,NA,Shads,NA,07-Sep,NA,NA,NA,NA,NA
95,900552,NA,NA,NA,NA,fi89,NA,Sarda sarda,Finfish,Atlantic_bonito_wild_muscle_tissue_raw,NA,18.99,NA,5.69,NA,NA,63.77,1.7805,7.97,4.2,NA,NA,41.00527,41.00527,NA,NA,0.0051,3.180000067,NA,"Tunas, bonitos, billfishes",NA,07-Jan,NA,NA,NA,NA,NA
96,900935,NA,NA,NA,NA,fi144,NA,Tenualosa ilisha,Finfish,Indian_shad_wild_muscle_flesh_raw,NA,17.54,NA,18.41,NA,NA,63.36,NA,NA,2.04,NA,NA,23.232099,23.232099,NA,NA,0.026900001,2.890000105,NA,Shads,NA,07-Jul,NA,NA,NA,NA,NA
97,900164,NA,NA,NA,NA,fi32,NA,Leuciscus cephalus,Finfish,Chub_wild_skinless_fillet_raw,NA,19.0,NA,1.4,NA,NA,63.0,0.5,0.6,3.0,NA,NA,41.53,41.53,NA,http://www.fishbase.org/summary/4482,0.00776,3.12,NA,"Carps, barbels and other cyprinids",NA,Summer 1987,NA,NA,NA,NA,NA
98,901259,NA,NA,NA,NA,im11,NA,Arctica islandica,Molluscs,Ocean_quahog_wild_raw,NA,7.3,NA,0.5,NA,NA,62.9,0.84,5.3,2.0,NA,NA,63.968654,63.968654,NA,NA,0.023009,2.632,NA,"Clams, cockles, arkshells",NA,NA,NA,NA,NA,NA,NA
99,NA,NA,NA,fi92,fi92,NA,NA,Solea solea,Finfish,NA,NA,17.95,NA,1.18,NA,NA,62.5988,1.1391,7.2671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Solea solea,"Winter (Dec 2006, Jan, Feb 2007)","Winter (Dec 2006, Jan, Feb 2007)",NA,NA
100,NA,NA,NA,fi92,fi92,NA,NA,Mullus surmuletus,Finfish,NA,NA,17.45,NA,9.71,NA,NA,62.5135,1.1739,5.8733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mullus surmuletus,"Spring (Mar, Apr, May 2007)","Spring (Mar, Apr, May 2007)",NA,NA
101,901044,NA,NA,NA,NA,fi172,NA,Metapenaeus monoceros,Crustacean,Speckled_shrimp_wild_edible_muscle_tissue_raw,NA,21.06,NA,NA,NA,NA,62.4,NA,1.66,2.7,NA,NA,36.56945,36.56945,NA,NA,NA,NA,NA,"Shrimps, prawns",NA,01-Jan,NA,NA,NA,NA,NA
102,900065,NA,NA,NA,NA,fi6,NA,Perca fluviatilis,Finfish,European_perch_wild_skinless_fillet_raw,NA,18.1,NA,0.99,0.033646877,0.1795541,62.4,0.693,0.2,4.4,21.19,NA,42.260357,42.260357,NA,http://www.fishbase.org/summary/358,0.01,3.08,NA,Miscellaneous freshwater fishes,NA,"Dec 2001, Feb, Jun, Sep 2004",NA,NA,NA,0.24747239,0.323587715
103,900936,NA,NA,NA,NA,fi144,NA,Tenualosa ilisha,Finfish,Indian_shad_wild_muscle_flesh_raw,NA,17.24,NA,20.78,NA,NA,62.31,NA,NA,2.04,NA,NA,23.232099,23.232099,NA,NA,0.026900001,2.890000105,NA,Shads,NA,07-Aug,NA,NA,NA,NA,NA
104,900934,NA,NA,NA,NA,fi144,NA,Tenualosa ilisha,Finfish,Indian_shad_wild_muscle_flesh_raw,NA,17.28,NA,12.67,NA,NA,61.21,NA,NA,2.04,NA,NA,23.232099,23.232099,NA,NA,0.026900001,2.890000105,NA,Shads,NA,07-Jun,NA,NA,NA,NA,NA
105,901043,NA,NA,NA,NA,fi172,NA,Penaeus semisulcatus,Crustacean,Green_tiger_shrimp_wild_edible_muscle_tissue_raw,NA,20.48,NA,NA,NA,NA,61.1,NA,1.36,2.7,NA,NA,36.56945,36.56945,NA,NA,NA,NA,NA,"Shrimps, prawns",NA,01-Oct,NA,NA,NA,NA,NA
106,900172,NA,NA,NA,NA,fi32,NA,Scardinius erythrophthalmus,Finfish,Rudd_wild_skinless_fillet_raw,NA,19.0,NA,2.5,NA,NA,61.0,0.6,0.5,2.9,NA,NA,41.53,41.53,NA,NA,0.00832,3.16,NA,"Carps, barbels and other cyprinids",NA,Summer 1987,NA,NA,NA,NA,NA
107,NA,NA,NA,fi92,fi92,NA,NA,Mullus surmuletus,Finfish,NA,NA,16.61,NA,12.28,NA,NA,60.4496,3.0927,12.5783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mullus surmuletus,"Autumn (Sep, Oct, Nov 2007)","Autumn (Sep, Oct, Nov 2007)",NA,NA
108,901045,NA,NA,NA,NA,fi172,NA,Metapenaeus monoceros,Crustacean,Speckled_shrimp_wild_edible_muscle_tissue_raw,NA,21.31,NA,NA,NA,NA,60.4,NA,1.55,2.7,NA,NA,36.56945,36.56945,NA,NA,NA,NA,NA,"Shrimps, prawns",NA,01-Apr,NA,NA,NA,NA,NA
109,901041,NA,NA,NA,NA,fi172,NA,Penaeus semisulcatus,Crustacean,Green_tiger_shrimp_wild_edible_muscle_tissue_raw,NA,20.44,NA,NA,NA,NA,60.3,NA,1.58,2.7,NA,NA,36.56945,36.56945,NA,NA,NA,NA,NA,"Shrimps, prawns",NA,01-Apr,NA,NA,NA,NA,NA
110,901042,NA,NA,NA,NA,fi172,NA,Penaeus semisulcatus,Crustacean,Green_tiger_shrimp_wild_edible_muscle_tissue_raw,NA,21.7,NA,NA,NA,NA,60.3,NA,1.46,2.7,NA,NA,36.56945,36.56945,NA,NA,NA,NA,NA,"Shrimps, prawns",NA,01-Jul,NA,NA,NA,NA,NA
111,900165,NA,NA,NA,NA,fi32,NA,Leuciscus cephalus,Finfish,Chub_wild_skinless_fillet_raw,NA,20.0,NA,1.7,NA,NA,60.0,0.5,0.6,3.0,NA,NA,41.53,41.53,NA,http://www.fishbase.org/summary/4482,0.00776,3.12,NA,"Carps, barbels and other cyprinids",NA,Summer 1988,NA,NA,NA,NA,NA
112,900167,NA,NA,NA,NA,fi32,NA,Leuciscus idus,Finfish,Ide_wild_skinless_fillet_raw,NA,19.0,NA,1.4,NA,NA,60.0,0.6,0.5,3.8,NA,NA,41.53,41.53,NA,http://www.fishbase.org/summary/Leuciscus-idus.html,0.00794,3.13,NA,"Carps, barbels and other cyprinids",NA,Summer 1988,NA,NA,NA,NA,NA
113,900166,NA,NA,NA,NA,fi32,NA,Leuciscus idus,Finfish,Ide_wild_skinless_fillet_raw,NA,19.0,NA,1.7,NA,NA,60.0,0.5,0.6,3.8,NA,NA,41.53,41.53,NA,http://www.fishbase.org/summary/Leuciscus-idus.html,0.00794,3.13,NA,"Carps, barbels and other cyprinids",NA,Summer 1987,NA,NA,NA,NA,NA
114,900176,NA,NA,NA,NA,fi32,NA,Tinca tinca,Finfish,Tench_wild_skinless_fillet_raw,NA,19.0,NA,1.7,NA,NA,60.0,1.1,0.8,3.5,NA,NA,41.53,41.53,NA,http://fishbase.sinica.edu.tw/summary/SpeciesSummary.php?id=269,0.01906,3.03,NA,"Carps, barbels and other cyprinids",NA,Summer 1987,NA,NA,NA,NA,NA
115,901047,NA,NA,NA,NA,fi172,NA,Metapenaeus monoceros,Crustacean,Speckled_shrimp_wild_edible_muscle_tissue_raw,NA,21.91,NA,NA,NA,NA,59.9,NA,1.41,2.7,NA,NA,36.56945,36.56945,NA,NA,NA,NA,NA,"Shrimps, prawns",NA,01-Oct,NA,NA,NA,NA,NA
116,NA,NA,NA,fi188,fi188,NA,NA,Maja brachydactyla,Crustacean,NA,NA,NA,NA,NA,NA,NA,59.9,0.9,14.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maja brachydactyla,NA,NA,NA,NA
117,901040,NA,NA,NA,NA,fi172,NA,Penaeus semisulcatus,Crustacean,Green_tiger_shrimp_wild_edible_muscle_tissue_raw,NA,20.58,NA,NA,NA,NA,59.5,NA,1.51,2.7,NA,NA,36.56945,36.56945,NA,NA,NA,NA,NA,"Shrimps, prawns",NA,01-Jan,NA,NA,NA,NA,NA
118,900556,NA,NA,NA,NA,fi89,NA,Sarda sarda,Finfish,Atlantic_bonito_wild_muscle_tissue_raw,NA,23.57,NA,2.53,NA,NA,59.39,1.4589,4.47,4.2,NA,NA,41.00527,41.00527,NA,NA,0.0051,3.180000067,NA,"Tunas, bonitos, billfishes",NA,07-May,NA,NA,NA,NA,NA
119,901046,NA,NA,NA,NA,fi172,NA,Metapenaeus monoceros,Crustacean,Speckled_shrimp_wild_edible_muscle_tissue_raw,NA,22.46,NA,NA,NA,NA,59.1,NA,1.63,2.7,NA,NA,36.56945,36.56945,NA,NA,NA,NA,NA,"Shrimps, prawns",NA,01-Jul,NA,NA,NA,NA,NA
120,900926,NA,NA,NA,NA,fi144,NA,Tenualosa ilisha,Finfish,Indian_shad_wild_muscle_flesh_raw,NA,16.18,NA,12.35,NA,NA,59.05,NA,NA,2.04,NA,NA,23.232099,23.232099,NA,NA,0.026900001,2.890000105,NA,Shads,NA,06-Oct,NA,NA,NA,NA,NA
121,900162,NA,NA,NA,NA,fi32,NA,Carassius carassius,Finfish,Crucian_carp_wild_skinless_fillet_raw,NA,18.0,NA,1.6,NA,NA,59.0,0.6,0.9,3.1,NA,NA,41.53,41.53,NA,http://www.fishbase.org/summary/270,0.01905,3.04,NA,"Carps, barbels and other cyprinids",NA,Summer 1987,NA,NA,NA,NA,NA
122,NA,NA,NA,fi92,fi92,NA,NA,Merlangius merlangus,Finfish,NA,NA,17.24,NA,1.48,NA,NA,58.831,1.5099,2.2046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Merlangius merlangus,"Summer (Jun, Jul, Aug 2007)","Summer (Jun, Jul, Aug 2007)",NA,NA
123,900173,NA,NA,NA,NA,fi32,NA,Scardinius erythrophthalmus,Finfish,Rudd_wild_skinless_fillet_raw,NA,19.0,NA,1.8,NA,NA,58.0,0.6,0.6,2.9,NA,NA,41.53,41.53,NA,NA,0.00832,3.16,NA,"Carps, barbels and other cyprinids",NA,Summer 1988,NA,NA,NA,NA,NA
124,900927,NA,NA,NA,NA,fi144,NA,Tenualosa ilisha,Finfish,Indian_shad_wild_muscle_flesh_raw,NA,15.85,NA,11.68,NA,NA,57.78,NA,NA,2.04,NA,NA,23.232099,23.232099,NA,NA,0.026900001,2.890000105,NA,Shads,NA,06-Nov,NA,NA,NA,NA,NA
125,NA,NA,NA,fi92,fi92,NA,NA,Merlangius merlangus,Finfish,NA,NA,16.24,NA,2.37,NA,NA,57.394,1.4984,7.8313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Merlangius merlangus,"Autumn (Sep, Oct, Nov 2007)","Autumn (Sep, Oct, Nov 2007)",NA,NA
126,900163,NA,NA,NA,NA,fi32,NA,Carassius carassius,Finfish,Crucian_carp_wild_skinless_fillet_raw,NA,18.0,NA,1.2,NA,NA,57.0,0.5,0.8,3.1,NA,NA,41.53,41.53,NA,http://www.fishbase.org/summary/272,0.01905,3.04,NA,"Carps, barbels and other cyprinids",NA,Summer 1988,NA,NA,NA,NA,NA
127,900168,NA,NA,NA,NA,fi32,NA,Chondrostoma nasus,Finfish,Nase_wild_skinless_fillet_raw,NA,18.0,NA,1.1,NA,NA,57.0,0.5,1.0,2.0,NA,NA,41.53,41.53,NA,http://www.fishbase.org/summary/4878,0.00794,3.13,NA,"Carps, barbels and other cyprinids",NA,Summer 1987,NA,NA,NA,NA,NA
128,900932,NA,NA,NA,NA,fi144,NA,Tenualosa ilisha,Finfish,Indian_shad_wild_muscle_flesh_raw,NA,15.83,NA,7.46,NA,NA,56.61,NA,NA,2.04,NA,NA,23.232099,23.232099,NA,NA,0.026900001,2.890000105,NA,Shads,NA,07-Apr,NA,NA,NA,NA,NA
129,900929,NA,NA,NA,NA,fi144,NA,Tenualosa ilisha,Finfish,Indian_shad_wild_muscle_flesh_raw,NA,15.54,NA,5.67,NA,NA,55.14,NA,NA,2.04,NA,NA,23.232099,23.232099,NA,NA,0.026900001,2.890000105,NA,Shads,NA,07-Jan,NA,NA,NA,NA,NA
130,900170,NA,NA,NA,NA,fi32,NA,Lucioperca lucioperca,Finfish,Pike-perch_wild_skinless_fillet_raw,NA,20.0,NA,0.6,NA,NA,54.0,0.9,0.7,4.3,NA,NA,41.53,41.53,NA,http://www.fishbase.org/summary/362,0.00692,3.1,NA,"Carps, barbels and other cyprinids",NA,Summer 1987,NA,NA,NA,NA,NA
131,900159,NA,NA,NA,NA,fi32,NA,Abramis brama,Finfish,Bream_wild_skinless_fillet_raw,NA,19.0,NA,1.4,NA,NA,53.0,1.0,0.6,2.9,NA,NA,41.53,41.53,NA,NA,0.00871,3.14,NA,"Carps, barbels and other cyprinids",NA,Summer 1988,NA,NA,NA,NA,NA
132,900169,NA,NA,NA,NA,fi32,NA,Chondrostoma nasus,Finfish,Nase_wild_skinless_fillet_raw,NA,18.0,NA,0.9,NA,NA,53.0,0.5,0.9,2.0,NA,NA,41.53,41.53,NA,http://www.fishbase.org/summary/4879,0.00794,3.13,NA,"Carps, barbels and other cyprinids",NA,Summer 1988,NA,NA,NA,NA,NA
133,NA,NA,NA,fi92,fi92,NA,NA,Mullus surmuletus,Finfish,NA,NA,18.89,NA,2.06,NA,NA,52.9022,1.1905,1.8889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mullus surmuletus,"Summer (Jun, Jul, Aug 2007)","Summer (Jun, Jul, Aug 2007)",NA,NA
134,900158,NA,NA,NA,NA,fi32,NA,Abramis brama,Finfish,Bream_wild_skinless_fillet_raw,NA,20.0,NA,0.7,NA,NA,52.0,0.9,0.7,2.9,NA,NA,41.53,41.53,NA,NA,0.00871,3.14,NA,"Carps, barbels and other cyprinids",NA,Summer 1987,NA,NA,NA,NA,NA
135,900160,NA,NA,NA,NA,fi32,NA,Cyprinus carpio,Finfish,Carp_wild_skinless_fillet_raw,NA,19.0,NA,1.0,NA,NA,52.0,0.9,0.6,3.0,NA,NA,41.53,41.53,NA,http://www.fishbase.org/summary/1450,0.02089,2.91,NA,"Carps, barbels and other cyprinids",NA,Summer 1987,NA,NA,NA,NA,NA
136,NA,NA,NA,NA,NA,NA,NA,Oncorhynchus nerka,Finfish,NA,NA,NA,NA,5.0,NA,NA,52.0,0.9,0.8,NA,NA,NA,52.372895,52.372895,NA,http://www.fishbase.org/summary/Oncorhynchus-nerka.html,0.01148,3.08,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,NA,NA,NA,fi92,fi92,NA,NA,Mullus surmuletus,Finfish,NA,NA,15.16,NA,17.37,NA,NA,51.8822,1.4933,9.4846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mullus surmuletus,"Winter (Dec 2006, Jan, Feb 2007)","Winter (Dec 2006, Jan, Feb 2007)",NA,NA
138,NA,NA,NA,fi98,fi98,NA,NA,Sardinella fimbriata,Finfish,NA,NA,17.1,NA,1.2,NA,NA,51.4,1.6,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sardinella fimbriata,Dec 1988-Mar 2000,Dec 1988-Mar 2000,NA,NA
139,900171,NA,NA,NA,NA,fi32,NA,Lucioperca lucioperca,Finfish,Pike-perch_wild_skinless_fillet_raw,NA,21.0,NA,0.8,NA,NA,51.0,0.7,0.7,4.3,NA,NA,41.53,41.53,NA,http://www.fishbase.org/summary/363,0.00692,3.1,NA,"Carps, barbels and other cyprinids",NA,Summer 1988,NA,NA,NA,NA,NA
140,900554,NA,NA,NA,NA,fi89,NA,Sarda sarda,Finfish,Atlantic_bonito_wild_muscle_tissue_raw,NA,23.89,NA,5.74,NA,NA,50.53,1.5755,1.98,4.2,NA,NA,41.00527,41.00527,NA,NA,0.0051,3.180000067,NA,"Tunas, bonitos, billfishes",NA,07-Mar,NA,NA,NA,NA,NA
141,900928,NA,NA,NA,NA,fi144,NA,Tenualosa ilisha,Finfish,Indian_shad_wild_muscle_flesh_raw,NA,16.08,NA,10.38,NA,NA,50.29,NA,NA,2.04,NA,NA,23.232099,23.232099,NA,NA,0.026900001,2.890000105,NA,Shads,NA,06-Dec,NA,NA,NA,NA,NA
142,900930,NA,NA,NA,NA,fi144,NA,Tenualosa ilisha,Finfish,Indian_shad_wild_muscle_flesh_raw,NA,15.41,NA,5.71,NA,NA,49.82,NA,NA,2.04,NA,NA,23.232099,23.232099,NA,NA,0.026900001,2.890000105,NA,Shads,NA,07-Feb,NA,NA,NA,NA,NA
143,NA,NA,NA,fi24,fi24,NA,NA,Oreochromis mossambicus,Finfish,NA,NA,17.8,NA,2.3,NA,NA,47.3,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oreochromis mossambicus,NA,NA,NA,NA
144,NA,NA,NA,fi159,fi159,NA,NA,Homarus americanus,Crustacean,NA,NA,NA,NA,NA,NA,NA,47.3,2.9,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Homarus americanus,NA,NA,NA,NA
145,900931,NA,NA,NA,NA,fi144,NA,Tenualosa ilisha,Finfish,Indian_shad_wild_muscle_flesh_raw,NA,15.13,NA,7.1,NA,NA,47.01,NA,NA,2.04,NA,NA,23.232099,23.232099,NA,NA,0.026900001,2.890000105,NA,Shads,NA,07-Mar,NA,NA,NA,NA,NA
146,NA,NA,NA,fi92,fi92,NA,NA,Merlangius merlangus,Finfish,NA,NA,15.05,NA,1.22,NA,NA,46.7305,1.115,3.2061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Merlangius merlangus,"Spring (Mar, Apr, May 2007)","Spring (Mar, Apr, May 2007)",NA,NA
147,900064,NA,NA,NA,NA,fi6,NA,Perca fluviatilis,Finfish,European_perch_wild_skinless_fillet_raw,NA,18.43,NA,0.86,0.042595948,0.118886214,46.3,0.737,0.24,4.4,21.7,NA,42.119525,42.119525,NA,http://www.fishbase.org/summary/358,0.01,3.08,NA,Miscellaneous freshwater fishes,NA,"Dec 2001, Feb, Jun, Sep 2003",NA,NA,NA,0.192077394,0.277796794
148,NA,NA,NA,NA,NA,NA,NA,Saxidomus gigantea,Molluscs,NA,NA,NA,NA,1.0,NA,NA,46.0,1.37,14.0,NA,NA,NA,52.372895,52.372895,NA,http://www.sealifebase.ca/summary/Saxidomus-gigantea.html,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149,NA,NA,NA,fi159,fi159,NA,NA,Homarus gammarus,Crustacean,NA,NA,NA,NA,NA,NA,NA,45.6,2.6,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Homarus gammarus,NA,NA,NA,NA
150,NA,NA,NA,fi159,fi159,NA,NA,Homarus gammarus,Crustacean,NA,NA,NA,NA,NA,NA,NA,44.6,3.5,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Homarus gammarus,NA,NA,NA,NA
151,NA,NA,NA,fi92,fi92,NA,NA,Solea solea,Finfish,NA,NA,17.25,NA,1.61,NA,NA,44.2052,3.5635,15.236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Solea solea,"Autumn (Sep, Oct, Nov 2007)","Autumn (Sep, Oct, Nov 2007)",NA,NA
152,NA,NA,NA,NA,NA,NA,NA,Oncorhynchus keta,Finfish,NA,NA,NA,NA,3.7,NA,NA,44.0,0.58,0.7,NA,NA,NA,52.372895,52.372895,NA,http://www.fishbase.org/summary/241,0.0138,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,NA,NA,NA,NA,NA,NA,NA,Oncorhynchus mykiss,Finfish,NA,NA,NA,NA,6.6,NA,NA,43.0,0.66,1.5,NA,NA,NA,52.372895,52.372895,NA,http://www.fishbase.org/Summary/SpeciesSummary.php?ID=239&genusname=Oncorhynchus&speciesname=mykiss&AT=Salmo+gairdneri&lang=English,0.00955,3.03,NA,NA,NA,NA,NA,NA,NA,NA,NA
154,NA,NA,NA,fi98,fi98,NA,NA,Thryssa purava,Finfish,NA,NA,11.4,NA,6.1,NA,NA,43.0,3.2,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thryssa purava,Dec 1988-Mar 1991,Dec 1988-Mar 1991,NA,NA
155,NA,NA,NA,fi197,fi197,NA,NA,Boreogadus saida,Finfish,NA,NA,NA,NA,NA,NA,0.2,43.0,0.37,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Boreogadus saida,NA,NA,NA,NA
156,NA,NA,NA,fi99,fi99,NA,NA,Oreochromis niloticus,Finfish,NA,NA,23.34,NA,2.26,0.10614132,0.098279,41.0,NA,1.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oreochromis niloticus,NA,NA,0.6486414,1.58032632
157,NA,NA,NA,fi197,fi197,NA,NA,Oncorhynchus nerka,Finfish,NA,NA,27.0,NA,10.0,NA,1.3,40.0,2.0,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oncorhynchus nerka,NA,NA,NA,NA
158,900404,NA,NA,NA,NA,fi76,NA,Pagellus bogaraveo,Finfish,Blackspot_seabream_wild_dorsal_white_muscle_fillet_raw,NA,NA,NA,0.64,NA,0.229,39.0,0.263,0.15,3.66,37.0,NA,42.575055,42.575055,NA,NA,0.0124,3.137000084,NA,Miscellaneous coastal fishes,NA,NA,NA,NA,NA,0.01,0.125
