latin_name,feeding_mode,feeding_level,BodyShapeI,part,DemersPelag,EnvTemp,nutrient,reference,AgeMatMin,log_concentration,log_length,bulk_trophic_level,DepthRangeDeep
Catostomus commersonii,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),fusiform / normal,muscle,demersal,temperate,epa,2,4,-2.488914671185539,4.174387269895637,2.46,NA
Catostomus commersonii,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),fusiform / normal,muscle,demersal,temperate,epa,13,4,-1.6607312068216509,4.174387269895637,2.46,NA
Catostomus commersonii,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),fusiform / normal,muscle,demersal,temperate,epa,27,4,NA,4.174387269895637,2.46,NA
Catostomus commersonii,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),fusiform / normal,muscle,demersal,temperate,epa,56,4,NA,4.174387269895637,2.46,NA
Catostomus commersonii,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),fusiform / normal,muscle,demersal,temperate,epa,79,4,NA,4.174387269895637,2.46,NA
Catostomus commersonii,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),fusiform / normal,whole,demersal,temperate,dha,27,4,NA,4.174387269895637,2.46,NA
Catostomus commersonii,hunting macrofauna (predator),plants/detritus+animals (troph. 2.2-2.79),fusiform / normal,whole,demersal,temperate,epa,27,4,NA,4.174387269895637,2.46,NA
Centropristes striata,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,eggs,reef-associated,temperate,dha,27,NA,NA,4.189654742026425,3.66,NA
Centropristes striata,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,eggs,reef-associated,temperate,epa,27,NA,NA,4.189654742026425,3.66,NA
Centropristes striata,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,reef-associated,temperate,dha,23,NA,-1.2039728043259361,4.189654742026425,3.66,NA
Centropristes striata,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,reef-associated,temperate,dha,27,NA,NA,4.189654742026425,3.66,NA
Centropristes striata,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,reef-associated,temperate,dha,46,NA,NA,4.189654742026425,3.66,NA
Centropristes striata,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,reef-associated,temperate,dha,65,NA,NA,4.189654742026425,3.66,NA
Centropristes striata,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,reef-associated,temperate,dha,69,NA,NA,4.189654742026425,3.66,NA
Centropristes striata,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,reef-associated,temperate,dha,79,NA,NA,4.189654742026425,3.66,NA
Centropristes striata,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,reef-associated,temperate,epa,23,NA,-2.3025850929940455,4.189654742026425,3.66,NA
Centropristes striata,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,reef-associated,temperate,epa,27,NA,NA,4.189654742026425,3.66,NA
Centropristes striata,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,reef-associated,temperate,epa,46,NA,NA,4.189654742026425,3.66,NA
Centropristes striata,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,reef-associated,temperate,epa,65,NA,NA,4.189654742026425,3.66,NA
Centropristes striata,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,reef-associated,temperate,epa,69,NA,NA,4.189654742026425,3.66,NA
Centropristes striata,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,reef-associated,temperate,epa,79,NA,NA,4.189654742026425,3.66,NA
Centropristes striata,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,offal,reef-associated,temperate,dha,27,NA,NA,4.189654742026425,3.66,NA
Centropristes striata,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,offal,reef-associated,temperate,epa,27,NA,NA,4.189654742026425,3.66,NA
Centropristes striata,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,whole,reef-associated,temperate,dha,27,NA,NA,4.189654742026425,3.66,NA
Centropristes striata,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,whole,reef-associated,temperate,epa,27,NA,NA,4.189654742026425,3.66,NA
Clinocardium nuttallii,NA,NA,NA,muscle,NA,NA,dha,7,NA,NA,NA,NA,NA
Clinocardium nuttallii,NA,NA,NA,muscle,NA,NA,dha,19,NA,NA,NA,NA,NA
Clinocardium nuttallii,NA,NA,NA,muscle,NA,NA,dha,77,NA,NA,NA,NA,NA
Clinocardium nuttallii,NA,NA,NA,muscle,NA,NA,epa,7,NA,NA,NA,NA,NA
Clinocardium nuttallii,NA,NA,NA,muscle,NA,NA,epa,19,NA,NA,NA,NA,NA
Clinocardium nuttallii,NA,NA,NA,muscle,NA,NA,epa,77,NA,NA,NA,NA,NA
Clinocardium nuttallii,NA,NA,NA,whole,NA,NA,dha,27,NA,NA,NA,NA,NA
Clinocardium nuttallii,NA,NA,NA,whole,NA,NA,epa,27,NA,NA,NA,NA,NA
Clupea harengus,selective plankton feeding,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,polar,dha,23,2.5555555555555554,-0.10536051565782628,3.8066624897703196,3.294999980926515,364
Clupea harengus,selective plankton feeding,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,polar,dha,27,2.5555555555555554,NA,3.8066624897703196,3.294999980926515,364
Clupea harengus,selective plankton feeding,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,polar,dha,48,2.5555555555555554,NA,3.8066624897703196,3.294999980926515,364
Clupea harengus,selective plankton feeding,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,polar,dha,55,2.5555555555555554,0.25464221837358075,3.8066624897703196,3.294999980926515,364
Clupea harengus,selective plankton feeding,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,polar,dha,62,2.5555555555555554,NA,3.8066624897703196,3.294999980926515,364
Clupea harengus,selective plankton feeding,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,polar,dha,72,2.5555555555555554,NA,3.8066624897703196,3.294999980926515,364
Clupea harengus,selective plankton feeding,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,polar,dha,79,2.5555555555555554,NA,3.8066624897703196,3.294999980926515,364
Clupea harengus,selective plankton feeding,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,polar,dha,81,2.5555555555555554,NA,3.8066624897703196,3.294999980926515,364
Clupea harengus,selective plankton feeding,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,polar,dha,82,2.5555555555555554,0.22314355131420976,3.8066624897703196,3.294999980926515,364
Clupea harengus,selective plankton feeding,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,polar,epa,23,2.5555555555555554,-0.35667494393873245,3.8066624897703196,3.294999980926515,364
Clupea harengus,selective plankton feeding,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,polar,epa,27,2.5555555555555554,NA,3.8066624897703196,3.294999980926515,364
Clupea harengus,selective plankton feeding,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,polar,epa,48,2.5555555555555554,NA,3.8066624897703196,3.294999980926515,364
Clupea harengus,selective plankton feeding,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,polar,epa,55,2.5555555555555554,0.04879016416943205,3.8066624897703196,3.294999980926515,364
Clupea harengus,selective plankton feeding,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,polar,epa,62,2.5555555555555554,NA,3.8066624897703196,3.294999980926515,364
Clupea harengus,selective plankton feeding,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,polar,epa,72,2.5555555555555554,NA,3.8066624897703196,3.294999980926515,364
Clupea harengus,selective plankton feeding,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,polar,epa,79,2.5555555555555554,NA,3.8066624897703196,3.294999980926515,364
Clupea harengus,selective plankton feeding,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,polar,epa,81,2.5555555555555554,NA,3.8066624897703196,3.294999980926515,364
Clupea harengus,selective plankton feeding,mainly animals (troph. 2.8 and up),fusiform / normal,muscle,benthopelagic,polar,epa,82,2.5555555555555554,-0.5621189181535413,3.8066624897703196,3.294999980926515,364
Clupea harengus,selective plankton feeding,mainly animals (troph. 2.8 and up),fusiform / normal,whole,benthopelagic,polar,dha,27,2.5555555555555554,NA,3.8066624897703196,3.294999980926515,364
Clupea harengus,selective plankton feeding,mainly animals (troph. 2.8 and up),fusiform / normal,whole,benthopelagic,polar,dha,72,2.5555555555555554,NA,3.8066624897703196,3.294999980926515,364
Clupea harengus,selective plankton feeding,mainly animals (troph. 2.8 and up),fusiform / normal,whole,benthopelagic,polar,dha,81,2.5555555555555554,NA,3.8066624897703196,3.294999980926515,364
Clupea harengus,selective plankton feeding,mainly animals (troph. 2.8 and up),fusiform / normal,whole,benthopelagic,polar,epa,27,2.5555555555555554,NA,3.8066624897703196,3.294999980926515,364
Clupea harengus,selective plankton feeding,mainly animals (troph. 2.8 and up),fusiform / normal,whole,benthopelagic,polar,epa,72,2.5555555555555554,NA,3.8066624897703196,3.294999980926515,364
Clupea harengus,selective plankton feeding,mainly animals (troph. 2.8 and up),fusiform / normal,whole,benthopelagic,polar,epa,81,2.5555555555555554,NA,3.8066624897703196,3.294999980926515,364
Clupea pallasii,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,eggs,pelagic-neritic,subtropical,dha,19,2,NA,3.828641396489095,3.4600000381469727,475
Clupea pallasii,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,eggs,pelagic-neritic,subtropical,dha,27,2,NA,3.828641396489095,3.4600000381469727,475
Clupea pallasii,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,eggs,pelagic-neritic,subtropical,dha,34,2,NA,3.828641396489095,3.4600000381469727,475
Clupea pallasii,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,eggs,pelagic-neritic,subtropical,dha,77,2,NA,3.828641396489095,3.4600000381469727,475
Clupea pallasii,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,eggs,pelagic-neritic,subtropical,epa,19,2,NA,3.828641396489095,3.4600000381469727,475
Clupea pallasii,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,eggs,pelagic-neritic,subtropical,epa,27,2,NA,3.828641396489095,3.4600000381469727,475
Clupea pallasii,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,eggs,pelagic-neritic,subtropical,epa,34,2,NA,3.828641396489095,3.4600000381469727,475
Clupea pallasii,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,eggs,pelagic-neritic,subtropical,epa,77,2,NA,3.828641396489095,3.4600000381469727,475
Clupea pallasii,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-neritic,subtropical,dha,23,2,-0.35667494393873245,3.828641396489095,3.4600000381469727,475
Clupea pallasii,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-neritic,subtropical,dha,27,2,NA,3.828641396489095,3.4600000381469727,475
Clupea pallasii,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-neritic,subtropical,dha,72,2,NA,3.828641396489095,3.4600000381469727,475
Clupea pallasii,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-neritic,subtropical,dha,79,2,NA,3.828641396489095,3.4600000381469727,475
Clupea pallasii,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-neritic,subtropical,dha,81,2,NA,3.828641396489095,3.4600000381469727,475
Clupea pallasii,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-neritic,subtropical,epa,23,2,0,3.828641396489095,3.4600000381469727,475
Clupea pallasii,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-neritic,subtropical,epa,27,2,NA,3.828641396489095,3.4600000381469727,475
Clupea pallasii,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-neritic,subtropical,epa,72,2,NA,3.828641396489095,3.4600000381469727,475
Clupea pallasii,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-neritic,subtropical,epa,79,2,NA,3.828641396489095,3.4600000381469727,475
Clupea pallasii,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-neritic,subtropical,epa,81,2,NA,3.828641396489095,3.4600000381469727,475
Clupea pallasii,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,whole,pelagic-neritic,subtropical,dha,27,2,NA,3.828641396489095,3.4600000381469727,475
Clupea pallasii,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,whole,pelagic-neritic,subtropical,dha,66,2,NA,3.828641396489095,3.4600000381469727,475
Clupea pallasii,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,whole,pelagic-neritic,subtropical,epa,27,2,NA,3.828641396489095,3.4600000381469727,475
Clupea pallasii,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,whole,pelagic-neritic,subtropical,epa,66,2,NA,3.828641396489095,3.4600000381469727,475
Coregonus artedi,selective plankton feeding,mainly animals (troph. 2.8 and up),elongated,eggs,pelagic-neritic,temperate,dha,43,NA,NA,4.04305126783455,3.35,NA
Coregonus artedi,selective plankton feeding,mainly animals (troph. 2.8 and up),elongated,eggs,pelagic-neritic,temperate,epa,43,NA,NA,4.04305126783455,3.35,NA
Coregonus artedi,selective plankton feeding,mainly animals (troph. 2.8 and up),elongated,muscle,pelagic-neritic,temperate,dha,13,NA,-1.3586791940869172,4.04305126783455,3.35,NA
Coregonus artedi,selective plankton feeding,mainly animals (troph. 2.8 and up),elongated,muscle,pelagic-neritic,temperate,dha,27,NA,NA,4.04305126783455,3.35,NA
Coregonus artedi,selective plankton feeding,mainly animals (troph. 2.8 and up),elongated,muscle,pelagic-neritic,temperate,dha,43,NA,NA,4.04305126783455,3.35,NA
Coregonus artedi,selective plankton feeding,mainly animals (troph. 2.8 and up),elongated,muscle,pelagic-neritic,temperate,dha,69,NA,NA,4.04305126783455,3.35,NA
Coregonus artedi,selective plankton feeding,mainly animals (troph. 2.8 and up),elongated,muscle,pelagic-neritic,temperate,dha,72,NA,NA,4.04305126783455,3.35,NA
Coregonus artedi,selective plankton feeding,mainly animals (troph. 2.8 and up),elongated,muscle,pelagic-neritic,temperate,dha,79,NA,NA,4.04305126783455,3.35,NA
Coregonus artedi,selective plankton feeding,mainly animals (troph. 2.8 and up),elongated,muscle,pelagic-neritic,temperate,epa,13,NA,-2.353878387381596,4.04305126783455,3.35,NA
Coregonus artedi,selective plankton feeding,mainly animals (troph. 2.8 and up),elongated,muscle,pelagic-neritic,temperate,epa,27,NA,NA,4.04305126783455,3.35,NA
Coregonus artedi,selective plankton feeding,mainly animals (troph. 2.8 and up),elongated,muscle,pelagic-neritic,temperate,epa,43,NA,NA,4.04305126783455,3.35,NA
Coregonus artedi,selective plankton feeding,mainly animals (troph. 2.8 and up),elongated,muscle,pelagic-neritic,temperate,epa,69,NA,NA,4.04305126783455,3.35,NA
Coregonus artedi,selective plankton feeding,mainly animals (troph. 2.8 and up),elongated,muscle,pelagic-neritic,temperate,epa,72,NA,NA,4.04305126783455,3.35,NA
Coregonus artedi,selective plankton feeding,mainly animals (troph. 2.8 and up),elongated,muscle,pelagic-neritic,temperate,epa,79,NA,NA,4.04305126783455,3.35,NA
Coregonus artedi,selective plankton feeding,mainly animals (troph. 2.8 and up),elongated,not specified,pelagic-neritic,temperate,dha,86,NA,-0.6733445532637656,4.04305126783455,3.35,NA
Coregonus artedi,selective plankton feeding,mainly animals (troph. 2.8 and up),elongated,not specified,pelagic-neritic,temperate,epa,86,NA,-2.120263536200091,4.04305126783455,3.35,NA
Coregonus artedi,selective plankton feeding,mainly animals (troph. 2.8 and up),elongated,offal,pelagic-neritic,temperate,dha,27,NA,NA,4.04305126783455,3.35,NA
Coregonus artedi,selective plankton feeding,mainly animals (troph. 2.8 and up),elongated,offal,pelagic-neritic,temperate,epa,27,NA,NA,4.04305126783455,3.35,NA
Coregonus artedi,selective plankton feeding,mainly animals (troph. 2.8 and up),elongated,whole,pelagic-neritic,temperate,dha,27,NA,NA,4.04305126783455,3.35,NA
Coregonus artedi,selective plankton feeding,mainly animals (troph. 2.8 and up),elongated,whole,pelagic-neritic,temperate,epa,27,NA,NA,4.04305126783455,3.35,NA
Coregonus autumnalis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,eggs,pelagic-neritic,polar,dha,84,5.25,NA,4.174387269895637,3.329999923706055,NA
Coregonus autumnalis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,eggs,pelagic-neritic,polar,epa,84,5.25,NA,4.174387269895637,3.329999923706055,NA
Coregonus autumnalis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-neritic,polar,dha,1,5.25,NA,4.174387269895637,3.329999923706055,NA
Coregonus autumnalis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-neritic,polar,dha,20,5.25,-1.2039728043259361,4.174387269895637,3.329999923706055,NA
Coregonus autumnalis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-neritic,polar,dha,24,5.25,NA,4.174387269895637,3.329999923706055,NA
Coregonus autumnalis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-neritic,polar,epa,1,5.25,NA,4.174387269895637,3.329999923706055,NA
Coregonus autumnalis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-neritic,polar,epa,20,5.25,-1.2039728043259361,4.174387269895637,3.329999923706055,NA
Coregonus autumnalis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,muscle,pelagic-neritic,polar,epa,24,5.25,NA,4.174387269895637,3.329999923706055,NA
Coregonus clupeaformis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,eggs,demersal,temperate,dha,1,NA,NA,4.605170185988092,3.4300000667572017,128
Coregonus clupeaformis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,eggs,demersal,temperate,dha,20,NA,-0.35667494393873245,4.605170185988092,3.4300000667572017,128
Coregonus clupeaformis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,eggs,demersal,temperate,dha,24,NA,NA,4.605170185988092,3.4300000667572017,128
Coregonus clupeaformis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,eggs,demersal,temperate,dha,43,NA,NA,4.605170185988092,3.4300000667572017,128
Coregonus clupeaformis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,eggs,demersal,temperate,epa,1,NA,NA,4.605170185988092,3.4300000667572017,128
Coregonus clupeaformis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,eggs,demersal,temperate,epa,20,NA,-0.916290731874155,4.605170185988092,3.4300000667572017,128
Coregonus clupeaformis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,eggs,demersal,temperate,epa,24,NA,NA,4.605170185988092,3.4300000667572017,128
Coregonus clupeaformis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,eggs,demersal,temperate,epa,43,NA,NA,4.605170185988092,3.4300000667572017,128
Coregonus clupeaformis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,esophagus,demersal,temperate,dha,24,NA,NA,4.605170185988092,3.4300000667572017,128
Coregonus clupeaformis,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),fusiform / normal,esophagus,demersal,temperate,epa,24,NA,NA,4.605170185988092,3.4300000667572017,128
