Species,AgeMatMin,Herbivory2,FeedingType,FoodTroph,EnvTemp,BodyShapeI,DemersPelag,DepthRangeDeep,Length,nutrient,concentration,reference,abs_lat,seanuts_id2,subgroup,source,part,page_id,level_1,level_2,realm,part_corr,common_name,latin_name,preparation,ca_mg,zn_mg,fe_mg,protein_g,fat_g,fapun3,fapun_all_g,mn_mg,mg_mg,epa,dha,latin_name_cleaned,old_species1,cine_id
Alosa sapidissima,3.25,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.6099998950958248,subtropical,fusiform / normal,pelagic-neritic,250,76,ca_mg,14.399999999999999,"Teeny F.M., Gauglitz Jr. E.J., Hall A.S., Houle C.R.(1984). Mineral composition of the edible muscle tissue of seven species of fish from the Northeast Pacific. J. Agric. Food Chem. 32: 852-855",45.993164,214,finfish,seanuts,muscle,NA,NA,NA,freshbrackmarine,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alosa sapidissima,3.25,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.6099998950958248,subtropical,fusiform / normal,pelagic-neritic,250,76,zn_mg,0.3792,"Teeny F.M., Gauglitz Jr. E.J., Hall A.S., Houle C.R.(1984). Mineral composition of the edible muscle tissue of seven species of fish from the Northeast Pacific. J. Agric. Food Chem. 32: 852-855",45.993164,214,finfish,seanuts,muscle,NA,NA,NA,freshbrackmarine,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alosa sapidissima,3.25,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.6099998950958248,subtropical,fusiform / normal,pelagic-neritic,250,76,fe_mg,0.94,"Teeny F.M., Gauglitz Jr. E.J., Hall A.S., Houle C.R.(1984). Mineral composition of the edible muscle tissue of seven species of fish from the Northeast Pacific. J. Agric. Food Chem. 32: 852-855",45.993164,214,finfish,seanuts,muscle,NA,NA,NA,freshbrackmarine,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anarhichas lupus,6,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.73,temperate,elongated,demersal,600,150,fapun_all_g,0.513243171,"Reykdal Ó., Jörundsdóttir H.Ó., Desnica N., Hauksdóttir S., Ragnarsdóttir Þ., Vrac A., Gunnlaugsdóttir H., Pálmadóttir H. (2011). Nutrient value of seafoods – Proximates, minerals, trace elements and fatty acids in products. Matis Report 33-11. ISSN 1670-7192. (In Icelandic with English summary).",63.968654,317,finfish,seanuts,muscle,NA,NA,NA,marine,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anarhichas lupus,6,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.73,temperate,elongated,demersal,600,150,fapun_all_g,0.371301426,"Reykdal Ó., Jörundsdóttir H.Ó., Desnica N., Hauksdóttir S., Ragnarsdóttir Þ., Vrac A., Gunnlaugsdóttir H., Pálmadóttir H. (2011). Nutrient value of seafoods – Proximates, minerals, trace elements and fatty acids in products. Matis Report 33-11. ISSN 1670-7192. (In Icelandic with English summary).",63.968654,318,finfish,seanuts,muscle,NA,NA,NA,marine,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anarhichas lupus,6,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.73,temperate,elongated,demersal,600,150,fapun_all_g,0.381199645,"Reykdal Ó., Jörundsdóttir H.Ó., Desnica N., Hauksdóttir S., Ragnarsdóttir Þ., Vrac A., Gunnlaugsdóttir H., Pálmadóttir H. (2011). Nutrient value of seafoods – Proximates, minerals, trace elements and fatty acids in products. Matis Report 33-11. ISSN 1670-7192. (In Icelandic with English summary).",63.968654,319,finfish,seanuts,muscle,NA,NA,NA,marine,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anarhichas lupus,6,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.73,temperate,elongated,demersal,600,150,fapun3,0.416166464,"Reykdal Ó., Jörundsdóttir H.Ó., Desnica N., Hauksdóttir S., Ragnarsdóttir Þ., Vrac A., Gunnlaugsdóttir H., Pálmadóttir H. (2011). Nutrient value of seafoods – Proximates, minerals, trace elements and fatty acids in products. Matis Report 33-11. ISSN 1670-7192. (In Icelandic with English summary).",63.968654,317,finfish,seanuts,muscle,NA,NA,NA,marine,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anarhichas lupus,6,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.73,temperate,elongated,demersal,600,150,fapun3,0.335308989,"Reykdal Ó., Jörundsdóttir H.Ó., Desnica N., Hauksdóttir S., Ragnarsdóttir Þ., Vrac A., Gunnlaugsdóttir H., Pálmadóttir H. (2011). Nutrient value of seafoods – Proximates, minerals, trace elements and fatty acids in products. Matis Report 33-11. ISSN 1670-7192. (In Icelandic with English summary).",63.968654,318,finfish,seanuts,muscle,NA,NA,NA,marine,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anarhichas lupus,6,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.73,temperate,elongated,demersal,600,150,fapun3,0.325579306,"Reykdal Ó., Jörundsdóttir H.Ó., Desnica N., Hauksdóttir S., Ragnarsdóttir Þ., Vrac A., Gunnlaugsdóttir H., Pálmadóttir H. (2011). Nutrient value of seafoods – Proximates, minerals, trace elements and fatty acids in products. Matis Report 33-11. ISSN 1670-7192. (In Icelandic with English summary).",63.968654,319,finfish,seanuts,muscle,NA,NA,NA,marine,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anarhichas lupus,6,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.73,temperate,elongated,demersal,600,150,protein_g,16.199999999999996,"Reykdal Ó., Jörundsdóttir H.Ó., Desnica N., Hauksdóttir S., Ragnarsdóttir Þ., Vrac A., Gunnlaugsdóttir H., Pálmadóttir H. (2011). Nutrient value of seafoods – Proximates, minerals, trace elements and fatty acids in products. Matis Report 33-11. ISSN 1670-7192. (In Icelandic with English summary).",63.968654,275,finfish,seanuts,muscle,NA,NA,NA,marine,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anarhichas lupus,6,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.73,temperate,elongated,demersal,600,150,epa,0.169891253,"Reykdal Ó., Jörundsdóttir H.Ó., Desnica N., Hauksdóttir S., Ragnarsdóttir Þ., Vrac A., Gunnlaugsdóttir H., Pálmadóttir H. (2011). Nutrient value of seafoods – Proximates, minerals, trace elements and fatty acids in products. Matis Report 33-11. ISSN 1670-7192. (In Icelandic with English summary).",63.968654,317,finfish,seanuts,muscle,NA,NA,NA,marine,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anarhichas lupus,6,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.73,temperate,elongated,demersal,600,150,epa,0.18154644600000003,"Reykdal Ó., Jörundsdóttir H.Ó., Desnica N., Hauksdóttir S., Ragnarsdóttir Þ., Vrac A., Gunnlaugsdóttir H., Pálmadóttir H. (2011). Nutrient value of seafoods – Proximates, minerals, trace elements and fatty acids in products. Matis Report 33-11. ISSN 1670-7192. (In Icelandic with English summary).",63.968654,318,finfish,seanuts,muscle,NA,NA,NA,marine,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anarhichas lupus,6,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.73,temperate,elongated,demersal,600,150,epa,0.131686107,"Reykdal Ó., Jörundsdóttir H.Ó., Desnica N., Hauksdóttir S., Ragnarsdóttir Þ., Vrac A., Gunnlaugsdóttir H., Pálmadóttir H. (2011). Nutrient value of seafoods – Proximates, minerals, trace elements and fatty acids in products. Matis Report 33-11. ISSN 1670-7192. (In Icelandic with English summary).",63.968654,319,finfish,seanuts,muscle,NA,NA,NA,marine,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anarhichas lupus,6,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.73,temperate,elongated,demersal,600,150,dha,0.179600693,"Reykdal Ó., Jörundsdóttir H.Ó., Desnica N., Hauksdóttir S., Ragnarsdóttir Þ., Vrac A., Gunnlaugsdóttir H., Pálmadóttir H. (2011). Nutrient value of seafoods – Proximates, minerals, trace elements and fatty acids in products. Matis Report 33-11. ISSN 1670-7192. (In Icelandic with English summary).",63.968654,317,finfish,seanuts,muscle,NA,NA,NA,marine,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anarhichas lupus,6,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.73,temperate,elongated,demersal,600,150,dha,0.10213356000000001,"Reykdal Ó., Jörundsdóttir H.Ó., Desnica N., Hauksdóttir S., Ragnarsdóttir Þ., Vrac A., Gunnlaugsdóttir H., Pálmadóttir H. (2011). Nutrient value of seafoods – Proximates, minerals, trace elements and fatty acids in products. Matis Report 33-11. ISSN 1670-7192. (In Icelandic with English summary).",63.968654,318,finfish,seanuts,muscle,NA,NA,NA,marine,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anarhichas lupus,6,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.73,temperate,elongated,demersal,600,150,dha,0.163997287,"Reykdal Ó., Jörundsdóttir H.Ó., Desnica N., Hauksdóttir S., Ragnarsdóttir Þ., Vrac A., Gunnlaugsdóttir H., Pálmadóttir H. (2011). Nutrient value of seafoods – Proximates, minerals, trace elements and fatty acids in products. Matis Report 33-11. ISSN 1670-7192. (In Icelandic with English summary).",63.968654,319,finfish,seanuts,muscle,NA,NA,NA,marine,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anarhichas lupus,6,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.73,temperate,elongated,demersal,600,150,ca_mg,6.800000000000001,"Reykdal Ó., Jörundsdóttir H.Ó., Desnica N., Hauksdóttir S., Ragnarsdóttir Þ., Vrac A., Gunnlaugsdóttir H., Pálmadóttir H. (2011). Nutrient value of seafoods – Proximates, minerals, trace elements and fatty acids in products. Matis Report 33-11. ISSN 1670-7192. (In Icelandic with English summary).",63.968654,275,finfish,seanuts,muscle,NA,NA,NA,marine,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anarhichas lupus,6,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.73,temperate,elongated,demersal,600,150,fat_g,0.9,"Reykdal Ó., Jörundsdóttir H.Ó., Desnica N., Hauksdóttir S., Ragnarsdóttir Þ., Vrac A., Gunnlaugsdóttir H., Pálmadóttir H. (2011). Nutrient value of seafoods – Proximates, minerals, trace elements and fatty acids in products. Matis Report 33-11. ISSN 1670-7192. (In Icelandic with English summary).",63.968654,275,finfish,seanuts,muscle,NA,NA,NA,marine,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anarhichas lupus,6,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.73,temperate,elongated,demersal,600,150,fat_g,2.18,"Reykdal Ó., Jörundsdóttir H.Ó., Desnica N., Hauksdóttir S., Ragnarsdóttir Þ., Vrac A., Gunnlaugsdóttir H., Pálmadóttir H. (2011). Nutrient value of seafoods – Proximates, minerals, trace elements and fatty acids in products. Matis Report 33-11. ISSN 1670-7192. (In Icelandic with English summary).",63.968654,317,finfish,seanuts,muscle,NA,NA,NA,marine,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anarhichas lupus,6,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.73,temperate,elongated,demersal,600,150,fat_g,1.3,"Reykdal Ó., Jörundsdóttir H.Ó., Desnica N., Hauksdóttir S., Ragnarsdóttir Þ., Vrac A., Gunnlaugsdóttir H., Pálmadóttir H. (2011). Nutrient value of seafoods – Proximates, minerals, trace elements and fatty acids in products. Matis Report 33-11. ISSN 1670-7192. (In Icelandic with English summary).",63.968654,318,finfish,seanuts,muscle,NA,NA,NA,marine,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anarhichas lupus,6,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.73,temperate,elongated,demersal,600,150,fat_g,1.5,"Reykdal Ó., Jörundsdóttir H.Ó., Desnica N., Hauksdóttir S., Ragnarsdóttir Þ., Vrac A., Gunnlaugsdóttir H., Pálmadóttir H. (2011). Nutrient value of seafoods – Proximates, minerals, trace elements and fatty acids in products. Matis Report 33-11. ISSN 1670-7192. (In Icelandic with English summary).",63.968654,319,finfish,seanuts,muscle,NA,NA,NA,marine,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anarhichas lupus,6,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.73,temperate,elongated,demersal,600,150,zn_mg,0.78,"Reykdal Ó., Jörundsdóttir H.Ó., Desnica N., Hauksdóttir S., Ragnarsdóttir Þ., Vrac A., Gunnlaugsdóttir H., Pálmadóttir H. (2011). Nutrient value of seafoods – Proximates, minerals, trace elements and fatty acids in products. Matis Report 33-11. ISSN 1670-7192. (In Icelandic with English summary).",63.968654,275,finfish,seanuts,muscle,NA,NA,NA,marine,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anarhichas lupus,6,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.73,temperate,elongated,demersal,600,150,fe_mg,0.15,"Reykdal Ó., Jörundsdóttir H.Ó., Desnica N., Hauksdóttir S., Ragnarsdóttir Þ., Vrac A., Gunnlaugsdóttir H., Pálmadóttir H. (2011). Nutrient value of seafoods – Proximates, minerals, trace elements and fatty acids in products. Matis Report 33-11. ISSN 1670-7192. (In Icelandic with English summary).",63.968654,275,finfish,seanuts,muscle,NA,NA,NA,marine,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anguilla rostrata,3.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.62,subtropical,eel-like,demersal,464,152,protein_g,19.100000000000005,"Otwell W.S., Rickards W.L. (1981/1982). Cultured and wild American eels, Anguilla rostrata: fat content and fatty acid composition. Aquaculture 26: 67-76",35.131275,324,finfish,seanuts,muscle,NA,NA,NA,freshbrackmarine,muscle-skinless,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anguilla rostrata,3.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.62,subtropical,eel-like,demersal,464,152,fapun_all_g,0.88632,"Otwell W.S., Rickards W.L. (1981/1982). Cultured and wild American eels, Anguilla rostrata: fat content and fatty acid composition. Aquaculture 26: 67-76",35.131275,324,finfish,seanuts,muscle,NA,NA,NA,freshbrackmarine,muscle-skinless,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anguilla rostrata,3.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.62,subtropical,eel-like,demersal,464,152,epa,0.08567759999999999,"Otwell W.S., Rickards W.L. (1981/1982). Cultured and wild American eels, Anguilla rostrata: fat content and fatty acid composition. Aquaculture 26: 67-76",35.131275,324,finfish,seanuts,muscle,NA,NA,NA,freshbrackmarine,muscle-skinless,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anguilla rostrata,3.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.62,subtropical,eel-like,demersal,464,152,dha,0.1595376,"Otwell W.S., Rickards W.L. (1981/1982). Cultured and wild American eels, Anguilla rostrata: fat content and fatty acid composition. Aquaculture 26: 67-76",35.131275,324,finfish,seanuts,muscle,NA,NA,NA,freshbrackmarine,muscle-skinless,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anguilla rostrata,3.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.62,subtropical,eel-like,demersal,464,152,fat_g,3.4,"Otwell W.S., Rickards W.L. (1981/1982). Cultured and wild American eels, Anguilla rostrata: fat content and fatty acid composition. Aquaculture 26: 67-76",35.131275,324,finfish,seanuts,muscle,NA,NA,NA,freshbrackmarine,muscle-skinless,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anoplopoma fimbria,5,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.12,deep-water,fusiform / normal,bathydemersal,2740,120,fapun_all_g,1.1,"Wander R.C., Patton B.D. (1991) Lipids and fatty acids of three species of Northeast Pacific finfish harvested in summer. Journal of Food Composition and Analysis, 4, 128-135",45.9053,325,finfish,seanuts,muscle,NA,NA,NA,marine,muscle-skinless,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anoplopoma fimbria,5,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.12,deep-water,fusiform / normal,bathydemersal,2740,120,fapun3,0.9,"Wander R.C., Patton B.D. (1991) Lipids and fatty acids of three species of Northeast Pacific finfish harvested in summer. Journal of Food Composition and Analysis, 4, 128-135",45.9053,325,finfish,seanuts,muscle,NA,NA,NA,marine,muscle-skinless,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anoplopoma fimbria,5,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.12,deep-water,fusiform / normal,bathydemersal,2740,120,epa,0.3499999999999999,"Wander R.C., Patton B.D. (1991) Lipids and fatty acids of three species of Northeast Pacific finfish harvested in summer. Journal of Food Composition and Analysis, 4, 128-135",45.9053,325,finfish,seanuts,muscle,NA,NA,NA,marine,muscle-skinless,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anoplopoma fimbria,5,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.12,deep-water,fusiform / normal,bathydemersal,2740,120,dha,0.42,"Wander R.C., Patton B.D. (1991) Lipids and fatty acids of three species of Northeast Pacific finfish harvested in summer. Journal of Food Composition and Analysis, 4, 128-135",45.9053,325,finfish,seanuts,muscle,NA,NA,NA,marine,muscle-skinless,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anoplopoma fimbria,5,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.12,deep-water,fusiform / normal,bathydemersal,2740,120,fat_g,5.700000000000001,"Wander R.C., Patton B.D. (1991) Lipids and fatty acids of three species of Northeast Pacific finfish harvested in summer. Journal of Food Composition and Analysis, 4, 128-135",45.9053,325,finfish,seanuts,muscle,NA,NA,NA,marine,muscle-skinless,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aphanopus carbo,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.48,deep-water,eel-like,bathypelagic,2300,151,fapun_all_g,0.2348,"Bandarra N.M., Batista I., Nunes M.L. (2009). Chemical composition and nutritional value of raw and cooked black scabbardfish (Aphanopus carbo). Scientia Marina 73(S2): 105-113",38.444217,218,finfish,seanuts,muscle,NA,NA,NA,marine,muscle-skinless,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aphanopus carbo,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.48,deep-water,eel-like,bathypelagic,2300,151,fapun_all_g,0.20822145,"Bandarra N.M., Batista I., Nunes M.L. (2009). Chemical composition and nutritional value of raw and cooked black scabbardfish (Aphanopus carbo). Scientia Marina 73(S2): 105-113",38.444217,234,finfish,seanuts,muscle,NA,NA,NA,marine,muscle-skinless,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aphanopus carbo,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.48,deep-water,eel-like,bathypelagic,2300,151,protein_g,15.699999999999998,"Bandarra N.M., Batista I., Nunes M.L. (2009). Chemical composition and nutritional value of raw and cooked black scabbardfish (Aphanopus carbo). Scientia Marina 73(S2): 105-113",38.444217,218,finfish,seanuts,muscle,NA,NA,NA,marine,muscle-skinless,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aphanopus carbo,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.48,deep-water,eel-like,bathypelagic,2300,151,protein_g,16.899999999999995,"Bandarra N.M., Batista I., Nunes M.L. (2009). Chemical composition and nutritional value of raw and cooked black scabbardfish (Aphanopus carbo). Scientia Marina 73(S2): 105-113",38.444217,234,finfish,seanuts,muscle,NA,NA,NA,marine,muscle-skinless,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aphanopus carbo,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.48,deep-water,eel-like,bathypelagic,2300,151,protein_g,16.099999999999998,"Bandarra N.M., Batista I., Nunes M.L. (2009). Chemical composition and nutritional value of raw and cooked black scabbardfish (Aphanopus carbo). Scientia Marina 73(S2): 105-113",38.444217,326,finfish,seanuts,muscle,NA,NA,NA,marine,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aphanopus carbo,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.48,deep-water,eel-like,bathypelagic,2300,151,epa,0.047900000000000005,"Bandarra N.M., Batista I., Nunes M.L. (2009). Chemical composition and nutritional value of raw and cooked black scabbardfish (Aphanopus carbo). Scientia Marina 73(S2): 105-113",38.444217,218,finfish,seanuts,muscle,NA,NA,NA,marine,muscle-skinless,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aphanopus carbo,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.48,deep-water,eel-like,bathypelagic,2300,151,epa,0.042476299999999995,"Bandarra N.M., Batista I., Nunes M.L. (2009). Chemical composition and nutritional value of raw and cooked black scabbardfish (Aphanopus carbo). Scientia Marina 73(S2): 105-113",38.444217,234,finfish,seanuts,muscle,NA,NA,NA,marine,muscle-skinless,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aphanopus carbo,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.48,deep-water,eel-like,bathypelagic,2300,151,dha,0.1395,"Bandarra N.M., Batista I., Nunes M.L. (2009). Chemical composition and nutritional value of raw and cooked black scabbardfish (Aphanopus carbo). Scientia Marina 73(S2): 105-113",38.444217,218,finfish,seanuts,muscle,NA,NA,NA,marine,muscle-skinless,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aphanopus carbo,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.48,deep-water,eel-like,bathypelagic,2300,151,dha,0.12370675000000002,"Bandarra N.M., Batista I., Nunes M.L. (2009). Chemical composition and nutritional value of raw and cooked black scabbardfish (Aphanopus carbo). Scientia Marina 73(S2): 105-113",38.444217,234,finfish,seanuts,muscle,NA,NA,NA,marine,muscle-skinless,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aphanopus carbo,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.48,deep-water,eel-like,bathypelagic,2300,151,ca_mg,13.999999999999996,"Bandarra N.M., Batista I., Nunes M.L. (2009). Chemical composition and nutritional value of raw and cooked black scabbardfish (Aphanopus carbo). Scientia Marina 73(S2): 105-113",38.444217,218,finfish,seanuts,muscle,NA,NA,NA,marine,muscle-skinless,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aphanopus carbo,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.48,deep-water,eel-like,bathypelagic,2300,151,ca_mg,11.9,"Bandarra N.M., Batista I., Nunes M.L. (2009). Chemical composition and nutritional value of raw and cooked black scabbardfish (Aphanopus carbo). Scientia Marina 73(S2): 105-113",38.444217,234,finfish,seanuts,muscle,NA,NA,NA,marine,muscle-skinless,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aphanopus carbo,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.48,deep-water,eel-like,bathypelagic,2300,151,fat_g,2.8,"Bandarra N.M., Batista I., Nunes M.L. (2009). Chemical composition and nutritional value of raw and cooked black scabbardfish (Aphanopus carbo). Scientia Marina 73(S2): 105-113",38.444217,218,finfish,seanuts,muscle,NA,NA,NA,marine,muscle-skinless,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aphanopus carbo,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.48,deep-water,eel-like,bathypelagic,2300,151,fat_g,2.5,"Bandarra N.M., Batista I., Nunes M.L. (2009). Chemical composition and nutritional value of raw and cooked black scabbardfish (Aphanopus carbo). Scientia Marina 73(S2): 105-113",38.444217,234,finfish,seanuts,muscle,NA,NA,NA,marine,muscle-skinless,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aphanopus carbo,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.48,deep-water,eel-like,bathypelagic,2300,151,fat_g,6.700000000000001,"Bandarra N.M., Batista I., Nunes M.L. (2009). Chemical composition and nutritional value of raw and cooked black scabbardfish (Aphanopus carbo). Scientia Marina 73(S2): 105-113",38.444217,326,finfish,seanuts,muscle,NA,NA,NA,marine,muscle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aphanopus carbo,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.48,deep-water,eel-like,bathypelagic,2300,151,zn_mg,0.5,"Bandarra N.M., Batista I., Nunes M.L. (2009). Chemical composition and nutritional value of raw and cooked black scabbardfish (Aphanopus carbo). Scientia Marina 73(S2): 105-113",38.444217,218,finfish,seanuts,muscle,NA,NA,NA,marine,muscle-skinless,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aphanopus carbo,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.48,deep-water,eel-like,bathypelagic,2300,151,zn_mg,0.27,"Bandarra N.M., Batista I., Nunes M.L. (2009). Chemical composition and nutritional value of raw and cooked black scabbardfish (Aphanopus carbo). Scientia Marina 73(S2): 105-113",38.444217,234,finfish,seanuts,muscle,NA,NA,NA,marine,muscle-skinless,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
