Length,AgeMatMin,DepthRangeDeep,part,bulk_trophic_level,EnvTemp,feeding_mode,nutrient,BodyShapeI,concentration,feeding_level,species1,DemersPelag,common_name
45,2.5555555555555554,364,muscle,3.294999980926515,polar,selective plankton feeding,mn_mg,fusiform / normal,0.12,mainly animals (troph. 2.8 and up),Clupea harengus,benthopelagic,Atlantic Herring
200,3.625,600,muscle,4.29,temperate,hunting macrofauna (predator),mn_mg,fusiform / normal,0.015,mainly animals (troph. 2.8 and up),Gadus morhua,benthopelagic,Atlantic Cod
200,3.625,600,muscle,4.29,polar,hunting macrofauna (predator),mn_mg,fusiform / normal,0.015,mainly animals (troph. 2.8 and up),Gadus morhua,benthopelagic,Atlantic Cod
200,3.625,600,muscle,4.29,temperate,hunting macrofauna (predator),mn_mg,fusiform / normal,0.011,mainly animals (troph. 2.8 and up),Gadus morhua,benthopelagic,Atlantic Cod
200,3.625,600,muscle,4.29,polar,hunting macrofauna (predator),mn_mg,fusiform / normal,0.011,mainly animals (troph. 2.8 and up),Gadus morhua,benthopelagic,Atlantic Cod
200,3.625,600,muscle,4.29,temperate,hunting macrofauna (predator),mn_mg,fusiform / normal,0.02,mainly animals (troph. 2.8 and up),Gadus morhua,benthopelagic,Atlantic Cod
200,3.625,600,muscle,4.29,polar,hunting macrofauna (predator),mn_mg,fusiform / normal,0.02,mainly animals (troph. 2.8 and up),Gadus morhua,benthopelagic,Atlantic Cod
119,4.0625,1280,muscle,4.115,boreal,hunting macrofauna (predator),mn_mg,fusiform / normal,0.012,mainly animals (troph. 2.8 and up),Gadus macrocephalus,demersal,Pacific Cod
130,4.4,364,not specified,3.61,temperate,hunting macrofauna (predator),mn_mg,fusiform / normal,0.015,mainly animals (troph. 2.8 and up),Pollachius virens,demersal,Pollock
112,3,450,muscle,3.56,temperate,hunting macrofauna (predator),mn_mg,fusiform / normal,0.03,mainly animals (troph. 2.8 and up),Melanogrammus aeglefinus,demersal,Haddock
112,3,450,muscle,3.56,polar,hunting macrofauna (predator),mn_mg,fusiform / normal,0.03,mainly animals (troph. 2.8 and up),Melanogrammus aeglefinus,demersal,Haddock
112,3,450,muscle,3.56,temperate,hunting macrofauna (predator),mn_mg,fusiform / normal,0.018,mainly animals (troph. 2.8 and up),Melanogrammus aeglefinus,demersal,Haddock
112,3,450,muscle,3.56,polar,hunting macrofauna (predator),mn_mg,fusiform / normal,0.018,mainly animals (troph. 2.8 and up),Melanogrammus aeglefinus,demersal,Haddock
112,3,450,not specified,3.56,temperate,hunting macrofauna (predator),mn_mg,fusiform / normal,0.025,mainly animals (troph. 2.8 and up),Melanogrammus aeglefinus,demersal,Haddock
112,3,450,not specified,3.56,polar,hunting macrofauna (predator),mn_mg,fusiform / normal,0.025,mainly animals (troph. 2.8 and up),Melanogrammus aeglefinus,demersal,Haddock
152,3,475,muscle,4.3,temperate,hunting macrofauna (predator),mn_mg,elongated,0.02,mainly animals (troph. 2.8 and up),Ophiodon elongatus,demersal,Lingcod
152,3,475,muscle,4.3,temperate,hunting macrofauna (predator),mn_mg,elongated,0.033,mainly animals (troph. 2.8 and up),Ophiodon elongatus,demersal,Lingcod
120,5,2740,muscle,4.12,deep-water,hunting macrofauna (predator),mn_mg,fusiform / normal,0.011,mainly animals (troph. 2.8 and up),Anoplopoma fimbria,bathydemersal,Sablefish
120,5,2740,not specified,4.12,deep-water,hunting macrofauna (predator),mn_mg,fusiform / normal,0.015,mainly animals (troph. 2.8 and up),Anoplopoma fimbria,bathydemersal,Sablefish
130,2,200,muscle,4.08,subtropical,hunting macrofauna (predator),mn_mg,fusiform / normal,0.021,mainly animals (troph. 2.8 and up),Pomatomus saltatrix,pelagic-oceanic,Bluefish
130,2,200,muscle,4.08,subtropical,hunting macrofauna (predator),mn_mg,fusiform / normal,0.021,mainly animals (troph. 2.8 and up),Pomatomus saltatrix,pelagic-oceanic,Bluefish
130,2,200,muscle,4.08,subtropical,hunting macrofauna (predator),mn_mg,fusiform / normal,0.022,mainly animals (troph. 2.8 and up),Pomatomus saltatrix,pelagic-oceanic,Bluefish
95,8.75,1460,muscle,4.5,temperate,hunting macrofauna (predator),mn_mg,elongated,0.05,mainly animals (troph. 2.8 and up),Squalus acanthias,benthopelagic,Spiny Dogfish
95,8.75,1460,muscle,4.5,subtropical,hunting macrofauna (predator),mn_mg,elongated,0.05,mainly animals (troph. 2.8 and up),Squalus acanthias,benthopelagic,Spiny Dogfish
60,1.75,1000,muscle,3.73,temperate,variable,mn_mg,fusiform / normal,0.015,mainly animals (troph. 2.8 and up),Scomber scombrus,pelagic-neritic,Atlantic Mackerel
100,2,250,not specified,3.54,temperate,hunting macrofauna (predator),mg_mg,fusiform / normal,26,mainly animals (troph. 2.8 and up),Oncorhynchus keta,benthopelagic,Chum Salmon
107.95,2,250,not specified,4.18,temperate,hunting macrofauna (predator),mg_mg,fusiform / normal,28,mainly animals (troph. 2.8 and up),Oncorhynchus kisutch,demersal,Coho Salmon
150,2,375,not specified,3.83,temperate,hunting macrofauna (predator),mg_mg,fusiform / normal,24,mainly animals (troph. 2.8 and up),Oncorhynchus tshawytscha,benthopelagic,Chinook Salmon
150,8,53,muscle,3.77,temperate,hunting macrofauna (predator),mg_mg,fusiform / normal,30,mainly animals (troph. 2.8 and up),Salvelinus namaycush,benthopelagic,Lake Trout
150,8,53,muscle,3.77,temperate,hunting macrofauna (predator),mg_mg,fusiform / normal,27,mainly animals (troph. 2.8 and up),Salvelinus namaycush,benthopelagic,Lake Trout
150,8,53,muscle,3.77,temperate,hunting macrofauna (predator),mg_mg,fusiform / normal,20.8,mainly animals (troph. 2.8 and up),Salvelinus namaycush,benthopelagic,Lake Trout
150,8,53,whole,3.77,temperate,hunting macrofauna (predator),mg_mg,fusiform / normal,32,mainly animals (troph. 2.8 and up),Salvelinus namaycush,benthopelagic,Lake Trout
122,2.6,200,muscle,3.53,subtropical,hunting macrofauna (predator),mg_mg,fusiform / normal,25,mainly animals (troph. 2.8 and up),Oncorhynchus mykiss,benthopelagic,Rainbow Trout
122,2.6,200,muscle,3.53,subtropical,hunting macrofauna (predator),mg_mg,fusiform / normal,31,mainly animals (troph. 2.8 and up),Oncorhynchus mykiss,benthopelagic,Rainbow Trout
122,2.6,200,muscle,3.53,subtropical,hunting macrofauna (predator),mg_mg,fusiform / normal,31,mainly animals (troph. 2.8 and up),Oncorhynchus mykiss,benthopelagic,Rainbow Trout
86,1.75,27,muscle,3.74,temperate,hunting macrofauna (predator),mg_mg,fusiform / normal,50,mainly animals (troph. 2.8 and up),Salvelinus fontinalis,benthopelagic,Brook Trout
86,1.75,27,muscle,3.74,temperate,hunting macrofauna (predator),mg_mg,fusiform / normal,21,mainly animals (troph. 2.8 and up),Salvelinus fontinalis,benthopelagic,Brook Trout
140,2.491304347826087,28,muscle,3.532500016689301,temperate,hunting macrofauna (predator),mg_mg,fusiform / normal,30,mainly animals (troph. 2.8 and up),Salmo trutta,pelagic-neritic,Brown Trout
140,2.491304347826087,28,muscle,3.532500016689301,subtropical,hunting macrofauna (predator),mg_mg,fusiform / normal,30,mainly animals (troph. 2.8 and up),Salmo trutta,pelagic-neritic,Brown Trout
140,2.491304347826087,28,muscle,3.532500016689301,temperate,hunting macrofauna (predator),mg_mg,fusiform / normal,25,mainly animals (troph. 2.8 and up),Salmo trutta,pelagic-neritic,Brown Trout
140,2.491304347826087,28,muscle,3.532500016689301,subtropical,hunting macrofauna (predator),mg_mg,fusiform / normal,25,mainly animals (troph. 2.8 and up),Salmo trutta,pelagic-neritic,Brown Trout
150,7.7,NA,muscle,4.15,boreal,hunting macrofauna (predator),mg_mg,fusiform / normal,33,mainly animals (troph. 2.8 and up),Stenodus leucichthys,demersal,Inconnu
150,7.7,NA,not specified,4.15,boreal,hunting macrofauna (predator),mg_mg,fusiform / normal,25,mainly animals (troph. 2.8 and up),Stenodus leucichthys,demersal,Inconnu
65,5.25,NA,muscle,3.329999923706055,polar,hunting macrofauna (predator),mg_mg,fusiform / normal,23,mainly animals (troph. 2.8 and up),Coregonus autumnalis,pelagic-neritic,Arctic Cisco
64,4.6,180,muscle,3.1099998950958248,temperate,grazing on aquatic plants,mg_mg,fusiform / normal,21.8,plants/detritus+animals (troph. 2.2-2.79),Catostomus catostomus,demersal,Longnose Sucker
65,4,NA,muscle,2.46,temperate,hunting macrofauna (predator),mg_mg,fusiform / normal,30,plants/detritus+animals (troph. 2.2-2.79),Catostomus commersonii,demersal,White Sucker
65,4,NA,muscle,2.46,temperate,hunting macrofauna (predator),mg_mg,fusiform / normal,30,plants/detritus+animals (troph. 2.2-2.79),Catostomus commersonii,demersal,White Sucker
65,4,NA,muscle,2.46,temperate,hunting macrofauna (predator),mg_mg,fusiform / normal,17.4,plants/detritus+animals (troph. 2.2-2.79),Catostomus commersonii,demersal,White Sucker
137,1.9444444444444444,30,muscle,4.400000095367432,subtropical,hunting macrofauna (predator),mg_mg,elongated,31,mainly animals (troph. 2.8 and up),Esox lucius,demersal,Northern Pike
137,1.9444444444444444,30,muscle,4.400000095367432,subtropical,hunting macrofauna (predator),mg_mg,elongated,29,mainly animals (troph. 2.8 and up),Esox lucius,demersal,Northern Pike
137,1.9444444444444444,30,muscle,4.400000095367432,subtropical,hunting macrofauna (predator),mg_mg,elongated,28,mainly animals (troph. 2.8 and up),Esox lucius,demersal,Northern Pike
137,1.9444444444444444,30,muscle,4.400000095367432,subtropical,hunting macrofauna (predator),mg_mg,elongated,17.3,mainly animals (troph. 2.8 and up),Esox lucius,demersal,Northern Pike
152,3.7916666666666665,700,muscle,4.05,temperate,hunting macrofauna (predator),mg_mg,elongated,32,mainly animals (troph. 2.8 and up),Lota lota,demersal,Burbot
152,3.7916666666666665,700,muscle,4.05,temperate,hunting macrofauna (predator),mg_mg,elongated,32,mainly animals (troph. 2.8 and up),Lota lota,demersal,Burbot
152,3.7916666666666665,700,muscle,4.05,temperate,hunting macrofauna (predator),mg_mg,elongated,32,mainly animals (troph. 2.8 and up),Lota lota,demersal,Burbot
152,3.7916666666666665,700,muscle,4.05,temperate,hunting macrofauna (predator),mg_mg,elongated,32,mainly animals (troph. 2.8 and up),Lota lota,demersal,Burbot
152,3.7916666666666665,700,muscle,4.05,temperate,hunting macrofauna (predator),mg_mg,elongated,20,mainly animals (troph. 2.8 and up),Lota lota,demersal,Burbot
152,3.7916666666666665,700,muscle,4.05,temperate,hunting macrofauna (predator),mg_mg,elongated,33,mainly animals (troph. 2.8 and up),Lota lota,demersal,Burbot
152,3.7916666666666665,700,muscle,4.05,temperate,hunting macrofauna (predator),mg_mg,elongated,21,mainly animals (troph. 2.8 and up),Lota lota,demersal,Burbot
152,3.7916666666666665,700,liver,4.05,temperate,hunting macrofauna (predator),mg_mg,elongated,17,mainly animals (troph. 2.8 and up),Lota lota,demersal,Burbot
152,3.7916666666666665,700,liver,4.05,temperate,hunting macrofauna (predator),mg_mg,elongated,9,mainly animals (troph. 2.8 and up),Lota lota,demersal,Burbot
152,3.7916666666666665,700,eggs,4.05,temperate,hunting macrofauna (predator),mg_mg,elongated,16,mainly animals (troph. 2.8 and up),Lota lota,demersal,Burbot
152,3.7916666666666665,700,skin,4.05,temperate,hunting macrofauna (predator),mg_mg,elongated,22,mainly animals (troph. 2.8 and up),Lota lota,demersal,Burbot
76,3,NA,muscle,3.32,temperate,hunting macrofauna (predator),mg_mg,fusiform / normal,63,mainly animals (troph. 2.8 and up),Thymallus arcticus,benthopelagic,Arctic Grayling
107,2.9633333333333334,27,not specified,4.16,subtropical,hunting macrofauna (predator),mg_mg,elongated,30,mainly animals (troph. 2.8 and up),Sander vitreus,demersal,Walleye
107,2.9633333333333334,27,muscle,4.16,subtropical,hunting macrofauna (predator),mg_mg,elongated,21.2,mainly animals (troph. 2.8 and up),Sander vitreus,demersal,Walleye
107,2.9633333333333334,27,muscle,4.16,subtropical,hunting macrofauna (predator),mg_mg,elongated,30,mainly animals (troph. 2.8 and up),Sander vitreus,demersal,Walleye
107,2.9633333333333334,27,muscle,4.16,subtropical,hunting macrofauna (predator),mg_mg,elongated,30,mainly animals (troph. 2.8 and up),Sander vitreus,demersal,Walleye
107,2.9633333333333334,27,muscle,4.16,subtropical,hunting macrofauna (predator),mg_mg,elongated,30,mainly animals (troph. 2.8 and up),Sander vitreus,demersal,Walleye
120,1.9742857142857142,NA,muscle,3.05,subtropical,hunting macrofauna (predator),mg_mg,fusiform / normal,36,plants/detritus+animals (troph. 2.2-2.79),Cyprinus carpio,benthopelagic,Common Carp
120,1.9742857142857142,NA,muscle,3.05,temperate,hunting macrofauna (predator),mg_mg,fusiform / normal,36,plants/detritus+animals (troph. 2.2-2.79),Cyprinus carpio,benthopelagic,Common Carp
120,1.9742857142857142,NA,not specified,3.05,subtropical,hunting macrofauna (predator),mg_mg,fusiform / normal,29,plants/detritus+animals (troph. 2.2-2.79),Cyprinus carpio,benthopelagic,Common Carp
120,1.9742857142857142,NA,not specified,3.05,temperate,hunting macrofauna (predator),mg_mg,fusiform / normal,29,plants/detritus+animals (troph. 2.2-2.79),Cyprinus carpio,benthopelagic,Common Carp
48,1,20,muscle,2.86,temperate,grazing on aquatic plants,mg_mg,fusiform / normal,69,mainly plants/detritus (troph. 2-2.19),Carassius auratus,benthopelagic,Goldfish
48,1,20,muscle,2.86,subtropical,grazing on aquatic plants,mg_mg,fusiform / normal,69,mainly plants/detritus (troph. 2-2.19),Carassius auratus,benthopelagic,Goldfish
48,1,20,muscle,2.86,tropical,grazing on aquatic plants,mg_mg,fusiform / normal,69,mainly plants/detritus (troph. 2-2.19),Carassius auratus,benthopelagic,Goldfish
132,3,NA,muscle,3.4000000953674316,subtropical,variable,mg_mg,fusiform / normal,23,mainly animals (troph. 2.8 and up),Ictalurus punctatus,benthopelagic,Channel Catfish
100,2,250,muscle,3.54,temperate,hunting macrofauna (predator),mg_mg,fusiform / normal,22,mainly animals (troph. 2.8 and up),Oncorhynchus keta,benthopelagic,Chum Salmon
100,2,250,muscle,3.54,temperate,hunting macrofauna (predator),mg_mg,fusiform / normal,22,mainly animals (troph. 2.8 and up),Oncorhynchus keta,benthopelagic,Chum Salmon
107.95,2,250,muscle,4.18,temperate,hunting macrofauna (predator),mg_mg,fusiform / normal,0,mainly animals (troph. 2.8 and up),Oncorhynchus kisutch,demersal,Coho Salmon
107.95,2,250,muscle,4.18,temperate,hunting macrofauna (predator),mg_mg,fusiform / normal,31,mainly animals (troph. 2.8 and up),Oncorhynchus kisutch,demersal,Coho Salmon
107.95,2,250,muscle,4.18,temperate,hunting macrofauna (predator),mg_mg,fusiform / normal,29,mainly animals (troph. 2.8 and up),Oncorhynchus kisutch,demersal,Coho Salmon
76,2,250,muscle,3.39,subtropical,hunting macrofauna (predator),mg_mg,fusiform / normal,26,mainly animals (troph. 2.8 and up),Oncorhynchus gorbuscha,demersal,Pink Salmon
150,2,375,muscle,3.83,temperate,hunting macrofauna (predator),mg_mg,fusiform / normal,95,mainly animals (troph. 2.8 and up),Oncorhynchus tshawytscha,benthopelagic,Chinook Salmon
150,2,375,muscle,3.83,temperate,hunting macrofauna (predator),mg_mg,fusiform / normal,95,mainly animals (troph. 2.8 and up),Oncorhynchus tshawytscha,benthopelagic,Chinook Salmon
150,2.15,210,muscle,3.76,temperate,hunting macrofauna (predator),mg_mg,fusiform / normal,29,mainly animals (troph. 2.8 and up),Salmo salar,benthopelagic,Atlantic Salmon
150,2.15,210,muscle,3.76,temperate,hunting macrofauna (predator),mg_mg,fusiform / normal,24,mainly animals (troph. 2.8 and up),Salmo salar,benthopelagic,Atlantic Salmon
150,2.15,210,muscle,3.76,temperate,hunting macrofauna (predator),mg_mg,fusiform / normal,26,mainly animals (troph. 2.8 and up),Salmo salar,benthopelagic,Atlantic Salmon
150,2.15,210,muscle,3.76,temperate,hunting macrofauna (predator),mg_mg,fusiform / normal,29,mainly animals (troph. 2.8 and up),Salmo salar,benthopelagic,Atlantic Salmon
150,2.15,210,muscle,3.76,temperate,hunting macrofauna (predator),mg_mg,fusiform / normal,32,mainly animals (troph. 2.8 and up),Salmo salar,benthopelagic,Atlantic Salmon
150,2.15,210,muscle,3.76,temperate,hunting macrofauna (predator),mg_mg,fusiform / normal,22.9,mainly animals (troph. 2.8 and up),Salmo salar,benthopelagic,Atlantic Salmon
107,4,70,muscle,3.4600000381469727,temperate,hunting macrofauna (predator),mg_mg,fusiform / normal,30,mainly animals (troph. 2.8 and up),Salvelinus alpinus,benthopelagic,Arctic Char
107,4,70,muscle,3.4600000381469727,temperate,hunting macrofauna (predator),mg_mg,fusiform / normal,26,mainly animals (troph. 2.8 and up),Salvelinus alpinus,benthopelagic,Arctic Char
107,4,70,muscle,3.4600000381469727,temperate,hunting macrofauna (predator),mg_mg,fusiform / normal,21.3,mainly animals (troph. 2.8 and up),Salvelinus alpinus,benthopelagic,Arctic Char
107,4,70,muscle,3.4600000381469727,temperate,hunting macrofauna (predator),mg_mg,fusiform / normal,29,mainly animals (troph. 2.8 and up),Salvelinus alpinus,benthopelagic,Arctic Char
107,4,70,muscle,3.4600000381469727,temperate,hunting macrofauna (predator),mg_mg,fusiform / normal,30,mainly animals (troph. 2.8 and up),Salvelinus alpinus,benthopelagic,Arctic Char
107,4,70,muscle + skin,3.4600000381469727,temperate,hunting macrofauna (predator),mg_mg,fusiform / normal,23,mainly animals (troph. 2.8 and up),Salvelinus alpinus,benthopelagic,Arctic Char
107,4,70,muscle,3.4600000381469727,temperate,hunting macrofauna (predator),mg_mg,fusiform / normal,21,mainly animals (troph. 2.8 and up),Salvelinus alpinus,benthopelagic,Arctic Char
107,4,70,skin,3.4600000381469727,temperate,hunting macrofauna (predator),mg_mg,fusiform / normal,26,mainly animals (troph. 2.8 and up),Salvelinus alpinus,benthopelagic,Arctic Char
107,4,70,whole,3.4600000381469727,temperate,hunting macrofauna (predator),mg_mg,fusiform / normal,29,mainly animals (troph. 2.8 and up),Salvelinus alpinus,benthopelagic,Arctic Char
152,3.3333333333333335,464,muscle,3.62,subtropical,hunting macrofauna (predator),mg_mg,eel-like,15,mainly animals (troph. 2.8 and up),Anguilla rostrata,demersal,American Eel
152,3.3333333333333335,464,not specified,3.62,subtropical,hunting macrofauna (predator),mg_mg,eel-like,20,mainly animals (troph. 2.8 and up),Anguilla rostrata,demersal,American Eel
35.6,4,425,muscle,3.44,temperate,hunting macrofauna (predator),mg_mg,elongated,30,mainly animals (troph. 2.8 and up),Osmerus mordax,pelagic-oceanic,Rainbow Smelt
35.6,4,425,muscle,3.44,temperate,hunting macrofauna (predator),mg_mg,elongated,30,mainly animals (troph. 2.8 and up),Osmerus mordax,pelagic-oceanic,Rainbow Smelt
258,8.75,1200,muscle,3.92,temperate,hunting macrofauna (predator),mg_mg,fusiform / normal,25,mainly animals (troph. 2.8 and up),Hippoglossus stenolepis,demersal,Pacific Halibut
110,9,2200,muscle,4.09,boreal,hunting macrofauna (predator),mg_mg,fusiform / normal,26,mainly animals (troph. 2.8 and up),Reinhardtius hippoglossoides,benthopelagic,Greenland Halibut
110,9,2200,muscle,4.09,polar,hunting macrofauna (predator),mg_mg,fusiform / normal,26,mainly animals (troph. 2.8 and up),Reinhardtius hippoglossoides,benthopelagic,Greenland Halibut
