run,fdis,sample,nt,s
78,0.5167125730433452,151_6,4,4
78,0.5096083874053143,152_4,4,4
78,0.5545222712985629,152_5,3,4
78,0.5260654642187531,152_6,4,4
78,0.45927932677184585,153_4,2,4
78,0.5545222712985629,153_5,2,4
78,0.5604310407774226,153_6,3,4
78,0.45927932677184585,154_4,1,4
78,0.5545222712985629,154_5,3,4
78,0.5604310407774226,154_6,3,4
78,0.45927932677184585,155_4,2,4
78,0.5209164690274772,155_5,4,4
78,0.5695671503466168,155_6,3,4
78,0.5096083874053144,156_4,3,4
78,0.5209164690274772,156_5,2,4
78,0.5167125730433452,156_6,3,4
78,0.4351919920708439,157_4,2,4
78,0.5209164690274772,157_5,3,4
78,0.5595762605541569,157_6,2,4
78,0.45927932677184585,158_4,2,4
78,0.569166206391998,158_5,3,4
78,0.5595762605541569,158_6,2,4
78,0.45927932677184585,159_4,3,4
78,0.569166206391998,159_5,4,4
78,0.5595762605541569,159_6,3,4
78,0.38619626390910283,16_3,4,4
78,0.5114696779386524,16_4,3,4
78,0.5545222712985627,16_5,2,4
78,0.5387167365988202,16_6,3,4
78,0.5070061798552647,16_7,2,4
78,0.5438593238788849,16_8,3,4
78,0.5114696779386525,160_4,2,4
78,0.569166206391998,160_5,3,4
78,0.5260654642187531,160_6,3,4
78,0.5351156695954989,161_4,3,4
78,0.5209164690274772,161_5,2,4
78,0.5695671503466168,161_6,2,4
78,0.5351156695954989,162_4,3,4
78,0.5367884465639523,162_5,2,4
78,0.5393890779787888,162_6,3,4
78,0.43519199207084397,163_4,3,4
78,0.5078176033111071,163_5,4,4
78,0.5474692199748895,163_6,3,4
78,0.43519199207084397,164_4,2,4
78,0.5213643322144657,164_5,3,4
78,0.5474692199748895,164_6,3,4
78,0.45927932677184585,165_4,2,4
78,0.5213643322144657,165_5,3,4
78,0.5166584437130926,165_6,2,4
78,0.5096083874053143,166_4,3,4
78,0.5564207047229656,166_5,3,4
78,0.5166584437130926,166_6,3,4
78,0.5096083874053143,167_4,3,4
78,0.569166206391998,167_5,3,4
78,0.526073708062703,167_6,1,4
78,0.5096083874053143,168_4,3,4
78,0.569166206391998,168_5,2,4
78,0.5604310407774223,168_6,2,4
78,0.45927932677184585,169_4,1,4
78,0.5213643322144659,169_5,2,4
78,0.5604310407774223,169_6,3,4
78,0.28867513459481287,17_3,3,4
78,0.535115669595499,17_4,4,4
78,0.5545222712985627,17_5,3,4
78,0.5078462750620016,17_6,3,4
78,0.5454239082030902,17_7,2,4
78,0.5438593238788849,17_8,3,4
78,0.45927932677184585,170_4,4,4
78,0.5213643322144659,170_5,2,4
78,0.569567150346617,170_6,2,4
78,0.45927932677184585,171_4,3,4
78,0.5360810161073631,171_5,3,4
78,0.5260737080627028,171_6,3,4
78,0.535115669595499,172_4,4,4
78,0.5367884465639523,172_5,4,4
78,0.5474692199748894,172_6,3,4
78,0.535115669595499,173_4,3,4
78,0.5367884465639523,173_5,4,4
78,0.5474692199748894,173_6,3,4
78,0.535115669595499,174_4,4,4
78,0.5367884465639523,174_5,4,4
78,0.5474692199748894,174_6,3,4
78,0.45927932677184585,175_4,3,4
78,0.5213643322144657,175_5,3,4
78,0.5260737080627028,175_6,4,4
78,0.45628519248411037,176_4,4,4
78,0.5213643322144657,176_5,4,4
78,0.569567150346617,176_6,4,4
78,0.4145780987944251,177_4,3,5
78,0.5213643322144657,177_5,3,5
78,0.5604310407774223,177_6,2,5
78,0.43519199207084397,178_4,2,5
78,0.569166206391998,178_5,2,5
78,0.5604310407774223,178_6,3,5
78,0.43519199207084397,179_4,2,5
78,0.569166206391998,179_5,3,5
78,0.569567150346617,179_6,2,5
78,0.38619626390910283,18_3,3,5
78,0.535115669595499,18_4,3,5
78,0.5545222712985627,18_5,2,5
78,0.5167125730433447,18_6,3,5
78,0.5454239082030902,18_7,3,5
78,0.5485870953127912,18_8,2,5
78,0.48934842706533294,180_4,2,5
78,0.569166206391998,180_5,3,5
78,0.526073708062703,180_6,2,5
78,0.5096083874053143,181_4,2,5
78,0.5360810161073631,181_5,2,5
78,0.5704885420667571,181_6,3,5
78,0.5096083874053143,182_4,2,5
78,0.5564207047229652,182_5,2,5
78,0.569567150346617,182_6,4,5
78,0.43519199207084397,183_4,3,5
78,0.569166206391998,183_5,2,5
78,0.49590287525426086,183_6,3,5
78,0.43519199207084397,184_4,2,5
78,0.569166206391998,184_5,3,5
78,0.5040706300552796,184_6,2,5
78,0.45927932677184585,185_4,3,5
78,0.5213643322144657,185_5,4,5
78,0.5040706300552796,185_6,3,5
78,0.45628519248411065,186_4,3,5
78,0.5213643322144657,186_5,4,5
78,0.46512784955999337,186_6,3,5
78,0.45628519248411065,187_4,3,5
78,0.5360810161073631,187_5,4,5
78,0.46512784955999337,187_6,4,5
78,0.45628519248411065,188_4,4,5
78,0.5712547703657959,188_5,4,5
78,0.47433899464027746,188_6,3,5
78,0.4351919920708439,189_4,3,5
78,0.5712547703657959,189_5,3,5
78,0.5167125730433445,189_6,3,5
78,0.38619626390910283,19_3,4,5
78,0.5114696779386522,19_4,3,5
78,0.5209164690274771,19_5,3,5
78,0.5167125730433447,19_6,4,5
78,0.5454239082030902,19_7,4,5
78,0.5198738697418581,19_8,4,5
78,0.4351919920708439,190_4,4,5
78,0.5851420935270564,190_5,3,5
78,0.5167125730433445,190_6,3,5
78,0.4351919920708439,191_4,3,5
78,0.5213643322144657,191_5,3,5
78,0.5260654642187531,191_6,4,5
78,0.5096083874053143,192_4,3,5
78,0.569166206391998,192_5,3,5
78,0.4743389946402774,192_6,4,5
78,0.5096083874053143,193_4,4,5
78,0.569166206391998,193_5,4,5
78,0.5040706300552796,193_6,4,5
78,0.5096083874053143,194_4,4,5
78,0.569166206391998,194_5,4,5
78,0.5040706300552796,194_6,3,5
78,0.45927932677184585,195_4,3,5
78,0.5360810161073631,195_5,3,5
78,0.5040706300552796,195_6,3,5
78,0.48934842706533244,196_4,3,5
78,0.5851420935270564,196_5,4,5
78,0.47433899464027757,196_6,4,5
78,0.5096083874053143,197_4,4,5
78,0.4879549450307829,197_5,4,5
78,0.5260654642187529,197_6,3,5
78,0.5096083874053143,198_4,3,5
78,0.44641016151377544,198_5,3,5
78,0.5167125730433452,198_6,3,5
78,0.43519199207084397,199_4,3,5
78,0.4597358356510841,199_5,3,5
78,0.5167125730433452,199_6,3,5
78,0.4873312684318762,2_3,4,5
78,0.5096083874053144,2_4,4,5
78,0.47832750063533425,2_5,4,5
78,0.5387167365988205,2_6,4,5
78,0.5009743085759933,2_7,4,5
78,0.5306741316549897,2_8,4,5
78,0.5324333075554256,2_9,3,5
78,0.38619626390910283,20_3,3,5
78,0.5114696779386522,20_4,3,5
78,0.5209164690274771,20_5,3,5
78,0.5509393626790855,20_6,3,5
78,0.5218458144727546,20_7,4,5
78,0.5550034393434446,20_8,4,5
78,0.43519199207084397,200_4,4,5
78,0.4597358356510841,200_5,3,5
78,0.5260654642187529,200_6,4,5
78,0.45927932677184585,201_4,4,5
78,0.507520227160362,201_5,2,5
78,0.47433899464027746,201_6,3,5
78,0.5114696779386522,202_4,3,5
78,0.5209164690274772,202_5,3,5
78,0.5260737080627028,202_6,3,5
78,0.5114696779386522,203_4,4,5
78,0.5209164690274772,203_5,4,5
78,0.5260654642187529,203_6,4,5
78,0.535115669595499,204_4,4,5
78,0.459735835651084,204_5,3,5
78,0.4959028752542605,204_6,4,5
78,0.4351919920708439,205_4,3,5
78,0.459735835651084,205_5,4,5
78,0.4959028752542605,205_6,4,5
78,0.5096083874053143,206_4,3,5
78,0.4743416490252567,206_5,3,5
78,0.5040706300552796,206_6,2,5
78,0.5096083874053143,207_4,3,5
78,0.487954945030783,207_5,2,5
78,0.46512784955999326,207_6,3,5
78,0.5096083874053143,208_4,2,5
78,0.487954945030783,208_5,3,5
78,0.5167125730433446,208_6,3,5
78,0.45927932677184585,209_4,4,5
78,0.487954945030783,209_5,4,5
78,0.5040706300552796,209_6,3,5
78,0.38619626390910283,21_3,4,5
78,0.5114696779386522,21_4,3,5
78,0.5209164690274771,21_5,4,5
78,0.5595762605541569,21_6,3,5
78,0.5394459340038941,21_7,2,5
78,0.5485870953127912,21_8,3,5
78,0.5351156695954988,210_4,3,5
78,0.45973583565108395,210_5,3,5
78,0.5167125730433447,210_6,4,5
78,0.45973583565108395,211_5,3,5
78,0.45973583565108395,212_5,4,5
78,0.5209164690274772,213_5,4,5
78,0.5209164690274772,214_5,3,5
78,0.5209164690274772,215_5,4,5
78,0.4743416490252567,216_5,3,5
78,0.5075202271603623,217_5,2,5
78,0.5209164690274772,218_5,3,5
78,0.5209164690274772,219_5,3,5
78,0.386196263909103,22_3,4,5
78,0.5114696779386522,22_4,3,5
78,0.4893594872895,22_5,4,5
78,0.5595762605541569,22_6,3,5
78,0.5454239082030901,22_7,4,5
78,0.5307141043281257,22_8,3,5
78,0.4597358356510841,220_5,2,5
78,0.4597358356510841,221_5,4,5
78,0.4743416490252567,222_5,3,5
78,0.5213643322144658,223_5,3,5
78,0.5213643322144658,224_5,2,5
78,0.5360810161073631,225_5,3,5
78,0.45973583565108395,226_5,3,5
78,0.5209164690274772,227_5,2,5
78,0.5209164690274772,228_5,3,5
78,0.5209164690274772,229_5,3,5
78,0.47995512305181326,23_3,2,5
78,0.5616769997863421,23_4,3,5
78,0.5367884465639521,23_5,2,5
78,0.5167125730433452,23_6,4,5
78,0.5454239082030901,23_7,3,5
78,0.5307141043281257,23_8,3,5
78,0.4743416490252567,230_5,3,5
78,0.5360810161073631,231_5,2,5
78,0.47706413290875505,232_5,4,5
78,0.48795494503078274,233_5,3,5
78,0.48795494503078274,234_5,3,5
78,0.4464101615137757,235_5,3,5
78,0.4464101615137757,236_5,3,5
78,0.459735835651084,237_5,3,5
78,0.507520227160362,238_5,4,5
78,0.507520227160362,239_5,4,5
78,0.3861962639091028,24_3,4,5
78,0.5616769997863421,24_4,3,5
78,0.5078176033111068,24_5,4,5
78,0.5167125730433452,24_6,3,5
78,0.5152610850349699,24_7,3,5
78,0.5350845059974413,24_8,3,5
78,0.5209164690274769,240_5,3,5
78,0.45973583565108395,241_5,3,5
78,0.48795494503078257,242_5,3,5
78,0.48795494503078257,243_5,4,5
78,0.48795494503078257,244_5,3,5
78,0.459735835651084,245_5,3,5
78,0.5209164690274772,246_5,3,5
78,0.5075202271603614,247_5,4,5
78,0.5075202271603614,248_5,2,5
78,0.5209164690274772,249_5,2,5
78,0.43301270189221924,25_3,3,5
78,0.5616769997863421,25_4,1,5
78,0.5213643322144652,25_5,3,5
78,0.5260654642187529,25_6,3,5
78,0.5152610850349699,25_7,4,5
78,0.5134579582763003,25_8,4,5
78,0.459735835651084,250_5,4,5
78,0.5213643322144652,251_5,3,5
78,0.5209164690274772,252_5,4,5
78,0.43301270189221924,26_3,4,5
78,0.535115669595499,26_4,4,5
78,0.5213643322144652,26_5,2,5
78,0.5387167365988202,26_6,3,5
78,0.5218458144727547,26_7,3,5
78,0.5487085612198556,26_8,3,5
78,0.38619626390910283,27_3,3,5
78,0.535115669595499,27_4,2,5
78,0.4893594872894999,27_5,2,5
78,0.5387167365988202,27_6,3,5
78,0.5541009035414175,27_7,3,5
78,0.5350845059974412,27_8,2,5
78,0.38619626390910283,28_3,3,5
78,0.535115669595499,28_4,3,5
78,0.4893594872894999,28_5,4,5
78,0.5387167365988202,28_6,3,5
78,0.5541009035414175,28_7,2,5
78,0.5487085612198558,28_8,3,5
78,0.38619626390910283,29_3,2,5
78,0.43519199207084397,29_4,3,5
78,0.4893594872894999,29_5,4,5
78,0.5167125730433447,29_6,2,5
78,0.560612868981886,29_7,3,5
78,0.4958675789920028,29_8,3,5
78,0.5299472854662852,3_3,3,5
78,0.4893484270653327,3_4,4,5
78,0.5246901067246993,3_5,3,5
78,0.5078462750620015,3_6,2,5
78,0.5070061798552647,3_7,3,5
78,0.5306741316549897,3_8,2,5
78,0.5359413697667239,3_9,3,5
78,0.38619626390910283,30_3,3,5
78,0.38222059819252485,30_4,2,5
78,0.4893594872894999,30_5,3,5
78,0.5167125730433447,30_6,3,5
78,0.521845814472755,30_7,4,5
78,0.4958675789920028,30_8,3,5
78,0.47995512305181326,31_3,4,5
78,0.45628519248411037,31_4,3,5
78,0.5367884465639521,31_5,4,5
78,0.5167125730433447,31_6,3,5
78,0.5454239082030902,31_7,2,5
78,0.50018848273193806,31_8,3,5
78,0.47995512305181326,32_3,3,5
78,0.43519199207084397,32_4,3,5
78,0.5367884465639521,32_5,3,5
78,0.5595762605541569,32_6,2,5
78,0.5454239082030902,32_7,3,5
78,0.4746467941895335,32_8,2,5
78,0.47995512305181326,33_3,2,5
78,0.43519199207084397,33_4,3,5
78,0.5367884465639521,33_5,2,5
78,0.5595762605541569,33_6,2,5
78,0.5454239082030902,33_7,4,6
78,0.5137147469561406,33_8,3,6
78,0.43301270189221924,34_3,3,6
78,0.43519199207084397,34_4,4,6
78,0.5213643322144652,34_5,3,6
78,0.5595762605541569,34_6,4,6
78,0.5218458144727546,34_7,3,6
78,0.50018848273193806,34_8,3,6
78,0.43301270189221924,35_3,2,6
78,0.435191992070844,35_4,3,6
78,0.5213643322144652,35_5,2,6
78,0.5260654642187529,35_6,2,6
78,0.5606128689818858,35_7,3,6
78,0.5137147469561405,35_8,2,6
78,0.43301270189221924,36_3,2,6
78,0.5096083874053144,36_4,3,6
78,0.5213643322144652,36_5,2,6
78,0.5139296275190587,36_6,3,6
78,0.5220619152050054,36_7,2,6
78,0.495867578992003,36_8,3,6
78,0.47995512305181337,37_3,2,6
78,0.4351919920708439,37_4,3,6
78,0.5367884465639525,37_5,2,6
78,0.49612963559599493,37_6,3,6
78,0.5274307008694719,37_7,3,6
78,0.5438593238788849,37_8,3,6
78,0.47995512305181337,38_3,2,6
78,0.45927932677184585,38_4,3,6
78,0.5078176033111068,38_5,2,6
78,0.5044045691318859,38_6,3,6
78,0.5274307008694719,38_7,3,6
78,0.5438593238788849,38_8,4,6
78,0.47995512305181337,39_3,4,6
78,0.45927932677184585,39_4,4,6
78,0.5213643322144652,39_5,3,6
78,0.5044045691318859,39_6,4,6
78,0.5067563011490511,39_7,3,6
78,0.548587095312791,39_8,3,6
78,0.4873312684318762,4_3,3,6
78,0.5388822127488515,4_4,3,6
78,0.5075202271603616,4_5,3,6
78,0.5167125730433447,4_6,3,6
78,0.5070061798552647,4_7,4,6
78,0.5089645097112095,4_8,4,6
78,0.5143283595179339,4_9,4,6
78,0.5299472854662852,40_3,3,6
78,0.45628519248411037,40_4,4,6
78,0.5213643322144652,40_5,4,6
78,0.5393890779787888,40_6,4,6
78,0.5067563011490511,40_7,3,6
78,0.5198738697418582,40_8,3,6
78,0.47995512305181337,41_3,3,6
78,0.43519199207084397,41_4,3,6
78,0.5564207047229652,41_5,4,6
78,0.5474692199748894,41_6,4,6
78,0.5130341831845826,41_7,4,6
78,0.5550034393434445,41_8,3,6
78,0.47995512305181337,42_3,4,6
78,0.43519199207084397,42_4,4,6
78,0.569166206391998,42_5,4,6
78,0.5474692199748894,42_6,3,6
78,0.545728247140603,42_7,3,6
78,0.5485870953127912,42_8,3,6
78,0.47995512305181337,43_3,3,6
78,0.43519199207084397,43_4,4,6
78,0.569166206391998,43_5,4,6
78,0.5166584437130923,43_6,4,6
78,0.545728247140603,43_7,4,6
78,0.5550034393434445,43_8,4,6
78,0.5299472854662851,44_3,3,6
78,0.5096083874053143,44_4,4,6
78,0.5213643322144657,44_5,4,6
78,0.5166584437130923,44_6,4,6
78,0.5519392676375647,44_7,3,6
78,0.5487085612198557,44_8,4,6
78,0.4873312684318763,45_3,4,6
78,0.5096083874053143,45_4,3,6
78,0.5213643322144657,45_5,3,6
78,0.5260737080627027,45_6,4,6
78,0.5216783065964182,45_7,3,6
78,0.5137147469561408,45_8,3,6
78,0.5299472854662851,46_3,4,6
78,0.5096083874053143,46_4,4,6
78,0.5360810161073631,46_5,4,6
78,0.5139296275190586,46_6,3,6
78,0.5274307008694719,46_7,3,6
78,0.5299472854662851,47_3,4,6
78,0.45927932677184585,47_4,4,6
78,0.5367884465639521,47_5,4,6
78,0.5139296275190586,47_6,4,6
78,0.5274307008694719,47_7,3,6
78,0.5299472854662851,48_3,3,6
78,0.45927932677184585,48_4,4,6
78,0.5367884465639521,48_5,3,6
78,0.5139296275190586,48_6,4,6
78,0.5274307008694719,48_7,3,6
78,0.5299472854662851,49_3,4,6
78,0.45927932677184585,49_4,3,6
78,0.5367884465639521,49_5,4,6
78,0.5044045691318858,49_6,3,6
78,0.5130341831845826,49_7,4,6
78,0.5299472854662852,5_3,2,6
78,0.5096083874053144,5_4,3,6
78,0.5075202271603616,5_5,3,6
78,0.5167125730433447,5_6,4,6
78,0.5394459340038937,5_7,3,6
78,0.5089645097112095,5_8,4,6
78,0.5461366474863216,5_9,4,6
78,0.5299472854662851,50_3,3,6
78,0.38222059819252485,50_4,4,6
78,0.5213643322144652,50_5,3,6
78,0.5044045691318858,50_6,3,6
78,0.5519392676375646,50_7,3,6
78,0.5773502691896257,51_3,4,6
78,0.45628519248411065,51_4,4,6
78,0.5213643322144652,51_5,3,6
78,0.5044045691318858,51_6,4,6
78,0.5457282471406029,51_7,3,6
78,0.4873312684318763,52_3,2,6
78,0.4145780987944253,52_4,3,6
78,0.5213643322144652,52_5,2,6
78,0.5474692199748895,52_6,3,6
78,0.5457282471406029,52_7,3,6
78,0.5299472854662851,53_3,3,6
78,0.4351919920708439,53_4,3,6
78,0.5691662063919981,53_5,3,6
78,0.5474692199748895,53_6,3,6
78,0.5519392676375647,53_7,3,6
78,0.5299472854662851,54_3,3,6
78,0.4351919920708439,54_4,4,6
78,0.5691662063919981,54_5,4,6
78,0.5474692199748895,54_6,4,6
78,0.5216783065964183,54_7,4,6
78,0.5299472854662851,55_3,3,6
78,0.3822205981925248,55_4,4,6
78,0.5691662063919981,55_5,4,6
78,0.5260737080627027,55_6,3,6
78,0.5610014538999117,55_7,3,6
78,0.5299472854662851,56_3,3,6
78,0.3822205981925248,56_4,3,6
78,0.5360810161073631,56_5,4,6
78,0.5393890779787888,56_6,3,6
78,0.5519392676375646,56_7,4,6
78,0.5299472854662851,57_3,4,6
78,0.3822205981925248,57_4,3,6
78,0.42742496993206186,57_5,3,6
78,0.5474692199748895,57_6,3,6
78,0.48322189702432744,57_7,3,6
78,0.5299472854662851,58_3,3,6
78,0.3822205981925248,58_4,3,6
78,0.48795494503078257,58_5,3,6
78,0.5474692199748895,58_6,3,6
78,0.48852539896924657,58_7,4,6
78,0.5773502691896257,59_3,4,6
78,0.45628519248411065,59_4,3,6
78,0.44641016151377555,59_5,3,6
78,0.5166584437130922,59_6,3,6
78,0.48852539896924657,59_7,3,6
78,0.5299472854662852,6_3,3,6
78,0.5096083874053144,6_4,3,6
78,0.5075202271603616,6_5,3,6
78,0.5069852591142815,6_6,3,6
78,0.5454239082030901,6_7,4,6
78,0.5136989962642504,6_8,4,6
78,0.5359413697667239,6_9,4,6
78,0.5773502691896257,60_3,2,6
78,0.45628519248411065,60_4,4,6
78,0.459735835651084,60_5,3,6
78,0.5166584437130922,60_6,3,6
78,0.4625763003765434,60_7,2,6
78,0.5773502691896257,61_3,3,6
78,0.45628519248411065,61_4,3,6
78,0.459735835651084,61_5,3,6
78,0.5260737080627026,61_6,3,6
78,0.4625763003765434,61_7,3,6
78,0.5299472854662851,62_3,4,6
78,0.4351919920708439,62_4,3,6
78,0.4384973488016814,62_5,4,6
78,0.5604310407774222,62_6,3,6
78,0.46866805171792597,62_7,3,6
78,0.5299472854662851,63_3,3,6
78,0.4351919920708439,63_4,4,6
78,0.4274249699320619,63_5,3,6
78,0.5604310407774222,63_6,2,6
78,0.5068815643158301,63_7,3,6
78,0.5299472854662851,64_3,2,6
78,0.4351919920708439,64_4,3,6
78,0.4274249699320619,64_5,2,6
78,0.569567150346617,64_6,4,6
78,0.5068815643158301,64_7,3,6
78,0.43301270189221924,65_3,3,6
78,0.45628519248411037,65_4,4,6
78,0.4274249699320619,65_5,3,6
78,0.5260737080627028,65_6,4,6
78,0.5131064136194915,65_7,3,6
78,0.3861962639091028,66_3,4,6
78,0.4145780987944251,66_4,3,6
78,0.48795494503078274,66_5,2,6
78,0.5474692199748895,66_6,3,6
78,0.477271437951329,66_7,4,6
78,0.47995512305181337,67_3,3,6
78,0.43519199207084397,67_4,3,6
78,0.48795494503078274,67_5,4,6
78,0.5474692199748895,67_6,3,6
78,0.4885253989692465,67_7,4,6
78,0.43301270189221924,68_3,3,6
78,0.43519199207084397,68_4,4,6
78,0.48795494503078274,68_5,3,6
78,0.5474692199748895,68_6,2,6
78,0.4885253989692465,68_7,3,6
78,0.43301270189221924,69_3,4,7
78,0.48934842706533294,69_4,3,7
78,0.459735835651084,69_5,4,7
78,0.5260737080627027,69_6,4,7
78,0.4885253989692465,69_7,4,7
78,0.5299472854662852,7_3,4,7
78,0.5096083874053144,7_4,3,7
78,0.5075202271603614,7_5,4,7
78,0.49635495096900023,7_6,3,7
78,0.5454239082030901,7_7,3,7
78,0.5438593238788848,7_8,3,7
78,0.5461366474863216,7_9,3,7
78,0.43301270189221924,70_3,4,7
78,0.5096083874053143,70_4,3,7
78,0.459735835651084,70_5,3,7
78,0.5695671503466169,70_6,3,7
78,0.46866805171792586,70_7,3,7
78,0.43301270189221924,71_3,3,7
78,0.5096083874053143,71_4,4,7
78,0.459735835651084,71_5,3,7
78,0.46992443585894444,71_6,3,7
78,0.5131064136194915,71_7,3,7
78,0.5299472854662852,72_3,3,7
78,0.43519199207084397,72_4,4,7
78,0.48795494503078274,72_5,3,7
78,0.44479835005148266,72_6,4,7
78,0.5068815643158301,72_7,4,7
78,0.3861962639091028,73_3,4,7
78,0.43519199207084397,73_4,4,7
78,0.4464101615137756,73_5,3,7
78,0.4527975353004381,73_6,3,7
78,0.5068815643158301,73_7,3,7
78,0.43301270189221924,74_3,4,7
78,0.45927932677184585,74_4,3,7
78,0.4597358356510841,74_5,4,7
78,0.4527975353004381,74_6,4,7
78,0.5131064136194914,74_7,4,7
78,0.43301270189221924,75_3,4,7
78,0.45628519248411065,75_4,4,7
78,0.4597358356510841,75_5,4,7
78,0.4959028752542604,75_6,3,7
78,0.477271437951329,75_7,3,7
78,0.47995512305181337,76_3,3,7
78,0.45628519248411065,76_4,4,7
78,0.5075202271603616,76_5,3,7
78,0.5040706300552796,76_6,4,7
78,0.5218458144727546,76_7,4,7
78,0.43301270189221924,77_3,4,7
78,0.45628519248411065,77_4,4,7
78,0.5209164690274771,77_5,3,7
78,0.5040706300552796,77_6,3,7
78,0.5131064136194915,77_7,3,7
78,0.43301270189221924,78_3,3,7
78,0.4351919920708439,78_4,3,7
78,0.5209164690274771,78_5,4,7
78,0.4651278495599935,78_6,3,7
78,0.48322189702432733,78_7,3,7
78,0.43301270189221924,79_3,3,7
78,0.4351919920708439,79_4,3,7
78,0.459735835651084,79_5,3,7
78,0.4651278495599935,79_6,3,7
78,0.48322189702432733,79_7,3,7
78,0.5299472854662852,8_3,3,7
78,0.5114696779386522,8_4,3,7
78,0.5545222712985627,8_5,3,7
78,0.49635495096900023,8_6,3,7
78,0.51526108503497,8_7,3,7
78,0.5438593238788848,8_8,3,7
78,0.535922395494355,8_9,3,7
78,0.5299472854662852,80_3,3,7
78,0.4351919920708439,80_4,3,7
78,0.459735835651084,80_5,3,7
78,0.47433899464027746,80_6,3,7
78,0.48852539896924646,80_7,2,7
78,0.5299472854662852,81_3,4,7
78,0.5096083874053143,81_4,3,7
78,0.4743416490252567,81_5,3,7
78,0.46992443585894444,81_6,3,7
78,0.4625763003765435,81_7,2,7
78,0.5299472854662852,82_3,3,7
78,0.5096083874053143,82_4,3,7
78,0.48795494503078274,82_5,2,7
78,0.46992443585894444,82_6,3,7
78,0.5068815643158301,82_7,2,7
78,0.43301270189221924,83_3,3,7
78,0.5096083874053143,83_4,2,7
78,0.48795494503078274,83_5,3,7
78,0.46992443585894444,83_6,3,7
78,0.48852539896924646,83_7,3,7
78,0.43301270189221924,84_3,3,7
78,0.45927932677184585,84_4,3,7
78,0.48795494503078274,84_5,2,7
78,0.45279753530043804,84_6,3,7
78,0.5068815643158302,84_7,3,7
78,0.43301270189221924,85_3,3,7
78,0.5096083874053143,85_4,3,7
78,0.459735835651084,85_5,3,7
78,0.45279753530043804,85_6,2,7
78,0.5394459340038938,85_7,3,7
78,0.386196263909103,86_3,3,7
78,0.489348427065333,86_4,2,7
78,0.459735835651084,86_5,2,7
78,0.45279753530043804,86_6,3,7
78,0.5454239082030903,86_7,2,7
78,0.47995512305181326,87_3,4,7
78,0.5388822127488517,87_4,4,7
78,0.459735835651084,87_5,4,7
78,0.5040706300552796,87_6,4,7
78,0.5454239082030903,87_7,4,7
78,0.3861962639091028,88_3,3,7
78,0.5096083874053143,88_4,4,7
78,0.5209164690274769,88_5,3,7
78,0.5040706300552796,88_6,3,7
78,0.5152610850349698,88_7,3,7
78,0.43301270189221924,89_3,3,7
78,0.5096083874053143,89_4,4,7
78,0.5209164690274769,89_5,4,7
78,0.5040706300552796,89_6,4,7
78,0.5152610850349698,89_7,4,7
78,0.386196263909103,9_3,3,7
78,0.4607675827043131,9_4,4,8
78,0.5075202271603619,9_5,3,8
78,0.49635495096900023,9_6,3,8
78,0.51526108503497,9_7,4,8
78,0.548587095312791,9_8,4,8
78,0.5043337190137274,9_9,3,8
78,0.43301270189221924,90_3,3,8
78,0.5096083874053143,90_4,4,8
78,0.5209164690274769,90_5,4,8
78,0.47433899464027746,90_6,4,8
78,0.5218458144727551,90_7,3,8
78,0.38619626390910283,91_3,4,8
78,0.5096083874053143,91_4,3,8
78,0.4743416490252567,91_5,3,8
78,0.4959028752542604,91_6,3,8
78,0.5541009035414177,91_7,3,8
78,0.38619626390910283,92_3,3,8
78,0.561676999786342,92_4,3,8
78,0.4384973488016814,92_5,3,8
78,0.5040706300552796,92_6,3,8
78,0.5541009035414177,92_7,3,8
78,0.38619626390910283,93_3,3,8
78,0.489348427065333,93_4,4,8
78,0.4167698899183027,93_5,2,8
78,0.5040706300552796,93_6,3,8
78,0.5606128689818861,93_7,2,8
78,0.38619626390910283,94_3,3,8
78,0.5096083874053143,94_4,3,8
78,0.42742496993206186,94_5,3,8
78,0.4651278495599933,94_6,2,8
78,0.521845814472755,94_7,4,8
78,0.47995512305181326,95_3,4,8
78,0.5096083874053143,95_4,4,8
78,0.42742496993206186,95_5,3,8
78,0.4651278495599933,95_6,4,8
78,0.54542390820309,95_7,3,8
78,0.47995512305181326,96_3,4,8
78,0.5388822127488517,96_4,4,8
78,0.47706413290875493,96_5,3,8
78,0.47433899464027746,96_6,3,8
78,0.54542390820309,96_7,3,8
78,0.47995512305181326,97_3,4,8
78,0.5096083874053143,97_4,3,8
78,0.48795494503078257,97_5,3,8
78,0.5167125730433446,97_6,3,8
78,0.54542390820309,97_7,3,9
78,0.43301270189221924,98_3,3,9
78,0.5096083874053143,98_4,3,9
78,0.48795494503078257,98_5,3,9
78,0.5167125730433446,98_6,3,9
78,0.5218458144727551,98_7,3,9
78,0.43301270189221924,99_3,3,9
78,0.5096083874053143,99_4,3,9
78,0.4464101615137757,99_5,3,9
78,0.5260654642187529,99_6,3,9
78,0.5606128689818858,99_7,3,10
79,0.5934595717842048,1_10,3,3
79,0.5299472854662852,1_3,2,3
79,0.5659615711335888,1_4,3,3
79,0.5514936423221227,1_5,5,3
79,0.5722171846642846,1_6,5,3
79,0.5883426699736646,1_7,5,3
79,0.5906835161742696,1_8,5,3
79,0.5926139565135699,1_9,2,3
79,0.5299472854662851,10_3,4,3
79,0.5351156695954989,10_4,1,3
79,0.5732697522730656,10_5,4,3
79,0.563657352606583,10_6,2,3
79,0.5803245364448761,10_7,4,3
79,0.5847341233365634,10_8,4,3
