Food.Item.ID,species,taxon,max_size,max_length,TL,lwA,lwB,Habitat,Subgroup,Abs_lat,Latitude,max_length_study,nutrient,concentration,RDI
900805,Perca fluviatilis,Miscellaneous freshwater fishes,2.99713186592385,60,4.4,0.01,3.08,freshwater,Finfish,61.341081,61.341081,NA,HG_mcg,NA,HG_mcg
900806,Perca fluviatilis,Miscellaneous freshwater fishes,2.99713186592385,60,4.4,0.01,3.08,freshwater,Finfish,61.508114,61.508114,NA,HG_mcg,NA,HG_mcg
900807,Perca fluviatilis,Miscellaneous freshwater fishes,2.99713186592385,60,4.4,0.01,3.08,freshwater,Finfish,61.508114,61.508114,NA,HG_mcg,NA,HG_mcg
901067,Perca Fluviatilis,Miscellaneous freshwater fishes,2.99713186592385,60,4.4,0.01,3.08,freshwater,Finfish,51.821038,51.821038,19.7,HG_mcg,NA,HG_mcg
901068,Perca Fluviatilis,Miscellaneous freshwater fishes,2.99713186592385,60,4.4,0.01,3.08,freshwater,Finfish,46.402497,46.402497,14.9,HG_mcg,NA,HG_mcg
901069,Perca Fluviatilis,Miscellaneous freshwater fishes,2.99713186592385,60,4.4,0.01,3.08,freshwater,Finfish,51.821038,51.821038,14,HG_mcg,NA,HG_mcg
901070,Perca Fluviatilis,Miscellaneous freshwater fishes,2.99713186592385,60,4.4,0.01,3.08,freshwater,Finfish,51.821038,51.821038,18.2,HG_mcg,NA,HG_mcg
901071,Perca Fluviatilis,Miscellaneous freshwater fishes,2.99713186592385,60,4.4,0.01,3.08,freshwater,Finfish,51.821038,51.821038,25.6,HG_mcg,NA,HG_mcg
901072,Perca Fluviatilis,Miscellaneous freshwater fishes,2.99713186592385,60,4.4,0.01,3.08,freshwater,Finfish,51.821038,51.821038,21.1,HG_mcg,NA,HG_mcg
901073,Perca Fluviatilis,Miscellaneous freshwater fishes,2.99713186592385,60,4.4,0.01,3.08,freshwater,Finfish,46.402497,46.402497,13.8,HG_mcg,NA,HG_mcg
901074,Perca Fluviatilis,Miscellaneous freshwater fishes,2.99713186592385,60,4.4,0.01,3.08,freshwater,Finfish,46.402497,46.402497,14.8,HG_mcg,NA,HG_mcg
901075,Perca Fluviatilis,Miscellaneous freshwater fishes,2.99713186592385,60,4.4,0.01,3.08,freshwater,Finfish,46.402497,46.402497,15.2,HG_mcg,NA,HG_mcg
901076,Perca Fluviatilis,Miscellaneous freshwater fishes,2.99713186592385,60,4.4,0.01,3.08,freshwater,Finfish,46.402497,46.402497,15.5,HG_mcg,NA,HG_mcg
901169,Perna viridis,Mussels,NA,11,2,NA,NA,marine,Molluscs,5.262923,5.262923,8.63,HG_mcg,NA,HG_mcg
901171,Perna viridis,Mussels,NA,11,2,NA,NA,marine,Molluscs,5.937638,5.937638,6.46,HG_mcg,NA,HG_mcg
901172,Perna viridis,Mussels,NA,11,2,NA,NA,marine,Molluscs,5.773067,5.773067,6.11,HG_mcg,NA,HG_mcg
901170,Perna viridis,Mussels,NA,11,2,NA,NA,marine,Molluscs,2.189594,2.189594,8.44,HG_mcg,NA,HG_mcg
900631,Phycis blennoides,"Cods, hakes, haddocks",3.62618016524111,90,3.49,0.0012,3.315999985,marine,Finfish,53.810441,53.810441,NA,HG_mcg,NA,HG_mcg
900419,Phycis blennoides,"Cods, hakes, haddocks",3.62618016524111,90,3.49,0.0012,3.315999985,marine,Finfish,39.019184,39.019184,NA,HG_mcg,NA,HG_mcg
900353,Phycis phycis,"Cods, hakes, haddocks",1.58748050712063,49,4.11,0.00699,3.16899991,marine,Finfish,37.370157,37.370157,NA,HG_mcg,NA,HG_mcg
900689,Piaractus mesopotamicus,Miscellaneous freshwater fishes,NA,40.5,2,NA,NA,freshwater,Finfish,16.837027,-16.837027,NA,HG_mcg,NA,HG_mcg
900072,Pimelodus argenteus,Miscellaneous freshwater fishes,10.0257009108214,94.2,3.3,0.01,3.04,freshwater,Finfish,19.427757,-19.427757,16,HG_mcg,NA,HG_mcg
900071,Pimelodus maculatus,Miscellaneous freshwater fishes,1.75837467638673,51,2.9,0.01047,3.06,freshwater,Finfish,19.427757,-19.427757,18,HG_mcg,NA,HG_mcg
901167,Pinctada radiata,"Pearls, mother-of-pearl, shells",NA,6,NA,NA,NA,marine,Molluscs,36.632173,36.632173,3.51,HG_mcg,NA,HG_mcg
900067,Pinirampus pirinampu,Miscellaneous freshwater fishes,24.8990762570775,120,4.5,0.00851,3.11,freshwater,Finfish,19.427757,-19.427757,63,HG_mcg,NA,HG_mcg
900630,Platichthys flesus,"Flounders, halibuts, soles",0.947757454158021,43,3.53,0.0093,3.065999985,marine,Finfish,53.164164,53.164164,NA,HG_mcg,NA,HG_mcg
900629,Platichthys flesus,"Flounders, halibuts, soles",0.947757454158021,43,3.53,0.0093,3.065999985,marine,Finfish,53.164164,53.164164,NA,HG_mcg,NA,HG_mcg
900985,Platichthys stellatus,"Flounders, halibuts, soles",6.66786756584721,75,3.32,0.00359,3.343300104,marine,Finfish,45.867615,45.867615,49,HG_mcg,NA,HG_mcg
902288,Platichthys stellatus,NA,8.58380173980419,91,NA,0.00759,3.09,marine,Finfish,52.372895,52.372895,NA,HG_mcg,NA,HG_mcg
900840,Pleurogrammus monopterygius,Miscellaneous coastal fishes,1.38410216185219,48,3.33,0.01072,3.04,marine,Finfish,57.241325,57.241325,NA,HG_mcg,1.4,HG_mcg
901249,Pleuronectes platessa,"Flounders, halibuts, soles",10.7117818933184,100,3.26,0.00776,3.07,marine,Finfish,63.968654,63.968654,NA,HG_mcg,3.3,HG_mcg
900642,Pleuronectes platessa,"Flounders, halibuts, soles",10.7117818933184,100,3.26,0.00776,3.07,marine,Finfish,53.164164,53.164164,NA,HG_mcg,NA,HG_mcg
900643,Pleuronectes platessa,"Flounders, halibuts, soles",10.7117818933184,100,3.26,0.00776,3.07,marine,Finfish,53.164164,53.164164,NA,HG_mcg,NA,HG_mcg
901281,Pleuronectes platessa,"Flounders, halibuts, soles",10.7117818933184,100,3.26,0.00776,3.07,marine,Finfish,63.968654,63.968654,NA,HG_mcg,NA,HG_mcg
900984,Pleuronectes vetulus,"Flounders, halibuts, soles",0.778770366023302,49,3.45,0.00589,3.03,marine,Finfish,45.867615,45.867615,38,HG_mcg,NA,HG_mcg
902186,Plotosus canius,Miscellaneous coastal fishes,5.02131779692119,94.2,3.3,0.00437,3.07,marine,Finfish,3.144341,3.144341,50,HG_mcg,NA,HG_mcg
900578,Pogonias cromis,Miscellaneous coastal fishes,30.3125248436651,139,3.89,0.018579001,2.898999929,marine,Finfish,34.941407,-34.941407,NA,HG_mcg,NA,HG_mcg
900645,Pollachius pollachius,"Cods, hakes, haddocks",12.8525991331729,107,4.15,0.00613,3.11500001,marine,Finfish,60.657778,60.657778,NA,HG_mcg,NA,HG_mcg
900644,Pollachius pollachius,"Cods, hakes, haddocks",12.8525991331729,107,4.15,0.00613,3.11500001,marine,Finfish,60.657778,60.657778,NA,HG_mcg,NA,HG_mcg
901253,Pollachius virens,"Cods, hakes, haddocks",21.2700739797548,130,4.4,0.00759,3.05,marine,Finfish,63.968654,63.968654,NA,HG_mcg,8.6,HG_mcg
901285,Pollachius virens,"Cods, hakes, haddocks",21.2700739797548,130,4.4,0.00759,3.05,marine,Finfish,63.968654,63.968654,NA,HG_mcg,NA,HG_mcg
900667,Pollachius virens,"Cods, hakes, haddocks",11.8199687755881,107,4.38,0.00771,3.048000097,marine,Finfish,62.1,62.1,NA,HG_mcg,NA,HG_mcg
900666,Pollachius virens,"Cods, hakes, haddocks",11.8199687755881,107,4.38,0.00771,3.048000097,marine,Finfish,NA,NA,NA,HG_mcg,NA,HG_mcg
900203,Polyprion oxygeneios,Miscellaneous demersal fishes,26.1712022767422,123,4.45,0.0142,2.997999907,marine,Finfish,40.900557,-40.900557,70,HG_mcg,NA,HG_mcg
900888,Pomatomus saltatrix,Miscellaneous pelagic fishes,8.58696589877343,98,4.5,0.01096,2.96,marine,Finfish,23.372169,-23.372169,NA,HG_mcg,NA,HG_mcg
900414,Pomatomus saltatrix,Miscellaneous pelagic fishes,18.2265965387216,130,4.5,0.013564148,2.898995876,marine,Finfish,39.019184,39.019184,NA,HG_mcg,NA,HG_mcg
900921,Pomoxis nigromaculatus,Miscellaneous freshwater fishes,1.62858548227354,49,4.2,0.01096,3.06,freshwater,Finfish,42.740759,42.740759,NA,HG_mcg,NA,HG_mcg
901188,Portunus pelagicus,"Crabs, sea-spiders",NA,14,3,NA,NA,marine,Crustacean,20.017378,20.017378,NA,HG_mcg,NA,HG_mcg
901187,Portunus pelagicus,"Crabs, sea-spiders",NA,14,3,NA,NA,marine,Crustacean,20.017378,20.017378,NA,HG_mcg,NA,HG_mcg
901199,Portunus pelagicus,"Crabs, sea-spiders",NA,14,3,NA,NA,marine,Crustacean,36.5,36.5,6.15,HG_mcg,NA,HG_mcg
901200,Portunus pelagicus,"Crabs, sea-spiders",NA,14,3,NA,NA,marine,Crustacean,36.5,36.5,6.15,HG_mcg,NA,HG_mcg
901052,Portunus pelagicus,"Crabs, sea-spiders",NA,14,3,NA,NA,marine,Crustacean,26.0667,26.0667,NA,HG_mcg,30,HG_mcg
901054,Portunus pelagicus,"Crabs, sea-spiders",NA,14,3,NA,NA,marine,Crustacean,26.0667,26.0667,NA,HG_mcg,40,HG_mcg
900790,Procambarus acutus,Freshwater crustaceans,NA,12.7,NA,NA,NA,freshwater,Crustacean,30.452385,30.452385,NA,HG_mcg,NA,HG_mcg
900791,Procambarus acutus,Freshwater crustaceans,NA,12.7,NA,NA,NA,freshwater,Crustacean,30.452385,30.452385,NA,HG_mcg,NA,HG_mcg
900786,Procambarus clarkii,Freshwater crustaceans,NA,11.94,NA,NA,NA,freshwater,Crustacean,30.452385,30.452385,NA,HG_mcg,NA,HG_mcg
900787,Procambarus clarkii,Freshwater crustaceans,NA,11.94,NA,NA,NA,freshwater,Crustacean,30.452385,30.452385,NA,HG_mcg,NA,HG_mcg
900968,Prochilodus reticulatus,Miscellaneous freshwater fishes,0.313202168820961,28,2,0.0138,3.01,freshwater,Finfish,5.816764,5.816764,NA,HG_mcg,NA,HG_mcg
900100,Protopterus aethiopicus,Miscellaneous freshwater fishes,NA,200,3.4,NA,NA,freshwater,Finfish,0.755775,-0.755775,NA,HG_mcg,NA,HG_mcg
900101,Protopterus aethiopicus,Miscellaneous freshwater fishes,NA,200,3.4,NA,NA,freshwater,Finfish,1.433393,1.433393,NA,HG_mcg,NA,HG_mcg
900102,Protopterus aethiopicus,Miscellaneous freshwater fishes,NA,200,3.4,NA,NA,freshwater,Finfish,1.504705,1.504705,NA,HG_mcg,NA,HG_mcg
902183,Protopterus spp,Miscellaneous freshwater fishes,0.464493161010483,44.3,3.4,0.00339,3.12,freshwater,Finfish,0.033333,-0.033333,NA,HG_mcg,NA,HG_mcg
900407,Psetta maxima,"Flounders, halibuts, soles",12.1705271599957,100,3.05,0.016799999,2.930000067,marine,Finfish,51.896892,51.896892,NA,HG_mcg,NA,HG_mcg
900503,Psetta maxima,"Flounders, halibuts, soles",14.1251431203305,100,4,0.01122,3.05,marine,Finfish,42.575055,42.575055,37.1,HG_mcg,NA,HG_mcg
900669,Psetta maxima,"Flounders, halibuts, soles",14.1251431203305,100,4,0.01122,3.05,marine,Finfish,53.164164,53.164164,NA,HG_mcg,NA,HG_mcg
900668,Psetta maxima,"Flounders, halibuts, soles",14.1251431203305,100,4,0.01122,3.05,marine,Finfish,53.164164,53.164164,NA,HG_mcg,NA,HG_mcg
900688,Pseudoplatystoma coruscans,Miscellaneous freshwater fishes,50.6483746515233,166,4.5,0.00631,3.11,freshwater,Finfish,16.837027,-16.837027,NA,HG_mcg,NA,HG_mcg
900093,Pseudoplatystoma fasciatum,Miscellaneous freshwater fishes,13.2434068834703,104,4.4,0.00891,3.06,freshwater,Finfish,7.584134,-7.584134,72.3,HG_mcg,NA,HG_mcg
900092,Pseudoplatystoma fasciatum,Miscellaneous freshwater fishes,13.2434068834703,104,4.4,0.00891,3.06,freshwater,Finfish,7.584134,-7.584134,75.5,HG_mcg,NA,HG_mcg
900969,Pseudoplatystoma fasciatum,Miscellaneous freshwater fishes,13.2434068834703,104,4.4,0.00891,3.06,freshwater,Finfish,5.816764,5.816764,NA,HG_mcg,NA,HG_mcg
901092,Puntioplites proctozystron,"Carps, barbels and other cyprinids",0.272916341239469,30,2.7,0.00977,3.01,freshwater,Finfish,12.265754,12.265754,NA,HG_mcg,NA,HG_mcg
902255,Puntius sophore,"Carps, barbels and other cyprinids",0.0809808237247298,18,2.8,0.01349,3.01,freshwater,Finfish,24.4333,24.4333,NA,HG_mcg,NA,HG_mcg
902256,Puntius sophore,"Carps, barbels and other cyprinids",0.0809808237247298,18,2.8,0.01349,3.01,freshwater,Finfish,24.4333,24.4333,NA,HG_mcg,NA,HG_mcg
902257,Puntius sophore,"Carps, barbels and other cyprinids",0.0809808237247298,18,2.8,0.01349,3.01,freshwater,Finfish,24.4333,24.4333,NA,HG_mcg,NA,HG_mcg
900223,Puntius spp,"Carps, barbels and other cyprinids",0.0184481563281648,12,2.9,0.01122,2.98,freshwater,Finfish,15.190255,15.190255,NA,HG_mcg,NA,HG_mcg
902258,Puntius spp,"Carps, barbels and other cyprinids",0.0368557897288053,15,2.4,0.01122,2.99,freshwater,Finfish,24.4333,24.4333,NA,HG_mcg,NA,HG_mcg
902259,Puntius ticto,"Carps, barbels and other cyprinids",0.0181990941651246,10,2.2,0.01738,3.02,freshwater,Finfish,24.4333,24.4333,NA,HG_mcg,NA,HG_mcg
900604,Rapana spp,"Abalones, winkles, conchs",NA,15,NA,NA,NA,marine,Molluscs,14.903036,14.903036,NA,HG_mcg,NA,HG_mcg
902189,Rapana spp,"Abalones, winkles, conchs",NA,15,NA,NA,NA,marine,Molluscs,14.903036,14.903036,NA,HG_mcg,NA,HG_mcg
901089,Rasbora tornieri,"Carps, barbels and other cyprinids",0.0281642945676965,17,3.2,0.00457,3.08,freshwater,Finfish,12.265754,12.265754,NA,HG_mcg,NA,HG_mcg
900852,Rasbora tornieri,"Carps, barbels and other cyprinids",0.0281642945676965,17,3.2,0.00457,3.08,freshwater,Finfish,12.265754,12.265754,NA,HG_mcg,NA,HG_mcg
900851,Rasbora tornieri,"Carps, barbels and other cyprinids",0.0281642945676965,17,3.2,0.00457,3.08,freshwater,Finfish,12.265754,12.265754,NA,HG_mcg,NA,HG_mcg
900045,Rastrelliger brachysoma,Miscellaneous pelagic fishes,0.88201270279456,32,2.72,0.013,3.210000038,marine,Finfish,9.71212,9.71212,NA,HG_mcg,NA,HG_mcg
900533,Rastrelliger kanagurta,Miscellaneous pelagic fishes,0.387492582255999,32,3.19,0.0061,3.190999985,marine,Finfish,3.144341,3.144341,71,HG_mcg,NA,HG_mcg
900147,Rastrineobola argentea,Miscellaneous freshwater fishes,0.00574739703928607,9,3.4,0.00676,3.07,freshwater,Finfish,0.033333,-0.033333,NA,HG_mcg,NA,HG_mcg
900756,Rastrineobola argentea,"Carps, barbels and other cyprinids",0.00574739703928607,9,3.4,0.00676,3.07,freshwater,Finfish,2.516667,-2.516667,5.6,HG_mcg,NA,HG_mcg
900757,Rastrineobola argentea,"Carps, barbels and other cyprinids",0.00574739703928607,9,3.4,0.00676,3.07,freshwater,Finfish,2.516667,-2.516667,6,HG_mcg,NA,HG_mcg
901250,Reinhardtius hippoglossoides,"Flounders, halibuts, soles",2.56369460597253,66,4.48,0.003028,3.257800102,marine,Finfish,63.968654,63.968654,NA,HG_mcg,7.7,HG_mcg
900671,Reinhardtius hippoglossoides,"Flounders, halibuts, soles",2.56369460597253,66,4.48,0.003028,3.257800102,marine,Finfish,60.529651,60.529651,NA,HG_mcg,NA,HG_mcg
900670,Reinhardtius hippoglossoides,"Flounders, halibuts, soles",2.56369460597253,66,4.48,0.003028,3.257800102,marine,Finfish,60.529651,60.529651,NA,HG_mcg,NA,HG_mcg
901032,Rhizoprionodon terraenovae,"Sharks, rays, chimaeras",7.32404975109148,110,4.3,0.00525,3.01,marine,Finfish,25.304304,25.304304,NA,HG_mcg,NA,HG_mcg
900366,Rutilus frisii,"Carps, barbels and other cyprinids",4.19681782922647,70,3.5,0.00871,3.08,freshwater,Finfish,35.707481,35.707481,NA,HG_mcg,NA,HG_mcg
900189,Rutilus frisii,"Carps, barbels and other cyprinids",4.19681782922647,70,3.5,0.00871,3.08,freshwater,Finfish,37,37,NA,HG_mcg,NA,HG_mcg
900137,Rutilus frisii,"Carps, barbels and other cyprinids",4.19681782922647,70,3.5,0.00871,3.08,freshwater,Finfish,35.707481,35.707481,62,HG_mcg,NA,HG_mcg
900925,Rutilus frisii,"Carps, barbels and other cyprinids",4.19681782922647,70,3.5,0.00871,3.08,freshwater,Finfish,36.309508,36.309508,40.1,HG_mcg,NA,HG_mcg
900119,Rutilus rutilus,"Carps, barbels and other cyprinids",1.74428415186379,50,2.8,0.00776,3.15,freshwater,Finfish,54.084241,54.084241,27.3,HG_mcg,NA,HG_mcg
900120,Rutilus rutilus,"Carps, barbels and other cyprinids",1.74428415186379,50,2.8,0.00776,3.15,freshwater,Finfish,54.117096,54.117096,30.3,HG_mcg,NA,HG_mcg
900121,Rutilus rutilus,"Carps, barbels and other cyprinids",1.74428415186379,50,2.8,0.00776,3.15,freshwater,Finfish,54.00394,54.00394,29.6,HG_mcg,NA,HG_mcg
900685,Rutilus rutilus,"Carps, barbels and other cyprinids",1.74428415186379,50,2.8,0.00776,3.15,freshwater,Finfish,53.875369,53.875369,NA,HG_mcg,NA,HG_mcg
900117,Rutilus rutilus,"Carps, barbels and other cyprinids",1.74428415186379,50,2.8,0.00776,3.15,freshwater,Finfish,54.084241,54.084241,18.4,HG_mcg,NA,HG_mcg
900118,Rutilus rutilus,"Carps, barbels and other cyprinids",1.74428415186379,50,2.8,0.00776,3.15,freshwater,Finfish,54.00394,54.00394,20.2,HG_mcg,NA,HG_mcg
900400,Salmo salar,"Salmons, trouts, smelts",17.04554172,123,4.43,0.00916,3,marine,Finfish,55.028022,55.028022,NA,HG_mcg,NA,HG_mcg
900680,Salmo salar,"Salmons, trouts, smelts",17.04554172,123,4.43,0.00916,3,marine,Finfish,53.41291,53.41291,NA,HG_mcg,NA,HG_mcg
900679,Salmo salar,"Salmons, trouts, smelts",17.04554172,123,4.43,0.00916,3,marine,Finfish,53.41291,53.41291,NA,HG_mcg,NA,HG_mcg
900061,Salvelinus fontinalis,"Salmons, trouts, smelts",6.63017735203653,86,3.1,0.00912,3.03,freshwater,Finfish,52.998485,52.998485,NA,HG_mcg,5.2,HG_mcg
900060,Salvelinus fontinalis,"Salmons, trouts, smelts",6.63017735203653,86,3.1,0.00912,3.03,freshwater,Finfish,47.878794,47.878794,NA,HG_mcg,9.8,HG_mcg
900059,Salvelinus namaycush,"Salmons, trouts, smelts",32.4947916987658,150,4.3,0.00871,3.02,freshwater,Finfish,52.636704,52.636704,NA,HG_mcg,40,HG_mcg
900066,Sander lucioperca,Miscellaneous freshwater fishes,10.9674608918309,100,4.3,0.00692,3.1,freshwater,Finfish,53.866389,53.866389,NA,HG_mcg,NA,HG_mcg
900084,Sander lucioperca,Miscellaneous freshwater fishes,10.9674608918309,100,4.3,0.00692,3.1,freshwater,Finfish,36.967401,36.967401,NA,HG_mcg,NA,HG_mcg
900149,Sander lucioperca,Miscellaneous freshwater fishes,10.9674608918309,100,4.3,0.00692,3.1,freshwater,Finfish,38.023757,38.023757,NA,HG_mcg,NA,HG_mcg
900148,Sander lucioperca,Miscellaneous freshwater fishes,10.9674608918309,100,4.3,0.00692,3.1,freshwater,Finfish,36.967401,36.967401,NA,HG_mcg,NA,HG_mcg
900170,Sander lucioperca,"Carps, barbels and other cyprinids",10.9674608918309,100,4.3,0.00692,3.1,freshwater,Finfish,41.53,41.53,27,HG_mcg,8,HG_mcg
900369,Sander lucioperca,Miscellaneous freshwater fishes,10.9674608918309,100,4.3,0.00692,3.1,freshwater,Finfish,35.707481,35.707481,NA,HG_mcg,NA,HG_mcg
900171,Sander lucioperca,"Carps, barbels and other cyprinids",10.9674608918309,100,4.3,0.00692,3.1,freshwater,Finfish,41.53,41.53,30,HG_mcg,7,HG_mcg
900231,Sander lucioperca,Miscellaneous freshwater fishes,10.9674608918309,100,4.3,0.00692,3.1,freshwater,Finfish,41.53,41.53,NA,HG_mcg,NA,HG_mcg
900814,Sander lucioperca,Miscellaneous freshwater fishes,10.9674608918309,100,4.3,0.00692,3.1,freshwater,Finfish,61.92411,61.92411,NA,HG_mcg,NA,HG_mcg
900140,Sander lucioperca,Miscellaneous freshwater fishes,10.9674608918309,100,4.3,0.00692,3.1,freshwater,Finfish,35.707481,35.707481,30,HG_mcg,NA,HG_mcg
900154,Sander lucioperca,Miscellaneous freshwater fishes,10.9674608918309,100,4.3,0.00692,3.1,freshwater,Finfish,37.866667,37.866667,NA,HG_mcg,NA,HG_mcg
900155,Sander lucioperca,Miscellaneous freshwater fishes,10.9674608918309,100,4.3,0.00692,3.1,freshwater,Finfish,37,37,NA,HG_mcg,NA,HG_mcg
900190,Sander lucioperca,Miscellaneous freshwater fishes,10.9674608918309,100,4.3,0.00692,3.1,freshwater,Finfish,37,37,NA,HG_mcg,NA,HG_mcg
900923,Sander vitreus,Miscellaneous freshwater fishes,15.9638596717273,107,4.5,0.00617,3.16,freshwater,Finfish,42.740759,42.740759,NA,HG_mcg,NA,HG_mcg
900410,Sarda orientalis,"Tunas, bonitos, billfishes",10.2926275009018,95,4.18,0.0217,2.869999886,marine,Finfish,32.750286,32.750286,49.7,HG_mcg,NA,HG_mcg
900409,Sarda orientalis,"Tunas, bonitos, billfishes",10.2926275009018,95,4.18,0.0217,2.869999886,marine,Finfish,32.750286,32.750286,45.2,HG_mcg,NA,HG_mcg
900411,Sarda orientalis,"Tunas, bonitos, billfishes",10.2926275009018,95,4.18,0.0217,2.869999886,marine,Finfish,32.750286,32.750286,51.1,HG_mcg,NA,HG_mcg
900558,Sarda sarda,"Tunas, bonitos, billfishes",8.35721330582242,90,4.2,0.0051,3.180000067,marine,Finfish,41.00527,41.00527,NA,HG_mcg,9.5,HG_mcg
900552,Sarda sarda,"Tunas, bonitos, billfishes",8.35721330582242,90,4.2,0.0051,3.180000067,marine,Finfish,41.00527,41.00527,NA,HG_mcg,57.2,HG_mcg
900292,Sarda sarda,"Tunas, bonitos, billfishes",8.35721330582242,90,4.2,0.0051,3.180000067,marine,Finfish,42.163403,42.163403,NA,HG_mcg,NA,HG_mcg
900458,Sarda sarda,"Tunas, bonitos, billfishes",8.35721330582242,90,4.2,0.0051,3.180000067,marine,Finfish,39.019184,39.019184,NA,HG_mcg,NA,HG_mcg
900551,Sarda sarda,"Tunas, bonitos, billfishes",8.35721330582242,90,4.2,0.0051,3.180000067,marine,Finfish,41.00527,41.00527,NA,HG_mcg,3.8,HG_mcg
900562,Sarda sarda,"Tunas, bonitos, billfishes",8.35721330582242,90,4.2,0.0051,3.180000067,marine,Finfish,41.00527,41.00527,NA,HG_mcg,8.9,HG_mcg
900561,Sarda sarda,"Tunas, bonitos, billfishes",8.35721330582242,90,4.2,0.0051,3.180000067,marine,Finfish,41.00527,41.00527,NA,HG_mcg,8.2,HG_mcg
900553,Sarda sarda,"Tunas, bonitos, billfishes",8.35721330582242,90,4.2,0.0051,3.180000067,marine,Finfish,41.00527,41.00527,NA,HG_mcg,39.4,HG_mcg
900560,Sarda sarda,"Tunas, bonitos, billfishes",8.35721330582242,90,4.2,0.0051,3.180000067,marine,Finfish,41.00527,41.00527,NA,HG_mcg,35,HG_mcg
900555,Sarda sarda,"Tunas, bonitos, billfishes",8.35721330582242,90,4.2,0.0051,3.180000067,marine,Finfish,41.00527,41.00527,NA,HG_mcg,48.9,HG_mcg
900559,Sarda sarda,"Tunas, bonitos, billfishes",8.35721330582242,90,4.2,0.0051,3.180000067,marine,Finfish,41.00527,41.00527,NA,HG_mcg,4.3,HG_mcg
900556,Sarda sarda,"Tunas, bonitos, billfishes",8.35721330582242,90,4.2,0.0051,3.180000067,marine,Finfish,41.00527,41.00527,NA,HG_mcg,46.5,HG_mcg
900554,Sarda sarda,"Tunas, bonitos, billfishes",8.35721330582242,90,4.2,0.0051,3.180000067,marine,Finfish,41.00527,41.00527,NA,HG_mcg,70.4,HG_mcg
900557,Sarda sarda,"Tunas, bonitos, billfishes",8.35721330582242,90,4.2,0.0051,3.180000067,marine,Finfish,41.00527,41.00527,NA,HG_mcg,59,HG_mcg
900459,Sarda sarda,"Tunas, bonitos, billfishes",8.35721330582242,90,4.2,0.0051,3.180000067,marine,Finfish,39.019184,39.019184,NA,HG_mcg,NA,HG_mcg
900880,Sarda sarda,"Tunas, bonitos, billfishes",8.35721330582242,90,4.2,0.0051,3.180000067,marine,Finfish,23.372169,-23.372169,NA,HG_mcg,NA,HG_mcg
900416,Sarda sarda,"Tunas, bonitos, billfishes",8.35721330582242,90,4.2,0.0051,3.180000067,marine,Finfish,39.019184,39.019184,NA,HG_mcg,NA,HG_mcg
900474,Sardina pilchardus,"Herrings, sardines, anchovies",0.171516039218113,27.5,3.1,0.00676,3.06,marine,Finfish,39.019184,39.019184,NA,HG_mcg,NA,HG_mcg
900475,Sardina pilchardus,"Herrings, sardines, anchovies",0.171516039218113,27.5,3.1,0.00676,3.06,marine,Finfish,39.019184,39.019184,NA,HG_mcg,NA,HG_mcg
900476,Sardina pilchardus,"Herrings, sardines, anchovies",0.171516039218113,27.5,3.1,0.00676,3.06,marine,Finfish,39.019184,39.019184,NA,HG_mcg,NA,HG_mcg
900208,Sardina pilchardus,"Herrings, sardines, anchovies",0.13457199648624,25,3.1,0.0071,3.059999943,marine,Finfish,41.87194,41.87194,15,HG_mcg,NA,HG_mcg
900209,Sardina pilchardus,"Herrings, sardines, anchovies",0.13457199648624,25,3.1,0.0071,3.059999943,marine,Finfish,41.87194,41.87194,18,HG_mcg,NA,HG_mcg
900211,Sardina pilchardus,"Herrings, sardines, anchovies",0.13457199648624,25,3.1,0.0071,3.059999943,marine,Finfish,41.87194,41.87194,18,HG_mcg,NA,HG_mcg
900210,Sardina pilchardus,"Herrings, sardines, anchovies",0.13457199648624,25,3.1,0.0071,3.059999943,marine,Finfish,41.87194,41.87194,15,HG_mcg,NA,HG_mcg
900433,Sardina pilchardus,"Herrings, sardines, anchovies",0.171516039218113,27.5,3.1,0.00676,3.06,marine,Finfish,39.019184,39.019184,NA,HG_mcg,NA,HG_mcg
900386,Sardina pilchardus,"Herrings, sardines, anchovies",0.13457199648624,25,3.1,0.0071,3.059999943,marine,Finfish,41.85509,41.85509,15.4,HG_mcg,NA,HG_mcg
900678,Sardina pilchardus,"Herrings, sardines, anchovies",0.13457199648624,25,3.1,0.0071,3.059999943,marine,Finfish,52.355518,52.355518,NA,HG_mcg,NA,HG_mcg
900387,Sardina pilchardus,"Herrings, sardines, anchovies",0.13457199648624,25,3.1,0.0071,3.059999943,marine,Finfish,41.85509,41.85509,15.1,HG_mcg,NA,HG_mcg
900849,Sardinella aurita,"Herrings, sardines, anchovies",0.10045515230663,25,3.21,0.0053,3.059999943,marine,Finfish,34.208024,34.208024,NA,HG_mcg,NA,HG_mcg
900843,Sardinella aurita,"Herrings, sardines, anchovies",0.10045515230663,25,3.21,0.0053,3.059999943,marine,Finfish,34.208024,34.208024,NA,HG_mcg,NA,HG_mcg
900842,Sardinella aurita,"Herrings, sardines, anchovies",0.10045515230663,25,3.21,0.0053,3.059999943,marine,Finfish,34.208024,34.208024,NA,HG_mcg,NA,HG_mcg
900847,Sardinella aurita,"Herrings, sardines, anchovies",0.10045515230663,25,3.21,0.0053,3.059999943,marine,Finfish,34.208024,34.208024,NA,HG_mcg,NA,HG_mcg
