"","autoctr","sciname","StockCode","EcologyRefNo","HabitatsRef","Neritic","SupraLittoralZone","Saltmarshes","LittoralZone","TidePools","Intertidal","SubLittoral","Caves","Oceanic","Epipelagic","Mesopelagic","Bathypelagic","Abyssopelagic","Hadopelagic","Estuaries","Mangroves","MarshesSwamps","CaveAnchialine","Stream","Lakes","Cave","Cave2","Herbivory2","HerbivoryRef","FeedingType","FeedingTypeRef","DietTroph","DietSeTroph","DietTLu","DietseTLu","DietRemark","DietRef","FoodTroph","FoodSeTroph","FoodRemark","FoodRef","AddRems","AssociationRef","Parasitism","Solitary","Symbiosis","Symphorism","Commensalism","Mutualism","Epiphytic","Schooling","SchoolingFrequency","SchoolingLifestage","Shoaling","ShoalingFrequency","ShoalingLifestage","SchoolShoalRef","AssociationsWith","AssociationsRemarks","OutsideHost","OHRemarks","InsideHost","IHRemarks","SubstrateRef","Benthic","Sessile","Mobile","Demersal","Endofauna","Pelagic","Megabenthos","Macrobenthos","Meiobenthos","SoftBottom","Sand","Coarse","Fine","Level","Sloping","Silt","Mud","Ooze","Detritus","Organic","HardBottom","Rocky","Rubble","SpecialHabitatRef","Macrophyte","BedsBivalve","BedsRock","SeaGrassBeds","BedsOthers","CoralReefs","ReefExclusive","DropOffs","ReefFlats","Lagoons","Burrows","Tunnels","Crevices","Vents","Seamounts","DeepWaterCorals","Vegetation","Leaves","Stems","Roots","Driftwood","OInverterbrates","OIRemarks","Verterbrates","VRemarks","Pilings","BoatHulls","Corals","SoftCorals","OnPolyp","BetweenPolyps","HardCorals","OnExoskeleton","InterstitialSpaces","Entered","Dateentered","Modified","Datemodified","Expert","Datechecked","TS","SpecCode"
"206",378,"Salvelinus fontinalis",260,6258,6258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,"mainly animals (troph. 2.8 and up)",6258,"hunting macrofauna (predator)",6258,3.31,0,3.16,0.42,"Troph of juv./adults from 1 study.",6258,3.74,0.56,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Inhabits cold, well-oxygenated waters of rivers, lakes and reservoirs (Ref. 30578).  Anadromous (Ref. 5951).  Feeding effort in juveniles is directed toward sub-surface, invertebrate drift (Ref. 28091).  It is preyed upon by eels, white perch, yellow perch, chain pickerel, eastern belted kingfisher and American merganser (Ref. 5951).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,"Parasites of the species include 22 protozoans, 7 myxosporidians, 5 monogeneids, 28 trematodes, 14 cestodes, 21 nematodes, 7 acanthocephalans, 2 leeches, 1 branchiurid (<i>Argulus</i> and 8 copepods (Ref. 5951).",0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1994-01-24 00:00:00 +0000",309,"2007-07-31 00:00:00 +0000",711,"2001-05-09 00:00:00 +0000",NA,246
"207",380,"Salvelinus namaycush",262,1998,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,"mainly animals (troph. 2.8 and up)",1998,"hunting macrofauna (predator)",1998,4.29,0.51,4.48,0.81,"Troph of juv./adults from 1 study.",30612,3.77,0.61,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Found in shallow and deep waters of northern lakes and streams and is restricted to relatively deep lakes in the southern part of its range (Ref. 5723).  Rarely in brackish water (Ref. 11980).  A solitary wanderer, the extent of their movements apparently limited by the size of the lake and individual (Ref. 27547).  Although lake trout generally feed on a variety of organisms such as freshwater sponges, crustaceans, insects, fishes (with a preference for ciscoes), and small mammals, some populations feed on plankton throughout their lives (Ref. 27547).  Such plankton-feeding lake trout grow more slowly, mature earlier and at smaller size, die sooner and attain smaller maximum size than do their fish-eating counterparts (Ref. 30351). Juveniles feed on invertebrates (Ref. 1998).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1997-03-03 00:00:00 +0000",309,"2007-07-31 00:00:00 +0000",711,"2001-05-11 00:00:00 +0000",NA,248
"208",460,"Sander lucioperca",374,6159,6159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,0,0,"mainly animals (troph. 2.8 and up)",6159,"hunting macrofauna (predator)",6159,NA,NA,NA,NA,NA,50467,4.04,0.78,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Ontogenetic changes in its food composition are quite pronounced. Larvae measuring 6-8 mm consume small invertebrates. The consumption of fish is observed at an average length of 29 mm. Characteristically cannibalistic, particularly under conditions of an inadequate availability of other prey or under conditions of a large supply of their own young (Ref. 41405).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1994-01-24 00:00:00 +0000",2,"2015-03-19 00:00:00 +0000",NA,NA,NA,360
"209",2634,"Sander vitreus",4888,5732,5732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,"mainly animals (troph. 2.8 and up)",5732,"hunting macrofauna (predator)",5732,4.47,NA,4.31,0.71,"Troph of adults from 1 study.",5732,4.16,0.81,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Occurs in lakes, pools, backwaters, and runs of medium to large rivers.  Prefers large, shallow lakes with high turbidity (Ref. 9988).  Feeds at night, mainly on insects and fishes (prefers yellow perch and freshwater drum but will take any fish available) but feeds on crayfish, snails, frogs, mudpuppies, and small mammals when fish and insects are scarce (Ref. 1998).  Although not widely farmed commercially for consumption, large numbers are hatched and raised for stocking lakes for game fishing (Ref. 9988).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1994-01-25 00:00:00 +0000",309,"2006-02-01 00:00:00 +0000",NA,NA,NA,3516
"210",219,"Sarda orientalis",128,168,168,-1,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",168,"hunting macrofauna (predator)",168,NA,NA,NA,NA,NA,NA,4.21000003814697,0.6859,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"         ",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,2,"1990-10-19 00:00:00 +0000",1472,"2008-01-03 00:00:00 +0000",NA,NA,NA,114
"211",220,"Sarda sarda",129,168,168,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",168,"hunting macrofauna (predator)",168,4.5,NA,4.3,0.64,"Troph of adults from 1 study.",37512,4.34,0.83,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Juveniles and adults are known to be cannibalistic, adults prey primarily on small schooling fishes, the choice of species depending on the locality.        ",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,2,"1990-10-19 00:00:00 +0000",309,"2004-09-13 00:00:00 +0000",NA,NA,NA,115
"212",284,"Sardina pilchardus",1368,188,188,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",74723,"selective plankton feeding",188,3.06,0.1,3.04,0.150000005960464,"Troph of juv./adults from 1 study.",74723,2.79,0.23,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Undergoes diel vertical migration, going deeper during the day and rising near the surface at night.  Littoral species (Ref. 6808).  Spawn in the open sea or near the coast, producing 50,000-60,000 eggs with a diameter of 1.5 mm (Ref. 35388).  Forms schools, usually at depths of 25 to 55 or even 100 m by day, rising to 10 to 35 m at night.  Feeds mainly on planktonic crustaceans, also on larger organisms. Stomach fullness and color indices were used to determine feeding intensity and food quality of  juveniles and adult sardines (Ref. 55906).",NA,0,0,0,0,0,0,0,-1,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,3,"1990-10-19 00:00:00 +0000",309,"2008-03-31 00:00:00 +0000",NA,NA,NA,1350
"213",833,"Sardinella aurita",1059,188,188,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",188,"selective plankton feeding",188,3.4,0.45,NA,NA,"Troph of juv./adults from 1 study.",56479,3.13000011444092,0.3262,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Inhabits coral reefs (Ref. 58534).  Prefers clear saline water with a minimum temperature below 24° C. Occurs from inshore and near surface to edge of shelf and down to 350 m (West Africa), or perhaps even deeper, often rising to surface at night and dispersing.  The juveniles tend to stay in nursery areas (main nurseries off Mauritania and Sénégal/Gambia for the West African region), but on maturity rejoin adult stocks in the colder offshore waters (Ref. 188).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58534,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,3,"1990-10-19 00:00:00 +0000",309,"2008-07-30 00:00:00 +0000",NA,NA,NA,1043
"214",9571,"Sardinella brasiliensis",1698,57911,NA,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",NA,"selective plankton feeding",57911,NA,NA,NA,NA,NA,NA,3.1,0.3,"Tentative trophic level derived from 1 + troph of a single food item",NA,"Found in coastal waters, often forming compact schools.  Probably similar to <i>S. aurita</i>, but if they are indeed distinct, then this species may account for the double spawning peaks of <i>S. aurita</i>.",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1,"2007-02-13 00:00:00 +0000",309,"2007-05-09 00:00:00 +0000",NA,NA,NA,1505
"215",1216,"Sardinella fimbriata",1700,43081,43081,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,"plants/detritus+animals (troph. 2.2-2.79)",43081,"selective plankton feeding",43081,NA,NA,NA,NA,NA,NA,2.70000004768372,0.3026,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Eggs and pro-larvae occur only in marine. Certain post larval and early juvenile stages occur occasionally in mangrove estuaries. Adults mainly marine.",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,309,"2002-11-29 00:00:00 +0000",309,"2004-09-28 00:00:00 +0000",NA,NA,NA,1507
"216",835,"Sardinella maderensis",1063,188,188,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",188,"selective plankton feeding",188,NA,NA,NA,NA,NA,NA,3.2,0.38,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Tolerant of low salinities in estuaries.  Juveniles and adults show clear north-south migrations in the Gabon-Angola sector of their range and also in the Mauritania-Sierra Leone sector, each having nurseries; the movements are correlated with the seasonal upwelling.  Migrations in the central part (Côte d'Ivoire-Ghana) are not so marked.     ",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,3,"1990-10-19 00:00:00 +0000",2,"2000-08-29 00:00:00 +0000",NA,NA,NA,1047
"217",1202,"Sardinops sagax",1670,188,188,-1,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,"plants/detritus+animals (troph. 2.2-2.79)",188,"selective plankton feeding",188,2.84,0.125,2.46,0.11,"Troph of juv./adults from 3 studies.",9103,2.61,0.29,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"In South America it is caught down to depths of about 40 m, in summer at 16 to 23 C, in winter at 10 to 18 C.  Forms large schools in the Peru current.  Likewise in North America, it forms large schools, up to 10 million individuals; it is migratory with a definite northward movement between California and British Columbia waters in summer and return in autumn, winter.  Zooplankton and phytoplankton feeder.  Food items of larvae and early juveniles consist of copepods and larvaceans (Ref. 32837).  Young fish feeds on zooplankton such as copepods and adults on phytoplankton (Ref. 39882).  Employs both filter- and particulate-feeding modes on phytoplankton and zooplankton (Ref. 42392).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,3,"1990-10-19 00:00:00 +0000",1472,"2008-08-21 00:00:00 +0000",711,"2001-09-18 00:00:00 +0000",NA,1477
"218",343,"Sarpa salpa",218,4332,4332,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly plants/detritus (troph. 2-2.19)",4332,"grazing on aquatic plants",41885,2,0,2,0,"Troph of juv./adults from 2 studies.",41996,2.14,0.14,"Trophic level estimated from a number of food items using a randomized resampling routine.",4332,"Found over rocky substrates and sandy area with algal growth.  Gregarious, sometimes forming sizeable schools.  Young mainly carnivorous on crustaceans, adults almost exclusively herbivorous (Ref. 4781), feeds on seaweeds (Ref. 36731). The Rhodophyta  seem to be the most important component in the diet (59.6%), followed by Phaeophyta (24.8%) and Chlorophyta (15.8%) (Ref. 41885).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,-1,-1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1997-03-16 00:00:00 +0000",309,"2006-12-12 00:00:00 +0000",NA,NA,NA,204
"219",843,"Saurida undosquamis",1071,6931,NA,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",6931,"hunting macrofauna (predator)",NA,4.46,0.378,4.18,0.62,"Troph of juv./adults from 3 studies.",6931,4.25,0.7851,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Indo-west Pacific Region, in sandy or muddy areas (Ref. 9137).  Found on the sublittoral zone above 100 m over sand or mud bottoms of coastal waters (Ref. 11228, 11230); also inhabits coral reefs (Ref. 58534).  Occurs in inshore waters of the continental shelf and slope (Ref. 75154).  Feeds on fishes (Ref. 26908), (anchovy and red mullet <i>Mullus surmuletus</i>), crustaceans, and other invertebrates (Ref. 5213).  A carnivore (Ref. 9137).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,75154,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1995-04-06 00:00:00 +0000",1472,"2008-09-02 00:00:00 +0000",574,"2001-05-28 00:00:00 +0000",NA,1055
"220",1841,"Scardinius erythrophthalmus",3147,6258,52559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,"mainly animals (troph. 2.8 and up)",6258,"variable",NA,NA,NA,NA,NA,NA,NA,2.89,0.39,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"large fish appear to be solitary and join schools of medium-sized individuals only over short stretches (Ref. 46637). Feeds on insects, benthic invertebrates and plants (Ref. 6258). Employs three foraging techniques, either concurrently or alternately. Windborne seeds are taken at the surface; plankton is consumed by swimming up and down and halting abruptly at periodic intervals to snap at prey. When feeding on plant material, the fish tears off pieces of the plant with a jerk of the head. This is often preceded by brief searching activity (Ref. 46637).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,2,"1991-06-07 00:00:00 +0000",113,"2007-06-19 00:00:00 +0000",NA,NA,NA,2951
"221",1323,"Sciaena umbra",1903,4780,4780,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",4780,"hunting macrofauna (predator)",NA,3.75,0.5,NA,NA,"Troph of juv./adults from 1 study.",41923,3.83,0.63,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"2000-06-09 00:00:00 +0000",2,"2015-03-23 00:00:00 +0000",NA,NA,NA,1707
"222",66,"Scomber japonicus",131,168,168,-1,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",9142,"hunting macrofauna (predator)",168,3.38,0.104,3.09,0.43,"Troph of juv./adults from 5 studies.",5960,3.42,0.46,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Seasonal migrations may be very extended, the fish in the northern hemisphere moving further northward with increased summer temperatures, and southwards for overwintering and spawning. The reverse pattern generally applies to populations in the southern hemisphere.   Feeds on zooplankton such as copepod, krill and small fish (Ref. 39882, 54164) also on feeds on fish, plants and invertebrates (Ref. 9142).",NA,0,0,0,0,0,0,0,-1,NA,NA,0,NA,NA,NA,"Schooling by size starts at 3 cm fish length.  School of adults are most structured and compact, schools with <i>Sarda chiliensis</i>, <i>Trachurus symmetricus</i> and <i>Sardinops sagax</i>.",NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,2,"1990-10-19 00:00:00 +0000",1472,"2008-01-24 00:00:00 +0000",711,"2001-05-10 00:00:00 +0000",NA,117
"223",67,"Scomber scombrus",132,168,168,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",168,"variable",168,3.63,0.178,3.51,0.439999997615814,"Troph of adults from 4 studies.",26802,3.73,0.57,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Mesodemersal. Abundant in cold and temperate shelf areas, forms large schools near the surface.  They overwinter in deeper waters but move closer to shore in spring when water temperatures range between 11° and 14°C.  Mainly diurnal, it feeds on zooplankton and small fish. In spring, the diet of the juveniles consisted of euphausiids, crustacean larvae and other zooplankton, whereas euphausiids formed 90% of the diet in adults (Ref. 55912).  In autumn, juveniles ate hyperiids and gelatinous zooplankton, adults feed on blue whiting (Ref. 55912).  Preyed upon by porbeagles, dogfish, Atlantic cod, bluefin tuna, swordfish, porpoises and harbour seals.  Parasites of the species include monogenean, <i>Kuhnia scombri</i> on gills; trematodes, <i>Podocotyle atomon</i> and <i>P. simplex</i>; and nematodes, <i>Anisakis simplex</i> and <i>Haematractidium scombri</i> (Ref. 5951).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,2,"1990-10-19 00:00:00 +0000",1472,"2007-08-01 00:00:00 +0000",711,"2001-05-29 00:00:00 +0000",NA,118
"224",70,"Scomberomorus commerson",135,168,168,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",168,"hunting macrofauna (predator)",168,4.5,0.4,4.43,0.76,"Troph of juv./adults from 1 study.",30531,4.38000011444092,0.74,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"This species is known in Australia to undertake lengthy longshore migrations, which extend along the entire east coast of Queensland. But permanently resident populations also seem to exist. The resident fish simply disperse from the reefs after spawning, while the migrating fish move up to 1000 nautical miles to the south (Ref. 30203). On the Queensland east coast, migration from the Lizard Island-Townsville area takes place ater the spawning season when a significant proportion of 2 and 3-year-old fish moves southwards. A return migration of 3 and 4-year-old fish comences during winter (Ref. 30199). On the west coast, the mackerel follow the 22-24°C isotherm (Ref. 30205), generally moving south in the late summer and north during the winter.
The migration route in the Gulf of Thailand has been mapped (Ref. 6783). Feeding apparently occurs day and night.
In north Queensland, small juveniles up to 10 m FL live in creeks, estuaries and along areas of sheltered mud flats in the early wet season (December-January) (Ref. 30194). Juveniles of 15-40 cm FL are caught by prawn trawlers working shallow water during February and March (Ref. 30194). After May, Spanish mackerel of about 40 cm FL are caught in reef waters in the commecial hook-and-line fishery (Ref. 30194).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58534,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,2,"1990-10-19 00:00:00 +0000",1472,"2007-09-05 00:00:00 +0000",711,"2001-11-21 00:00:00 +0000",NA,121
"225",71,"Scomberomorus guttatus",137,168,168,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",168,"hunting macrofauna (predator)",168,NA,NA,NA,NA,NA,NA,4.28,0.67,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Movements in the Gulf of Thailand might be deduced from seasonal changes in peak fishing months along the coast of Thailand. Juveniles feed mainly on teleosts, particularly anchovies while adults prey mainly on fishes with small quantities of crustaceans and squids.      ",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58534,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,2,"1990-10-19 00:00:00 +0000",2,"2015-03-19 00:00:00 +0000",NA,NA,NA,123
"226",541,"Scophthalmus rhombus",545,3397,3397,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",3397,"hunting macrofauna (predator)",3397,4.42,0.066,NA,NA,"Troph of juv./adults from 145 studies.",NA,4.22,0.92,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1996-11-28 00:00:00 +0000",NA,"2000-03-10 00:00:00 +0000",NA,NA,NA,529
"227",1355,"Scorpaena scrofa",1955,231,231,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",28098,"hunting macrofauna (predator)",NA,4.25,0.495,4.26,0.72,"Troph of juv./adults from 2 studies.",28098,3.95,0.61,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Feeds on fish and benthic invertebrates (Ref. 231).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,NA,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,2,"1991-03-06 00:00:00 +0000",34,"2000-12-03 00:00:00 +0000",NA,NA,NA,1759
"228",523,"Sebastes flavidus",519,6885,27436,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,"mainly animals (troph. 2.8 and up)",6885,"hunting macrofauna (predator)",27302,4.15,0.55,3.97,0.61,"Troph of juv./adults from 1 study.",27302,3.51,0.39,"Trophic level estimated from a number of food items using a randomized resampling routine.",NA,"Form schools in open water along steeply sloping shores or above rocky reefs; also holes up amid cracks and crevices of the sea floor (Ref. 27436).  Juveniles found around floats and pilings (Ref. 27436).  Feed on pelagic crustaceans, fishes and squids (Ref. 6885).  Viviparous (Ref. 34817).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,34,"1997-04-08 00:00:00 +0000",309,"2007-05-09 00:00:00 +0000",NA,NA,NA,503
