species,taxon,max_size,max_length,TL,CA_mg,EPA_g,DHA_g,FE_mg,ZN_mg,HG_mcg,FAT,PROTCNT_g,lwA,lwB,Habitat,Subgroup,Abs_lat,Genus,Species,SpeciesRefNo,Author,FBname,PicPreferredName,PicPreferredNameM,PicPreferredNameF,PicPreferredNameJ,FamCode,Subfamily,GenCode,SubGenCode,BodyShapeI,Source,AuthorRef,Remark,TaxIssue,Fresh,Brack,Saltwater,DemersPelag,AnaCat,MigratRef,DepthRangeShallow,DepthRangeDeep,DepthRangeRef,DepthRangeComShallow,DepthRangeComDeep,DepthComRef,LongevityWild,LongevityWildRef,LongevityCaptive,LongevityCapRef,Vulnerability,Length,LTypeMaxM,LengthFemale,LTypeMaxF,MaxLengthRef,CommonLength,LTypeComM,CommonLengthF,LTypeComF,CommonLengthRef,Weight,WeightFemale,MaxWeightRef,Pic,PictureFemale,LarvaPic,EggPic,ImportanceRef,Importance,PriceCateg,PriceReliability,Remarks7,LandingStatistics,Landings,MainCatchingMethod,II,MSeines,MGillnets,MCastnets,MTraps,MSpears,MTrawls,MDredges,MLiftnets,MHooksLines,MOther,UsedforAquaculture,LifeCycle,AquacultureRef,UsedasBait,BaitRef,Aquarium,AquariumFishII,AquariumRef,GameFish,GameRef,Dangerous,DangerousRef,Electrogenic,ElectroRef,Complete,GoogleImage,Comments,Profile,PD50,Emblematic,Entered,DateEntered,Modified,DateModified,Expert,DateChecked,TS,SpecCode
Liza aurata,Miscellaneous coastal fishes,3.05656450492838,59,2.5,NA,0.335588757,NA,NA,NA,NA,4.93,NA,0.018100001,2.951999903,marine,Finfish,35.707481,Liza,aurata,3573,"(Risso, 1810)",Golden grey mullet,Liaur_u0.jpg,NA,NA,NA,359,NA,9885,NA,fusiform / normal,R,NA,NA,0,-1,-1,-1,pelagic-neritic,catadromous,51243,10,NA,7399,NA,NA,NA,NA,NA,NA,NA,56.61,59,TL,NA,NA,2058,30,SL,NA,NA,7399,NA,NA,NA,NA,NA,NA,NA,4645,commercial,medium,Very questionable: based on ex-vessel price for species in this family,NA,NA,NA,seines,NA,0,-1,0,0,0,0,0,0,-1,-1,commercial,NA,12108,never/rarely,NA,NA,NA,NA,0,NA,harmless,NA,no special ability,NA,NA,-1,"Adults are neritic usually in schools, entering lagoons and lower estuaries (Ref. 7399); rarely entering freshwater (Ref. 3573, 59043).  Juveniles move to coastal lagoons and estuaries in winter and especially in spring (Ref. 59043).  They feed on small benthic organisms, detritus, and occasionally on insects and plankton (Ref. 2804).  Juveniles feed only on zooplankton (Ref. 59043). Reproduction takes place in the sea, from July to November.  Oviparous, eggs are pelagic and non-adhesive (Ref. 205).  Minimum size allowed for fishing is 20 cm.  The quality of the flesh is variable (Ref. 30578).",NA,0.5,0,5,1990-10-22T00:00:00.000Z,2,2014-04-30T00:00:00.000Z,155,1995-11-21T00:00:00.000Z,NA,1735
Liza aurata,Miscellaneous coastal fishes,3.05656450492838,59,2.5,6.9,NA,NA,0.16,0.193032,NA,NA,226,0.018100001,2.951999903,marine,Finfish,35.707481,Liza,aurata,3573,"(Risso, 1810)",Golden grey mullet,Liaur_u0.jpg,NA,NA,NA,359,NA,9885,NA,fusiform / normal,R,NA,NA,0,-1,-1,-1,pelagic-neritic,catadromous,51243,10,NA,7399,NA,NA,NA,NA,NA,NA,NA,56.61,59,TL,NA,NA,2058,30,SL,NA,NA,7399,NA,NA,NA,NA,NA,NA,NA,4645,commercial,medium,Very questionable: based on ex-vessel price for species in this family,NA,NA,NA,seines,NA,0,-1,0,0,0,0,0,0,-1,-1,commercial,NA,12108,never/rarely,NA,NA,NA,NA,0,NA,harmless,NA,no special ability,NA,NA,-1,"Adults are neritic usually in schools, entering lagoons and lower estuaries (Ref. 7399); rarely entering freshwater (Ref. 3573, 59043).  Juveniles move to coastal lagoons and estuaries in winter and especially in spring (Ref. 59043).  They feed on small benthic organisms, detritus, and occasionally on insects and plankton (Ref. 2804).  Juveniles feed only on zooplankton (Ref. 59043). Reproduction takes place in the sea, from July to November.  Oviparous, eggs are pelagic and non-adhesive (Ref. 205).  Minimum size allowed for fishing is 20 cm.  The quality of the flesh is variable (Ref. 30578).",NA,0.5,0,5,1990-10-22T00:00:00.000Z,2,2014-04-30T00:00:00.000Z,155,1995-11-21T00:00:00.000Z,NA,1735
Liza aurata,Miscellaneous coastal fishes,3.05656450492838,59,2.5,NA,0.199357,0.065987167,NA,NA,NA,2.29,NA,0.018100001,2.951999903,marine,Finfish,37.370157,Liza,aurata,3573,"(Risso, 1810)",Golden grey mullet,Liaur_u0.jpg,NA,NA,NA,359,NA,9885,NA,fusiform / normal,R,NA,NA,0,-1,-1,-1,pelagic-neritic,catadromous,51243,10,NA,7399,NA,NA,NA,NA,NA,NA,NA,56.61,59,TL,NA,NA,2058,30,SL,NA,NA,7399,NA,NA,NA,NA,NA,NA,NA,4645,commercial,medium,Very questionable: based on ex-vessel price for species in this family,NA,NA,NA,seines,NA,0,-1,0,0,0,0,0,0,-1,-1,commercial,NA,12108,never/rarely,NA,NA,NA,NA,0,NA,harmless,NA,no special ability,NA,NA,-1,"Adults are neritic usually in schools, entering lagoons and lower estuaries (Ref. 7399); rarely entering freshwater (Ref. 3573, 59043).  Juveniles move to coastal lagoons and estuaries in winter and especially in spring (Ref. 59043).  They feed on small benthic organisms, detritus, and occasionally on insects and plankton (Ref. 2804).  Juveniles feed only on zooplankton (Ref. 59043). Reproduction takes place in the sea, from July to November.  Oviparous, eggs are pelagic and non-adhesive (Ref. 205).  Minimum size allowed for fishing is 20 cm.  The quality of the flesh is variable (Ref. 30578).",NA,0.5,0,5,1990-10-22T00:00:00.000Z,2,2014-04-30T00:00:00.000Z,155,1995-11-21T00:00:00.000Z,NA,1735
Liza ramada,Miscellaneous coastal fishes,2.75382296398005,70,2.2,NA,NA,NA,0.23,0.425372,NA,NA,87,0.00912,2.97,marine,Finfish,36.8,Liza,ramada,7399,"(Risso, 1827)",Thinlip grey mullet,Liram_u1.jpg,NA,NA,NA,359,NA,9885,NA,fusiform / normal,R,NA,NA,0,-1,-1,-1,pelagic-neritic,catadromous,59043,10,NA,30578,NA,NA,NA,10,40476,NA,NA,53.41,70,TL,NA,NA,4645,35,TL,NA,NA,3646,2900,NA,40476,NA,NA,NA,NA,3389,commercial,medium,Very questionable: based on ex-vessel price for species in this family,NA,,NA,seines,,0,-1,0,0,0,-1,0,0,0,-1,commercial,,12108,never/rarely,NA,never/rarely,,NA,-1,4699,harmless,NA,no special ability,NA,NA,-1,"Adults are pelagic occurring near shore, entering lagoons and lower reaches of rivers in schools; often in polluted waters (Ref. 51442, 59043) between temperatures 8-24°C.  Juveniles colonize the littoral zone and estuaries (Ref. 51442).  Adults feed on epiphytic algae, detritus and small benthic or planktonic organisms, pelagic eggs and larvae while juveniles feed on zooplankton until about 3.0 cm SL, then on benthic animals and plants (Ref. 59043).  Spawning takes place at sea near the coast between September and February (Ref. 30578, 51442).  Oviparous, eggs are pelagic and non-adhesive (Ref. 205).  Adults undergo migrations (Ref. 51442).",NA,0.5,0,2,1991-07-30T00:00:00.000Z,2,2014-04-30T00:00:00.000Z,155,1995-11-21T00:00:00.000Z,NA,4583
Liza ramada,Miscellaneous coastal fishes,2.75382296398005,70,2.2,NA,NA,NA,0.24,0.4046436,NA,NA,63,0.00912,2.97,marine,Finfish,36.8,Liza,ramada,7399,"(Risso, 1827)",Thinlip grey mullet,Liram_u1.jpg,NA,NA,NA,359,NA,9885,NA,fusiform / normal,R,NA,NA,0,-1,-1,-1,pelagic-neritic,catadromous,59043,10,NA,30578,NA,NA,NA,10,40476,NA,NA,53.41,70,TL,NA,NA,4645,35,TL,NA,NA,3646,2900,NA,40476,NA,NA,NA,NA,3389,commercial,medium,Very questionable: based on ex-vessel price for species in this family,NA,,NA,seines,,0,-1,0,0,0,-1,0,0,0,-1,commercial,,12108,never/rarely,NA,never/rarely,,NA,-1,4699,harmless,NA,no special ability,NA,NA,-1,"Adults are pelagic occurring near shore, entering lagoons and lower reaches of rivers in schools; often in polluted waters (Ref. 51442, 59043) between temperatures 8-24°C.  Juveniles colonize the littoral zone and estuaries (Ref. 51442).  Adults feed on epiphytic algae, detritus and small benthic or planktonic organisms, pelagic eggs and larvae while juveniles feed on zooplankton until about 3.0 cm SL, then on benthic animals and plants (Ref. 59043).  Spawning takes place at sea near the coast between September and February (Ref. 30578, 51442).  Oviparous, eggs are pelagic and non-adhesive (Ref. 205).  Adults undergo migrations (Ref. 51442).",NA,0.5,0,2,1991-07-30T00:00:00.000Z,2,2014-04-30T00:00:00.000Z,155,1995-11-21T00:00:00.000Z,NA,4583
Liza ramada,Miscellaneous coastal fishes,2.75382296398005,70,2.2,NA,NA,NA,0.22,0.486213,NA,NA,41,0.00912,2.97,marine,Finfish,36.8,Liza,ramada,7399,"(Risso, 1827)",Thinlip grey mullet,Liram_u1.jpg,NA,NA,NA,359,NA,9885,NA,fusiform / normal,R,NA,NA,0,-1,-1,-1,pelagic-neritic,catadromous,59043,10,NA,30578,NA,NA,NA,10,40476,NA,NA,53.41,70,TL,NA,NA,4645,35,TL,NA,NA,3646,2900,NA,40476,NA,NA,NA,NA,3389,commercial,medium,Very questionable: based on ex-vessel price for species in this family,NA,,NA,seines,,0,-1,0,0,0,-1,0,0,0,-1,commercial,,12108,never/rarely,NA,never/rarely,,NA,-1,4699,harmless,NA,no special ability,NA,NA,-1,"Adults are pelagic occurring near shore, entering lagoons and lower reaches of rivers in schools; often in polluted waters (Ref. 51442, 59043) between temperatures 8-24°C.  Juveniles colonize the littoral zone and estuaries (Ref. 51442).  Adults feed on epiphytic algae, detritus and small benthic or planktonic organisms, pelagic eggs and larvae while juveniles feed on zooplankton until about 3.0 cm SL, then on benthic animals and plants (Ref. 59043).  Spawning takes place at sea near the coast between September and February (Ref. 30578, 51442).  Oviparous, eggs are pelagic and non-adhesive (Ref. 205).  Adults undergo migrations (Ref. 51442).",NA,0.5,0,2,1991-07-30T00:00:00.000Z,2,2014-04-30T00:00:00.000Z,155,1995-11-21T00:00:00.000Z,NA,4583
Liza ramada,Miscellaneous coastal fishes,2.75382296398005,70,2.2,NA,0.086030994,0.09798897,NA,NA,NA,1.34,NA,0.00912,2.97,marine,Finfish,37.370157,Liza,ramada,7399,"(Risso, 1827)",Thinlip grey mullet,Liram_u1.jpg,NA,NA,NA,359,NA,9885,NA,fusiform / normal,R,NA,NA,0,-1,-1,-1,pelagic-neritic,catadromous,59043,10,NA,30578,NA,NA,NA,10,40476,NA,NA,53.41,70,TL,NA,NA,4645,35,TL,NA,NA,3646,2900,NA,40476,NA,NA,NA,NA,3389,commercial,medium,Very questionable: based on ex-vessel price for species in this family,NA,,NA,seines,,0,-1,0,0,0,-1,0,0,0,-1,commercial,,12108,never/rarely,NA,never/rarely,,NA,-1,4699,harmless,NA,no special ability,NA,NA,-1,"Adults are pelagic occurring near shore, entering lagoons and lower reaches of rivers in schools; often in polluted waters (Ref. 51442, 59043) between temperatures 8-24°C.  Juveniles colonize the littoral zone and estuaries (Ref. 51442).  Adults feed on epiphytic algae, detritus and small benthic or planktonic organisms, pelagic eggs and larvae while juveniles feed on zooplankton until about 3.0 cm SL, then on benthic animals and plants (Ref. 59043).  Spawning takes place at sea near the coast between September and February (Ref. 30578, 51442).  Oviparous, eggs are pelagic and non-adhesive (Ref. 205).  Adults undergo migrations (Ref. 51442).",NA,0.5,0,2,1991-07-30T00:00:00.000Z,2,2014-04-30T00:00:00.000Z,155,1995-11-21T00:00:00.000Z,NA,4583
Liza saliens,Miscellaneous coastal fishes,0.615385323778559,40,3.08,NA,0.01058237,0.01928921,NA,NA,NA,0.3,NA,0.0102,2.983999968,marine,Finfish,37.370157,Liza,saliens,3573,"(Risso, 1810)",Leaping mullet,Lisal_u0.jpg,NA,NA,NA,359,NA,9885,NA,fusiform / normal,R,NA,NA,0,0,-1,-1,demersal,NA,NA,10,NA,3573,NA,NA,NA,NA,NA,NA,NA,45.17,40,SL,NA,NA,3397,30,TL,NA,NA,9987,NA,NA,NA,NA,NA,NA,NA,9987,minor commercial,medium,Very questionable: based on ex-vessel price for species in this family,NA,,NA,seines,,0,-1,0,-1,0,0,0,0,0,0,commercial,,12108,never/rarely,NA,never/rarely,,NA,0,NA,harmless,NA,no special ability,NA,NA,-1,"Adults usually in schools inhabit coastal waters (Ref. 3573); sometimes in lagoons and estuaries (Ref. 59043).  Juveniles around 2.0 cm SL move to coastal lagoons and estuaries in summer and autumn (Ref. 59043).  Adults are herbivorous feeding on algae and vegetal detritus while juveniles feed on zooplankton until about 3 cm SL, then on benthic organisms until 5 cm SL (Ref. 9987, 59043).  Reproduce in summer (Ref. 2804).  Oviparous, eggs are pelagic and non-adhesive (Ref. 205).  Utilized for roe, but also fresh, smoked and frozen (Ref. 9987).",NA,0.5,0,5,1990-10-23T00:00:00.000Z,2,2014-04-30T00:00:00.000Z,155,1995-11-21T00:00:00.000Z,NA,1736
Liza aurata,Miscellaneous coastal fishes,0.0490344338148723,18,2.6,NA,0.926263184,0.426826785,NA,NA,NA,10.67,NA,0.01,2.94,marine,Finfish,37.370157,Liza,aurata,3573,"(Risso, 1810)",Golden grey mullet,Liaur_u0.jpg,NA,NA,NA,359,NA,9885,NA,fusiform / normal,R,NA,NA,0,-1,-1,-1,pelagic-neritic,catadromous,51243,10,NA,7399,NA,NA,NA,NA,NA,NA,NA,56.61,59,TL,NA,NA,2058,30,SL,NA,NA,7399,NA,NA,NA,NA,NA,NA,NA,4645,commercial,medium,Very questionable: based on ex-vessel price for species in this family,NA,NA,NA,seines,NA,0,-1,0,0,0,0,0,0,-1,-1,commercial,NA,12108,never/rarely,NA,NA,NA,NA,0,NA,harmless,NA,no special ability,NA,NA,-1,"Adults are neritic usually in schools, entering lagoons and lower estuaries (Ref. 7399); rarely entering freshwater (Ref. 3573, 59043).  Juveniles move to coastal lagoons and estuaries in winter and especially in spring (Ref. 59043).  They feed on small benthic organisms, detritus, and occasionally on insects and plankton (Ref. 2804).  Juveniles feed only on zooplankton (Ref. 59043). Reproduction takes place in the sea, from July to November.  Oviparous, eggs are pelagic and non-adhesive (Ref. 205).  Minimum size allowed for fishing is 20 cm.  The quality of the flesh is variable (Ref. 30578).",NA,0.5,0,5,1990-10-22T00:00:00.000Z,2,2014-04-30T00:00:00.000Z,155,1995-11-21T00:00:00.000Z,NA,1735
Lophius budegassa,Miscellaneous demersal fishes,13.0901394069998,100,4.48,NA,0.014500458,0.056334138,NA,NA,NA,0.42,NA,0.01303,3.000999928,marine,Finfish,37.370157,Lophius,budegassa,7400,"Spinola, 1807",Blackbellied angler,Lobud_u1.jpg,NA,NA,NA,190,NA,2156,NA,fusiform / normal,R,NA,NA,0,0,0,-1,bathydemersal,NA,NA,300,1013,56504,NA,NA,NA,21,46508,NA,NA,69.33,100,SL,NA,NA,4712,50,TL,NA,NA,7400,NA,NA,NA,NA,NA,NA,NA,NA,commercial,medium,Reliable: based on ex-vessel price for this species,NA,NA,NA,NA,NA,0,0,0,0,0,-1,0,0,0,0,never/rarely,NA,NA,never/rarely,NA,never/rarely,NA,NA,0,NA,harmless,NA,no special ability,NA,NA,-1,"Found from shallow, inshore waters to 650 m depth.  Depth range from 300-1013 m in the eastern Ionian Sea (Ref. 56504).  Feeds on nekton, mainly fishes (4712).",NA,0.5078,0,2,1992-02-18T00:00:00.000Z,65,2013-07-18T00:00:00.000Z,18,1994-08-26T00:00:00.000Z,NA,5094
Lophius piscatorius,Miscellaneous demersal fishes,92.1096477698624,200,4.49,NA,NA,NA,NA,NA,NA,NA,NA,0.025490001,2.849999905,marine,Finfish,60.657778,Lophius,piscatorius,4712,"Linnaeus, 1758",Angler,Lopis_u9.jpg,NA,NA,NA,190,NA,2156,NA,short and / or deep,R,NA,NA,0,0,0,-1,bathydemersal,NA,NA,20,1000,6302,NA,NA,NA,24,46508,NA,NA,71.84,200,SL,NA,NA,4712,100,SL,NA,NA,4712,57700,NA,40637,LOPIS_U1,NA,LOPIS_L0,NA,4931,highly commercial,high,Reliable: based on ex-vessel price for this species,NA,"from 50,000 to 100,000","France, Spain and UK (Ref. 9988)",seines,NA,0,0,0,0,0,-1,0,0,0,-1,never/rarely,NA,NA,never/rarely,NA,never/rarely,NA,NA,0,NA,harmless,NA,no special ability,NA,NA,-1,"Occurs on sandy and muddy bottoms from the coast (below 20 m, Ref. 12382) down to depths of 1,000 m.  May also be found on rocky bottoms (Ref. 12382).  It lies half-buried in the sediment waiting for its prey.  It attracts prey by means of its fishing filament (Ref. 5377).  Feeds mainly on fishes, occasionally sea-birds.  Marketed fresh and frozen; eaten steamed, sautéed, broiled, boiled, fried, microwaved and baked (Ref. 9988).  It is a well-studied species in Europe and is sold without the skin and the head under the name 'queue de Lotte' (Ref. 5377).  Does not adapt well in home aquariums due to its large size (Ref. 12382).",NA,0.5078,0,2,1990-10-17T00:00:00.000Z,303,2011-03-15T00:00:00.000Z,18,1994-08-26T00:00:00.000Z,NA,716
Lophius piscatorius,Miscellaneous demersal fishes,92.1096477698624,200,4.49,NA,NA,NA,NA,NA,NA,NA,NA,0.025490001,2.849999905,marine,Finfish,NA,Lophius,piscatorius,4712,"Linnaeus, 1758",Angler,Lopis_u9.jpg,NA,NA,NA,190,NA,2156,NA,short and / or deep,R,NA,NA,0,0,0,-1,bathydemersal,NA,NA,20,1000,6302,NA,NA,NA,24,46508,NA,NA,71.84,200,SL,NA,NA,4712,100,SL,NA,NA,4712,57700,NA,40637,LOPIS_U1,NA,LOPIS_L0,NA,4931,highly commercial,high,Reliable: based on ex-vessel price for this species,NA,"from 50,000 to 100,000","France, Spain and UK (Ref. 9988)",seines,NA,0,0,0,0,0,-1,0,0,0,-1,never/rarely,NA,NA,never/rarely,NA,never/rarely,NA,NA,0,NA,harmless,NA,no special ability,NA,NA,-1,"Occurs on sandy and muddy bottoms from the coast (below 20 m, Ref. 12382) down to depths of 1,000 m.  May also be found on rocky bottoms (Ref. 12382).  It lies half-buried in the sediment waiting for its prey.  It attracts prey by means of its fishing filament (Ref. 5377).  Feeds mainly on fishes, occasionally sea-birds.  Marketed fresh and frozen; eaten steamed, sautéed, broiled, boiled, fried, microwaved and baked (Ref. 9988).  It is a well-studied species in Europe and is sold without the skin and the head under the name 'queue de Lotte' (Ref. 5377).  Does not adapt well in home aquariums due to its large size (Ref. 12382).",NA,0.5078,0,2,1990-10-17T00:00:00.000Z,303,2011-03-15T00:00:00.000Z,18,1994-08-26T00:00:00.000Z,NA,716
Lota lota,Miscellaneous freshwater fishes,25.2239378005701,152,4,11.59,NA,NA,0.15,0.82253,NA,NA,NA,0.00457,3.09,freshwater,Finfish,54.117096,Lota,lota,1371,"(Linnaeus, 1758)",Burbot,Lolot_ua.jpg,NA,NA,NA,505,NA,5552,NA,elongated,R,NA,NA,0,-1,-1,0,demersal,potamodromous,59043,1,700,1998,NA,NA,NA,20,556,5,273,66.4,152,TL,NA,NA,27547,40,TL,NA,NA,1371,34000,NA,27547,LOLOT_U0,NA,NA,NA,4931,commercial,very high,Unreliable: based on ex-vessel price for species in this order,NA,"from 1,000 to 10,000","Finland & Sweden, Areas 05-27",seines,NA,0,0,0,-1,0,0,0,0,0,0,experimental,NA,NA,never/rarely,NA,public aquariums,based mainly on capture,9183,-1,4699,harmless,NA,no special ability,NA,NA,-1,"The only member of Lotidae family which lives in freshwater.  Crepuscular and nocturnal (Ref. 11941).  Adults are found in well oxygenated flowing waters and large, deep lakes as well as large rivers with slow-moving current (Ref. 5723, 10294). They occur from estuaries of large lowland rivers as well as from small mountain streams, preferring deep waters in summer (Ref. 59043).  They seek shelter under rocks, in crevices on the river banks, among roots of trees and dense vegetation (Ref. 30578, 10294).  Those in rivers tend to congregate in deep holes throughout the year, except at spawning (Ref. 27547).  Movements into shallower water during summer nights are related to feeding (Ref. 1998).  Smaller individuals feed on insect larvae, crayfish, mollusks and other invertebrates with a changing preference for fishes in larger individuals (Ref. 1998, 10294).  In Central Europe, males mature at 2 years while females at 3 years (Ref. 59043).  Spawning occurs from November to March, at temperatures below 6°C in groups of up to 20 interlaced individuals forming a ball about 60 cm in diameter which constantly moves and rolls on the bottom while releasing eggs and sperms (Ref. 59043). May undertake short spawning migrations (Ref. 59043).  Eggs are semipelagic, 1.2-1.8 mm in diameter and slightly sticky hatching after 40-70 days (Ref. 59043).  Larvae are positively phototactic, floating below the surface in March and April (Ref. 59043).  Larvae feed on drifting invertebrates or zooplankton (Ref. 59043).  Source of oil.  Sold mainly salted.  Liver is sold smoked or canned in Europe (Ref. 1998).  Processed into fishmeal (Ref. 1998).  Because of its nocturnal habits and its slow movements, this fish is not very much appreciated by sport fishermen.  Flesh is tasty but a little dry (Ref. 30578).  Locally threatened due to river regulation (Ref. 59043).",NA,1,0,2,1990-10-17T00:00:00.000Z,2,2014-04-30T00:00:00.000Z,113,1996-01-18T00:00:00.000Z,NA,310
Lota lota,Miscellaneous freshwater fishes,25.2239378005701,152,4,NA,NA,NA,NA,NA,NA,NA,77,0.00457,3.09,freshwater,Finfish,42.740759,Lota,lota,1371,"(Linnaeus, 1758)",Burbot,Lolot_ua.jpg,NA,NA,NA,505,NA,5552,NA,elongated,R,NA,NA,0,-1,-1,0,demersal,potamodromous,59043,1,700,1998,NA,NA,NA,20,556,5,273,66.4,152,TL,NA,NA,27547,40,TL,NA,NA,1371,34000,NA,27547,LOLOT_U0,NA,NA,NA,4931,commercial,very high,Unreliable: based on ex-vessel price for species in this order,NA,"from 1,000 to 10,000","Finland & Sweden, Areas 05-27",seines,NA,0,0,0,-1,0,0,0,0,0,0,experimental,NA,NA,never/rarely,NA,public aquariums,based mainly on capture,9183,-1,4699,harmless,NA,no special ability,NA,NA,-1,"The only member of Lotidae family which lives in freshwater.  Crepuscular and nocturnal (Ref. 11941).  Adults are found in well oxygenated flowing waters and large, deep lakes as well as large rivers with slow-moving current (Ref. 5723, 10294). They occur from estuaries of large lowland rivers as well as from small mountain streams, preferring deep waters in summer (Ref. 59043).  They seek shelter under rocks, in crevices on the river banks, among roots of trees and dense vegetation (Ref. 30578, 10294).  Those in rivers tend to congregate in deep holes throughout the year, except at spawning (Ref. 27547).  Movements into shallower water during summer nights are related to feeding (Ref. 1998).  Smaller individuals feed on insect larvae, crayfish, mollusks and other invertebrates with a changing preference for fishes in larger individuals (Ref. 1998, 10294).  In Central Europe, males mature at 2 years while females at 3 years (Ref. 59043).  Spawning occurs from November to March, at temperatures below 6°C in groups of up to 20 interlaced individuals forming a ball about 60 cm in diameter which constantly moves and rolls on the bottom while releasing eggs and sperms (Ref. 59043). May undertake short spawning migrations (Ref. 59043).  Eggs are semipelagic, 1.2-1.8 mm in diameter and slightly sticky hatching after 40-70 days (Ref. 59043).  Larvae are positively phototactic, floating below the surface in March and April (Ref. 59043).  Larvae feed on drifting invertebrates or zooplankton (Ref. 59043).  Source of oil.  Sold mainly salted.  Liver is sold smoked or canned in Europe (Ref. 1998).  Processed into fishmeal (Ref. 1998).  Because of its nocturnal habits and its slow movements, this fish is not very much appreciated by sport fishermen.  Flesh is tasty but a little dry (Ref. 30578).  Locally threatened due to river regulation (Ref. 59043).",NA,1,0,2,1990-10-17T00:00:00.000Z,2,2014-04-30T00:00:00.000Z,113,1996-01-18T00:00:00.000Z,NA,310
