species,taxon,max_size,max_length,TL,lwA,lwB,Habitat,Subgroup,Abs_lat,nutrient,concentration,RDI
Thynnichthys thynnoides,"Carps, barbels and other cyprinids",0.126479634552524,25,2.3,0.00759,3.02,freshwater,Finfish,12.265754,CA_mg,NA,1200
Thynnichthys thynnoides,"Carps, barbels and other cyprinids",0.126479634552524,25,2.3,0.00759,3.02,freshwater,Finfish,12.265754,CA_mg,NA,1200
Tilapia rendalli,Tilapias and other cichlids,1.52596176573,45,2.2,0.0195,2.96,freshwater,Finfish,19.065134,CA_mg,NA,1200
Tilapia rendalli,Tilapias and other cichlids,1.52596176573,45,2.2,0.0195,2.96,freshwater,Finfish,19.065134,CA_mg,NA,1200
Tilapia rendalli,Tilapias and other cichlids,1.52596176573,45,2.2,0.0195,2.96,freshwater,Finfish,19.065134,CA_mg,NA,1200
Tilapia zillii,Tilapias and other cichlids,1.05194383886976,40,2,0.01905,2.96,freshwater,Finfish,0.755775,CA_mg,NA,1200
Tilapia zillii,Tilapias and other cichlids,1.05194383886976,40,2,0.01905,2.96,freshwater,Finfish,1.433393,CA_mg,NA,1200
Tilapia zillii,Tilapias and other cichlids,1.05194383886976,40,2,0.01905,2.96,freshwater,Finfish,1.504705,CA_mg,NA,1200
Tilapia zillii,Tilapias and other cichlids,1.05194383886976,40,2,0.01905,2.96,freshwater,Finfish,7.971943,CA_mg,NA,1200
Tilapia zillii,Tilapias and other cichlids,1.05194383886976,40,2,0.01905,2.96,freshwater,Finfish,7.971943,CA_mg,NA,1200
Tilapia zillii,Tilapias and other cichlids,1.05194383886976,40,2,0.01905,2.96,freshwater,Finfish,6.524379,CA_mg,NA,1200
Tinca tinca,"Carps, barbels and other cyprinids",7.42625670578443,70,3.5,0.01906,3.03,freshwater,Finfish,41.53,CA_mg,-0.361536207473002,1200
Tinca tinca,"Carps, barbels and other cyprinids",7.42625670578443,70,3.5,0.01906,3.03,freshwater,Finfish,41.53,CA_mg,-0.342380233783728,1200
Tinca tinca,"Carps, barbels and other cyprinids",7.42625670578443,70,3.5,0.01906,3.03,freshwater,Finfish,37,CA_mg,NA,1200
Todarodes sagittatus,"Squids, cuttlefishes, octopuses",NA,75,NA,NA,NA,marine,Molluscs,39.019184,CA_mg,NA,1200
Trachinotus blochii, Miscellaneous pelagic fishes,12.9003759861407,102,3.74,0.088,2.572000027,marine,Finfish,3.144341,CA_mg,NA,1200
Trachinotus ovatus, Miscellaneous pelagic fishes,2.39629546096595,70,3.73,0.022,2.730000019,marine,Finfish,37.370157,CA_mg,NA,1200
Trachinus draco, Miscellaneous coastal fishes,1.14487118322013,45,3,0.0164,2.930000067,marine,Finfish,37.37083333,CA_mg,NA,1200
Trachurus lathami, Miscellaneous pelagic fishes,0.298531950410336,33,3.99,0.0105,2.933000088,marine,Finfish,25.304304,CA_mg,NA,1200
Trachurus lathami, Miscellaneous pelagic fishes,0.298531950410336,33,3.99,0.0105,2.933000088,marine,Finfish,19.173773,CA_mg,NA,1200
Trachurus lathami, Miscellaneous pelagic fishes,0.298531950410336,33,3.99,0.0105,2.933000088,marine,Finfish,25.304304,CA_mg,NA,1200
Trachurus lathami, Miscellaneous pelagic fishes,0.298531950410336,33,3.99,0.0105,2.933000088,marine,Finfish,25.304304,CA_mg,NA,1200
Trachurus lathami, Miscellaneous pelagic fishes,0.298531950410336,33,3.99,0.0105,2.933000088,marine,Finfish,25.304304,CA_mg,NA,1200
Trachurus mediterraneus, Miscellaneous pelagic fishes,1.47941698073691,56,3.47,0.0122,2.907999992,marine,Finfish,40.416667,CA_mg,NA,1200
Trachurus mediterraneus, Miscellaneous pelagic fishes,1.47941698073691,56,3.47,0.0122,2.907999992,marine,Finfish,40.416667,CA_mg,NA,1200
Trachurus mediterraneus, Miscellaneous pelagic fishes,1.47941698073691,56,3.47,0.0122,2.907999992,marine,Finfish,40.416667,CA_mg,NA,1200
Trachurus mediterraneus, Miscellaneous pelagic fishes,1.47941698073691,56,3.47,0.0122,2.907999992,marine,Finfish,40.416667,CA_mg,NA,1200
Trachurus mediterraneus, Miscellaneous pelagic fishes,1.47941698073691,56,3.47,0.0122,2.907999992,marine,Finfish,42.163403,CA_mg,NA,1200
Trachurus mediterraneus, Miscellaneous pelagic fishes,1.47941698073691,56,3.47,0.0122,2.907999992,marine,Finfish,40.416667,CA_mg,NA,1200
Trachurus mediterraneus, Miscellaneous pelagic fishes,1.47941698073691,56,3.47,0.0122,2.907999992,marine,Finfish,40.416667,CA_mg,NA,1200
Trachurus mediterraneus, Miscellaneous pelagic fishes,1.47941698073691,56,3.47,0.0122,2.907999992,marine,Finfish,38.963745,CA_mg,NA,1200
Trachurus mediterraneus, Miscellaneous pelagic fishes,1.47941698073691,56,3.47,0.0122,2.907999992,marine,Finfish,40.416667,CA_mg,NA,1200
Trachurus mediterraneus, Miscellaneous pelagic fishes,1.47941698073691,56,3.47,0.0122,2.907999992,marine,Finfish,40.416667,CA_mg,NA,1200
Trachurus mediterraneus, Miscellaneous pelagic fishes,1.47941698073691,56,3.47,0.0122,2.907999992,marine,Finfish,40.416667,CA_mg,NA,1200
Trachurus mediterraneus, Miscellaneous pelagic fishes,1.47941698073691,56,3.47,0.0122,2.907999992,marine,Finfish,40.416667,CA_mg,NA,1200
Trachurus mediterraneus, Miscellaneous pelagic fishes,1.47941698073691,56,3.47,0.0122,2.907999992,marine,Finfish,40.416667,CA_mg,NA,1200
Trachurus mediterraneus, Miscellaneous pelagic fishes,1.47941698073691,56,3.47,0.0122,2.907999992,marine,Finfish,40.416667,CA_mg,NA,1200
Trachurus trachurus, Miscellaneous pelagic fishes,3.0267656,62,3.64,0.0127,3,marine,Finfish,41.00527,CA_mg,0.39767888307857,1200
Trachurus trachurus, Miscellaneous pelagic fishes,3.0267656,62,3.64,0.0127,3,marine,Finfish,41.00527,CA_mg,0.764898898701958,1200
Trachurus trachurus, Miscellaneous pelagic fishes,3.0267656,62,3.64,0.0127,3,marine,Finfish,41.00527,CA_mg,0.225307046497916,1200
Trachurus trachurus, Miscellaneous pelagic fishes,3.0267656,62,3.64,0.0127,3,marine,Finfish,41.00527,CA_mg,-0.0534442973038402,1200
Trachurus trachurus, Miscellaneous pelagic fishes,3.0267656,62,3.64,0.0127,3,marine,Finfish,41.00527,CA_mg,1.48107690169829,1200
Trachurus trachurus, Miscellaneous pelagic fishes,3.0267656,62,3.64,0.0127,3,marine,Finfish,23.372169,CA_mg,NA,1200
Trachurus trachurus, Miscellaneous pelagic fishes,3.0267656,62,3.64,0.0127,3,marine,Finfish,41.00527,CA_mg,0.413227148389697,1200
Trachurus trachurus, Miscellaneous pelagic fishes,3.0267656,62,3.64,0.0127,3,marine,Finfish,41.00527,CA_mg,-0.215918880811702,1200
Trachurus trachurus, Miscellaneous pelagic fishes,3.0267656,62,3.64,0.0127,3,marine,Finfish,39.360329,CA_mg,NA,1200
Trachurus trachurus, Miscellaneous pelagic fishes,3.0267656,62,3.64,0.0127,3,marine,Finfish,41.00527,CA_mg,-0.0895213810853068,1200
Trachurus trachurus, Miscellaneous pelagic fishes,3.0267656,62,3.64,0.0127,3,marine,Finfish,60.657778,CA_mg,NA,1200
Trachurus trachurus, Miscellaneous pelagic fishes,3.0267656,62,3.64,0.0127,3,marine,Finfish,41.00527,CA_mg,0.08170109707399,1200
Trachurus trachurus, Miscellaneous pelagic fishes,3.0267656,62,3.64,0.0127,3,marine,Finfish,39.019184,CA_mg,NA,1200
Trachurus trachurus, Miscellaneous pelagic fishes,3.0267656,62,3.64,0.0127,3,marine,Finfish,39.360329,CA_mg,NA,1200
Trachurus trachurus, Miscellaneous pelagic fishes,3.0267656,62,3.64,0.0127,3,marine,Finfish,39.360329,CA_mg,NA,1200
Trachurus trachurus, Miscellaneous pelagic fishes,3.0267656,62,3.64,0.0127,3,marine,Finfish,39.360329,CA_mg,NA,1200
Trachurus trachurus, Miscellaneous pelagic fishes,3.0267656,62,3.64,0.0127,3,marine,Finfish,39.360329,CA_mg,NA,1200
Trachurus trachurus, Miscellaneous pelagic fishes,3.0267656,62,3.64,0.0127,3,marine,Finfish,41.00527,CA_mg,-0.146893522284683,1200
Trachurus trachurus, Miscellaneous pelagic fishes,3.0267656,62,3.64,0.0127,3,marine,Finfish,39.360329,CA_mg,NA,1200
Trachurus trachurus, Miscellaneous pelagic fishes,3.0267656,62,3.64,0.0127,3,marine,Finfish,36.5817,CA_mg,NA,1200
Trachurus trachurus, Miscellaneous pelagic fishes,3.0267656,62,3.64,0.0127,3,marine,Finfish,41.00527,CA_mg,0.726746584437487,1200
Trachurus trachurus, Miscellaneous pelagic fishes,3.0267656,62,3.64,0.0127,3,marine,Finfish,36.5817,CA_mg,NA,1200
Trachurus trachurus, Miscellaneous pelagic fishes,3.0267656,62,3.64,0.0127,3,marine,Finfish,41.85509,CA_mg,NA,1200
Trachurus trachurus, Miscellaneous pelagic fishes,3.0267656,62,3.64,0.0127,3,marine,Finfish,39.360329,CA_mg,NA,1200
Trachurus trachurus, Miscellaneous pelagic fishes,3.0267656,62,3.64,0.0127,3,marine,Finfish,39.360329,CA_mg,NA,1200
Trachurus trachurus, Miscellaneous pelagic fishes,3.0267656,62,3.64,0.0127,3,marine,Finfish,39.019184,CA_mg,NA,1200
Trachurus trachurus, Miscellaneous pelagic fishes,3.0267656,62,3.64,0.0127,3,marine,Finfish,60.657778,CA_mg,NA,1200
Trachurus trachurus, Miscellaneous pelagic fishes,3.0267656,62,3.64,0.0127,3,marine,Finfish,41.85509,CA_mg,NA,1200
Trachurus trachurus, Miscellaneous pelagic fishes,3.0267656,62,3.64,0.0127,3,marine,Finfish,41.00527,CA_mg,0.200244647587782,1200
Trachurus trachurus, Miscellaneous pelagic fishes,3.0267656,62,3.64,0.0127,3,marine,Finfish,36.5817,CA_mg,NA,1200
Trachurus trachurus, Miscellaneous pelagic fishes,3.0267656,62,3.64,0.0127,3,marine,Finfish,39.360329,CA_mg,NA,1200
Trachurus trachurus, Miscellaneous pelagic fishes,3.0267656,62,3.64,0.0127,3,marine,Finfish,39.019184,CA_mg,NA,1200
Trachurus trachurus, Miscellaneous pelagic fishes,3.0267656,62,3.64,0.0127,3,marine,Finfish,39.360329,CA_mg,NA,1200
Trachurus trachurus, Miscellaneous pelagic fishes,3.0267656,62,3.64,0.0127,3,marine,Finfish,39.360329,CA_mg,NA,1200
Trachypenaeus curvirostris,"Shrimps, prawns",NA,8.1,NA,NA,NA,marine,Crustacean,34.854423,CA_mg,NA,1200
Triakidae,"Sharks, rays, chimaeras",30.9583486024448,193,4.2,0.00331,3.05,marine,Finfish,40.900557,CA_mg,NA,1200
Trichiurus lepturus,Miscellaneous demersal fishes,7.02287125377043,192,4.45,0.000216,3.289999962,marine,Finfish,23.372169,CA_mg,NA,1200
Trichiurus lepturus,Miscellaneous demersal fishes,7.02287125377043,192,4.45,0.000216,3.289999962,marine,Finfish,19.173773,CA_mg,NA,1200
Trichogaster spp, Miscellaneous freshwater fishes,0.053264163223626,13,3.4,0.02188,3.04,freshwater,Finfish,12.265754,CA_mg,4.24490078558679,1200
Trigla lyra,Miscellaneous demersal fishes,1.58889161474835,60,3.5,0.01059,2.911000013,marine,Finfish,37.37083333,CA_mg,NA,1200
Trisopterus minutus,"Cods, hakes, haddocks",0.708248846104702,40,3.8,0.00794,3.09,marine,Finfish,39.019184,CA_mg,NA,1200
Umbrina cirrosa, Miscellaneous coastal fishes,2.07411685724628,57,3.39,0.0119,2.984999895,marine,Finfish,37.370157,CA_mg,NA,1200
Upeneus moluccensis, Miscellaneous coastal fishes,0.129237341167023,22,3.6,0.00891,3.1,marine,Finfish,37.370157,CA_mg,NA,1200
Upeneus parvus, Miscellaneous coastal fishes,0.369905083638659,30,3.9,0.00851,3.14,marine,Finfish,19.173773,CA_mg,NA,1200
Xenentodon cancila, Miscellaneous freshwater fishes,0.122168686429526,40,3.9,0.00132,3.1,freshwater,Finfish,24.4333,CA_mg,NA,1200
Xiphias gladius,"Tunas, bonitos, billfishes",2532.63483851769,449,4.49,0.00776,3.210000038,marine,Finfish,36.102376,CA_mg,-0.428582115385462,1200
Xiphopenaeus kroyeri,"Shrimps, prawns",NA,14,2.7,NA,NA,marine,Crustacean,23.55052,CA_mg,NA,1200
Zeus faber,Miscellaneous demersal fishes,7.68635295811327,79,4.5,0.023,2.911000013,marine,Finfish,39.019184,CA_mg,NA,1200
Zungaro zungaro, Miscellaneous freshwater fishes,47.8753780589611,140,4.5,0.01175,3.08,freshwater,Finfish,19.427757,CA_mg,NA,1200
Metacarcinus magister,,NA,22.5,NA,NA,NA,marine,Crustacean,52.372895,CA_mg,0.146097095292767,1200
Haliotis cracherodii,,NA,29,NA,NA,NA,marine,Molluscs,52.372895,CA_mg,-0.454123413637828,1200
Abramis brama,"Carps, barbels and other cyprinids",8.90007469420244,82,2.9,0.00871,3.14,marine,Finfish,53.875369,EPA_g,NA,1
Abramis brama,"Carps, barbels and other cyprinids",8.90007469420244,82,2.9,0.00871,3.14,freshwater,Finfish,54.084241,EPA_g,NA,1
Abramis brama,"Carps, barbels and other cyprinids",8.90007469420244,82,2.9,0.00871,3.14,freshwater,Finfish,41.53,EPA_g,NA,1
Abramis brama,"Carps, barbels and other cyprinids",8.90007469420244,82,2.9,0.00871,3.14,freshwater,Finfish,54.00394,EPA_g,NA,1
Abramis brama,"Carps, barbels and other cyprinids",8.90007469420244,82,2.9,0.00871,3.14,freshwater,Finfish,54.117096,EPA_g,NA,1
Abramis brama,"Carps, barbels and other cyprinids",8.90007469420244,82,2.9,0.00871,3.14,freshwater,Finfish,54.117096,EPA_g,NA,1
Abramis brama,"Carps, barbels and other cyprinids",8.90007469420244,82,2.9,0.00871,3.14,freshwater,Finfish,41.53,EPA_g,NA,1
Abramis brama,"Carps, barbels and other cyprinids",8.90007469420244,82,2.9,0.00871,3.14,freshwater,Finfish,41.53,EPA_g,-0.290538321497946,1
Abramis spp,"Carps, barbels and other cyprinids",8.90007469420244,82,2.9,0.00871,3.14,marine,Finfish,61.92411,EPA_g,NA,1
Ageneiosus brevifilis, Miscellaneous freshwater fishes,2.45121049059286,59,4,0.0055,3.19,freshwater,Finfish,19.427757,EPA_g,-0.626982830796688,1
Albatrossia pectoralis,"Cods, hakes, haddocks",35.9594366751993,210,4.3,0.00102,3.25,marine,Finfish,57.79,EPA_g,-0.564418801557383,1
Alectis alexandrinus, Miscellaneous pelagic fishes,NA,70,3.6,NA,NA,marine,Finfish,37.370157,EPA_g,-0.369471834979387,1
Alepocephalus bairdii,Miscellaneous demersal fishes,6.76265706879437,100,3.7,0.00513,3.06,marine,Finfish,57.596278,EPA_g,NA,1
Alepocephalus spp,Miscellaneous demersal fishes,4.63956715804349,79,3.4,0.00724,3.06,marine,Finfish,71.706936,EPA_g,NA,1
Alosa alosa, Shads,2.78599417907132,68,3.62,0.0096,2.980999947,marine,Finfish,42.163403,EPA_g,1.82994475938276,1
Alosa sapidissima, Shads,1.30797837810506,62,3.19,0.0065,2.959000111,freshwater,Finfish,45.993164,EPA_g,NA,1
Aluterus monoceros, Miscellaneous coastal fishes,NA,76.2,3.5,NA,NA,marine,Finfish,23.372169,EPA_g,0.554058770161484,1
Ambassidae, Miscellaneous coastal fishes,0.0102199229734787,8,3.3,0.01955,3.01,marine,Finfish,24.4333,EPA_g,NA,1
Ambassidae, Miscellaneous coastal fishes,0.0102199229734787,8,3.3,0.01955,3.01,marine,Finfish,24.4333,EPA_g,NA,1
Ambassidae, Miscellaneous coastal fishes,0.0102199229734787,8,3.3,0.01955,3.01,marine,Finfish,24.4333,EPA_g,NA,1
Ambassidae, Miscellaneous coastal fishes,0.0102199229734787,8,3.3,0.01955,3.01,marine,Finfish,24.4333,EPA_g,NA,1
Ambassidae, Miscellaneous coastal fishes,0.0102199229734787,8,3.3,0.01955,3.01,marine,Finfish,24.4333,EPA_g,NA,1
Ambassidae, Miscellaneous coastal fishes,0.0102199229734787,8,3.3,0.01955,3.01,marine,Finfish,24.4333,EPA_g,NA,1
Amblypharyngodon mola,"Carps, barbels and other cyprinids",0.108917054665815,20,2.9,0.00794,3.18,freshwater,Finfish,24.4333,EPA_g,NA,1
Amblypharyngodon mola,"Carps, barbels and other cyprinids",0.108917054665815,20,2.9,0.00794,3.18,freshwater,Finfish,24.4333,EPA_g,NA,1
Amblypharyngodon mola,"Carps, barbels and other cyprinids",0.108917054665815,20,2.9,0.00794,3.18,freshwater,Finfish,24.4333,EPA_g,NA,1
Amblypharyngodon mola,"Carps, barbels and other cyprinids",0.108917054665815,20,2.9,0.00794,3.18,freshwater,Finfish,24.4333,EPA_g,NA,1
Amblypharyngodon mola,"Carps, barbels and other cyprinids",0.108917054665815,20,2.9,0.00794,3.18,freshwater,Finfish,24.4333,EPA_g,NA,1
Amblypharyngodon mola,"Carps, barbels and other cyprinids",0.108917054665815,20,2.9,0.00794,3.18,freshwater,Finfish,24.4333,EPA_g,NA,1
Amblypharyngodon mola,"Carps, barbels and other cyprinids",0.108917054665815,20,2.9,0.00794,3.18,freshwater,Finfish,24.4333,EPA_g,NA,1
Amblypharyngodon mola,"Carps, barbels and other cyprinids",0.108917054665815,20,2.9,0.00794,3.18,freshwater,Finfish,24.4333,EPA_g,NA,1
Anabas testudineus, Miscellaneous freshwater fishes,0.304860446034431,25,2.7,0.02692,2.9,freshwater,Finfish,22.816667,EPA_g,NA,1
Anabas testudineus, Miscellaneous freshwater fishes,0.304860446034431,25,2.7,0.02692,2.9,freshwater,Finfish,15.116386,EPA_g,-0.589438601596242,1
Anabas testudineus, Miscellaneous freshwater fishes,0.304860446034431,25,2.7,0.02692,2.9,freshwater,Finfish,15.190255,EPA_g,-0.601198396303644,1
Anabas testudineus, Miscellaneous freshwater fishes,0.304860446034431,25,2.7,0.02692,2.9,freshwater,Finfish,14.761942,EPA_g,-0.617547379189545,1
Anabas testudineus, Miscellaneous freshwater fishes,0.304860446034431,25,2.7,0.02692,2.9,freshwater,Finfish,24.4333,EPA_g,NA,1
Anadara granosa," Clams, cockles, arkshells",NA,9,NA,NA,NA,marine,Molluscs,3.144341,EPA_g,NA,1
Anarhichas lupus,Miscellaneous demersal fishes,35.2649545901455,150,3.2,0.00347,3.22,marine,Finfish,63.968654,EPA_g,-0.00884214393711288,1
Anarhichas lupus,Miscellaneous demersal fishes,35.2649545901455,150,3.2,0.00347,3.22,marine,Finfish,63.968654,EPA_g,0.0339799463296757,1
Anarhichas lupus,Miscellaneous demersal fishes,35.2649545901455,150,3.2,0.00347,3.22,marine,Finfish,63.968654,EPA_g,-0.149210837159768,1
Anarhichas lupus,Miscellaneous demersal fishes,35.2649545901455,150,3.2,0.00347,3.22,marine,Finfish,63.968654,EPA_g,NA,1
Anchoa hepsetus,"Herrings, sardines, anchovies",0.0292866361782307,12,3.33,0.002,3.859999895,marine,Finfish,19.173773,EPA_g,NA,1
Anguilla anguilla,River eels,0.228682834415693,50,3.5,0.00087,3.19,freshwater,Finfish,39.019184,EPA_g,NA,1
Anguilla bicolor,River eels,2.96359014721014,120,3.6,0.00076,3.17,freshwater,Finfish,12.265754,EPA_g,NA,1
Anguilla japonica,River eels,5.90511762089249,150,3.6,0.00071,3.18,freshwater,Finfish,31.596553,EPA_g,NA,1
Anguilla rostrata,River eels,8.28643554968322,152,3.7,0.00166,3.069999933,freshwater,Finfish,35.131275,EPA_g,-0.318249688751,1
Anoplopoma fimbria,Miscellaneous demersal fishes,10.3723719088217,98,3.83,0.0058,3.140000105,marine,Finfish,45.9053,EPA_g,0.652891473161478,1
Aphanopus carbo,Miscellaneous demersal fishes,1.6809651826542,110,4.5,0.000201,3.391000032,marine,Finfish,38.444217,EPA_g,-0.457047544544776,1
Aphanopus carbo,Miscellaneous demersal fishes,1.6809651826542,110,4.5,0.000201,3.391000032,marine,Finfish,38.444217,EPA_g,NA,1
Aphanopus carbo,Miscellaneous demersal fishes,1.6809651826542,110,4.5,0.000201,3.391000032,marine,Finfish,38.444217,EPA_g,-0.476974642361173,1
Arctica islandica," Clams, cockles, arkshells",0.0126719453545065,11,2,0.023009,2.632,marine,Molluscs,63.968654,EPA_g,NA,1
Ariomma bondi,Miscellaneous demersal fishes,0.276896062828729,30,3.5,0.01175,2.96,marine,Finfish,25.304304,EPA_g,0.243849956659895,1
Ariomma bondi,Miscellaneous demersal fishes,0.276896062828729,30,3.5,0.01175,2.96,marine,Finfish,25.304304,EPA_g,-0.0163339310322194,1
Aristaeomorpha foliacea,"Shrimps, prawns",NA,17.5,NA,NA,NA,marine,Crustacean,43.863529,EPA_g,-0.486261569357952,1
Aristaeomorpha foliacea,"Shrimps, prawns",NA,17.5,NA,NA,NA,marine,Crustacean,43.863529,EPA_g,-0.496722015295315,1
Aristaeomorpha foliacea,"Shrimps, prawns",NA,17.5,NA,NA,NA,marine,Crustacean,33.886917,EPA_g,-0.546160947679796,1
Aristaeomorpha foliacea,"Shrimps, prawns",NA,17.5,NA,NA,NA,marine,Crustacean,33.886917,EPA_g,-0.522733651108834,1
Aristaeomorpha foliacea,"Shrimps, prawns",NA,17.5,NA,NA,NA,marine,Crustacean,32.10119,EPA_g,-0.505970794338367,1
Aristaeomorpha foliacea,"Shrimps, prawns",NA,17.5,NA,NA,NA,marine,Crustacean,36.5626,EPA_g,-0.494520518673029,1
Aristaeomorpha foliacea,"Shrimps, prawns",NA,17.5,NA,NA,NA,marine,Crustacean,32.10119,EPA_g,-0.524021804962664,1
Aristaeomorpha foliacea,"Shrimps, prawns",NA,17.5,NA,NA,NA,marine,Crustacean,36.5626,EPA_g,-0.522374157255387,1
Aristaeomorpha foliacea,"Shrimps, prawns",NA,17.5,NA,NA,NA,marine,Crustacean,35.240117,EPA_g,-0.508712384126961,1
Aristaeomorpha foliacea,"Shrimps, prawns",NA,17.5,NA,NA,NA,marine,Crustacean,35.240117,EPA_g,-0.552199390692093,1
Aristeus antennatus,"Shrimps, prawns",5.89729683190815e-05,6,3.29,8e-04,2.4,marine,Crustacean,37.017954,EPA_g,-0.608380627615905,1
Aristeus antennatus,"Shrimps, prawns",5.89729683190815e-05,6,3.29,8e-04,2.4,marine,Crustacean,37.017954,EPA_g,-0.55755025936592,1
Aristeus antennatus,"Shrimps, prawns",5.89729683190815e-05,6,3.29,8e-04,2.4,marine,Crustacean,39.019184,EPA_g,-0.263535316517695,1
Aristeus antennatus,"Shrimps, prawns",5.89729683190815e-05,6,3.29,8e-04,2.4,marine,Crustacean,39.019184,EPA_g,NA,1
Aristeus antennatus,"Shrimps, prawns",5.89729683190815e-05,6,3.29,8e-04,2.4,marine,Crustacean,39.019184,EPA_g,NA,1
Aristeus antennatus,"Shrimps, prawns",5.89729683190815e-05,6,3.29,8e-04,2.4,marine,Crustacean,39.019184,EPA_g,NA,1
Arius spp, Miscellaneous coastal fishes,3.45304877899306,70,3.7,0.01096,2.98,marine,Finfish,16.041655,EPA_g,-0.497091763500958,1
Arius spp, Miscellaneous coastal fishes,3.45304877899306,70,3.7,0.01096,2.98,marine,Finfish,16.041655,EPA_g,-0.513632904349669,1
Arius spp, Miscellaneous coastal fishes,3.45304877899306,70,3.7,0.01096,2.98,marine,Finfish,16.041655,EPA_g,-0.494871003686783,1
Arius spp, Miscellaneous coastal fishes,3.45304877899306,70,3.7,0.01096,2.98,marine,Finfish,16.041655,EPA_g,-0.511089854397681,1
Arius spp, Miscellaneous coastal fishes,3.45304877899306,70,3.7,0.01096,2.98,marine,Finfish,16.041655,EPA_g,-0.502652701268716,1
Arnoglossus laterna,"Flounders, halibuts, soles",0.129213872582273,25,3.6,0.00562,3.12,marine,Finfish,39.019184,EPA_g,NA,1
Arripis trutta, Miscellaneous coastal fishes,0.612965431755725,75,4.07,0.0033,2.809999943,marine,Finfish,40.900557,EPA_g,NA,1
Aspitrigla cuculus,Miscellaneous demersal fishes,1.28510543068294,50,3.9,0.00813,3.06,marine,Finfish,37.370157,EPA_g,-0.563260133240796,1
Aspius aspius,"Carps, barbels and other cyprinids",NA,120,4.5,NA,NA,freshwater,Finfish,41.53,EPA_g,NA,1
Aspius aspius,"Carps, barbels and other cyprinids",NA,120,4.5,NA,NA,freshwater,Finfish,41.53,EPA_g,NA,1
Atheresthes stomias,"Flounders, halibuts, soles",2.68945355778023,69,4.26,0.01981,2.791300058,marine,Finfish,57.79,EPA_g,0.813559970039106,1
Atherina boyeri, Miscellaneous pelagic fishes,0.0642798630603476,20,3.12,0.0075,3.023000002,marine,Finfish,37.266667,EPA_g,0.639643629028791,1
