species,taxon,max_size,max_length,TL,CA_mg,EPA_g,DHA_g,FE_mg,ZN_mg,HG_mcg,FAT,PROTCNT_g,lwA,lwB,Habitat,Subgroup,Abs_lat,autoctr,StockCode,EcologyRefNo,HabitatsRef,Neritic,SupraLittoralZone,LittoralZone,TidePools,Intertidal,SubLittoral,Oceanic,Epipelagic,Estuaries,Mangroves,MarshesSwamps,Stream,Lakes,Cave,Cave2,Herbivory2,HerbivoryRef,FeedingType,FeedingTypeRef,DietTroph,DietSeTroph,DietTLu,DietseTLu,DietRemark,DietRef,FoodTroph,FoodSeTroph,FoodRemark,FoodRef,AddRems,AssociationRef,Parasitism,Solitary,Symbiosis,Symphorism,Commensalism,Mutualism,Epiphytic,Schooling,SchoolingFrequency,SchoolingLifestage,Shoaling,ShoalingFrequency,ShoalingLifestage,AssociationsWith,AssociationsRemarks,OutsideHost,OHRemarks,InsideHost,IHRemarks,SubstrateRef,Benthic,Sessile,Mobile,Demersal,Endofauna,Pelagic,Megabenthos,Macrobenthos,Meiobenthos,SoftBottom,Sand,Coarse,Fine,Level,Sloping,Silt,Mud,Ooze,Detritus,Organic,HardBottom,Rocky,Rubble,SpecialHabitatRef,Macrophyte,BedsBivalve,BedsRock,SeaGrassBeds,BedsOthers,CoralReefs,DropOffs,ReefFlats,Lagoons,Burrows,Tunnels,Crevices,Vents,Seamounts,DeepWaterCorals,Vegetation,Leaves,Stems,Roots,Driftwood,OInverterbrates,OIRemarks,Verterbrates,VRemarks,Pilings,BoatHulls,Corals,SoftCorals,OnPolyp,BetweenPolyps,HardCorals,OnExoskeleton,InterstitialSpaces,Entered,Dateentered,Modified,Datemodified,Expert,Datechecked,TS,Marine,saltmarshes,caves,mesopelagic,bathypelagic,abyssopelagic,hadopelagic,BrackishWater,FreshWater,IsoTroph,IsoseTroph,IsoRemark,IsoRef,EcoTroph,EcoseTroph,EcoRemark,EcoRef,ShoalingRef,E_Append,E_DateAppend,SpecCode
Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,marine,Crustacean,36.783922,189,295,8,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Prefers bottom sandy mud (Ref. 8).,8,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,8,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,4,2006-01-05T00:00:00.000Z,4,2008-05-28T00:00:00.000Z,NA,NA,2015-05-11T10:15:26.000Z,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25244
Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,59.1,NA,NA,1.63,NA,NA,NA,251,NA,NA,marine,Crustacean,36.56945,189,295,8,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Prefers bottom sandy mud (Ref. 8).,8,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,8,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,4,2006-01-05T00:00:00.000Z,4,2008-05-28T00:00:00.000Z,NA,NA,2015-05-11T10:15:26.000Z,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25244
Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,marine,Crustacean,36.783922,189,295,8,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Prefers bottom sandy mud (Ref. 8).,8,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,8,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,4,2006-01-05T00:00:00.000Z,4,2008-05-28T00:00:00.000Z,NA,NA,2015-05-11T10:15:26.000Z,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25244
Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,marine,Crustacean,36.783922,189,295,8,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Prefers bottom sandy mud (Ref. 8).,8,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,8,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,4,2006-01-05T00:00:00.000Z,4,2008-05-28T00:00:00.000Z,NA,NA,2015-05-11T10:15:26.000Z,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25244
Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,marine,Crustacean,36.783922,189,295,8,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Prefers bottom sandy mud (Ref. 8).,8,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,8,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,4,2006-01-05T00:00:00.000Z,4,2008-05-28T00:00:00.000Z,NA,NA,2015-05-11T10:15:26.000Z,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25244
Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,60.4,NA,NA,1.55,NA,NA,NA,227,NA,NA,marine,Crustacean,36.56945,189,295,8,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Prefers bottom sandy mud (Ref. 8).,8,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,8,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,4,2006-01-05T00:00:00.000Z,4,2008-05-28T00:00:00.000Z,NA,NA,2015-05-11T10:15:26.000Z,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25244
Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,62.4,NA,NA,1.66,NA,NA,NA,221,NA,NA,marine,Crustacean,36.56945,189,295,8,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Prefers bottom sandy mud (Ref. 8).,8,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,8,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,4,2006-01-05T00:00:00.000Z,4,2008-05-28T00:00:00.000Z,NA,NA,2015-05-11T10:15:26.000Z,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25244
Metapenaeus monoceros,"Shrimps, prawns",NA,18,2.7,59.9,NA,NA,1.41,NA,NA,NA,237,NA,NA,marine,Crustacean,36.56945,189,295,8,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Prefers bottom sandy mud (Ref. 8).,8,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,8,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,4,2006-01-05T00:00:00.000Z,4,2008-05-28T00:00:00.000Z,NA,NA,2015-05-11T10:15:26.000Z,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25244
Mytilus edulis,NA,0.00018578008120109,11,NA,26,NA,NA,4,1.6,1,NA,1,2e-04,2.85,marine,Molluscs,52.372895,9632,30026,1667,NA,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,mainly plants/detritus (troph. 2-2.19),95805,filtering plankton,7726,NA,NA,NA,NA,NA,NA,2,0,Trophic level and s.e. inferred from exclusive plant/detritus food items.,95805,"Inhabits intertidal areas (Ref. 2789).  Found in quiet, sheltered areas forming dense aggregates on hard surfaces; attached by strong byssal threads (Ref. 95344).  In the Vainameri, north-eastern Baltic Sea, most abundant in silty substrate (Ref. 95753).  It is infaunal on sand and eelgrass beds and epifaunal on eelgrass beds (Ref. 95819).  Semi-mobile suspension feeder (Refs. 95752, 96470).   Feeds on phytoplankton such as green algae, dinoflagellates and diatoms (Ref. 95805).",95344,0,0,0,1,1,0,0,0,NA,NA,0,NA,NA,<i>Zostera</i> (Ref. 95819).,Forms dense masses on hard surfaces (Ref. 95344).,0,NA,0,NA,7726,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,7726,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,1,0,0,0,0,0,0,0,0,41,2006-11-20T00:00:00.000Z,247,2014-07-01T00:00:00.000Z,NA,NA,2015-05-11T10:15:35.000Z,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47622
Mytilus galloprovincialis,Mussels,NA,7,2,NA,0.195078,0.1170468,NA,NA,NA,NA,NA,NA,NA,marine,Molluscs,39.019184,614,704,310,NA,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Habitat:  Found in warmer waters (Ref. 95344).  Occurs in quiet waters and lives lower in the intertidal zone attached to rock substrates (Ref. 310).  Behavior:  smaller individuals moving to the outer edge of the colony (Ref. 310).,310,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,5,2006-02-01T00:00:00.000Z,286,2014-03-18T00:00:00.000Z,NA,NA,2015-05-11T10:15:26.000Z,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47624
Mytilus galloprovincialis,Mussels,NA,7,2,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,marine,Molluscs,39.019184,614,704,310,NA,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Habitat:  Found in warmer waters (Ref. 95344).  Occurs in quiet waters and lives lower in the intertidal zone attached to rock substrates (Ref. 310).  Behavior:  smaller individuals moving to the outer edge of the colony (Ref. 310).,310,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,5,2006-02-01T00:00:00.000Z,286,2014-03-18T00:00:00.000Z,NA,NA,2015-05-11T10:15:26.000Z,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47624
Mytilus galloprovincialis,Mussels,NA,7,2,NA,0.323660524,0.225269224,NA,NA,NA,2.27,289,NA,NA,marine,Molluscs,39.019184,614,704,310,NA,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Habitat:  Found in warmer waters (Ref. 95344).  Occurs in quiet waters and lives lower in the intertidal zone attached to rock substrates (Ref. 310).  Behavior:  smaller individuals moving to the outer edge of the colony (Ref. 310).,310,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,5,2006-02-01T00:00:00.000Z,286,2014-03-18T00:00:00.000Z,NA,NA,2015-05-11T10:15:26.000Z,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47624
Mytilus galloprovincialis,Mussels,NA,7,2,NA,NA,NA,NA,NA,NA,NA,287,NA,NA,marine,Molluscs,39.019184,614,704,310,NA,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Habitat:  Found in warmer waters (Ref. 95344).  Occurs in quiet waters and lives lower in the intertidal zone attached to rock substrates (Ref. 310).  Behavior:  smaller individuals moving to the outer edge of the colony (Ref. 310).,310,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,5,2006-02-01T00:00:00.000Z,286,2014-03-18T00:00:00.000Z,NA,NA,2015-05-11T10:15:26.000Z,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47624
Mytilus galloprovincialis,Mussels,NA,7,2,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,marine,Molluscs,39.019184,614,704,310,NA,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Habitat:  Found in warmer waters (Ref. 95344).  Occurs in quiet waters and lives lower in the intertidal zone attached to rock substrates (Ref. 310).  Behavior:  smaller individuals moving to the outer edge of the colony (Ref. 310).,310,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,5,2006-02-01T00:00:00.000Z,286,2014-03-18T00:00:00.000Z,NA,NA,2015-05-11T10:15:26.000Z,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47624
Nephrops norvegicus,"Lobsters, spiny-rock lobsters",0.000147576165796622,8,2.88,NA,NA,NA,NA,NA,NA,NA,68,0.02302,0.8935,marine,Crustacean,39.019184,157,253,4,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,plants/detritus+animals (troph. 2.2-2.79),4,browsing on substrate,NA,NA,NA,NA,NA,"detritus, crustaceans and worms.",4,2.87,0.32,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,"Epibenthic (Ref. 87524).  Inhabits muddy bottoms in which it digs burrows.  Nocturnal and feeds on detritus, crustaceans and worms.  Ovigerous females are found practically throughout the year, the eggs laid around July are carried for about 9 months.",4,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,87524,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,5,2006-01-03T00:00:00.000Z,4,2014-06-18T00:00:00.000Z,NA,NA,2015-05-11T10:15:26.000Z,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26023
Nephrops norvegicus,"Lobsters, spiny-rock lobsters",0.000147576165796622,8,2.88,NA,NA,NA,NA,NA,NA,NA,68,0.02302,0.8935,marine,Crustacean,39.019184,157,253,4,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,plants/detritus+animals (troph. 2.2-2.79),4,browsing on substrate,NA,NA,NA,NA,NA,"detritus, crustaceans and worms.",4,2.87,0.32,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,"Epibenthic (Ref. 87524).  Inhabits muddy bottoms in which it digs burrows.  Nocturnal and feeds on detritus, crustaceans and worms.  Ovigerous females are found practically throughout the year, the eggs laid around July are carried for about 9 months.",4,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,87524,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,5,2006-01-03T00:00:00.000Z,4,2014-06-18T00:00:00.000Z,NA,NA,2015-05-11T10:15:26.000Z,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26023
Nephrops norvegicus,"Lobsters, spiny-rock lobsters",0.000147576165796622,8,2.88,NA,0.01654668,0.03309336,NA,NA,NA,NA,NA,0.02302,0.8935,marine,Crustacean,39.019184,157,253,4,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,plants/detritus+animals (troph. 2.2-2.79),4,browsing on substrate,NA,NA,NA,NA,NA,"detritus, crustaceans and worms.",4,2.87,0.32,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,"Epibenthic (Ref. 87524).  Inhabits muddy bottoms in which it digs burrows.  Nocturnal and feeds on detritus, crustaceans and worms.  Ovigerous females are found practically throughout the year, the eggs laid around July are carried for about 9 months.",4,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,87524,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,5,2006-01-03T00:00:00.000Z,4,2014-06-18T00:00:00.000Z,NA,NA,2015-05-11T10:15:26.000Z,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26023
Nephrops norvegicus,"Lobsters, spiny-rock lobsters",0.000147576165796622,8,2.88,NA,0.032009918,0.035551025,NA,NA,NA,0.5,NA,0.02302,0.8935,marine,Crustacean,63.968654,157,253,4,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,plants/detritus+animals (troph. 2.2-2.79),4,browsing on substrate,NA,NA,NA,NA,NA,"detritus, crustaceans and worms.",4,2.87,0.32,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,"Epibenthic (Ref. 87524).  Inhabits muddy bottoms in which it digs burrows.  Nocturnal and feeds on detritus, crustaceans and worms.  Ovigerous females are found practically throughout the year, the eggs laid around July are carried for about 9 months.",4,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,87524,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,5,2006-01-03T00:00:00.000Z,4,2014-06-18T00:00:00.000Z,NA,NA,2015-05-11T10:15:26.000Z,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26023
Nephrops norvegicus,"Lobsters, spiny-rock lobsters",0.000147576165796622,8,2.88,72,NA,NA,2.66,1.05,62,NA,85,0.02302,0.8935,marine,Crustacean,63.968654,157,253,4,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,plants/detritus+animals (troph. 2.2-2.79),4,browsing on substrate,NA,NA,NA,NA,NA,"detritus, crustaceans and worms.",4,2.87,0.32,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,"Epibenthic (Ref. 87524).  Inhabits muddy bottoms in which it digs burrows.  Nocturnal and feeds on detritus, crustaceans and worms.  Ovigerous females are found practically throughout the year, the eggs laid around July are carried for about 9 months.",4,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,87524,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,5,2006-01-03T00:00:00.000Z,4,2014-06-18T00:00:00.000Z,NA,NA,2015-05-11T10:15:26.000Z,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26023
Nephrops norvegicus,"Lobsters, spiny-rock lobsters",0.000147576165796622,8,2.88,NA,0.073998792,0.086094436,NA,NA,NA,0.78,NA,0.02302,0.8935,marine,Crustacean,63.968654,157,253,4,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,plants/detritus+animals (troph. 2.2-2.79),4,browsing on substrate,NA,NA,NA,NA,NA,"detritus, crustaceans and worms.",4,2.87,0.32,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,"Epibenthic (Ref. 87524).  Inhabits muddy bottoms in which it digs burrows.  Nocturnal and feeds on detritus, crustaceans and worms.  Ovigerous females are found practically throughout the year, the eggs laid around July are carried for about 9 months.",4,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,87524,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,5,2006-01-03T00:00:00.000Z,4,2014-06-18T00:00:00.000Z,NA,NA,2015-05-11T10:15:26.000Z,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26023
Nephrops norvegicus,"Lobsters, spiny-rock lobsters",0.000147576165796622,8,2.88,90,NA,NA,2,1.67,NA,NA,NA,0.02302,0.8935,marine,Crustacean,37.017954,157,253,4,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,plants/detritus+animals (troph. 2.2-2.79),4,browsing on substrate,NA,NA,NA,NA,NA,"detritus, crustaceans and worms.",4,2.87,0.32,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,"Epibenthic (Ref. 87524).  Inhabits muddy bottoms in which it digs burrows.  Nocturnal and feeds on detritus, crustaceans and worms.  Ovigerous females are found practically throughout the year, the eggs laid around July are carried for about 9 months.",4,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,87524,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,5,2006-01-03T00:00:00.000Z,4,2014-06-18T00:00:00.000Z,NA,NA,2015-05-11T10:15:26.000Z,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26023
Nephrops norvegicus,"Lobsters, spiny-rock lobsters",0.000147576165796622,8,2.88,NA,0.065331,0.0787815,NA,NA,NA,0.7,NA,0.02302,0.8935,marine,Crustacean,37.37083333,157,253,4,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,plants/detritus+animals (troph. 2.2-2.79),4,browsing on substrate,NA,NA,NA,NA,NA,"detritus, crustaceans and worms.",4,2.87,0.32,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,"Epibenthic (Ref. 87524).  Inhabits muddy bottoms in which it digs burrows.  Nocturnal and feeds on detritus, crustaceans and worms.  Ovigerous females are found practically throughout the year, the eggs laid around July are carried for about 9 months.",4,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,87524,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,5,2006-01-03T00:00:00.000Z,4,2014-06-18T00:00:00.000Z,NA,NA,2015-05-11T10:15:26.000Z,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26023
Nephrops norvegicus,"Lobsters, spiny-rock lobsters",0.000147576165796622,8,2.88,110,NA,NA,1.99,1.81,NA,NA,NA,0.02302,0.8935,marine,Crustacean,37.017954,157,253,4,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,plants/detritus+animals (troph. 2.2-2.79),4,browsing on substrate,NA,NA,NA,NA,NA,"detritus, crustaceans and worms.",4,2.87,0.32,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,"Epibenthic (Ref. 87524).  Inhabits muddy bottoms in which it digs burrows.  Nocturnal and feeds on detritus, crustaceans and worms.  Ovigerous females are found practically throughout the year, the eggs laid around July are carried for about 9 months.",4,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,87524,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,5,2006-01-03T00:00:00.000Z,4,2014-06-18T00:00:00.000Z,NA,NA,2015-05-11T10:15:26.000Z,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26023
