Food.Item.ID,species,taxon,max_size,max_length,TL,CA_mg,EPA_g,DHA_g,FE_mg,ZN_mg,HG_mcg,FAT,PROTEIN,lwA,lwB,Habitat,Subgroup,Abs_lat,Latitude,max_length_study
900542,Nemipterus japonicus,Miscellaneous coastal fishes,0.121861881449085,32,3.82,NA,NA,NA,NA,NA,NA,2.7,18.17,0.00474,2.930000067,marine,Finfish,3.144341,3.144341,59
900485,Nephrops norvegicus,"Lobsters, spiny-rock lobsters",0.000147576165796622,8,2.88,NA,NA,NA,NA,NA,NA,0.2,17,0.02302,0.8935,marine,Crustacean,39.019184,39.019184,NA
900484,Nephrops norvegicus,"Lobsters, spiny-rock lobsters",0.000147576165796622,8,2.88,NA,NA,NA,NA,NA,NA,0.5,17,0.02302,0.8935,marine,Crustacean,39.019184,39.019184,NA
901257,Nephrops norvegicus,"Lobsters, spiny-rock lobsters",0.000147576165796622,8,2.88,72,NA,NA,2.66,1.05,6.6,NA,17.6,0.02302,0.8935,marine,Crustacean,63.968654,63.968654,NA
900483,Nephrops norvegicus,"Lobsters, spiny-rock lobsters",0.000147576165796622,8,2.88,NA,NA,NA,NA,NA,NA,0.2,19,0.02302,0.8935,marine,Crustacean,39.019184,39.019184,NA
900445,Nephrops norvegicus,"Lobsters, spiny-rock lobsters",0.000147576165796622,8,2.88,NA,0.01654668,0.03309336,NA,NA,NA,NA,NA,0.02302,0.8935,marine,Crustacean,39.019184,39.019184,NA
901266,Nephrops norvegicus,"Lobsters, spiny-rock lobsters",0.000147576165796622,8,2.88,NA,0.032009918,0.035551025,NA,NA,NA,0.5,NA,0.02302,0.8935,marine,Crustacean,63.968654,63.968654,NA
901267,Nephrops norvegicus,"Lobsters, spiny-rock lobsters",0.000147576165796622,8,2.88,NA,0.073998792,0.086094436,NA,NA,NA,0.78,NA,0.02302,0.8935,marine,Crustacean,63.968654,63.968654,NA
901011,Nephrops norvegicus,"Lobsters, spiny-rock lobsters",0.000147576165796622,8,2.88,90,NA,NA,2,1.67,NA,NA,NA,0.02302,0.8935,marine,Crustacean,37.017954,37.017954,NA
901226,Nephrops norvegicus,"Lobsters, spiny-rock lobsters",0.000147576165796622,8,2.88,NA,0.065331,0.0787815,NA,NA,NA,0.7,NA,0.02302,0.8935,marine,Crustacean,37.37083333,37.37083333,17.5
901010,Nephrops norvegicus,"Lobsters, spiny-rock lobsters",0.000147576165796622,8,2.88,110,NA,NA,1.99,1.81,NA,NA,NA,0.02302,0.8935,marine,Crustacean,37.017954,37.017954,NA
901195,Nephrops norvegicus,"Lobsters, spiny-rock lobsters",0.000147576165796622,8,2.88,NA,0.006342894,0.009054711,NA,NA,NA,NA,NA,0.02302,0.8935,marine,Crustacean,37.017954,37.017954,2.8
901196,Nephrops norvegicus,"Lobsters, spiny-rock lobsters",0.000147576165796622,8,2.88,NA,0.01424853,0.020131794,NA,NA,NA,NA,NA,0.02302,0.8935,marine,Crustacean,37.017954,37.017954,2.8
901265,Nephrops norvegicus,"Lobsters, spiny-rock lobsters",0.000147576165796622,8,2.88,NA,0.05204254,0.049944343,NA,NA,NA,0.6,NA,0.02302,0.8935,marine,Crustacean,63.968654,63.968654,NA
900181,Notopterus notopterus,Miscellaneous freshwater fishes,1.55718911084939,60,3.5,NA,NA,NA,NA,NA,NA,NA,NA,0.00692,3.01,freshwater,Finfish,22.816667,22.816667,NA
900020,Notopterus spp,Miscellaneous freshwater fishes,NA,122,3.7,NA,NA,NA,NA,NA,NA,NA,16.7,NA,NA,freshwater,Finfish,15.484682,15.484682,NA
900088,Notothenia gibberifrons,Miscellaneous coastal fishes,1.6946374763299,55,3.2,NA,NA,NA,NA,NA,NA,0.8,18.5,0.00457,3.2,marine,Finfish,82.862752,-82.862752,37.7
900087,Notothenia neglecta,Miscellaneous coastal fishes,1.15886563096846,45,3.1,NA,NA,NA,NA,NA,NA,1.9,19.1,0.00617,3.19,marine,Finfish,82.862752,-82.862752,31.7
900891,Notothenia neglecta,Miscellaneous coastal fishes,1.15886563096846,45,3.1,NA,0.51678,0.79431,NA,NA,NA,3.19,NA,0.00617,3.19,marine,Finfish,62,-62,NA
900432,Oblada melanura,Miscellaneous coastal fishes,0.54400184857069,34,3,NA,NA,NA,NA,NA,NA,NA,19,0.01202,3.04,marine,Finfish,39.019184,39.019184,NA
900494,Octopus vulgaris,"Squids, cuttlefishes, octopuses",NA,130,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,marine,Molluscs,39.019184,39.019184,NA
900493,Octopus vulgaris,"Squids, cuttlefishes, octopuses",NA,130,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,marine,Molluscs,39.019184,39.019184,NA
900492,Octopus vulgaris,"Squids, cuttlefishes, octopuses",NA,130,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,marine,Molluscs,39.019184,39.019184,NA
900451,Octopus vulgaris,"Squids, cuttlefishes, octopuses",NA,130,NA,NA,0.0376029,0.04387005,NA,NA,NA,NA,NA,NA,NA,marine,Molluscs,39.019184,39.019184,NA
901220,Octopus vulgaris,"Squids, cuttlefishes, octopuses",NA,32,3.55,NA,0.038287273,0.066715065,NA,NA,NA,0.54,NA,NA,NA,marine,Molluscs,34.553128,34.553128,NA
901221,Octopus vulgaris,"Squids, cuttlefishes, octopuses",NA,32,3.55,NA,0.073702872,0.176151672,NA,NA,NA,0.94,NA,NA,NA,marine,Molluscs,34.553128,34.553128,NA
901222,Octopus vulgaris,"Squids, cuttlefishes, octopuses",NA,32,3.55,NA,0.10157948,0.163680752,NA,NA,NA,0.98,NA,NA,NA,marine,Molluscs,34.553128,34.553128,NA
900201,Odax pullus,Miscellaneous coastal fishes,0.594909450135626,40,2.1,NA,NA,NA,NA,NA,NA,0.9,17.9,0.00692,3.08,marine,Finfish,40.900557,-40.900557,43
900504,Oncorhynchus gorbusha,"Salmons, trouts, smelts",2.76205146640009,62,4.19,NA,0.166696,0.328416,NA,NA,NA,NA,NA,0.00336,3.299999952,marine,Finfish,61.01371,61.01371,NA
900302,Oncorhynchus gorbusha,"Salmons, trouts, smelts",7.12603173803049,76,4.2,NA,0.289409995,0.68509049,NA,NA,NA,3.95,NA,0.01148,3.08,marine,Finfish,53.726668,53.726668,49.5
900779,Oncorhynchus kisutch,"Salmons, trouts, smelts",11.1930519201145,88,4.25,NA,NA,NA,NA,NA,NA,NA,20.5,0.01148,3.08,marine,Finfish,48.368122,48.368122,NA
900778,Oncorhynchus kisutch,"Salmons, trouts, smelts",11.1930519201145,88,4.25,NA,NA,NA,NA,NA,NA,NA,22.1,0.01148,3.08,marine,Finfish,48.368122,48.368122,NA
902296,Oncorhynchus kisutch,NA,11.1930519201145,88,4.25,8,NA,NA,0.4,0.4,NA,1,NA,0.01148,3.08,marine,Finfish,52.372895,52.372895,NA
902291,Oncorhynchus kisutch,NA,11.1930519201145,88,4.25,66,NA,NA,0.6,0.7,NA,8,NA,0.01148,3.08,marine,Finfish,52.372895,52.372895,NA
902297,Oncorhynchus kisutch,NA,7.12603173803049,76,NA,29,NA,NA,0.8,0.67,NA,6.7,NA,0.01148,3.08,marine,Finfish,52.372895,52.372895,NA
900922,Oncorhynchus mykiss,"Salmons, trouts, smelts",19.0512092482775,120,4.4,NA,NA,NA,NA,NA,NA,NA,18.29,0.00955,3.03,freshwater,Finfish,42.740759,42.740759,NA
900783,Oncorhynchus mykiss,"Salmons, trouts, smelts",19.0512092482775,120,4.4,NA,NA,NA,NA,NA,NA,NA,19.5,0.00955,3.03,freshwater,Finfish,46.207215,46.207215,NA
900782,Oncorhynchus mykiss,"Salmons, trouts, smelts",19.0512092482775,120,4.4,NA,NA,NA,NA,NA,NA,NA,20.6,0.00955,3.03,freshwater,Finfish,46.207215,46.207215,NA
900987,Oncorhynchus tshawytscha,"Salmons, trouts, smelts",29.8483843684906,121,4.4,NA,NA,NA,NA,NA,NA,9.42,20.17,0.01148,3.08,marine,Finfish,45.867615,45.867615,86
900194,Oncorhynchus tshawytscha,"Salmons, trouts, smelts",29.8483843684906,121,4.4,NA,0.44,0.55,NA,NA,NA,7,NA,0.01148,3.08,marine,Finfish,45.9053,45.9053,NA
902287,Oncorhynchus keta,NA,21.8715260559634,100,NA,44,NA,NA,0.7,0.58,NA,3.7,NA,0.0138,3.1,marine,Finfish,52.372895,52.372895,NA
902289,Oncorhynchus mykiss,NA,19.0512092482775,120,NA,43,NA,NA,1.5,0.66,NA,6.6,NA,0.00955,3.03,freshwater,Finfish,52.372895,52.372895,NA
902295,Oncorhynchus nerka,NA,9.69889123556942,84,NA,52,NA,NA,0.8,0.9,NA,5,NA,0.01148,3.08,marine,Finfish,52.372895,52.372895,NA
902293,Oncorhynchus tshawytscha,NA,57.8499470732865,150,NA,26,NA,NA,0.3,0.44,NA,10.4,NA,0.01148,3.08,marine,Finfish,52.372895,52.372895,NA
900978,Ophiodon elongatus,Miscellaneous coastal fishes,NA,125,4.32,NA,NA,NA,NA,NA,NA,0.98,18.35,NA,NA,marine,Finfish,46.25,46.25,67
900877,Opisthonema oglinum,"Herrings, sardines, anchovies",0.483957388160377,31,3.23,NA,0.9044,2.527,NA,NA,NA,13.3,NA,0.0174,2.980000019,marine,Finfish,23.372169,-23.372169,NA
901223,Orconectes limosus,Freshwater crustaceans,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,NA,NA,NA,freshwater,Crustacean,53.116156,53.116156,NA
901224,Orconectes limosus,Freshwater crustaceans,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,NA,NA,NA,freshwater,Crustacean,52.585556,52.585556,NA
902207,Tilapia spp,Tilapias and other cichlids,3.65822658200202,60,2,621.6,0.039166696,0.133166766,0.83,1.3209,NA,NA,17.53,0.01995,2.96,freshwater,Finfish,4.565474,4.565474,NA
902219,Tilapia spp,Tilapias and other cichlids,3.65822658200202,60,2,NA,NA,NA,NA,NA,NA,NA,NA,0.01995,2.96,freshwater,Finfish,4.565474,4.565474,NA
900590,Oreochromis macrochir,Tilapias and other cichlids,1.23156343,43,2.2,NA,0.013985924,0.0574764,NA,NA,NA,1.18,NA,0.01549,3,freshwater,Finfish,19.065134,-19.065134,NA
900589,Oreochromis macrochir,Tilapias and other cichlids,1.23156343,43,2.2,NA,0.018878146,0.12090498,NA,NA,NA,1.29,NA,0.01549,3,freshwater,Finfish,19.065134,-19.065134,NA
900588,Oreochromis macrochir,Tilapias and other cichlids,1.23156343,43,2.2,NA,0.039845871,0.112158748,NA,NA,NA,1.37,NA,0.01549,3,freshwater,Finfish,19.065134,-19.065134,NA
900199,Oreochromis niloticus,Tilapias and other cichlids,3.65822658200202,60,2,883,NA,NA,3,7,NA,2.64,16.15,0.01995,2.96,freshwater,Finfish,11.066667,11.066667,NA
900004,Oreochromis niloticus,Tilapias and other cichlids,3.65822658200202,60,2,NA,NA,NA,NA,NA,NA,NA,19.8,0.01995,2.96,freshwater,Finfish,15.484682,15.484682,NA
900721,Oreochromis niloticus,Tilapias and other cichlids,3.65822658200202,60,2,NA,NA,NA,NA,NA,NA,NA,NA,0.01995,2.96,freshwater,Finfish,7.031297,7.031297,27
900746,Oreochromis niloticus,Tilapias and other cichlids,3.65822658200202,60,2,NA,NA,NA,NA,NA,NA,NA,NA,0.01995,2.96,freshwater,Finfish,6.255568,-6.255568,20
900586,Oreochromis niloticus,Tilapias and other cichlids,3.65822658200202,60,2,NA,0.012881055,0.076739861,NA,NA,NA,0.99,NA,0.01995,2.96,freshwater,Finfish,19.065134,-19.065134,NA
900587,Oreochromis niloticus,Tilapias and other cichlids,3.65822658200202,60,2,NA,0.01037568,0.04279968,NA,NA,NA,1.08,NA,0.01995,2.96,freshwater,Finfish,19.065134,-19.065134,NA
900719,Oreochromis niloticus,Tilapias and other cichlids,3.65822658200202,60,2,NA,NA,NA,NA,NA,NA,NA,NA,0.01995,2.96,freshwater,Finfish,7.031297,7.031297,16
900720,Oreochromis niloticus,Tilapias and other cichlids,3.65822658200202,60,2,NA,NA,NA,NA,NA,NA,NA,NA,0.01995,2.96,freshwater,Finfish,7.031297,7.031297,21
900722,Oreochromis niloticus,Tilapias and other cichlids,3.65822658200202,60,2,NA,NA,NA,NA,NA,NA,NA,NA,0.01995,2.96,freshwater,Finfish,7.031297,7.031297,20
900728,Oreochromis niloticus,Tilapias and other cichlids,3.65822658200202,60,2,NA,NA,NA,NA,NA,NA,NA,NA,0.01995,2.96,freshwater,Finfish,7.971943,7.971943,22
900729,Oreochromis niloticus,Tilapias and other cichlids,3.65822658200202,60,2,NA,NA,NA,NA,NA,NA,NA,NA,0.01995,2.96,freshwater,Finfish,7.971943,7.971943,35
900732,Oreochromis niloticus,Tilapias and other cichlids,3.65822658200202,60,2,NA,NA,NA,NA,NA,NA,NA,NA,0.01995,2.96,freshwater,Finfish,2.516667,-2.516667,17
900733,Oreochromis niloticus,Tilapias and other cichlids,3.65822658200202,60,2,NA,NA,NA,NA,NA,NA,NA,NA,0.01995,2.96,freshwater,Finfish,2.516667,-2.516667,31
900734,Oreochromis niloticus,Tilapias and other cichlids,3.65822658200202,60,2,NA,NA,NA,NA,NA,NA,NA,NA,0.01995,2.96,freshwater,Finfish,2.516667,-2.516667,44
900744,Oreochromis niloticus,Tilapias and other cichlids,3.65822658200202,60,2,NA,NA,NA,NA,NA,NA,NA,NA,0.01995,2.96,freshwater,Finfish,6.255568,-6.255568,12
900585,Oreochromis niloticus,Tilapias and other cichlids,3.65822658200202,60,2,NA,0.010859908,0.048743308,NA,NA,NA,0.83,NA,0.01995,2.96,freshwater,Finfish,19.065134,-19.065134,NA
900745,Oreochromis niloticus,Tilapias and other cichlids,3.65822658200202,60,2,NA,NA,NA,NA,NA,NA,NA,NA,0.01995,2.96,freshwater,Finfish,6.255568,-6.255568,15
900096,Oreochromis niloticus,Tilapias and other cichlids,3.65822658200202,60,2,NA,0.01365,0.06335,NA,NA,NA,NA,NA,0.01995,2.96,freshwater,Finfish,1.504705,1.504705,NA
900727,Oreochromis niloticus,Tilapias and other cichlids,3.65822658200202,60,2,NA,NA,NA,NA,NA,NA,NA,NA,0.01995,2.96,freshwater,Finfish,7.971943,7.971943,18
900143,Oreochromis niloticus,Tilapias and other cichlids,3.65822658200202,60,2,NA,0.17525383,0.64891283,NA,NA,NA,NA,NA,0.01995,2.96,freshwater,Finfish,0.033333,-0.033333,NA
900095,Oreochromis niloticus,Tilapias and other cichlids,3.65822658200202,60,2,NA,0.02035,0.0714,NA,NA,NA,NA,NA,0.01995,2.96,freshwater,Finfish,1.433393,1.433393,NA
900094,Oreochromis niloticus,Tilapias and other cichlids,3.65822658200202,60,2,NA,0.00874,0.05846,NA,NA,NA,NA,NA,0.01995,2.96,freshwater,Finfish,0.755775,-0.755775,NA
901087,Osteochilus hasselti,"Carps, barbels and other cyprinids",0.50223420803594,32,2.6,1103.31,NA,NA,1.11,1.8122,NA,NA,NA,0.01122,3.09,freshwater,Finfish,12.265754,12.265754,NA
900448,Ostrea edulis,Oysters,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,marine,Molluscs,39.019184,39.019184,NA
900324,Pagelius erythrinus,Miscellaneous coastal fishes,2.5570838559963,60,3.4,NA,0.074576297,0.30990909,NA,NA,NA,1.67,NA,0.01047,3.03,marine,Finfish,38.963745,38.963745,NA
900429,Pagellus bogaraveo,Miscellaneous coastal fishes,4.88655182735429,70,3.7,NA,NA,NA,NA,NA,NA,NA,21,0.01202,3.04,marine,Finfish,39.019184,39.019184,NA
900404,Pagellus bogaraveo,Miscellaneous coastal fishes,7.61192309174919,70,3.66,39,NA,0.229,0.15,0.263,NA,0.64,NA,0.0124,3.137000084,marine,Finfish,42.575055,42.575055,37
900403,Pagellus bogaraveo,Miscellaneous coastal fishes,7.61192309174919,70,3.66,64,0.018,0.22,0.14,0.256,NA,0.53,NA,0.0124,3.137000084,marine,Finfish,42.575055,42.575055,37
900405,Pagellus bogaraveo,Miscellaneous coastal fishes,7.61192309174919,70,3.66,69,0.018,0.203,0.19,0.356,NA,0.52,NA,0.0124,3.137000084,marine,Finfish,42.575055,42.575055,37
900597,Pagellus erythrinus,Miscellaneous coastal fishes,4.4496,60,3.52,NA,NA,NA,NA,NA,NA,NA,19.52,0.0206,3,marine,Finfish,34.208024,34.208024,20.2
900420,Pagrus auratus,Miscellaneous coastal fishes,35.855127417963,130,3.3,NA,NA,NA,NA,NA,NA,NA,20,0.0447,2.792999983,marine,Finfish,39.019184,39.019184,NA
900598,Pagrus caeruleocinctus,Miscellaneous coastal fishes,10.8867887551479,90,3.8,NA,NA,NA,NA,NA,NA,NA,18.17,0.02239,2.91,marine,Finfish,34.208024,34.208024,14.9
900351,Pagrus caeruleocinctus,Miscellaneous coastal fishes,10.8867887551479,90,3.8,NA,0.030405616,0.153564534,NA,NA,NA,1.02,NA,0.02239,2.91,marine,Finfish,37.370157,37.370157,NA
900899,Pagrus pagrus,Miscellaneous coastal fishes,6.55243766664437,75,3.65,NA,0.0364,0.0988,1.42,0.61,NA,0.81,21.5,0.0152,3.005000114,marine,Finfish,14.764504,14.764504,NA
900825,Pagrus pagrus,Miscellaneous coastal fishes,6.55243766664437,75,3.65,NA,0.02631,0.15824,NA,NA,NA,0.91,NA,0.0152,3.005000114,marine,Finfish,39.919841,39.919841,30.6
901127,Palaemon serratus,"Shrimps, prawns",NA,11,2.7,NA,NA,NA,NA,NA,NA,1.11,25.7,NA,NA,marine,Crustacean,5.516667,5.516667,NA
902188,Palaemonidae,Freshwater crustaceans,NA,NA,NA,NA,0.004412448,NA,10,3.1,NA,NA,16.3,NA,NA,freshwater,Crustacean,14.903036,14.903036,NA
902280,Palinurus elephas,"Lobsters, spiny-rock lobsters",NA,15,2.6,NA,NA,NA,NA,NA,NA,1.91,18.11,NA,NA,marine,Crustacean,37.966667,37.966667,NA
900312,Palinurus elephas,"Lobsters, spiny-rock lobsters",NA,15,2.6,NA,0.259965504,0.10560128,NA,NA,NA,1.91,NA,NA,NA,marine,Crustacean,37.966667,37.966667,NA
900313,Palinurus elephas,"Lobsters, spiny-rock lobsters",NA,15,2.6,NA,0.195983552,0.162750208,NA,NA,NA,1.91,NA,NA,NA,marine,Crustacean,37.966667,37.966667,NA
901227,Palinurus elephas,"Lobsters, spiny-rock lobsters",NA,50,NA,NA,0.06658437,0.06431919,NA,NA,NA,1,NA,NA,NA,marine,Crustacean,37.37083333,37.37083333,25.5
900531,Pampus argenteus,Miscellaneous pelagic fishes,6.83195841135666,60,3.18,NA,NA,NA,NA,NA,NA,2.09,18.63,0.042300001,2.928999901,marine,Finfish,3.144341,3.144341,25
900051,Pampus argenteus,Miscellaneous pelagic fishes,6.83195841135666,60,3.18,NA,NA,NA,NA,NA,NA,NA,19.4,0.042300001,2.928999901,marine,Finfish,9.71212,9.71212,NA
900255,Pampus spp,Miscellaneous pelagic fishes,0.32585415915851,25.8,3.3,NA,0.200048145,0.5459927,NA,NA,NA,NA,18.6,0.01778,3.02,marine,Finfish,29.985295,29.985295,NA
901159,Panaeus brasiliensis,"Shrimps, prawns",NA,19.1,NA,NA,0.126,0.078,NA,NA,NA,1,NA,NA,NA,marine,Crustacean,27.242339,-27.242339,20
901157,Panaeus brasiliensis,"Shrimps, prawns",NA,19.1,NA,NA,0.124,0.091,NA,NA,NA,1,NA,NA,NA,marine,Crustacean,23.55052,-23.55052,15.8
901158,Panaeus brasiliensis,"Shrimps, prawns",NA,19.1,NA,NA,0.1,0.072,NA,NA,NA,0.9,NA,NA,NA,marine,Crustacean,27.242339,-27.242339,16.3
901038,Pandalus borealis,"Shrimps, prawns",0.358975229775721,14,2.46,NA,0.021326832,0.02665854,NA,NA,NA,NA,13.4,0.025948,3.613,marine,Crustacean,34.854423,34.854423,11.2
900990,Pandalus jordani,"Shrimps, prawns",NA,3,3.24,NA,NA,NA,NA,NA,NA,1.51,16.88,NA,NA,marine,Crustacean,46.25,46.25,NA
900996,Pandalus jordani,"Shrimps, prawns",NA,3,3.24,NA,NA,NA,NA,NA,NA,1.05,17.45,NA,NA,marine,Crustacean,36.778261,36.778261,NA
900993,Pandalus jordani,"Shrimps, prawns",NA,3,3.24,NA,NA,NA,NA,NA,NA,1.52,18.36,NA,NA,marine,Crustacean,46.25,46.25,NA
900007,Pangasius hypophthalamus,Miscellaneous freshwater fishes,NA,130,3.1,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,freshwater,Finfish,15.484682,15.484682,NA
901000,Panopea abrupta,"Clams, cockles, arkshells",NA,17.5,NA,NA,NA,NA,NA,NA,NA,1.95,15.56,NA,NA,marine,Molluscs,47.735928,47.735928,NA
901018,Paralithodes camtschaticus,"King crabs, squat-lobsters",NA,40,2.82,NA,0.09645976,0.030333648,NA,NA,NA,0.61,NA,NA,NA,marine,Crustacean,52.183333,52.183333,NA
901020,Paralithodes platypus,"King crabs, squat-lobsters",NA,18,2.82,NA,0.087174,0.0417834,NA,NA,NA,0.6,NA,NA,NA,marine,Crustacean,56.4097,56.4097,NA
901091,Parambassis wolffii,Miscellaneous coastal fishes,0.164453525042636,20,3.7,1252.61,NA,NA,1.53,1.809024,NA,NA,NA,0.01995,3.01,marine,Finfish,12.265754,12.265754,NA
901125,Parapenaeopsis atlantica,"Shrimps, prawns",NA,12,NA,NA,NA,NA,NA,NA,NA,0.91,22.35,NA,NA,marine,Crustacean,6.524379,6.524379,NA
901232,Parapenaeopsis stylifera,"Shrimps, prawns",NA,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,marine,Crustacean,11.753288,11.753288,NA
901193,Parapenaeus longirostris,"Shrimps, prawns",NA,4,3.31,NA,0.013605048,0.015811272,NA,NA,NA,NA,NA,NA,NA,marine,Crustacean,37.017954,37.017954,2.5
901194,Parapenaeus longirostris,"Shrimps, prawns",NA,4,3.31,NA,0.01930446,0.030611358,NA,NA,NA,NA,NA,NA,NA,marine,Crustacean,37.017954,37.017954,2.5
900530,Parastromateus niger,Miscellaneous pelagic fishes,5.2840433833651,62,3.64,NA,NA,NA,NA,NA,NA,2.33,19.55,0.0211,3.012000084,marine,Finfish,3.144341,3.144341,42
900042,Parastromateus niger,Miscellaneous pelagic fishes,5.2840433833651,62,3.64,NA,NA,NA,NA,NA,NA,NA,20.4,0.0211,3.012000084,marine,Finfish,9.71212,9.71212,NA
900581,Parona signata,Miscellaneous pelagic fishes,0.779893998762744,46,3.4,NA,0.1336918,0.508827,NA,NA,NA,5.5,20.7,0.01175,2.9,marine,Finfish,34.941407,-34.941407,NA
900511,Patagonotothen ramsayi,Miscellaneous demersal fishes,1.07869633215983,44,3.5,NA,0.086307624,0.195420108,NA,NA,NA,0.78,NA,0.00617,3.19,marine,Finfish,51.796253,-51.796253,NA
900510,Patagonotothen ramsayi,Miscellaneous demersal fishes,1.07869633215983,44,3.5,NA,0.055120347,0.280779133,NA,NA,NA,0.83,NA,0.00617,3.19,marine,Finfish,51.796253,-51.796253,NA
900513,Patagonotothen ramsayi,Miscellaneous demersal fishes,1.07869633215983,44,3.5,8.635,NA,NA,0.3265,0.6825,NA,NA,NA,0.00617,3.19,marine,Finfish,51.796253,-51.796253,NA
900512,Patagonotothen ramsayi,Miscellaneous demersal fishes,1.07869633215983,44,3.5,NA,0.093000334,0.236501244,NA,NA,NA,0.94,NA,0.00617,3.19,marine,Finfish,51.796253,-51.796253,NA
900509,Patagonotothen ramsayi,Miscellaneous demersal fishes,1.07869633215983,44,3.5,NA,0.154125024,0.341466648,NA,NA,NA,1.34,NA,0.00617,3.19,marine,Finfish,51.796253,-51.796253,NA
901230,Penaeus indicus,"Shrimps, prawns",NA,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,marine,Crustacean,11.753288,11.753288,NA
901037,Penaeus kerathurus,"Shrimps, prawns",NA,18,NA,NA,0.1925406,0.2758014,NA,NA,NA,2.1,15.6,NA,NA,marine,Crustacean,40.26691,40.26691,NA
901228,Penaeus kerathurus,"Shrimps, prawns",NA,18,NA,NA,0.1639872,0.1238445,NA,NA,NA,1.3,NA,NA,NA,marine,Crustacean,40.26691,40.26691,16.7
901229,Penaeus monodon,"Shrimps, prawns",NA,31,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,marine,Crustacean,11.753288,11.753288,NA
901126,Penaeus notialis,"Shrimps, prawns",NA,17.5,NA,NA,NA,NA,NA,NA,NA,0.79,24.54,NA,NA,marine,Crustacean,6.524379,6.524379,NA
901161,Penaeus schmitti,"Shrimps, prawns",NA,17.5,NA,NA,0.096,0.07,NA,NA,NA,1,NA,NA,NA,marine,Crustacean,27.242339,-27.242339,19.2
901160,Penaeus schmitti,"Shrimps, prawns",NA,17.5,NA,NA,0.085,0.062,NA,NA,NA,0.9,NA,NA,NA,marine,Crustacean,27.242339,-27.242339,15.7
901041,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,60.3,NA,NA,1.58,NA,NA,NA,20.44,NA,NA,marine,Crustacean,36.56945,36.56945,18.93
901043,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,61.1,NA,NA,1.36,NA,NA,NA,20.48,NA,NA,marine,Crustacean,36.56945,36.56945,18.93
901040,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,59.5,NA,NA,1.51,NA,NA,NA,20.58,NA,NA,marine,Crustacean,36.56945,36.56945,18.93
901042,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,60.3,NA,NA,1.46,NA,NA,NA,21.7,NA,NA,marine,Crustacean,36.56945,36.56945,18.93
901233,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,marine,Crustacean,36.783922,36.783922,60.8
901236,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,marine,Crustacean,36.783922,36.783922,68
901235,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,marine,Crustacean,36.783922,36.783922,64.7
901234,Penaeus semisulcatus,"Shrimps, prawns",NA,6,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,marine,Crustacean,36.783922,36.783922,65.4
900924,Perca flavescens,Miscellaneous freshwater fishes,1.79793474253376,50,3.7,NA,NA,NA,NA,NA,NA,NA,17.11,0.0123,3.04,freshwater,Finfish,42.740759,42.740759,NA
900850,Perca flavescens,Miscellaneous freshwater fishes,1.79793474253376,50,3.7,2.99,0.000384852,0.056503323,0.09,0.135388,NA,NA,17.63,0.0123,3.04,freshwater,Finfish,45.052237,45.052237,NA
900063,Perca fluviatilis,Miscellaneous freshwater fishes,2.99713186592385,60,4.4,85.4,0.04723626,0.13118861,0.16,0.584,13.6,0.9,17.89,0.01,3.08,freshwater,Finfish,42.606001,42.606001,21.53
900065,Perca fluviatilis,Miscellaneous freshwater fishes,2.99713186592385,60,4.4,62.4,0.033646877,0.1795541,0.2,0.693,6.8,0.99,18.1,0.01,3.08,freshwater,Finfish,42.260357,42.260357,21.19
900064,Perca fluviatilis,Miscellaneous freshwater fishes,2.99713186592385,60,4.4,46.3,0.042595948,0.118886214,0.24,0.737,14.7,0.86,18.43,0.01,3.08,freshwater,Finfish,42.119525,42.119525,21.7
900128,Perca fluviatilis,Miscellaneous freshwater fishes,2.99713186592385,60,4.4,18.29,NA,NA,0.13,0.472605,NA,NA,NA,0.01,3.08,freshwater,Finfish,54.117096,54.117096,16.6
900129,Perca fluviatilis,Miscellaneous freshwater fishes,2.99713186592385,60,4.4,17.27,NA,NA,0.11,0.44161,NA,NA,NA,0.01,3.08,freshwater,Finfish,54.084241,54.084241,18.4
