"","X","Food.Item.ID","species","taxon","max_size","max_length","TL","lwA","lwB","Habitat","Subgroup","Abs_lat","Latitude","max_length_study","RDI","CA_mg","DHA_g","EPA_g","FAT","FE_mg","HG_mcg","PROTEIN","ZN_mg"
"3927",10289,900496,"Loligo vulgaris","Squids, cuttlefishes, octopuses",NA,78,4.1,NA,NA,"marine","Molluscs",39.019184,39.019184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3928",10659,900496,"Loligo vulgaris","Squids, cuttlefishes, octopuses",NA,78,4.1,NA,NA,"marine","Molluscs",39.019184,39.019184,NA,50,NA,NA,NA,NA,NA,NA,15,NA
"3929",10104,900496,"Loligo vulgaris","Squids, cuttlefishes, octopuses",NA,78,4.1,NA,NA,"marine","Molluscs",39.019184,39.019184,NA,11,NA,NA,NA,NA,NA,NA,NA,NA
"3930",3311,900497,"Scomber japonicus","Miscellaneous pelagic fishes",2.610793012,64,3.1,0.00776,3.06,"marine","Finfish",36.5817,36.5817,22.24,1,NA,0.030212316,NA,NA,NA,NA,NA,NA
"3931",2123,900497,"Scomber japonicus","Miscellaneous pelagic fishes",2.610793012,64,3.1,0.00776,3.06,"marine","Finfish",36.5817,36.5817,22.24,1,NA,NA,0.007219944,NA,NA,NA,NA,NA
"3932",5687,900497,"Scomber japonicus","Miscellaneous pelagic fishes",2.610793012,64,3.1,0.00776,3.06,"marine","Finfish",36.5817,36.5817,22.24,11,NA,NA,NA,NA,NA,NA,NA,NA
"3933",4499,900497,"Scomber japonicus","Miscellaneous pelagic fishes",2.610793012,64,3.1,0.00776,3.06,"marine","Finfish",36.5817,36.5817,22.24,18,NA,NA,NA,NA,NA,NA,NA,NA
"3934",9251,900497,"Scomber japonicus","Miscellaneous pelagic fishes",2.610793012,64,3.1,0.00776,3.06,"marine","Finfish",36.5817,36.5817,22.24,56,NA,NA,NA,NA,NA,NA,22.63,NA
"3935",8063,900497,"Scomber japonicus","Miscellaneous pelagic fishes",2.610793012,64,3.1,0.00776,3.06,"marine","Finfish",36.5817,36.5817,22.24,70,NA,NA,NA,0.18,NA,NA,NA,NA
"3936",935,900497,"Scomber japonicus","Miscellaneous pelagic fishes",2.610793012,64,3.1,0.00776,3.06,"marine","Finfish",36.5817,36.5817,22.24,1200,NA,NA,NA,NA,NA,NA,NA,NA
"3937",6875,900497,"Scomber japonicus","Miscellaneous pelagic fishes",2.610793012,64,3.1,0.00776,3.06,"marine","Finfish",36.5817,36.5817,22.24,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3938",3306,900498,"Scomber japonicus","Miscellaneous pelagic fishes",2.610793012,64,3.1,0.00776,3.06,"marine","Finfish",36.5817,36.5817,22.24,1,NA,0.247839375,NA,NA,NA,NA,NA,NA
"3939",2118,900498,"Scomber japonicus","Miscellaneous pelagic fishes",2.610793012,64,3.1,0.00776,3.06,"marine","Finfish",36.5817,36.5817,22.24,1,NA,NA,0.064239966,NA,NA,NA,NA,NA
"3940",5682,900498,"Scomber japonicus","Miscellaneous pelagic fishes",2.610793012,64,3.1,0.00776,3.06,"marine","Finfish",36.5817,36.5817,22.24,11,NA,NA,NA,NA,NA,NA,NA,NA
"3941",4494,900498,"Scomber japonicus","Miscellaneous pelagic fishes",2.610793012,64,3.1,0.00776,3.06,"marine","Finfish",36.5817,36.5817,22.24,18,NA,NA,NA,NA,NA,NA,NA,NA
"3942",9246,900498,"Scomber japonicus","Miscellaneous pelagic fishes",2.610793012,64,3.1,0.00776,3.06,"marine","Finfish",36.5817,36.5817,22.24,56,NA,NA,NA,NA,NA,NA,20.56,NA
"3943",8058,900498,"Scomber japonicus","Miscellaneous pelagic fishes",2.610793012,64,3.1,0.00776,3.06,"marine","Finfish",36.5817,36.5817,22.24,70,NA,NA,NA,1.57,NA,NA,NA,NA
"3944",930,900498,"Scomber japonicus","Miscellaneous pelagic fishes",2.610793012,64,3.1,0.00776,3.06,"marine","Finfish",36.5817,36.5817,22.24,1200,NA,NA,NA,NA,NA,NA,NA,NA
"3945",6870,900498,"Scomber japonicus","Miscellaneous pelagic fishes",2.610793012,64,3.1,0.00776,3.06,"marine","Finfish",36.5817,36.5817,22.24,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3946",3308,900499,"Scomber japonicus","Miscellaneous pelagic fishes",2.610793012,64,3.1,0.00776,3.06,"marine","Finfish",36.5817,36.5817,22.24,1,NA,0.136845296,NA,NA,NA,NA,NA,NA
"3947",2120,900499,"Scomber japonicus","Miscellaneous pelagic fishes",2.610793012,64,3.1,0.00776,3.06,"marine","Finfish",36.5817,36.5817,22.24,1,NA,NA,0.034610989,NA,NA,NA,NA,NA
"3948",5684,900499,"Scomber japonicus","Miscellaneous pelagic fishes",2.610793012,64,3.1,0.00776,3.06,"marine","Finfish",36.5817,36.5817,22.24,11,NA,NA,NA,NA,NA,NA,NA,NA
"3949",4496,900499,"Scomber japonicus","Miscellaneous pelagic fishes",2.610793012,64,3.1,0.00776,3.06,"marine","Finfish",36.5817,36.5817,22.24,18,NA,NA,NA,NA,NA,NA,NA,NA
"3950",9248,900499,"Scomber japonicus","Miscellaneous pelagic fishes",2.610793012,64,3.1,0.00776,3.06,"marine","Finfish",36.5817,36.5817,22.24,56,NA,NA,NA,NA,NA,NA,21.62,NA
"3951",8060,900499,"Scomber japonicus","Miscellaneous pelagic fishes",2.610793012,64,3.1,0.00776,3.06,"marine","Finfish",36.5817,36.5817,22.24,70,NA,NA,NA,1.01,NA,NA,NA,NA
"3952",932,900499,"Scomber japonicus","Miscellaneous pelagic fishes",2.610793012,64,3.1,0.00776,3.06,"marine","Finfish",36.5817,36.5817,22.24,1200,NA,NA,NA,NA,NA,NA,NA,NA
"3953",6872,900499,"Scomber japonicus","Miscellaneous pelagic fishes",2.610793012,64,3.1,0.00776,3.06,"marine","Finfish",36.5817,36.5817,22.24,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3954",3528,900500,"Trachurus trachurus","Miscellaneous pelagic fishes",3.0267656,62,3.64,0.0127,3,"marine","Finfish",36.5817,36.5817,17.42,1,NA,0.04027232,NA,NA,NA,NA,NA,NA
"3955",2340,900500,"Trachurus trachurus","Miscellaneous pelagic fishes",3.0267656,62,3.64,0.0127,3,"marine","Finfish",36.5817,36.5817,17.42,1,NA,NA,0.01459064,NA,NA,NA,NA,NA
"3956",5904,900500,"Trachurus trachurus","Miscellaneous pelagic fishes",3.0267656,62,3.64,0.0127,3,"marine","Finfish",36.5817,36.5817,17.42,11,NA,NA,NA,NA,NA,NA,NA,NA
"3957",4716,900500,"Trachurus trachurus","Miscellaneous pelagic fishes",3.0267656,62,3.64,0.0127,3,"marine","Finfish",36.5817,36.5817,17.42,18,NA,NA,NA,NA,NA,NA,NA,NA
"3958",9468,900500,"Trachurus trachurus","Miscellaneous pelagic fishes",3.0267656,62,3.64,0.0127,3,"marine","Finfish",36.5817,36.5817,17.42,56,NA,NA,NA,NA,NA,NA,20.06,NA
"3959",8280,900500,"Trachurus trachurus","Miscellaneous pelagic fishes",3.0267656,62,3.64,0.0127,3,"marine","Finfish",36.5817,36.5817,17.42,70,NA,NA,NA,0.4,NA,NA,NA,NA
"3960",1152,900500,"Trachurus trachurus","Miscellaneous pelagic fishes",3.0267656,62,3.64,0.0127,3,"marine","Finfish",36.5817,36.5817,17.42,1200,NA,NA,NA,NA,NA,NA,NA,NA
"3961",7092,900500,"Trachurus trachurus","Miscellaneous pelagic fishes",3.0267656,62,3.64,0.0127,3,"marine","Finfish",36.5817,36.5817,17.42,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3962",3529,900501,"Trachurus trachurus","Miscellaneous pelagic fishes",3.0267656,62,3.64,0.0127,3,"marine","Finfish",36.5817,36.5817,17.42,1,NA,0.233056769,NA,NA,NA,NA,NA,NA
"3963",2341,900501,"Trachurus trachurus","Miscellaneous pelagic fishes",3.0267656,62,3.64,0.0127,3,"marine","Finfish",36.5817,36.5817,17.42,1,NA,NA,0.088074797,NA,NA,NA,NA,NA
"3964",5905,900501,"Trachurus trachurus","Miscellaneous pelagic fishes",3.0267656,62,3.64,0.0127,3,"marine","Finfish",36.5817,36.5817,17.42,11,NA,NA,NA,NA,NA,NA,NA,NA
"3965",4717,900501,"Trachurus trachurus","Miscellaneous pelagic fishes",3.0267656,62,3.64,0.0127,3,"marine","Finfish",36.5817,36.5817,17.42,18,NA,NA,NA,NA,NA,NA,NA,NA
"3966",9469,900501,"Trachurus trachurus","Miscellaneous pelagic fishes",3.0267656,62,3.64,0.0127,3,"marine","Finfish",36.5817,36.5817,17.42,56,NA,NA,NA,NA,NA,NA,20.13,NA
"3967",8281,900501,"Trachurus trachurus","Miscellaneous pelagic fishes",3.0267656,62,3.64,0.0127,3,"marine","Finfish",36.5817,36.5817,17.42,70,NA,NA,NA,2.03,NA,NA,NA,NA
"3968",1153,900501,"Trachurus trachurus","Miscellaneous pelagic fishes",3.0267656,62,3.64,0.0127,3,"marine","Finfish",36.5817,36.5817,17.42,1200,NA,NA,NA,NA,NA,NA,NA,NA
"3969",7093,900501,"Trachurus trachurus","Miscellaneous pelagic fishes",3.0267656,62,3.64,0.0127,3,"marine","Finfish",36.5817,36.5817,17.42,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3970",3523,900502,"Trachurus trachurus","Miscellaneous pelagic fishes",3.0267656,62,3.64,0.0127,3,"marine","Finfish",36.5817,36.5817,17.42,1,NA,0.07526244,NA,NA,NA,NA,NA,NA
"3971",2335,900502,"Trachurus trachurus","Miscellaneous pelagic fishes",3.0267656,62,3.64,0.0127,3,"marine","Finfish",36.5817,36.5817,17.42,1,NA,NA,0.032952744,NA,NA,NA,NA,NA
"3972",5899,900502,"Trachurus trachurus","Miscellaneous pelagic fishes",3.0267656,62,3.64,0.0127,3,"marine","Finfish",36.5817,36.5817,17.42,11,NA,NA,NA,NA,NA,NA,NA,NA
"3973",4711,900502,"Trachurus trachurus","Miscellaneous pelagic fishes",3.0267656,62,3.64,0.0127,3,"marine","Finfish",36.5817,36.5817,17.42,18,NA,NA,NA,NA,NA,NA,NA,NA
"3974",9463,900502,"Trachurus trachurus","Miscellaneous pelagic fishes",3.0267656,62,3.64,0.0127,3,"marine","Finfish",36.5817,36.5817,17.42,56,NA,NA,NA,NA,NA,NA,18.66,NA
"3975",8275,900502,"Trachurus trachurus","Miscellaneous pelagic fishes",3.0267656,62,3.64,0.0127,3,"marine","Finfish",36.5817,36.5817,17.42,70,NA,NA,NA,0.88,NA,NA,NA,NA
"3976",1147,900502,"Trachurus trachurus","Miscellaneous pelagic fishes",3.0267656,62,3.64,0.0127,3,"marine","Finfish",36.5817,36.5817,17.42,1200,NA,NA,NA,NA,NA,NA,NA,NA
"3977",7087,900502,"Trachurus trachurus","Miscellaneous pelagic fishes",3.0267656,62,3.64,0.0127,3,"marine","Finfish",36.5817,36.5817,17.42,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3978",3190,900503,"Psetta maxima","Flounders, halibuts, soles",14.12514312,100,4,0.01122,3.05,"marine","Finfish",42.575055,42.575055,37.1,1,NA,0.2685449,NA,NA,NA,NA,NA,NA
"3979",2002,900503,"Psetta maxima","Flounders, halibuts, soles",14.12514312,100,4,0.01122,3.05,"marine","Finfish",42.575055,42.575055,37.1,1,NA,NA,0.0941512,NA,NA,NA,NA,NA
"3980",5566,900503,"Psetta maxima","Flounders, halibuts, soles",14.12514312,100,4,0.01122,3.05,"marine","Finfish",42.575055,42.575055,37.1,11,NA,NA,NA,NA,NA,NA,NA,0.12
"3981",4378,900503,"Psetta maxima","Flounders, halibuts, soles",14.12514312,100,4,0.01122,3.05,"marine","Finfish",42.575055,42.575055,37.1,18,NA,NA,NA,NA,0.08,NA,NA,NA
"3982",9130,900503,"Psetta maxima","Flounders, halibuts, soles",14.12514312,100,4,0.01122,3.05,"marine","Finfish",42.575055,42.575055,37.1,56,NA,NA,NA,NA,NA,NA,19.3,NA
"3983",7942,900503,"Psetta maxima","Flounders, halibuts, soles",14.12514312,100,4,0.01122,3.05,"marine","Finfish",42.575055,42.575055,37.1,70,NA,NA,NA,NA,NA,NA,NA,NA
"3984",814,900503,"Psetta maxima","Flounders, halibuts, soles",14.12514312,100,4,0.01122,3.05,"marine","Finfish",42.575055,42.575055,37.1,1200,NA,NA,NA,NA,NA,NA,NA,NA
"3985",6754,900503,"Psetta maxima","Flounders, halibuts, soles",14.12514312,100,4,0.01122,3.05,"marine","Finfish",42.575055,42.575055,37.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3986",3004,900504,"Oncorhynchus gorbusha","Salmons, trouts, smelts",2.762051466,62,4.19,0.00336,3.299999952,"marine","Finfish",61.01371,61.01371,NA,1,NA,0.328416,NA,NA,NA,NA,NA,NA
"3987",1816,900504,"Oncorhynchus gorbusha","Salmons, trouts, smelts",2.762051466,62,4.19,0.00336,3.299999952,"marine","Finfish",61.01371,61.01371,NA,1,NA,NA,0.166696,NA,NA,NA,NA,NA
"3988",5380,900504,"Oncorhynchus gorbusha","Salmons, trouts, smelts",2.762051466,62,4.19,0.00336,3.299999952,"marine","Finfish",61.01371,61.01371,NA,11,NA,NA,NA,NA,NA,NA,NA,NA
"3989",4192,900504,"Oncorhynchus gorbusha","Salmons, trouts, smelts",2.762051466,62,4.19,0.00336,3.299999952,"marine","Finfish",61.01371,61.01371,NA,18,NA,NA,NA,NA,NA,NA,NA,NA
"3990",8944,900504,"Oncorhynchus gorbusha","Salmons, trouts, smelts",2.762051466,62,4.19,0.00336,3.299999952,"marine","Finfish",61.01371,61.01371,NA,56,NA,NA,NA,NA,NA,NA,NA,NA
"3991",7756,900504,"Oncorhynchus gorbusha","Salmons, trouts, smelts",2.762051466,62,4.19,0.00336,3.299999952,"marine","Finfish",61.01371,61.01371,NA,70,NA,NA,NA,NA,NA,NA,NA,NA
"3992",628,900504,"Oncorhynchus gorbusha","Salmons, trouts, smelts",2.762051466,62,4.19,0.00336,3.299999952,"marine","Finfish",61.01371,61.01371,NA,1200,NA,NA,NA,NA,NA,NA,NA,NA
"3993",6568,900504,"Oncorhynchus gorbusha","Salmons, trouts, smelts",2.762051466,62,4.19,0.00336,3.299999952,"marine","Finfish",61.01371,61.01371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3994",3096,900509,"Patagonotothen ramsayi","Miscellaneous demersal fishes",1.078696332,44,3.5,0.00617,3.19,"marine","Finfish",51.796253,-51.796253,NA,1,NA,0.341466648,NA,NA,NA,NA,NA,NA
"3995",1908,900509,"Patagonotothen ramsayi","Miscellaneous demersal fishes",1.078696332,44,3.5,0.00617,3.19,"marine","Finfish",51.796253,-51.796253,NA,1,NA,NA,0.154125024,NA,NA,NA,NA,NA
"3996",5472,900509,"Patagonotothen ramsayi","Miscellaneous demersal fishes",1.078696332,44,3.5,0.00617,3.19,"marine","Finfish",51.796253,-51.796253,NA,11,NA,NA,NA,NA,NA,NA,NA,NA
"3997",4284,900509,"Patagonotothen ramsayi","Miscellaneous demersal fishes",1.078696332,44,3.5,0.00617,3.19,"marine","Finfish",51.796253,-51.796253,NA,18,NA,NA,NA,NA,NA,NA,NA,NA
"3998",9036,900509,"Patagonotothen ramsayi","Miscellaneous demersal fishes",1.078696332,44,3.5,0.00617,3.19,"marine","Finfish",51.796253,-51.796253,NA,56,NA,NA,NA,NA,NA,NA,NA,NA
"3999",7848,900509,"Patagonotothen ramsayi","Miscellaneous demersal fishes",1.078696332,44,3.5,0.00617,3.19,"marine","Finfish",51.796253,-51.796253,NA,70,NA,NA,NA,1.34,NA,NA,NA,NA
"4000",720,900509,"Patagonotothen ramsayi","Miscellaneous demersal fishes",1.078696332,44,3.5,0.00617,3.19,"marine","Finfish",51.796253,-51.796253,NA,1200,NA,NA,NA,NA,NA,NA,NA,NA
"4001",6660,900509,"Patagonotothen ramsayi","Miscellaneous demersal fishes",1.078696332,44,3.5,0.00617,3.19,"marine","Finfish",51.796253,-51.796253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4002",3093,900510,"Patagonotothen ramsayi","Miscellaneous demersal fishes",1.078696332,44,3.5,0.00617,3.19,"marine","Finfish",51.796253,-51.796253,NA,1,NA,0.280779133,NA,NA,NA,NA,NA,NA
"4003",1905,900510,"Patagonotothen ramsayi","Miscellaneous demersal fishes",1.078696332,44,3.5,0.00617,3.19,"marine","Finfish",51.796253,-51.796253,NA,1,NA,NA,0.055120347,NA,NA,NA,NA,NA
"4004",5469,900510,"Patagonotothen ramsayi","Miscellaneous demersal fishes",1.078696332,44,3.5,0.00617,3.19,"marine","Finfish",51.796253,-51.796253,NA,11,NA,NA,NA,NA,NA,NA,NA,NA
"4005",4281,900510,"Patagonotothen ramsayi","Miscellaneous demersal fishes",1.078696332,44,3.5,0.00617,3.19,"marine","Finfish",51.796253,-51.796253,NA,18,NA,NA,NA,NA,NA,NA,NA,NA
"4006",9033,900510,"Patagonotothen ramsayi","Miscellaneous demersal fishes",1.078696332,44,3.5,0.00617,3.19,"marine","Finfish",51.796253,-51.796253,NA,56,NA,NA,NA,NA,NA,NA,NA,NA
"4007",7845,900510,"Patagonotothen ramsayi","Miscellaneous demersal fishes",1.078696332,44,3.5,0.00617,3.19,"marine","Finfish",51.796253,-51.796253,NA,70,NA,NA,NA,0.83,NA,NA,NA,NA
"4008",717,900510,"Patagonotothen ramsayi","Miscellaneous demersal fishes",1.078696332,44,3.5,0.00617,3.19,"marine","Finfish",51.796253,-51.796253,NA,1200,NA,NA,NA,NA,NA,NA,NA,NA
"4009",6657,900510,"Patagonotothen ramsayi","Miscellaneous demersal fishes",1.078696332,44,3.5,0.00617,3.19,"marine","Finfish",51.796253,-51.796253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4010",3092,900511,"Patagonotothen ramsayi","Miscellaneous demersal fishes",1.078696332,44,3.5,0.00617,3.19,"marine","Finfish",51.796253,-51.796253,NA,1,NA,0.195420108,NA,NA,NA,NA,NA,NA
"4011",1904,900511,"Patagonotothen ramsayi","Miscellaneous demersal fishes",1.078696332,44,3.5,0.00617,3.19,"marine","Finfish",51.796253,-51.796253,NA,1,NA,NA,0.086307624,NA,NA,NA,NA,NA
"4012",5468,900511,"Patagonotothen ramsayi","Miscellaneous demersal fishes",1.078696332,44,3.5,0.00617,3.19,"marine","Finfish",51.796253,-51.796253,NA,11,NA,NA,NA,NA,NA,NA,NA,NA
"4013",4280,900511,"Patagonotothen ramsayi","Miscellaneous demersal fishes",1.078696332,44,3.5,0.00617,3.19,"marine","Finfish",51.796253,-51.796253,NA,18,NA,NA,NA,NA,NA,NA,NA,NA
"4014",9032,900511,"Patagonotothen ramsayi","Miscellaneous demersal fishes",1.078696332,44,3.5,0.00617,3.19,"marine","Finfish",51.796253,-51.796253,NA,56,NA,NA,NA,NA,NA,NA,NA,NA
"4015",7844,900511,"Patagonotothen ramsayi","Miscellaneous demersal fishes",1.078696332,44,3.5,0.00617,3.19,"marine","Finfish",51.796253,-51.796253,NA,70,NA,NA,NA,0.78,NA,NA,NA,NA
"4016",716,900511,"Patagonotothen ramsayi","Miscellaneous demersal fishes",1.078696332,44,3.5,0.00617,3.19,"marine","Finfish",51.796253,-51.796253,NA,1200,NA,NA,NA,NA,NA,NA,NA,NA
"4017",6656,900511,"Patagonotothen ramsayi","Miscellaneous demersal fishes",1.078696332,44,3.5,0.00617,3.19,"marine","Finfish",51.796253,-51.796253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4018",3095,900512,"Patagonotothen ramsayi","Miscellaneous demersal fishes",1.078696332,44,3.5,0.00617,3.19,"marine","Finfish",51.796253,-51.796253,NA,1,NA,0.236501244,NA,NA,NA,NA,NA,NA
"4019",1907,900512,"Patagonotothen ramsayi","Miscellaneous demersal fishes",1.078696332,44,3.5,0.00617,3.19,"marine","Finfish",51.796253,-51.796253,NA,1,NA,NA,0.093000334,NA,NA,NA,NA,NA
"4020",5471,900512,"Patagonotothen ramsayi","Miscellaneous demersal fishes",1.078696332,44,3.5,0.00617,3.19,"marine","Finfish",51.796253,-51.796253,NA,11,NA,NA,NA,NA,NA,NA,NA,NA
"4021",4283,900512,"Patagonotothen ramsayi","Miscellaneous demersal fishes",1.078696332,44,3.5,0.00617,3.19,"marine","Finfish",51.796253,-51.796253,NA,18,NA,NA,NA,NA,NA,NA,NA,NA
"4022",9035,900512,"Patagonotothen ramsayi","Miscellaneous demersal fishes",1.078696332,44,3.5,0.00617,3.19,"marine","Finfish",51.796253,-51.796253,NA,56,NA,NA,NA,NA,NA,NA,NA,NA
"4023",7847,900512,"Patagonotothen ramsayi","Miscellaneous demersal fishes",1.078696332,44,3.5,0.00617,3.19,"marine","Finfish",51.796253,-51.796253,NA,70,NA,NA,NA,0.94,NA,NA,NA,NA
"4024",719,900512,"Patagonotothen ramsayi","Miscellaneous demersal fishes",1.078696332,44,3.5,0.00617,3.19,"marine","Finfish",51.796253,-51.796253,NA,1200,NA,NA,NA,NA,NA,NA,NA,NA
"4025",6659,900512,"Patagonotothen ramsayi","Miscellaneous demersal fishes",1.078696332,44,3.5,0.00617,3.19,"marine","Finfish",51.796253,-51.796253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4026",3094,900513,"Patagonotothen ramsayi","Miscellaneous demersal fishes",1.078696332,44,3.5,0.00617,3.19,"marine","Finfish",51.796253,-51.796253,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"4027",1906,900513,"Patagonotothen ramsayi","Miscellaneous demersal fishes",1.078696332,44,3.5,0.00617,3.19,"marine","Finfish",51.796253,-51.796253,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"4028",5470,900513,"Patagonotothen ramsayi","Miscellaneous demersal fishes",1.078696332,44,3.5,0.00617,3.19,"marine","Finfish",51.796253,-51.796253,NA,11,NA,NA,NA,NA,NA,NA,NA,0.6825
"4029",4282,900513,"Patagonotothen ramsayi","Miscellaneous demersal fishes",1.078696332,44,3.5,0.00617,3.19,"marine","Finfish",51.796253,-51.796253,NA,18,NA,NA,NA,NA,0.3265,NA,NA,NA
"4030",9034,900513,"Patagonotothen ramsayi","Miscellaneous demersal fishes",1.078696332,44,3.5,0.00617,3.19,"marine","Finfish",51.796253,-51.796253,NA,56,NA,NA,NA,NA,NA,NA,NA,NA
"4031",7846,900513,"Patagonotothen ramsayi","Miscellaneous demersal fishes",1.078696332,44,3.5,0.00617,3.19,"marine","Finfish",51.796253,-51.796253,NA,70,NA,NA,NA,NA,NA,NA,NA,NA
"4032",718,900513,"Patagonotothen ramsayi","Miscellaneous demersal fishes",1.078696332,44,3.5,0.00617,3.19,"marine","Finfish",51.796253,-51.796253,NA,1200,8.635,NA,NA,NA,NA,NA,NA,NA
"4033",6658,900513,"Patagonotothen ramsayi","Miscellaneous demersal fishes",1.078696332,44,3.5,0.00617,3.19,"marine","Finfish",51.796253,-51.796253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4034",3377,900514,"Siganus rivulatus","Miscellaneous coastal fishes",0.228919149,27,2,0.01202,2.99,"marine","Finfish",33.917053,33.917053,19.43,1,NA,NA,NA,NA,NA,NA,NA,NA
"4035",2189,900514,"Siganus rivulatus","Miscellaneous coastal fishes",0.228919149,27,2,0.01202,2.99,"marine","Finfish",33.917053,33.917053,19.43,1,NA,NA,NA,NA,NA,NA,NA,NA
"4036",5753,900514,"Siganus rivulatus","Miscellaneous coastal fishes",0.228919149,27,2,0.01202,2.99,"marine","Finfish",33.917053,33.917053,19.43,11,NA,NA,NA,NA,NA,NA,NA,NA
"4037",4565,900514,"Siganus rivulatus","Miscellaneous coastal fishes",0.228919149,27,2,0.01202,2.99,"marine","Finfish",33.917053,33.917053,19.43,18,NA,NA,NA,NA,NA,NA,NA,NA
"4038",9317,900514,"Siganus rivulatus","Miscellaneous coastal fishes",0.228919149,27,2,0.01202,2.99,"marine","Finfish",33.917053,33.917053,19.43,56,NA,NA,NA,NA,NA,NA,19.27,NA
"4039",8129,900514,"Siganus rivulatus","Miscellaneous coastal fishes",0.228919149,27,2,0.01202,2.99,"marine","Finfish",33.917053,33.917053,19.43,70,NA,NA,NA,NA,NA,NA,NA,NA
"4040",1001,900514,"Siganus rivulatus","Miscellaneous coastal fishes",0.228919149,27,2,0.01202,2.99,"marine","Finfish",33.917053,33.917053,19.43,1200,NA,NA,NA,NA,NA,NA,NA,NA
"4041",6941,900514,"Siganus rivulatus","Miscellaneous coastal fishes",0.228919149,27,2,0.01202,2.99,"marine","Finfish",33.917053,33.917053,19.43,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4042",3375,900515,"Siganus rivulatus","Miscellaneous coastal fishes",0.228919149,27,2,0.01202,2.99,"marine","Finfish",33.917053,33.917053,19.43,1,NA,NA,NA,NA,NA,NA,NA,NA
"4043",2187,900515,"Siganus rivulatus","Miscellaneous coastal fishes",0.228919149,27,2,0.01202,2.99,"marine","Finfish",33.917053,33.917053,19.43,1,NA,NA,NA,NA,NA,NA,NA,NA
"4044",5751,900515,"Siganus rivulatus","Miscellaneous coastal fishes",0.228919149,27,2,0.01202,2.99,"marine","Finfish",33.917053,33.917053,19.43,11,NA,NA,NA,NA,NA,NA,NA,NA
"4045",4563,900515,"Siganus rivulatus","Miscellaneous coastal fishes",0.228919149,27,2,0.01202,2.99,"marine","Finfish",33.917053,33.917053,19.43,18,NA,NA,NA,NA,NA,NA,NA,NA
"4046",9315,900515,"Siganus rivulatus","Miscellaneous coastal fishes",0.228919149,27,2,0.01202,2.99,"marine","Finfish",33.917053,33.917053,19.43,56,NA,NA,NA,NA,NA,NA,18.45,NA
"4047",8127,900515,"Siganus rivulatus","Miscellaneous coastal fishes",0.228919149,27,2,0.01202,2.99,"marine","Finfish",33.917053,33.917053,19.43,70,NA,NA,NA,NA,NA,NA,NA,NA
"4048",999,900515,"Siganus rivulatus","Miscellaneous coastal fishes",0.228919149,27,2,0.01202,2.99,"marine","Finfish",33.917053,33.917053,19.43,1200,NA,NA,NA,NA,NA,NA,NA,NA
"4049",6939,900515,"Siganus rivulatus","Miscellaneous coastal fishes",0.228919149,27,2,0.01202,2.99,"marine","Finfish",33.917053,33.917053,19.43,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4050",3378,900516,"Siganus rivulatus","Miscellaneous coastal fishes",0.228919149,27,2,0.01202,2.99,"marine","Finfish",33.917053,33.917053,16.9,1,NA,NA,NA,NA,NA,NA,NA,NA
"4051",2190,900516,"Siganus rivulatus","Miscellaneous coastal fishes",0.228919149,27,2,0.01202,2.99,"marine","Finfish",33.917053,33.917053,16.9,1,NA,NA,NA,NA,NA,NA,NA,NA
"4052",5754,900516,"Siganus rivulatus","Miscellaneous coastal fishes",0.228919149,27,2,0.01202,2.99,"marine","Finfish",33.917053,33.917053,16.9,11,NA,NA,NA,NA,NA,NA,NA,NA
"4053",4566,900516,"Siganus rivulatus","Miscellaneous coastal fishes",0.228919149,27,2,0.01202,2.99,"marine","Finfish",33.917053,33.917053,16.9,18,NA,NA,NA,NA,NA,NA,NA,NA
"4054",9318,900516,"Siganus rivulatus","Miscellaneous coastal fishes",0.228919149,27,2,0.01202,2.99,"marine","Finfish",33.917053,33.917053,16.9,56,NA,NA,NA,NA,NA,NA,19.34,NA
"4055",8130,900516,"Siganus rivulatus","Miscellaneous coastal fishes",0.228919149,27,2,0.01202,2.99,"marine","Finfish",33.917053,33.917053,16.9,70,NA,NA,NA,NA,NA,NA,NA,NA
"4056",1002,900516,"Siganus rivulatus","Miscellaneous coastal fishes",0.228919149,27,2,0.01202,2.99,"marine","Finfish",33.917053,33.917053,16.9,1200,NA,NA,NA,NA,NA,NA,NA,NA
